candidate,baseline,metric,pairs,candidate_mean,baseline_mean,improvement_mean,ci95_lower,ci95_upper
bounded_two,odometry_only,position_rmse,120,0.3131156400571028,3.5866948070165563,3.2735791669594527,2.8330489839442965,3.7329619504901106
bounded_two,odometry_only,outage_rmse,120,0.18800628601447675,1.9286048319445261,1.740598545930049,1.346857639612488,2.157378975866037
bounded_two,all_landmarks,position_rmse,120,0.3131156400571028,0.3204749602820496,0.007359320224946802,-0.002173300687966486,0.020958886384059624
bounded_two,all_landmarks,outage_rmse,120,0.18800628601447675,0.18405466482133825,-0.003951621193138477,-0.010095426089179979,0.0011986992436493187
