metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses,scope,candidate,baseline
decision_loss,lower,40,0.3788909059177135,0.37744761730216164,0.0014432886155518604,-0.003176072562098097,0.0059593985951437575,22,0,18,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,0.955391384328613,0.9540569589410008,0.0013344253876122064,-0.0008853100498088747,0.0036140765426038316,21,0,19,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,1.772180198302467,1.7656025872779275,0.006577611024539331,-0.009104852647257177,0.02265201506816399,20,0,20,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.9639062500000002,0.9650000000000001,0.0010937499999999988,-0.0010937499999999988,0.0029687500000000035,16,14,10,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,2.0975,2.09296875,0.004531250000000009,-0.01312500000000002,0.024062500000000007,17,2,21,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,0.5261681815805683,0.5205561611433118,0.005612020437256575,-0.0006704509051543893,0.011520125782819359,26,0,14,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,0.3808823252664558,0.37744761730216164,0.0034347079642941245,-0.002981266887905806,0.009494946446413133,22,0,18,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9685723754274174,0.9540569589410008,0.014515416486416369,0.010941257337145616,0.018287151363586013,35,0,5,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,1.7563326240701784,1.7656025872779275,-0.009269963207749398,-0.02485645557940487,0.006835199587804104,16,0,24,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.96546875,0.9650000000000001,-0.00046874999999999836,-0.0029687500000000005,0.0018750000000000045,12,15,13,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,2.13953125,2.09296875,0.04656249999999997,0.025468749999999964,0.06984374999999994,29,2,9,partition_only,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,0.5261681815805683,0.5221996135670055,0.003968568013562886,-0.0020600140206802607,0.009921433690271255,20,0,20,partition_only,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,0.3808823252664558,0.3788909059177135,0.001991419348742264,-0.003710911526135697,0.008047488677030189,19,0,21,partition_only,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9685723754274174,0.955391384328613,0.013180991098804162,0.009396414419227629,0.01704195825727962,32,0,8,partition_only,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,partition_only,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
