scenario,algorithm,runs,integrated_loss_mean,integrated_loss_std,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,movement_distance_mean,movement_distance_std,movement_per_step_mean,movement_per_step_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_topology_components_mean,mean_topology_components_std,mean_missing_evidence_residual_mass_mean,mean_missing_evidence_residual_mass_std,investigation_request_rate_mean,investigation_request_rate_std,investigation_residual_guard_rate_mean,investigation_residual_guard_rate_std,investigation_replan_rate_mean,investigation_replan_rate_std,investigation_active_motion_rate_mean,investigation_active_motion_rate_std,investigation_probe_rate_mean,investigation_probe_rate_std,mean_investigation_active_agents_mean,mean_investigation_active_agents_std,mean_investigation_mode_count_mean,mean_investigation_mode_count_std,investigation_planning_sequences_mean,investigation_planning_sequences_std,runtime_seconds_mean,runtime_seconds_std
staggered_rejoin,flocking_topology_admission_posterior,40,0.45423828738195937,0.02913702090282439,0.31425392214422454,0.017118336197978663,0.35159693707606554,0.01658373444431198,149.31665625358383,18.358395007057304,0.9332291015848989,0.11473996879410814,0.0,0.0,1.7646373776755475,0.14533794584056614,5.1834322366166035,0.5644998512442976,0.96421875,0.013692172433091093,1.0,0.0,1.01390625,0.012302145074640423,0.015717578406199948,0.0030010197230852234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.302434835478198,0.17334423373955504
staggered_rejoin,flocking_topology_admission_round_robin,40,0.4546576753022856,0.028331309000852865,0.3163779720756068,0.015962983449623713,0.35346677600946835,0.015439634719938032,147.4983501084574,18.437828741043525,0.9218646881778589,0.11523642963152203,0.0,0.0,1.7710857694060393,0.1413663863427383,5.169630039298433,0.5325045032872665,0.9665625,0.013803164265848607,1.0,0.0,1.021875,0.015372967345311057,0.015951097559985507,0.0030920053028893743,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0125,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,8.395198752108262,0.2217068051922871
staggered_rejoin,flocking_topology_admission_receding_voi,40,0.45518499525896655,0.028146542501850235,0.3170925762873164,0.015489974146529875,0.3538839182276817,0.015179770289826505,147.29858023642686,18.389487840505872,0.9206161264776679,0.11493429900316168,0.0,0.0,1.7697432217105828,0.1364693941590325,5.223038042504446,0.5345735273007514,0.96515625,0.01424448221022792,1.0,0.0,1.02296875,0.01725200962025873,0.01605757642694062,0.0031713119842952647,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,8.533959993813188,0.27425925618602726
flapping_reconnect,flocking_topology_admission_posterior,40,0.46519177843547965,0.038509148167277046,0.3183718698576311,0.02895395416720175,0.35739247159702,0.02982706493397528,156.60790248303846,21.648103543535225,0.9787993905189903,0.13530064714709517,0.0,0.0,1.7775586487752082,0.16987970116068327,5.246249040465402,0.6542245272896974,0.9649999999999999,0.01704772712123233,1.0,0.0,1.4835937499999998,0.0365688429327139,0.01811489430779321,0.004993423366131376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860999963444192,0.2891497249756558
flapping_reconnect,flocking_topology_admission_round_robin,40,0.46494638008852773,0.03718160276470388,0.31974050407736526,0.029001913488607544,0.35855643232207335,0.02929748596282444,154.88626774524,21.48542536405668,0.9680391734077498,0.13428390852535424,0.0,0.0,1.7677537222840116,0.16084951501640313,5.196798420790158,0.6579571262275948,0.96640625,0.01715551000225583,1.0,0.0,1.5001562499999999,0.05326246002990758,0.017955289868016467,0.0049969914191380456,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0125,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,9.974009613500675,0.21299594091590027
flapping_reconnect,flocking_topology_admission_receding_voi,40,0.46583108018813635,0.03631492878438063,0.32039832448911654,0.028533363936756755,0.36022948644589003,0.030306465146428655,155.1282727456212,21.83807413299226,0.9695517046601324,0.13648796333120164,0.0,0.0,1.7791981805865777,0.15926853267783592,5.236629118850247,0.6476091256855421,0.9642187499999999,0.016297257006548684,1.0,0.0,1.495625,0.05050912665053712,0.017959277447479483,0.004560202566654108,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,10.048063612508122,0.2611166617576595
false_split_dropout,flocking_topology_admission_posterior,40,0.43920231881385463,0.02612645705232803,0.2845533578810343,0.013484894357474977,0.32159030784998316,0.014459216790902124,164.95889166167504,20.557587363732647,1.0309930728854688,0.12848492102332904,0.0,0.0,1.8041535269136157,0.13653305585955158,5.2898075767992525,0.5569382415564066,0.96328125,0.013563184026529305,0.6516276041666667,0.01595992494884703,1.0990625,0.03594565124949053,0.013896257111389254,0.0025013440819101718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.345323998917593,0.30842980926468505
false_split_dropout,flocking_topology_admission_round_robin,40,0.43857997627639056,0.027271288755569858,0.28623872900447267,0.014694547750512392,0.3222537725685385,0.013529594371363848,162.49733042337908,20.077749337083205,1.0156083151461193,0.12548593335677002,0.0,0.0,1.7963142889673762,0.1385922367920321,5.314634302011018,0.6371832457012132,0.965625,0.013184389443580607,0.6515169270833334,0.013600369494536248,1.10265625,0.03832140750856499,0.014408281459313882,0.0032126336829509166,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0125,0.0,0.0,0.0,0.09953125,0.001646195898883242,0.99671875,0.007653060560161529,0.0,0.0,9.310030594770797,0.21225887225412737
false_split_dropout,flocking_topology_admission_receding_voi,40,0.43827305895700963,0.024520078400532764,0.28642043387073013,0.012663090620282962,0.32371902518547535,0.014223250287896772,161.97613342536482,20.28419475114187,1.01235083390853,0.12677621719463672,0.0,0.0,1.7964941964590166,0.14082836200440385,5.2906385097294155,0.5974990161433003,0.96484375,0.013953571171477925,0.6519661458333333,0.01434715633535176,1.1128125,0.03573857990673384,0.013966152696619707,0.0020443420956330065,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99671875,0.007653060560161529,25.0,0.0,9.306842368823709,0.2827027837056255
admission_censoring_control,flocking_topology_admission_posterior,40,0.49061588187671995,0.04095690248202673,0.34399482301793316,0.03152515640014547,0.3821862211470344,0.031146226116954914,156.39579611603918,21.287861736557378,0.9774737257252448,0.1330491358534836,0.0,0.0,1.7450657005719674,0.16248525386109502,5.165388737313611,0.5910855277615954,0.96484375,0.011915023014560221,1.0,0.0,1.59984375,0.0712265243672433,0.02023870406804328,0.004262450690766595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008974514564033,0.3532634981255665
admission_censoring_control,flocking_topology_admission_round_robin,40,0.4922024057273142,0.03883243772192072,0.34666646175001464,0.03004269603685427,0.38454933703609695,0.02859667517890312,155.23834024245284,21.089728178122094,0.9702396265153302,0.13181080111326307,0.0,0.0,1.749117110582953,0.15417096300253338,5.231013815652128,0.6125353535472906,0.9653124999999999,0.014111027381094543,1.0,0.0,1.6134374999999999,0.05533191749569138,0.020823514615959306,0.004391922577802221,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0125,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,6.959889902168652,0.2751363411562076
admission_censoring_control,flocking_topology_admission_receding_voi,40,0.49292859588239696,0.038860220850522736,0.3477577519427443,0.029621288804257496,0.3858006335066265,0.02967257317688672,154.84890020229622,21.040818673653977,0.9678056262643515,0.13150511671033735,0.0,0.0,1.7415261554820023,0.1492979894906484,5.184414340837674,0.5725438804549616,0.9657812499999998,0.014319696607732298,1.0,0.0,1.6128124999999998,0.05872921839893664,0.020866224108958702,0.00470159224101738,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,6.91043838118785,0.38588822947777957
source_assignment_competition,flocking_topology_admission_posterior,40,1.2023231087159796,0.11324767212286402,1.0559491579289182,0.0998591118782417,1.190037083024793,0.10615613128171936,156.13221417286564,21.405775603498473,0.9758263385804102,0.13378609752186543,0.0,0.0,1.6272096140289336,0.21623805028366266,4.668850442101423,0.7426687487903405,0.97578125,0.015448218697879056,1.0,0.0,1.0018749999999998,0.004001952648395529,0.019816398174714842,0.004544429430844514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5614722416154105,0.4972839472235975
source_assignment_competition,flocking_topology_admission_round_robin,40,1.1851624032755357,0.10428022314482842,1.0362006882932975,0.09105273368850206,1.1675102596244114,0.09723055838617232,158.8924959810542,20.780290959273437,0.9930780998815887,0.12987681849545896,0.0,0.0,1.6269600513456441,0.20949155286590618,4.649345973121386,0.7180545398096919,0.9739062500000001,0.01611042825121356,1.0,0.0,1.00140625,0.0038241369532876434,0.01982974183104827,0.004601787720523748,0.0859375,0.025416453209486174,0.0,0.0,0.031093749999999996,0.009109522404467755,0.08562499999999999,0.02520230644206994,0.0,0.0,0.6849999999999999,0.20161845153655952,0.55,0.10355025953613056,0.0,0.0,4.1393652198545166,0.36126529798337076
source_assignment_competition,flocking_topology_admission_receding_voi,40,1.1963276881187868,0.10646980161932286,1.0508149975592938,0.09356050467766416,1.1844842566838676,0.10045203320505257,155.21353659679247,21.03400900650333,0.9700846037299529,0.1314625562906458,0.0,0.0,1.6239953092265176,0.20979820438124108,4.670361648679273,0.7607002524207391,0.975,0.016056540723331417,1.0,0.0,1.001875,0.004238956239453303,0.01981804883598915,0.004559012408846348,0.11421875000000001,0.03840032501083162,0.0,0.0,0.04046875,0.012731259204709485,0.00203125,0.0053009985792773036,0.00203125,0.0053009985792773036,0.0040625,0.010601997158554607,0.6792187500000001,0.15465048483899912,161.875,50.92503681883794,4.700090413616271,0.5884535632176714
raw_channel_colluding_ramp,flocking_topology_admission_posterior,40,3.6494142156837768,0.04593997497390621,3.4997422611710567,0.042615110442766904,3.139669996662731,0.03865540250036682,159.6500848135678,21.017459628765085,0.9978130300847987,0.13135912267978178,0.0,0.0,397.89221375170524,13.136885080257487,705.5106025908486,24.268962747293315,0.160625,0.010843344733060922,1.0,0.0,1.00703125,0.012746591149695672,0.7807094329159294,0.008638785144025024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649018399958732,0.37905913499546323
raw_channel_colluding_ramp,flocking_topology_admission_round_robin,40,3.65425019320244,0.046877277768012836,3.507622118556243,0.04415101911047932,3.1477463583840333,0.03956717390667096,156.4032796226097,21.579124876561885,0.9775204976413108,0.13486953047851177,0.0,0.0,402.5255061455365,13.721925643198668,707.5528474275384,23.94352255204543,0.16015625,0.011412669426453219,1.0,0.0,1.00484375,0.00952868818030582,0.7811023085043793,0.008827850715947721,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.593582833377877,0.6634463309670634
raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,40,3.65425019320244,0.046877277768012836,3.507622118556243,0.04415101911047932,3.1477463583840333,0.03956717390667096,156.4032796226097,21.579124876561885,0.9775204976413108,0.13486953047851177,0.0,0.0,402.5255061455365,13.721925643198668,707.5528474275384,23.94352255204543,0.16015625,0.011412669426453219,1.0,0.0,1.00484375,0.00952868818030582,0.7811023085043793,0.008827850715947721,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.401215681154281,1.1668522521108455
