scenario,arm,runs,integrated_loss_mean,integrated_loss_std,integrated_loss_max,decision_loss_mean,decision_loss_std,decision_loss_max,movement_per_step_mean,movement_per_step_std,movement_per_step_max,position_rmse_mean,position_rmse_std,position_rmse_max,abstention_rate_mean,abstention_rate_std,abstention_rate_max,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,wrong_mode_action_rate_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_delivery_ratio_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_max,strategic_alert_rate_mean,strategic_alert_rate_std,strategic_alert_rate_max,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,nonstrategic_alert_rate_max,mean_raw_trust_mean,mean_raw_trust_std,mean_raw_trust_max,minimum_raw_trust_mean,minimum_raw_trust_std,minimum_raw_trust_max,trust_recovery_cycles_mean,trust_recovery_cycles_std,trust_recovery_cycles_max,post_stop_false_alert_rate_mean,post_stop_false_alert_rate_std,post_stop_false_alert_rate_max,post_stop_decision_loss_mean,post_stop_decision_loss_std,post_stop_decision_loss_max,trust_verification_rate_mean,trust_verification_rate_std,trust_verification_rate_max,action_difference_rate_mean,action_difference_rate_std,action_difference_rate_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
genuine_target_maneuver,m9c_receding,150,1.2345163188053592,0.10841579766432884,1.5199124778112374,0.2796304310947766,0.013295020167771279,0.30911932462128844,1.1936073596382282,0.13466666097683333,1.545375867995093,0.31639545785536816,0.015450028589355869,0.3535404821789249,0.0011250000000000001,0.0033903969777397255,0.01875,0.0,0.0,0.0,1.8416513251939917,0.1760787362217261,2.3049189272655304,5.52026391519426,0.7519998907671589,7.7277154094153335,0.95825,0.01751963184544698,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.002583333333333333,0.008009976418331217,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0461369375123952,0.018833225177849123,1.107810250017792
genuine_target_maneuver,closed_loop_trust,150,1.2345163188053592,0.10841579766432884,1.5199124778112374,0.2796304310947766,0.013295020167771279,0.30911932462128844,1.1936073596382282,0.13466666097683333,1.545375867995093,0.31639545785536816,0.015450028589355869,0.3535404821789249,0.0011250000000000001,0.0033903969777397255,0.01875,0.0,0.0,0.0,1.8416513251939917,0.1760787362217261,2.3049189272655304,5.52026391519426,0.7519998907671589,7.7277154094153335,0.95825,0.01751963184544698,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.002583333333333333,0.008009976418331217,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9963402075279466,0.0012016400753877378,0.9992459235879052,0.7751193041243352,0.08524108100015527,0.9333254677830459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0767610227596014,0.020170018255837863,1.1711256669368595
legitimate_heterogeneous_precision,m9c_receding,150,0.9291406745202998,0.12814684835855272,1.2954840299275794,0.18902389731457067,0.018191618190375812,0.2344526041481207,0.9251459715071614,0.15894298647395746,1.3910726959519502,0.21342175773603136,0.020131243174001723,0.26414964135832036,0.0005000000000000001,0.001842778698957998,0.0125,0.0,0.0,0.0,1.8050549109106808,0.1601639155742103,2.34691799541948,5.330735547320111,0.6517969603074694,8.132494432708336,0.9642916666666668,0.016572703879840757,0.99375,1.0,0.0,1.0,1.0051666666666665,0.008831367705828782,1.03125,0.0007083333333333334,0.003189882007570534,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000100785959512,0.012263187863119087,1.1466593749355525
legitimate_heterogeneous_precision,closed_loop_trust,150,0.9291406745202998,0.12814684835855272,1.2954840299275794,0.18902389731457067,0.018191618190375812,0.2344526041481207,0.9251459715071614,0.15894298647395746,1.3910726959519502,0.21342175773603136,0.020131243174001723,0.26414964135832036,0.0005000000000000001,0.001842778698957998,0.0125,0.0,0.0,0.0,1.8050549109106808,0.1601639155742103,2.34691799541948,5.330735547320111,0.6517969603074694,8.132494432708336,0.9642916666666668,0.016572703879840757,0.99375,1.0,0.0,1.0,1.0051666666666665,0.008831367705828782,1.03125,0.0007083333333333334,0.003189882007570534,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.9959524123211406,0.0013085354427397734,0.9985393509219257,0.7572365673750808,0.08908810616560082,0.8921597872079741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1289261458379527,0.010457436080866333,1.1678551658988
raw_attack_mild,m9c_receding,150,2.6991475163500853,0.2729101205255719,3.321066853445904,1.9421308909429718,0.23396080013330145,2.266196722268179,0.9462707817588916,0.15439742209909685,1.3947032071335324,1.399261393240257,0.20242847149369256,1.688126658752251,0.9142499999999999,0.02745374898503542,0.98125,0.0,0.0,0.0,49.051556957851936,14.205080270931552,71.08032510401381,111.56285550804324,11.76774985892378,138.487333181242,0.20595833333333333,0.11722338154376692,0.46875,1.0,0.0,1.0,1.0000416666666667,0.0005086064839889114,1.00625,0.8895833333333333,0.020849993338661336,0.94375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966395238864546,0.1100414670195454,1.2148091669660062
raw_attack_mild,closed_loop_trust,150,1.0813509136068946,0.12063120581911715,1.4170382183122388,0.31742363102559984,0.02630441958546397,0.4254912963314325,0.9549091032266184,0.15151891866807943,1.4046831496538634,0.3421762838336489,0.017648270450293897,0.3902590581283884,0.023458333333333335,0.026417488157573867,0.125,0.0,0.0,0.0,2.109756303773861,0.2446090049279635,2.8171863352604456,6.515476552661523,1.149539010864766,11.406695868442545,0.9383333333333334,0.02239171473757401,0.9875,1.0,0.0,1.0,1.0000416666666667,0.0005086064839889115,1.00625,0.8896666666666666,0.020903880554151235,0.94375,0.9098721174004193,0.021818806077149644,0.9625,0.0,0.0,0.0,0.8881551233896452,0.0023625279300487556,0.8945856423892785,0.04999999999999999,1.3877787807814457e-17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305625,0.008652733190539661,0.325,0.30604166666666666,0.008851102410936666,0.325,0.9052578336574758,0.1128789360135786,1.1678731669671834
raw_attack_moderate,m9c_receding,150,4.141514000931974,0.16565908186589048,4.5429835855905285,3.3792502760523133,0.10895768792051733,3.5019539974745157,0.9528296560995777,0.15238252992955667,1.4045491587192194,2.7448363206078312,0.08522567844118109,2.8464130369335763,0.9735833333333335,0.014400279704073657,1.0,0.0,0.0,0.0,235.26055210514122,16.2607609179476,259.27837553192853,355.3045643679237,15.835990247618106,393.22544675812827,0.025499999999999995,0.021800707175074235,0.15,1.0,0.0,1.0,1.0000416666666667,0.0005086064839889114,1.00625,0.9278333333333334,0.011627613206883389,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656125249452889,0.013856107371378294,0.685299500124529
raw_attack_moderate,closed_loop_trust,150,1.1200098361681556,0.11845714319267103,1.4527205453570335,0.3448995899798615,0.035483188415635615,0.44027564879581355,0.9688878077353672,0.14878001251070408,1.4101344968360559,0.3613168979489769,0.019730543332147684,0.4093389759988841,0.037750000000000006,0.036249137920783714,0.14375,0.0,0.0,0.0,2.0754933815661403,0.2885344588173092,2.7496552399335425,6.201455417192802,1.2470629170083565,10.317041706153677,0.9450416666666668,0.021702254427183883,0.9875,1.0,0.0,1.0,1.0,0.0,1.0,0.9277916666666668,0.01162649333299694,0.9625,0.9673333333333332,0.013456075662028003,0.99375,6.944444444444444e-06,8.476774733148406e-05,0.0010416666666666667,0.7642481759350244,0.003421825836754936,0.77117666042173,0.04999999999999999,1.3877787807814457e-17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32891666666666663,0.003922867431979938,0.33125,0.32895833333333335,0.003980202744696415,0.3375,0.6815321566754331,0.015615794579286617,0.7354453329462558
raw_attack_severe,m9c_receding,150,5.10426890544072,0.12387233481222878,5.465065669743743,4.303044650463028,0.04104434302482687,4.388723285559051,1.0015303187221145,0.14552856952282445,1.4368800286877557,3.6233308462394187,0.03599486699067304,3.6966923515228935,0.9876666666666667,0.0074981479194680106,1.0,0.0,0.0,0.0,538.7088963834791,16.761302587884504,588.8186100869012,732.8105543406832,25.329537242369295,804.1010254371469,0.007749999999999999,0.006360686545753794,0.05,1.0,0.0,1.0,1.000375,0.0020703763748008155,1.01875,0.7671250000000001,0.035884870883609615,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689576946695646,0.012971511589052263,0.6048019998706877
raw_attack_severe,closed_loop_trust,150,1.1536942990282213,0.10966827033496869,1.5056736516417621,0.33024336476877586,0.023091312995681443,0.416644138088113,1.0293136678243064,0.13877296869102282,1.4552814709496997,0.367739415972102,0.021102916598998978,0.4771495020983372,0.008291666666666666,0.017596411013486687,0.08125,0.0,0.0,0.0,1.7899017519015485,0.19992047721842937,2.738507752791209,5.21470374438946,0.6444656765927219,6.885066157835715,0.9651666666666665,0.016399102278952818,0.99375,1.0,0.0,1.0,1.0002916666666666,0.0016671874186452154,1.0125,0.7702916666666666,0.03618483126793448,0.90625,0.9937488614780473,7.884623981577983e-06,0.99375,0.00015841750841750842,0.00048531645368832526,0.0025,0.6279559544757639,0.0033147518190928186,0.6374707760022785,0.04999999999999999,1.3877787807814457e-17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312083333333334,0.0005086064839889025,0.33125,0.33145833333333335,0.0013339842161318488,0.3375,0.6040889327740296,0.013237283891679818,0.6564677499700338
raw_channel_colluding_ramp,m9c_receding,150,4.294622252698608,0.12210814257051811,4.64371001162606,3.517911100768175,0.04615395763452233,3.620264350947602,0.9708889399130423,0.15186478471881326,1.4172370435409551,3.1587120836949123,0.04382942904165696,3.261196727636977,0.8980416666666667,0.013013147731770699,0.9625,0.0,0.0,0.0,404.6915485323286,15.764939829999411,450.55848888386606,712.9427567250356,28.53270665812123,787.9048957176531,0.1587083333333333,0.012704507620875705,0.2,1.0,0.0,1.0,1.00675,0.010396313449167121,1.0375,0.592625,0.03737527870576129,0.66875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263813183099653,0.014030672673310795,0.6001315000467002
raw_channel_colluding_ramp,closed_loop_trust,150,1.2277405674956874,0.11689785454235095,1.5792516390785432,0.43353459364905633,0.03131791469969144,0.5197016433504679,0.992757467308289,0.14576264196503008,1.427123519498262,0.45680594200143654,0.05435805912108995,0.573418839723307,0.10329166666666668,0.01962800755439929,0.1625,0.0,0.0,0.0,3.580654288544075,1.2699076745335192,6.695091945973099,5.931299884712162,0.9523332110949615,8.78637714317012,0.948875,0.017351602951888912,0.99375,1.0,0.0,1.0,1.0035416666666668,0.006824308064233003,1.0375,0.5954166666666667,0.03781579990192224,0.6875,0.984718829832374,0.0009944621090562252,0.9850746268656716,0.0001756086306661168,0.0005027747237328004,0.0025252525252525255,0.6908500863481871,0.003569155138623122,0.6999697844119824,0.04999999999999999,1.3877787807814457e-17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746666666666666,0.0014043582955294007,0.275,0.2758749999999999,0.0027032002638847606,0.28125,0.5619353236242508,0.012607621319359186,0.5980625830125064
