scenario,algorithm,runs,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,agent_position_rmse_mean,agent_position_rmse_std,recovery_steps_mean,recovery_steps_std,information_gain_mean,information_gain_std,nees_calibration_error_mean,nees_calibration_error_std,coverage_calibration_error_mean,coverage_calibration_error_std,estimate_disagreement_mean,estimate_disagreement_std,runtime_seconds_mean,runtime_seconds_std,bytes_sent_mean,bytes_sent_std,mean_truth_consistent_flock_weight_mean,mean_truth_consistent_flock_weight_std,decision_loss_mean,decision_loss_std,mean_decision_base_error_mean,mean_decision_base_error_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,investigation_rate_mean,investigation_rate_std,wrong_mode_rate_mean,wrong_mode_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_output_confidence_mean,mean_output_confidence_std,ambiguity_resolution_steps_mean,ambiguity_resolution_steps_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,max_nees_mean,max_nees_std,coverage95_rate_mean,coverage95_rate_std,rejoin_window_nees_mean,rejoin_window_nees_std,mean_nis_mean,mean_nis_std,spatial_diversity_mean,spatial_diversity_std,messages_mean,messages_std,mean_momentum_mean,mean_momentum_std,mean_momentum_change_score_mean,mean_momentum_change_score_std,mean_momentum_corroborating_agents_mean,mean_momentum_corroborating_agents_std,mean_momentum_biased_agents_mean,mean_momentum_biased_agents_std,momentum_fallback_rate_mean,momentum_fallback_rate_std,momentum_change_events_mean,momentum_change_events_std,mean_hypothesis_flocks_mean,mean_hypothesis_flocks_std,multiflock_rate_mean,multiflock_rate_std,mean_primary_flock_size_mean,mean_primary_flock_size_std,mean_primary_flock_weight_mean,mean_primary_flock_weight_std,mean_alternative_flock_weight_mean,mean_alternative_flock_weight_std,mean_quarantined_agents_mean,mean_quarantined_agents_std,quarantine_rate_mean,quarantine_rate_std,mean_suspected_bias_agents_mean,mean_suspected_bias_agents_std,mean_bias_estimate_norm_mean,mean_bias_estimate_norm_std,mean_operational_agents_mean,mean_operational_agents_std,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_message_age_mean,mean_message_age_std,partition_active_rate_mean,partition_active_rate_std,partition_selection_rate_mean,partition_selection_rate_std,mean_topology_components_mean,mean_topology_components_std,mean_observer_component_size_mean,mean_observer_component_size_std,mean_topology_visibility_fraction_mean,mean_topology_visibility_fraction_std,mean_topology_live_support_mean,mean_topology_live_support_std,mean_topology_retained_support_mean,mean_topology_retained_support_std,mean_topology_unknown_support_mean,mean_topology_unknown_support_std,mean_topology_probation_agents_mean,mean_topology_probation_agents_std,topology_rejoin_events_mean,topology_rejoin_events_std,topology_merge_grace_rate_mean,topology_merge_grace_rate_std,topology_epoch_changes_mean,topology_epoch_changes_std,mean_duplicate_support_suppressed_mean,mean_duplicate_support_suppressed_std,topology_selection_blocked_rate_mean,topology_selection_blocked_rate_std,max_primary_support_jump_mean,max_primary_support_jump_std,movement_distance_mean,movement_distance_std
stable_control,flocking_robust_active,5,2.2061366336601425,0.050710944778273356,0.6443496086187195,0.020763174379596096,0.7206421613702493,0.11534021338293822,,,3.690562600266291,0.007402893421342491,0.5218781405991081,0.4607289226736696,0.02109672619047622,0.014162462486415896,1.8779929306525787,0.019635222081855214,0.8544520417694003,0.011006516298731507,737280.0,0.0,0.7584642857142857,0.0031913506042329687,0.9387550210341999,0.045800511742116176,0.5994425210341999,0.0466940866600769,0.55625,0.005590169943749454,0.0,0.0,0.44375,0.0055901699437494795,0.065,0.004999999999999999,0.16722222222222222,0.23373246286626695,0.008749999999999999,0.01159202311936963,0.5574285714285714,0.00363970451817064,77.6,1.3564659966250536,2.024199984816412,0.6957314816494278,4.359723741230201,0.6871221147800997,36.15580789317821,53.56894199231321,0.9710967261904762,0.014162462486415896,0.0,0.0,2.02391059428888,0.09828327433813666,5.027682460720612,0.03985697625338851,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925000000000002,0.012119199643540825,0.48250000000000004,0.004677071733467428,5.975,0.04726917600297279,0.7603363095238095,0.003310580161792333,0.23804910714285715,0.002381028644611946,0.01125,0.013919410907075054,0.01,0.012869537676233752,0.12000000000000002,0.034999999999999996,1.549427407112964,0.01868507561393107,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,7.8775,0.037207190165342886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.87418218754155,20.10298283135784
stable_control,flocking_topology_support,5,2.196009620345466,0.04797638941530094,0.652837406782256,0.05048208859538662,0.6741567317908925,0.04814873491000513,,,3.6862006822677196,0.00867775443262715,0.31257690168501323,0.1553562947558579,0.026250000000000016,0.006123724356957969,1.850826118870645,0.04556405691089803,0.8678002167493105,0.008885978078758697,737280.0,0.0,0.74390625,0.0069772229880519145,0.9417343166470878,0.04073617298788882,0.5926718166470878,0.039781445371791874,0.54375,0.003952847075210496,0.0,0.0,0.45625,0.003952847075210477,0.06875,0.006846531968814577,0.1392857142857143,0.15665508713900933,0.00625,0.006846531968814577,0.525,0.007718180647017794,77.8,1.4696938456699067,1.7658884312996697,0.2589047531196403,5.186944877590099,0.8607801540510157,11.671986368817514,5.32597064022645,0.9662500000000002,0.021505813167606556,0.0,0.0,2.0395833393485234,0.09981215406047955,5.1429552735440724,0.023854980305823666,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4949999999999999,0.014469796128487769,0.48375,0.006373774391990991,5.9662500000000005,0.04850901977983051,0.7457812500000001,0.006063627472478814,0.23625000000000002,0.003069825422560707,0.00625,0.012500000000000002,0.00625,0.012500000000000002,0.1275,0.03250000000000001,1.5498468509333727,0.018352789720647186,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.009354143466934821,8.0,0.0,1.0,0.0,7.871249999999999,0.034141250709369235,0.0,0.0,0.01609375,0.004267656338671144,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9797958971132713,50.743750000000006,0.29746323302216615,0.0,0.0,0.0,0.0,147.9193230062329,21.739208112573685
stable_control,flocking_topology_rejoin,5,2.196009620345466,0.04797638941530094,0.652837406782256,0.05048208859538662,0.6741567317908925,0.04814873491000513,,,3.6862006822677196,0.00867775443262715,0.31257690168501323,0.1553562947558579,0.026250000000000016,0.006123724356957969,1.850826118870645,0.04556405691089803,0.8738689331803471,0.01219429977178545,737280.0,0.0,0.74390625,0.0069772229880519145,0.9417343166470878,0.04073617298788882,0.5926718166470878,0.039781445371791874,0.54375,0.003952847075210496,0.0,0.0,0.45625,0.003952847075210477,0.06875,0.006846531968814577,0.1392857142857143,0.15665508713900933,0.00625,0.006846531968814577,0.525,0.007718180647017794,77.8,1.4696938456699067,1.7658884312996697,0.2589047531196403,5.186944877590099,0.8607801540510157,11.671986368817514,5.32597064022645,0.9662500000000002,0.021505813167606556,0.0,0.0,2.0395833393485234,0.09981215406047955,5.1429552735440724,0.023854980305823666,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4949999999999999,0.014469796128487769,0.48375,0.006373774391990991,5.9662500000000005,0.04850901977983051,0.7457812500000001,0.006063627472478814,0.23625000000000002,0.003069825422560707,0.00625,0.012500000000000002,0.00625,0.012500000000000002,0.1275,0.03250000000000001,1.5498468509333727,0.018352789720647186,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.009354143466934821,8.0,0.0,1.0,0.0,7.871249999999999,0.034141250709369235,0.0,0.0,0.01609375,0.004267656338671144,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9797958971132713,50.743750000000006,0.29746323302216615,0.0,0.0,0.0,0.0,147.9193230062329,21.739208112573685
stable_control,flocking_topology_partition,5,2.215564006223514,0.0753143561116869,0.7768832911913198,0.15928072443685004,0.7945020580242648,0.16045234754864277,,,3.6862006822677196,0.00867775443262715,0.68027884441516,0.45169145268908045,0.021250000000000036,0.010897247358851671,1.850826118870645,0.04556405691089803,0.8769611666444689,0.008443669022065507,737280.0,0.0,0.74390625,0.0069772229880519145,0.9707632324803136,0.05262960457256309,0.6217007324803137,0.051894150765129675,0.54375,0.003952847075210496,0.0,0.0,0.45625,0.003952847075210477,0.06875,0.006846531968814577,0.1392857142857143,0.15665508713900933,0.00625,0.006846531968814577,0.525,0.007718180647017794,63.2,28.116898833263956,2.3205325902004796,0.7510414989936097,5.38488740856188,0.8929142286977533,52.435133253694474,54.51528273908087,0.96125,0.021065374432940886,0.0,0.0,2.0395833393485234,0.09981215406047955,5.1429552735440724,0.023854980305823666,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485,0.014031215200402342,0.47375,0.012119199643540824,5.9662500000000005,0.04850901977983051,0.7457812500000001,0.006063627472478814,0.23125,0.0056983070402532735,0.00625,0.012500000000000002,0.00625,0.012500000000000002,0.1275,0.03250000000000001,1.5498468509333727,0.018352789720647186,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.009354143466934821,7.959999999999999,0.03741657386773928,0.9949999999999999,0.00467707173346741,7.83125,0.06033759193073593,0.0,0.0,0.02109375,0.0075421989913419816,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9797958971132713,50.50375,0.4584041611940261,0.0,0.0,0.0,0.0,147.9193230062329,21.739208112573685
stable_control,flocking_topology_resilient,5,2.2469832176716644,0.07356605047362538,0.6629948478834853,0.022235147621485207,0.6830385768793341,0.02745232810887152,,,3.688694403428637,0.008962410413558766,0.2308327010106442,0.128830858759142,0.02250000000000003,0.008477912478906554,1.8765625365923326,0.0071413990730054095,0.86158875846304,0.014142340039918138,737280.0,0.0,0.7409374999999999,0.006803606580336644,0.9471104222626758,0.027312776380456868,0.603110422262676,0.02564835791637995,0.55,0.003952847075210496,0.0,0.0,0.45,0.003952847075210477,0.065,0.00637377439199098,0.039648033126293995,0.03486262117252348,0.00625,0.006846531968814577,0.5287499999999999,0.006959705453537543,91.8,24.284974778656863,1.7691672989893559,0.128830858759142,5.009724428567979,0.3348489038297165,11.476717962389262,5.394693625214734,0.9724999999999999,0.008477912478906554,0.0,0.0,2.045777427900101,0.07100285796751213,5.049304201544075,0.04198031691258388,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5975000000000001,0.16044858989720046,0.5712499999999999,0.15286840746210448,5.97,0.044087980221370934,0.74625,0.005510997527671367,0.231875,0.006257807623281494,0.01125,0.013919410907075054,0.01,0.012869537676233752,0.125,0.03708099243547831,1.5486099137170428,0.01894792164070252,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00875,0.0084779124789066,7.965000000000001,0.0339116499156264,0.9956250000000001,0.0042389562394533,7.8375,0.05768990379607164,0.09192877277004297,0.05034509098875693,0.0203125,0.007211237974508954,0.0,0.0,0.0,0.0,0.015000000000000003,0.012247448713915891,1.2,0.9797958971132713,50.55375,0.40281431826587394,0.015000000000000003,0.012247448713915891,0.025,0.05000000000000001,150.139012506402,20.717660612486
failure_only,flocking_robust_active,5,2.5138406990388944,0.5154423070465405,1.2994418116998359,0.9742869092094901,1.4128339322462775,0.9753489980847558,,,3.675152014036123,0.013344634164932978,7.234929745391104,11.92822003646779,0.06280803571428575,0.09876417856085931,3.3887094973696663,0.7605831685792727,0.6558998581953347,0.1050320834850567,648537.6,3578.41851101852,0.7827723214285714,0.031100773806732703,1.2422282280165697,0.5043746453917676,0.9531032280165697,0.5863905836979219,0.625,0.10947317022905659,0.0,0.0,0.375,0.10947317022905659,0.07875,0.02358495283014151,0.18571428571428572,0.16506028583273344,0.0125,0.011858541225631423,0.6182321428571428,0.11254106960100732,59.8,20.643643089338664,9.18904565170605,11.95593008832115,30.659948357153457,50.33680034274481,114.91558048824322,53.64663340169642,0.8950997023809524,0.10336909421305915,0.0,0.0,2.0454659678755656,0.11356730858887222,12.231775271354314,2.421459075533814,3377.8,18.637596411554792,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42875,0.07711598407593595,0.4262499999999999,0.0789976265466248,4.98125,0.41896449730257546,0.7938035714285715,0.05047171774461253,0.2058839285714286,0.0507120507713021,0.5549999999999999,0.7131948366330199,0.25125000000000003,0.23336532518778363,0.52125,0.41873320861856655,1.6446063869599772,0.06042118213547801,7.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.125,0.0,1.0,0.0,6.3549999999999995,0.735520648928363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.994815924999,20.139298161587462
failure_only,flocking_topology_support,5,2.4771661656882236,0.5470955065757689,1.2853762375830393,0.972108488485514,1.2877537568788964,0.9712139418410741,,,3.6720411041853636,0.01209960393091696,6.2570199566553315,11.556344433006489,0.06375000000000001,0.09365828847464595,3.7600188084163477,0.532083909972292,0.6824693500064314,0.10209331029246194,649075.2,2563.325839607598,0.61796875,0.06078305749240492,1.339730769415448,0.6844488934963832,0.9221057694154483,0.5815831559990384,0.45499999999999996,0.13780647662573772,0.0,0.0,0.545,0.13780647662573772,0.08875,0.013919410907075058,0.05,0.1,0.00125,0.0025,0.26937500000000003,0.09754105706060397,65.6,20.303694245136768,8.163952910409353,11.606251759742214,31.171675363548065,51.058734255118885,86.12810559287968,63.59660132447795,0.9012500000000001,0.10227108584541382,0.0,0.0,2.090255452044571,0.07411300043523715,12.616541252543087,2.313424987345537,3380.6,13.35065541462291,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42875,0.07077693833446029,0.4262499999999999,0.07260767865728804,4.99375,0.40852249020096787,0.62421875,0.051065311275120984,0.17078125,0.039721319252071674,0.5487500000000001,0.6979254974565695,0.25250000000000006,0.2331040540188008,0.5175,0.4083005939256028,1.645435061278286,0.06120825432795099,7.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015,0.009354143466934821,7.125,0.0,0.890625,0.0,6.3625,0.7181899992341859,0.0,0.0,0.2046875,0.08977374990427323,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,39.20375,5.1857626608821965,0.0,0.0,0.0,0.0,145.55203309292702,20.474809138046464
failure_only,flocking_topology_rejoin,5,2.4777280516409106,0.5467849412331235,1.2871267881078825,0.97104890760738,1.2895036633998258,0.9701499499367591,,,3.656676476405867,0.01717998972668779,6.264643174898921,11.552110318344386,0.06375000000000001,0.09365828847464595,3.7349053124641927,0.5294060621851148,0.6827171335928142,0.10645653844540172,649075.2,2563.325839607598,0.6178645833333334,0.06212476333651545,1.341226010516414,0.6830683479251884,0.9238510105164138,0.5807536526200383,0.45499999999999996,0.13780647662573772,0.0,0.0,0.545,0.13780647662573772,0.08625,0.015000000000000003,0.05,0.1,0.00125,0.0025,0.26916666666666667,0.10112963310015625,65.6,20.303694245136768,8.172289074376707,11.601717739125375,31.204247895370475,51.042198090545746,86.1408519635647,63.581417754164214,0.9012500000000001,0.10227108584541382,1.9582029734962447,1.0276583498889806,2.092086540254072,0.07291310150578108,12.609211230383716,2.3116095222488684,3380.6,13.35065541462291,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42875,0.07077693833446029,0.4262499999999999,0.07260767865728804,5.0062500000000005,0.4273281818462245,0.6241145833333334,0.05265831062568745,0.17078125,0.039721319252071674,0.5087499999999999,0.7102002358490173,0.24125000000000002,0.2503310308371697,0.495,0.419735779985457,1.637416235177982,0.06168368582279944,7.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015,0.009354143466934821,7.125,0.0,0.890625,0.0,6.361666666666667,0.7270350986865914,0.0,0.0,0.20479166666666665,0.09087938733582397,0.05,0.0,2.0,0.0,0.0,0.0,3.6,0.8,39.30375,5.2994819911949875,0.0,0.0,0.0,0.0,145.69076571213253,20.31377796266618
failure_only,flocking_topology_partition,5,2.4795949427670143,0.5704993855926666,1.367071457240932,0.9648418817473698,1.369403188316298,0.9638041333483047,,,3.656676476405867,0.01717998972668779,6.819287333799731,11.830040225581984,0.06375000000000001,0.09995311400851897,3.7349053124641927,0.5294060621851148,0.6784168581943959,0.10417112206634228,649075.2,2563.325839607598,0.6178645833333334,0.06212476333651545,1.3702549263496397,0.7022431962068483,0.9528799263496399,0.6004237427718832,0.45499999999999996,0.13780647662573772,0.0,0.0,0.545,0.13780647662573772,0.08625,0.015000000000000003,0.05,0.1,0.00125,0.0025,0.26916666666666667,0.10112963310015625,41.8,28.336548837146697,8.726933233277517,11.882798523699533,31.281189055002727,51.0034463378366,112.15936159606845,51.7284671880156,0.89625,0.10566752102704029,1.9582029734962447,1.0276583498889806,2.092086540254072,0.07291310150578108,12.609211230383716,2.3116095222488684,3380.6,13.35065541462291,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4137499999999998,0.07020060541049489,0.41125,0.07217600016626026,5.0062500000000005,0.4273281818462245,0.6241145833333334,0.05265831062568745,0.16390625,0.03961299601298796,0.5087499999999999,0.7102002358490173,0.24125000000000002,0.2503310308371697,0.495,0.419735779985457,1.637416235177982,0.06168368582279944,7.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015,0.009354143466934821,7.0699999999999985,0.033166247903553936,0.8837499999999998,0.004145780987944242,6.306666666666667,0.7237092197300117,0.0,0.0,0.21166666666666661,0.09046365246625143,0.05,0.0,2.0,0.0,0.0,0.0,3.6,0.8,38.98375,5.2787081161018925,0.0,0.0,0.0,0.0,145.69076571213253,20.31377796266618
failure_only,flocking_topology_resilient,5,2.5589677141032445,0.5518578315160052,1.1158335571473654,0.8295530092970428,1.119632332451573,0.8276998229367677,,,3.651346099071747,0.019545410014329693,3.606512496821363,6.815492146108287,0.04624999999999999,0.050093662273784666,3.070910437982227,0.46726740756390306,0.6708911584224552,0.1038132764073272,648384.0,3534.051952079935,0.6021875,0.08310011310307017,1.2694228252941966,0.5771751071552147,0.8549228252941967,0.47547002688424844,0.45999999999999996,0.1338492622318106,0.0,0.0,0.54,0.1338492622318106,0.095,0.019121323175972944,0.0,0.0,0.0,0.0,0.26875,0.11011825832246087,85.4,19.303885619221845,5.346675055017224,6.9467713118770416,27.777172023878983,43.73113571373182,37.890164395755605,54.75937404558856,0.92125,0.06182131509439118,1.8101746984984075,0.6181104509844567,2.0799649516431913,0.07777691170263254,12.450028396852542,2.4811474258297777,3377.0,18.40652058374966,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57375,0.17608591652940336,0.5337500000000001,0.12064928512013655,5.0024999999999995,0.45170856201759096,0.6235937500000001,0.05570545640477143,0.1640625,0.041274850469141616,0.50625,0.744217290178077,0.2325,0.24957463813456685,0.5,0.440826638260439,1.635801218875074,0.058457804648461356,7.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0175,0.011456439237389598,7.063749999999999,0.04058170770186967,0.8829687499999999,0.0050727134627337085,6.303750000000001,0.7626945334725356,0.154817442857834,0.11911235447342065,0.21203124999999998,0.09533681668406695,0.05,0.0,2.0,0.0,0.03,0.01,4.2,0.39999999999999997,38.96375,5.543844277665093,0.03,0.01,0.075,0.06123724356957946,149.3054027886674,21.915429261416126
