scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses
triad_uniform,myopic_voi,round_robin,total_decision_loss,lower,100,1.6149366719999998,2.5,-0.8850633279999998,-0.9349639999999999,-0.8325499199999997,2,0,98
triad_uniform,myopic_voi,round_robin,decision_cost,lower,100,0.2475,2.5,-2.2525,-2.2625,-2.2425,0,0,100
triad_uniform,myopic_voi,round_robin,movement_cost,lower,100,1.3674366719999997,0.0,1.3674366719999997,1.3275359999999998,1.4099500799999998,100,0,0
triad_uniform,myopic_voi,round_robin,resolution_steps,lower,100,1.99,10.0,-8.01,-8.05,-7.97,0,0,100
triad_uniform,myopic_voi,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,myopic_voi,round_robin,brier_score,lower,100,5.481494515456348e-06,0.666666666666667,-0.6666611851721513,-0.6666651753509993,-0.66665601116645,0,0,100
triad_uniform,myopic_voi,round_robin,log_loss,lower,100,0.0004897651976081637,1.0986122886681096,-1.0981225234705017,-1.098431662481275,-1.097752882951268,0,0,100
triad_uniform,myopic_voi,round_robin,final_truth_probability,higher,100,0.9995118638940543,0.3333333333333334,-0.6661785305607211,-0.6664820125027012,-0.6658109751383877,0,0,100
triad_uniform,receding_horizon_voi,round_robin,total_decision_loss,lower,100,1.6149366719999998,1.1803024430252311,0.4346342289747691,0.3787637349854027,0.48970663083410176,94,3,3
triad_uniform,receding_horizon_voi,round_robin,decision_cost,lower,100,0.2475,0.32,-0.0725,-0.0975,-0.0475,0,73,27
triad_uniform,receding_horizon_voi,round_robin,movement_cost,lower,100,1.3674366719999997,0.8603024430252312,0.5071342289747691,0.4707772782397035,0.5447072792231282,97,3,0
triad_uniform,receding_horizon_voi,round_robin,resolution_steps,lower,100,1.99,2.28,-0.29,-0.39,-0.2,0,73,27
triad_uniform,receding_horizon_voi,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,receding_horizon_voi,round_robin,brier_score,lower,100,5.481494515456348e-06,1.2072978795537165e-05,-6.591484280080818e-06,-1.2227051421202428e-05,-1.5201564659879998e-06,21,5,74
triad_uniform,receding_horizon_voi,round_robin,log_loss,lower,100,0.0004897651976081637,0.0013352241885350633,-0.0008454589909268998,-0.0012693075024654236,-0.00042724155494032565,21,3,76
triad_uniform,receding_horizon_voi,round_robin,final_truth_probability,higher,100,0.9995118638940543,0.998668265636117,-0.0008435982579373925,-0.0012798329005491568,-0.00041317906019692173,21,3,76
triad_uniform,computational_oracle,round_robin,total_decision_loss,lower,100,1.6149366719999998,1.1803024430252311,0.4346342289747691,0.3801445367076532,0.4887530879975705,94,3,3
triad_uniform,computational_oracle,round_robin,decision_cost,lower,100,0.2475,0.32,-0.0725,-0.0975,-0.05,0,73,27
triad_uniform,computational_oracle,round_robin,movement_cost,lower,100,1.3674366719999997,0.8603024430252312,0.5071342289747691,0.47159892203073506,0.545922240388957,97,3,0
triad_uniform,computational_oracle,round_robin,resolution_steps,lower,100,1.99,2.28,-0.29,-0.39,-0.2,0,73,27
triad_uniform,computational_oracle,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,computational_oracle,round_robin,brier_score,lower,100,5.481494515456348e-06,1.2072978795537165e-05,-6.591484280080818e-06,-1.2638317830449029e-05,-1.520079498667017e-06,21,5,74
triad_uniform,computational_oracle,round_robin,log_loss,lower,100,0.0004897651976081637,0.0013352241885350633,-0.0008454589909268998,-0.0012870832045559642,-0.0004211411585291635,21,3,76
triad_uniform,computational_oracle,round_robin,final_truth_probability,higher,100,0.9995118638940543,0.998668265636117,-0.0008435982579373925,-0.0012838259692746377,-0.00043145223233386854,21,3,76
triad_uniform,passive,myopic_voi,total_decision_loss,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,decision_cost,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,movement_cost,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,resolution_steps,lower,100,10.0,10.0,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,brier_score,lower,100,0.666666666666667,0.666666666666667,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,log_loss,lower,100,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0,100,0
triad_uniform,passive,myopic_voi,final_truth_probability,higher,100,0.3333333333333334,0.3333333333333334,0.0,0.0,0.0,0,100,0
triad_uniform,round_robin,myopic_voi,total_decision_loss,lower,100,2.5,1.6149366719999998,0.8850633279999998,0.8325499199999997,0.9349639999999999,98,0,2
triad_uniform,round_robin,myopic_voi,decision_cost,lower,100,2.5,0.2475,2.2525,2.2425,2.2625,100,0,0
triad_uniform,round_robin,myopic_voi,movement_cost,lower,100,0.0,1.3674366719999997,-1.3674366719999997,-1.4099500799999998,-1.327536,0,0,100
triad_uniform,round_robin,myopic_voi,resolution_steps,lower,100,10.0,1.99,8.01,7.97,8.06,100,0,0
triad_uniform,round_robin,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,round_robin,myopic_voi,brier_score,lower,100,0.666666666666667,5.481494515456348e-06,0.6666611851721513,0.6666560644641405,0.6666651095949871,100,0,0
triad_uniform,round_robin,myopic_voi,log_loss,lower,100,1.0986122886681096,0.0004897651976081637,1.0981225234705017,1.0977653525501967,1.098424426352779,100,0,0
triad_uniform,round_robin,myopic_voi,final_truth_probability,higher,100,0.3333333333333334,0.9995118638940543,0.6661785305607211,0.6658220775279456,0.6664871254410478,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,total_decision_loss,lower,100,2.5,1.1803024430252311,1.3196975569747686,1.2661607949137592,1.3705288226657206,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,decision_cost,lower,100,2.5,0.32,2.18,2.1525,2.2075,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,movement_cost,lower,100,0.0,0.8603024430252312,-0.8603024430252312,-0.8869607641945033,-0.8349795304608121,0,0,100
triad_uniform,receding_horizon_voi,myopic_voi,resolution_steps,lower,100,10.0,2.28,7.72,7.61,7.83,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,receding_horizon_voi,myopic_voi,brier_score,lower,100,0.666666666666667,1.2072978795537165e-05,0.6666545936878713,0.666648000563188,0.666660139196568,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,log_loss,lower,100,1.0986122886681096,0.0013352241885350633,1.0972770644795746,1.0968251327604237,1.0977036270814342,100,0,0
triad_uniform,receding_horizon_voi,myopic_voi,final_truth_probability,higher,100,0.3333333333333334,0.998668265636117,0.6653349323027836,0.6648770107901323,0.6657560212299856,100,0,0
triad_uniform,computational_oracle,myopic_voi,total_decision_loss,lower,100,2.5,1.1803024430252311,1.3196975569747686,1.2674445089077204,1.370362137048676,100,0,0
triad_uniform,computational_oracle,myopic_voi,decision_cost,lower,100,2.5,0.32,2.18,2.1525,2.205,100,0,0
triad_uniform,computational_oracle,myopic_voi,movement_cost,lower,100,0.0,0.8603024430252312,-0.8603024430252312,-0.8864500249179595,-0.83455679487199,0,0,100
triad_uniform,computational_oracle,myopic_voi,resolution_steps,lower,100,10.0,2.28,7.72,7.62,7.83,100,0,0
triad_uniform,computational_oracle,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
triad_uniform,computational_oracle,myopic_voi,brier_score,lower,100,0.666666666666667,1.2072978795537165e-05,0.6666545936878713,0.6666478657077106,0.6666602556912411,100,0,0
triad_uniform,computational_oracle,myopic_voi,log_loss,lower,100,1.0986122886681096,0.0013352241885350633,1.0972770644795746,1.0967964009953306,1.0976995691818217,100,0,0
