scenario,policy,runs,resolved_mean,resolved_std,resolution_steps_mean,resolution_steps_std,wrong_selection_mean,wrong_selection_std,total_decision_loss_mean,total_decision_loss_std,decision_cost_mean,decision_cost_std,movement_cost_mean,movement_cost_std,movement_distance_mean,movement_distance_std,final_truth_probability_mean,final_truth_probability_std,final_entropy_mean,final_entropy_std,brier_score_mean,brier_score_std,log_loss_mean,log_loss_std,mean_confidence_mean,mean_confidence_std,hold_actions_mean,hold_actions_std,spread_actions_mean,spread_actions_std,probe_actions_mean,probe_actions_std,unique_probe_actions_mean,unique_probe_actions_std,planning_sequences_evaluated_mean,planning_sequences_evaluated_std,runtime_seconds_mean,runtime_seconds_std,hold_actions_fraction,spread_actions_fraction,probe_actions_fraction
asymmetric_transit,passive,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.4125,0.10182705927208155,0.998579331587392,1.837746106097754e-16,0.5700000000000001,0.2036541185441631,0.9272287533170284,0.316394531891238,0.5,1.6754806734005723e-16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019530835095793008,1.7602029889414293e-05,1.0,0.0,0.0
asymmetric_transit,round_robin,100,1.0,0.0,1.95,0.2598076211353316,0.0,0.0,1.7804725337600005,0.33957810073258393,0.2375,0.0649519052838329,1.5429725337600004,0.2748909388705801,1.3301487360000002,0.2369749473022242,0.9995469034155867,0.0014392852710796568,0.0031249036980554533,0.009450004593558626,3.951038026714542e-06,1.6692911265328247e-05,0.00045423964353650273,0.00144375905493014,0.9052206561561275,0.07897008084731116,0.0,0.0,1.95,0.2598076211353316,0.0,0.0,0.0,0.0,0.0,0.0,8.789543295279145e-05,8.725455092660336e-06,0.0,1.0,0.0
asymmetric_transit,myopic_voi,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.4125,0.10182705927208155,0.998579331587392,1.837746106097754e-16,0.5700000000000001,0.2036541185441631,0.9272287533170284,0.316394531891238,0.5,1.6754806734005723e-16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0032829358312301336,0.0002839339073711055,1.0,0.0,0.0
asymmetric_transit,receding_horizon_voi,100,1.0,0.0,2.2,0.5477225575051661,0.0,0.0,1.1893264497118394,0.25959669081699,0.3,0.13693063937629152,0.8893264497118395,0.1233345395694374,0.9278540578991027,0.1640971555820886,0.9984489221511856,0.0022461224912133596,0.010802093995195406,0.014308734716708542,1.3061878129325084e-05,2.905907377707192e-05,0.001554818871827529,0.0022539316321528806,0.9027906446857766,0.07931413740560578,0.43,0.5148786264742401,1.0,0.0,0.77,0.4208325082500163,0.77,0.4208325082500163,55.0,13.693063937629153,0.0058273170609027146,0.0014523989071512078,0.19545454545454546,0.45454545454545453,0.35
asymmetric_transit,computational_oracle,100,1.0,0.0,2.2,0.5477225575051661,0.0,0.0,1.1893264497118394,0.25959669081699,0.3,0.13693063937629152,0.8893264497118395,0.1233345395694374,0.9278540578991027,0.1640971555820886,0.9984489221511856,0.0022461224912133596,0.010802093995195406,0.014308734716708542,1.3061878129325084e-05,2.905907377707192e-05,0.001554818871827529,0.0022539316321528806,0.9027906446857766,0.07931413740560578,0.43,0.5148786264742401,1.0,0.0,0.77,0.4208325082500163,0.77,0.4208325082500163,275.0,68.46531968814577,0.04185473956167698,0.010782761483212442,0.19545454545454546,0.45454545454545453,0.35
four_mode_cross,passive,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.3862943611198906,0.0,0.75,0.0,1.3862943611198906,0.0,0.25,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001909974915906787,1.8710595224979855e-05,1.0,0.0,0.0
four_mode_cross,round_robin,100,1.0,0.0,2.17,0.375632799419859,0.0,0.0,1.9801794009600004,0.5515814143940441,0.2925,0.09390819985496475,1.6876794009600005,0.4576732145390793,1.562666112,0.42377149494359195,0.9994615464289082,0.001387162096923278,0.003757301166822768,0.008571261296389899,4.408039072513394e-06,1.76380518010309e-05,0.0005395649332299003,0.0013913642889214783,0.8174184205845875,0.07830073917840315,0.0,0.0,2.17,0.375632799419859,0.0,0.0,0.0,0.0,0.0,0.0,9.37641435302794e-05,1.4161922179472264e-05,0.0,1.0,0.0
four_mode_cross,myopic_voi,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.3862943611198906,0.0,0.75,0.0,1.3862943611198906,0.0,0.25,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.004793123302515596,0.00016467050331775218,1.0,0.0,0.0
four_mode_cross,receding_horizon_voi,100,1.0,0.0,2.6,0.5477225575051662,0.0,0.0,1.427511613581932,0.27233561957862135,0.4,0.13693063937629155,1.0275116135819324,0.14051691881893194,1.1079895169774152,0.17564614852366497,0.9978259451943521,0.0028997383762924826,0.014137178462981405,0.017598059430646452,2.450988752699033e-05,4.427537557178454e-05,0.0021806539065417165,0.002911129658548774,0.8236617459803395,0.0724781323266457,0.86,0.6636264009214823,1.0,0.0,0.74,0.46086874487211654,0.74,0.46086874487211654,93.6,19.71801207018598,0.012881325043272227,0.0026696309692035773,0.33076923076923076,0.38461538461538464,0.2846153846153846
four_mode_cross,computational_oracle,100,1.0,0.0,2.59,0.5117616632769594,0.0,0.0,1.409715895978104,0.25430901098652087,0.3975,0.12794041581923984,1.0122158959781045,0.1319497786459428,1.08886986997263,0.1649372233074285,0.9977008676342496,0.0030017209470596714,0.014862534271616079,0.01822477095317847,2.6522572482619572e-05,4.5711995200064844e-05,0.0023063155150676224,0.0030136896971993694,0.8208203611882294,0.0726263406687324,0.93,0.6819824044651005,1.0,0.0,0.66,0.4737087712930805,0.66,0.4737087712930805,559.44,110.54051926782324,0.10681968378834426,0.02117259458651042,0.3590733590733591,0.3861003861003861,0.2548262548262548
four_mode_skewed_cost,passive,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.34059999999999996,0.09298193372908525,1.2450354115604023,2.7910574051884875e-16,0.6366,0.1859638674581705,1.133977195433843,0.3781144610457857,0.42,1.2072877792441453e-16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019899956649169326,1.2234005137469006e-05,1.0,0.0,0.0
four_mode_skewed_cost,round_robin,100,1.0,0.0,2.27,0.4439594576084623,0.0,0.0,2.39509702528,0.7320493952423579,0.3175,0.11098986440211557,2.07759702528,0.6210595308402422,1.6754814720000002,0.5008544603550342,0.9989646436658997,0.001976959164174144,0.007130407243764847,0.012387160749162802,9.12757597512231e-06,2.661942946282375e-05,0.0010378575881780977,0.0019840591481569123,0.8190096392441402,0.0806835354322844,0.0,0.0,2.27,0.4439594576084623,0.0,0.0,0.0,0.0,0.0,0.0,9.990752907469869e-05,1.640964349031769e-05,0.0,1.0,0.0
four_mode_skewed_cost,myopic_voi,100,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.34059999999999996,0.09298193372908525,1.2450354115604023,2.7910574051884875e-16,0.6366,0.1859638674581705,1.133977195433843,0.3781144610457857,0.42,1.2072877792441453e-16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.004944502082653343,0.0004061100228662999,1.0,0.0,0.0
four_mode_skewed_cost,receding_horizon_voi,100,1.0,0.0,2.92,0.627375485654325,0.0,0.0,1.5746324430629184,0.2981654169598992,0.48,0.15684387141358125,1.0946324430629186,0.14211533218944628,1.30732605722888,0.2248110709042507,0.9983926955849216,0.0024028455782038535,0.010846347484426427,0.015018820343265087,1.5377712380193018e-05,3.272900444296002e-05,0.0016115009001883174,0.0024112312393270493,0.8329032232705138,0.07749550965761288,0.12,0.4308131845707603,1.0,0.0,1.8,0.5291502622129182,1.41,0.5117616632769594,105.12,22.58551748355569,0.014291136669926345,0.0031280491711536285,0.0410958904109589,0.3424657534246575,0.6164383561643836
four_mode_skewed_cost,computational_oracle,100,1.0,0.0,2.91,0.6339558344238184,0.0,0.0,1.5698407646134556,0.3015561221325386,0.4775,0.15848895860595463,1.0923407646134558,0.14387903415100886,1.3000269816187793,0.23260031309948548,0.9983259153592863,0.0024193887236670336,0.011320121950316892,0.015149356399987034,1.5849741098194518e-05,3.2804165808001145e-05,0.0016784310852905992,0.002427811082618918,0.8325929707539673,0.07715940422883419,0.14,0.44766058571198775,1.0,0.0,1.77,0.5631163290120436,1.38,0.5249761899362675,628.56,136.9344602355448,0.1214437699294649,0.026507106357720515,0.048109965635738834,0.3436426116838488,0.6082474226804123
