scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,relative_improvement_percent,ci95_lower,ci95_upper,wins,ties,losses
no_change,flocking_guarded_momentum,flocking_fixed_momentum,position_rmse,lower,10,0.6412030962021233,0.6461812388846406,-0.004978142682517295,-0.7763753344303969,-0.017547952955873455,0.0,0,9,1
no_change,flocking_guarded_momentum,flocking_fixed_momentum,agent_position_rmse,lower,10,0.6509459602598546,0.6541493477048423,-0.0032033874449877374,-0.492112654591014,-0.009610162334963212,0.0,0,9,1
no_change,flocking_guarded_momentum,flocking_fixed_momentum,information_gain,higher,10,3.726325861294275,3.7262404149162975,-8.544637797740507e-05,-0.0022930463184915,-0.0002563391339322152,0.0,0,9,1
no_change,flocking_guarded_momentum,flocking_fixed_momentum,nees_calibration_error,lower,10,0.3978121924773339,0.37873651723784,0.019075675239493873,4.79514595083225,0.0,0.057227025718481615,1,9,0
no_change,flocking_guarded_momentum,flocking_fixed_momentum,coverage_calibration_error,lower,10,0.02742187500000005,0.02726562500000005,0.00015625000000000223,0.5698005698005768,0.0,0.00046875000000000665,1,9,0
no_change,flocking_guarded_momentum,flocking_fixed_momentum,estimate_disagreement,lower,10,0.3630941628518546,0.3629064319837549,0.00018773086809968366,0.05170308071746099,0.0,0.0005631926042990509,1,9,0
no_change,flocking_guarded_momentum,flocking_fixed_momentum,runtime_seconds,lower,10,0.771784279239364,0.7810174791375175,-0.009233199898153544,-1.196344645326719,-0.013694187314249574,-0.005106391145382077,1,0,9
no_change,flocking_guarded_momentum,flocking_fixed_momentum,bytes_sent,lower,10,737280.0,737280.0,0.0,0.0,0.0,0.0,0,10,0
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,position_rmse,lower,10,0.6558109433018919,0.6461812388846406,0.009629704417251273,1.468365923991359,-0.00476700181019346,0.024099802297939326,5,0,5
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,agent_position_rmse,lower,10,0.6599554195616121,0.6541493477048423,0.005806071856769746,0.8797672819516413,-0.006407147323855414,0.019181083318327623,7,0,3
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,information_gain,higher,10,3.7367799617933883,3.7262404149162975,-0.010539546877090356,-0.2820489026608921,-0.014780200649850814,-0.006472670231969849,1,0,9
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,nees_calibration_error,lower,10,0.30524315351611075,0.37873651723784,-0.07349336372172921,-24.076990056994095,-0.1514146290361509,0.009483372578666499,3,0,7
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,coverage_calibration_error,lower,10,0.02273437500000004,0.02726562500000005,-0.004531250000000009,-19.931271477663238,-0.009337890625000018,0.0006249999999999977,3,0,7
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,estimate_disagreement,lower,10,0.3287418719386304,0.3629064319837549,-0.034164560045124456,-10.392518556778889,-0.056235506507299526,-0.012303792537509893,2,0,8
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,runtime_seconds,lower,10,0.7806013211142272,0.7810174791375175,-0.00041615802329033615,-0.05331249282236851,-0.006098290663794615,0.004690278376801868,5,0,5
no_change,flocking_guarded_momentum,flocking_adaptive_momentum,bytes_sent,lower,10,737280.0,737280.0,0.0,0.0,0.0,0.0,0,10,0
no_change,flocking_adaptive_momentum,flocking_fixed_momentum,position_rmse,lower,10,0.6412030962021233,0.6558109433018919,-0.014607847099768567,-2.2781934750926105,-0.029493703788159815,-0.0013367082008668974,4,0,6
