algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_adaptive_momentum,9,0.7057546449125146,0.7305351586313811,1.9604825400735826,0.9546875,1.8601297376790336,3.691409522905436,4.782621983833269,0.3999634201227211,1,3840,737280,0.8400702269214001,0.0,0.0,0.0,0.0,0,0.7815374999772757,abrupt_change,0.03951745992641742,0.004687500000000067
flocking_fixed_momentum,0,0.6528115756437516,0.6726836321646181,1.6671702131033475,0.9765625,1.6934111965810903,3.688680889770911,4.7666232970745925,0.43140978656922213,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7841601660475135,gradual_change,0.33282978689665255,0.026562500000000044
flocking_fixed_momentum,1,0.6102756059423076,0.6297325386025628,1.505555682852925,0.9859375,1.6573831274273794,3.714127015824566,4.769413065908648,0.4150603671507773,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.780491084093228,gradual_change,0.49444431714707493,0.03593750000000007
flocking_fixed_momentum,2,0.642254176277073,0.6460521715810368,1.5695934033378953,0.98671875,1.6365338449418523,3.7112674219319834,4.757067333251788,0.41093512096374535,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7850794580299407,gradual_change,0.4304065966621047,0.03671875000000002
flocking_fixed_momentum,3,0.6319263426882541,0.6672084198948967,1.6353431602522002,0.965625,1.7860020338119256,3.6945227418082096,4.778159106854954,0.4492616579059371,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.779766958905384,gradual_change,0.36465683974779983,0.015625
flocking_fixed_momentum,4,0.5974507393094435,0.6363452690136723,1.5086581361107343,0.9953125,1.5888532397968824,3.695395095637412,4.784867501884172,0.45725089676485037,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7814989581238478,gradual_change,0.4913418638892657,0.04531250000000009
flocking_fixed_momentum,5,0.698101300552696,0.6969279320715493,1.8071207134762861,0.95625,1.8180203137906257,3.712027920231062,4.759862118748501,0.3691969421316211,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7789813329000026,gradual_change,0.1928792865237139,0.006250000000000089
flocking_fixed_momentum,6,0.6029991606454991,0.6188261719720517,1.4274252390503752,0.99765625,1.6152942169717732,3.6946552638150165,4.7665018952506735,0.4195017924357334,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.777361041167751,gradual_change,0.5725747609496248,0.04765625000000007
flocking_fixed_momentum,7,0.6940473195361628,0.7000023322547857,1.852589415630036,0.978125,1.7285291933528015,3.7190685138474473,4.783058096915138,0.4111107181355537,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7837711670435965,gradual_change,0.14741058436996402,0.028125000000000067
flocking_fixed_momentum,8,0.5794516212626588,0.61465308489851,1.394338106072634,0.98515625,1.6904119794254122,3.705511512006896,4.757130706254228,0.4397320502083291,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.782017125049606,gradual_change,0.6056618939273659,0.03515625
