algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,p95_nees,max_nees,coverage95_rate,rejoin_window_nees,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,partition_selection_rate,mean_topology_components,mean_observer_component_size,mean_topology_visibility_fraction,mean_topology_live_support,mean_topology_retained_support,mean_topology_unknown_support,mean_topology_probation_agents,topology_rejoin_events,topology_merge_grace_rate,topology_epoch_changes,mean_duplicate_support_suppressed,topology_selection_blocked_rate,max_primary_support_jump,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_topology_partition,11991,2.8027929269071774,2.2248100574868066,0.5395833333333333,1.7287215407611618,1.2762215407611617,0.45,0.0,0.55,0.4,0.25,0.025,0.17083333333333334,1,2.2605302276183012,18.37767785447283,156.3957532060849,187.8446269605064,0.8166666666666667,1.3532592429355899,2.904150630906794,3.649363321659095,6.863475722586278,4.580677613649916,5.0,1.0,0.0,0.0,0.0,1.1,4.775,0.7958333333333332,4.0875,0.0,0.31875,0.2,2,0.0,6,15.9,0.0,0.33333333333333337,,366,70272,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.4,0.4,3.4,0.5562499999999999,0.125,0.05,0.05,0.45,1.0896580848568689,44.75385421888993,0.03609100007452071,failure_only,16.37767785447283,0.1333333333333333
flocking_topology_resilient,11990,4.308229856701495,4.308229856701495,0.5583333333333333,3.744012424862761,3.1190124248627606,0.2,0.0,0.8,0.25,0.0,0.0,0.11666666666666667,,4.307901972972796,56.8500929014128,165.11756639388096,196.30828398495305,0.5333333333333333,1.6810792730867308,2.8503675368163615,3.575071390929517,6.772969099266016,2.8413354664664063,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.8333333333333333,3.35,2.4392613317237535,0.4416666666666666,0.2,2,0.0,2,13.95,0.0,0.33333333333333337,,395,75840,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,3.425,0.5583333333333333,0.0,1.35,0.775,1.225,1.1065327765056878,46.92851892343073,0.03246758389286697,failure_only,54.8500929014128,0.41666666666666663
flocking_topology_resilient,11991,2.872205572834438,2.24509323857865,0.5430555555555555,1.800491104539033,1.336741104539033,0.425,0.0,0.575,0.325,0.25,0.025,0.17777777777777776,1,2.259916231513365,18.129639579071544,156.02902685905192,184.23803453616614,0.8416666666666666,2.0511494396082837,3.0241222347379173,3.654997292832912,6.634968816816577,4.623358814729379,5.0,1.0,0.0,0.0,0.0,1.075,4.825,0.8041666666666666,4.158333333333333,2.9377108359505457,0.3069444444444444,0.2,2,0.2,6,16.2,0.2,0.33333333333333337,,372,71424,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.425,0.425,3.425,0.5597222222222221,0.13333333333333333,0.025,0.025,0.425,1.0870394932803762,45.04349353111106,0.03724275017157197,failure_only,16.129639579071544,0.10833333333333339
flocking_robust_active,11990,4.163382436287018,4.051145658638966,0.9,3.0960777790895735,3.0960777790895735,1.0,0.0,0.0,0.0,0.16666666666666666,0.025,1.0,7,4.0739634839020615,49.97297384505036,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,1.0,1.0,6.0,1.0,3.625,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.25,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.9625,0.0375,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.02977458410896361,partition_only,47.97297384505036,0.4083333333333333
flocking_robust_active,11991,4.110962433309819,4.086098894858541,0.9800000000000001,3.0304541536427125,3.0304541536427125,1.0,0.0,0.0,0.0,1.0,0.025,0.99,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,1.0,1.0,6.0,1.0,3.425,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.19999999999999996,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.9949999999999999,0.005,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.02884504199028015,partition_only,48.22420267290928,0.41666666666666663
flocking_topology_support,11990,4.106451967669208,4.051145658638966,0.5375,3.501088687325357,3.0573386873253563,0.475,0.0,0.525,0.5,0.0,0.0,0.20833333333333331,7,4.026144852454465,48.61740702073044,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.35294117647058826,1.825,6.0,1.0,3.625,0.0,0.3958333333333333,0.0,0,0.0,11,14.25,0.0,0.33333333333333337,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.5791666666666666,0.025,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.030598334036767483,partition_only,46.61740702073044,0.4083333333333333
flocking_topology_support,11991,4.110962433309819,4.086098894858541,0.5541666666666666,3.5904541536427126,3.0304541536427125,0.3,0.0,0.7,0.35,1.0,0.025,0.13333333333333333,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.17647058823529413,2.125,6.0,1.0,3.425,0.0,0.4291666666666666,0.0,0,0.0,14,13.8,0.0,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.5666666666666667,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.029671500204131007,partition_only,48.22420267290928,0.41666666666666663
flocking_topology_rejoin,11990,4.106451967669208,4.051145658638966,0.5375,3.501088687325357,3.0573386873253563,0.475,0.0,0.525,0.5,0.0,0.0,0.20833333333333331,7,4.026144852454465,48.61740702073044,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.35294117647058826,1.825,6.0,1.0,3.625,0.0,0.3958333333333333,0.0,0,0.0,11,14.25,0.0,0.33333333333333337,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.5791666666666666,0.025,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.03232341702096164,partition_only,46.61740702073044,0.4083333333333333
flocking_topology_rejoin,11991,4.110962433309819,4.086098894858541,0.5541666666666666,3.5904541536427126,3.0304541536427125,0.3,0.0,0.7,0.35,1.0,0.025,0.13333333333333333,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.17647058823529413,2.125,6.0,1.0,3.425,0.0,0.4291666666666666,0.0,0,0.0,14,13.8,0.0,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.5666666666666667,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.030315832933411002,partition_only,48.22420267290928,0.41666666666666663
flocking_topology_partition,11990,3.4242022092087976,3.4242022092087976,0.4375000000002,3.150998765872457,2.607248765872457,0.325,0.0,0.675,0.375,0.0,0.0,-0.12499999999980002,,3.4146609849422793,36.980268050034475,125.6436463249717,137.77448323441314,0.525,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.0,1.825,4.6,0.7666666666666666,2.625,0.0,0.5625000000000001,0.0,0,0.0,11,10.35,0.2,0.499999999999,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,2.825,0.4375000000002,0.0,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.029652582947164774,partition_only,34.980268050034475,0.42499999999999993
