scenario,arm,runs,integrated_loss_mean,integrated_loss_std,integrated_loss_max,decision_loss_mean,decision_loss_std,decision_loss_max,movement_per_step_mean,movement_per_step_std,movement_per_step_max,position_rmse_mean,position_rmse_std,position_rmse_max,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,wrong_mode_action_rate_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_delivery_ratio_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_max,strategic_alert_rate_mean,strategic_alert_rate_std,strategic_alert_rate_max,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,nonstrategic_alert_rate_max,trust_recovery_cycles_mean,trust_recovery_cycles_std,trust_recovery_cycles_max,post_stop_decision_loss_mean,post_stop_decision_loss_std,post_stop_decision_loss_max,planner_messages_per_step_mean,planner_messages_per_step_std,planner_messages_per_step_max,planner_bytes_per_step_mean,planner_bytes_per_step_std,planner_bytes_per_step_max,message_bound_violations_mean,message_bound_violations_std,message_bound_violations_max,mean_planner_state_age_mean,mean_planner_state_age_std,mean_planner_state_age_max,planner_active_rate_mean,planner_active_rate_std,planner_active_rate_max,planner_conflict_rate_mean,planner_conflict_rate_std,planner_conflict_rate_max,ownership_violations_mean,ownership_violations_std,ownership_violations_max,action_difference_rate_mean,action_difference_rate_std,action_difference_rate_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
admission_censoring_control,decentralized_no_negotiation,150,1.1187703259712767,0.13089921478305916,1.4530787511572862,0.33778643631650257,0.024574872387045442,0.4263816098436508,0.9762298620684676,0.15835026175055703,1.3928824956375567,0.3769492785933302,0.025205457962885022,0.4468765995834248,0.0,0.0,0.0,1.7163379806014836,0.1685742850131141,2.220234958021508,5.0760757228785485,0.6199275399890163,7.698053451365971,0.9692083333333334,0.014199043884086781,1.0,1.0,0.0,1.0,1.6001249999999998,0.08094966929106834,1.8125,0.07150000000000001,0.07490438349433674,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615041666666667,0.28565357868209684,3.6375,83.68133333333334,9.140914517827099,116.4,0.0,0.0,0.0,0.983723263888889,0.005604110958090868,0.99921875,0.024999999999999994,6.938893903907228e-18,0.025,0.013583333333333331,0.0033697661749851537,0.022916666666666665,0.0,0.0,0.0,0.024999999999999994,6.938893903907228e-18,0.025,0.7374386506108567,0.024270667445222497,0.8164627091027796
admission_censoring_control,decentralized_negotiated,150,1.1156925791475147,0.13080428611023032,1.4560940018888633,0.33716156265840375,0.02584528282243343,0.4242475627762259,0.9731637706113887,0.15907123152606142,1.3938275063265464,0.37592093557222983,0.025922876422733963,0.45176548714431636,0.0,0.0,0.0,1.71193121399384,0.1752838152371196,2.2456135266620687,5.078246202606342,0.6351307680246617,7.921135196639949,0.9688749999999999,0.015094666552571913,1.0,1.0,0.0,1.0,1.5972916666666668,0.0790187763375825,1.7625,0.07070833333333333,0.07490318983342581,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6213333333333333,0.2931547041334243,3.73125,83.88266666666667,9.380950532269578,119.4,0.0,0.0,0.0,0.983645486111111,0.005329827734694637,0.9972916666666667,0.01933333333333333,0.0018181186857726195,0.025,0.00040277777777777783,0.001678718003657097,0.009375,0.0,0.0,0.0,0.01933333333333333,0.0018181186857726195,0.025,0.7371517974697054,0.02449025108327498,0.8205663750413805
source_assignment_competition,centralized_trust,150,1.8138567479922079,0.17641172618940712,2.3341511411891487,1.030015833598577,0.07744506722592708,1.2667205667765358,0.9798011429920386,0.14922293513161977,1.3725880768944134,1.1624066117199405,0.0875877216309073,1.4232183941656644,0.0,0.0,0.0,1.5843047072047671,0.1799073733131293,2.2175165484098236,4.672143700116456,0.6488727176688461,6.292416501135959,0.9770833333333333,0.014373490258883624,1.0,1.0,0.0,1.0,1.0017916666666666,0.004639990720776165,1.025,0.9689583333333334,0.007786763162929473,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375,0.01903943276465977,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43150978691255054,0.03022135676456849,0.5174257499165833
source_assignment_competition,decentralized_no_negotiation,150,1.8189355235776368,0.17684247318096927,2.310476244219588,1.020491924482808,0.07871872713804584,1.2550985433799688,0.998054498868536,0.14941673063021152,1.3754571678435175,1.1519335333541474,0.08903833279281279,1.4357799992354232,0.0,0.0,0.0,1.5860433259355338,0.18357148109517288,2.2529606404429936,4.676483596039471,0.629931546120554,6.53857142838228,0.9766250000000001,0.014020632118417488,1.0,1.0,0.0,1.0,1.0017916666666666,0.004468446473763449,1.01875,0.9694583333333334,0.0070169685208230845,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25816666666666666,0.06339750038886041,0.46875,8.261333333333333,2.028720012443533,15.0,0.0,0.0,0.0,0.9974687500000002,0.000779581551752823,1.0,0.09945833333333334,0.022289953205174948,0.15625,0.018432688492063493,0.008773314198937447,0.05109375000000001,0.0,0.0,0.0,0.09983333333333333,0.02249938270758161,0.15625,0.34576780975951504,0.015469820585597505,0.4012536248192191
source_assignment_competition,decentralized_negotiated,150,1.8186395831963447,0.17950615524720429,2.342417230200459,1.0215914012076561,0.0794650306459484,1.260427239595708,0.996310227485861,0.15051341792315873,1.3921425095920035,1.1527824187327593,0.08999608563767035,1.4382995131190797,0.0,0.0,0.0,1.5863980198334109,0.18331788925354414,2.2650238167355465,4.67390943666568,0.6452504921062896,6.646403510301539,0.9760416666666668,0.014094485229652374,1.0,1.0,0.0,1.0,1.0010833333333333,0.002863806712906608,1.0125,0.9694583333333333,0.007163880272279501,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25416666666666665,0.0624861095675582,0.5,8.133333333333333,1.9995555061618624,16.0,0.0,0.0,0.0,0.9975781250000004,0.0006675002926029315,1.00078125,0.10095833333333334,0.022111656365415556,0.15625,0.011013541666666666,0.006587873859257262,0.03355654761904762,0.0,0.0,0.0,0.10120833333333333,0.022287149074946506,0.15625,0.3462264269916341,0.015065300542406153,0.39367262506857514
genuine_target_maneuver,centralized_trust,150,1.2205188029537786,0.1187859642267172,1.5731727149944505,0.2752821489524387,0.013538560944862435,0.3082582533700176,1.1815458175016753,0.14453674409528885,1.6030328630383988,0.311522495506646,0.014707124881842368,0.34961382790611445,0.0,0.0,0.0,1.7896517575159616,0.16221382674710413,2.2328717401468374,5.371539023797554,0.6442635092144344,7.285435982115768,0.9614583333333333,0.0155022959769047,0.99375,1.0,0.0,1.0,1.0,0.0,1.0,0.00275,0.008148363843946424,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1940543105468775,0.015687119994372972,1.2521332909818739
genuine_target_maneuver,decentralized_no_negotiation,150,1.2205188029537786,0.1187859642267172,1.5731727149944505,0.2752821489524387,0.013538560944862435,0.3082582533700176,1.1815458175016753,0.14453674409528885,1.6030328630383988,0.311522495506646,0.014707124881842368,0.34961382790611445,0.0,0.0,0.0,1.7896517575159616,0.16221382674710413,2.2328717401468374,5.371539023797554,0.6442635092144344,7.285435982115768,0.9614583333333333,0.0155022959769047,0.99375,1.0,0.0,1.0,1.0,0.0,1.0,0.00275,0.008148363843946424,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8465,0.08062412790226009,8.00625,251.088,2.579972092872323,256.2,0.0,0.0,0.0,0.9976562500000004,3.3306690738754696e-16,0.99765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976546246853346,0.013558363526797306,1.2419034999329597
genuine_target_maneuver,decentralized_negotiated,150,1.2205188029537786,0.1187859642267172,1.5731727149944505,0.2752821489524387,0.013538560944862435,0.3082582533700176,1.1815458175016753,0.14453674409528885,1.6030328630383988,0.311522495506646,0.014707124881842368,0.34961382790611445,0.0,0.0,0.0,1.7896517575159616,0.16221382674710413,2.2328717401468374,5.371539023797554,0.6442635092144344,7.285435982115768,0.9614583333333333,0.0155022959769047,0.99375,1.0,0.0,1.0,1.0,0.0,1.0,0.00275,0.008148363843946424,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8465,0.08062412790226009,8.00625,251.088,2.579972092872323,256.2,0.0,0.0,0.0,0.9976562500000004,3.3306690738754696e-16,0.99765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1983882844556744,0.016989793779217027,1.270231124944985
raw_channel_colluding_ramp,centralized_trust,150,1.2321518063654469,0.12243110582565762,1.5389602874237363,0.4282738278714361,0.02583931235133698,0.4901558613319625,1.0048474731175137,0.1541073142982631,1.4123698965601652,0.4446943365613189,0.05058155632034664,0.5913196617723021,0.0,0.0,0.0,3.3161720514129627,1.2336554409806815,7.08019234826055,5.88113415423056,0.7976554968289241,8.262983013378824,0.9494166666666666,0.01533220104514968,0.9875,1.0,0.0,1.0,1.0042499999999999,0.008301606270274847,1.0375,0.5951250000000001,0.03805061048568516,0.7375,0.9846658234282286,0.0011881047656637858,0.9850746268656716,8.368041240925946e-05,0.00034538745295164733,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754166666666666,0.0019982631347136297,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374958877110233,0.012879760054831456,0.6680995000060648
raw_channel_colluding_ramp,decentralized_no_negotiation,150,1.2289827678113487,0.12516396514784997,1.5454608932075362,0.4360992818792827,0.02477762292871391,0.49889370553790335,0.9911043574150824,0.15811074625025345,1.4055510497134907,0.45357095593713914,0.04994651196329458,0.5714143598284209,0.0,0.0,0.0,3.352506006101573,1.2268089082670233,6.597944914593052,5.886877783270819,0.7784239263141262,7.99062638703214,0.9497916666666667,0.014691562676886651,0.9875,1.0,0.0,1.0,1.0032083333333333,0.006321947001429929,1.03125,0.5916666666666667,0.037169842913607025,0.7375,0.9846002365755246,0.0012323130680397365,0.9850746268656716,0.0001591453555593814,0.0005878416744802808,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,2.2184583333333334,0.11251003813240645,2.50625,70.99066666666667,3.6003212202370065,80.2,0.0,0.0,0.0,0.9968541666666666,0.0017668152944555924,1.0009375,0.09379166666666666,0.012613994102671137,0.125,0.03282291666666666,0.01162625534589945,0.06291666666666666,0.0,0.0,0.0,0.3345416666666666,0.008740967560224034,0.35625,0.6348793369422977,0.013838860446808186,0.6677159159444273
