scenario,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper
source_assignment_competition,decentralized_negotiated,centralized_trust,movement_per_step,lower,150,0.9798011429920386,0.996310227485861,-0.016509084493822702,-0.018895014605090413,-0.014227741718852258
source_assignment_competition,decentralized_negotiated,centralized_trust,planner_conflict_rate,lower,150,0.0,0.011013541666666666,-0.011013541666666666,-0.012058970734126982,-0.00998897693452381
source_assignment_competition,decentralized_negotiated,centralized_trust,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
source_assignment_competition,decentralized_negotiated,decentralized_no_negotiation,integrated_loss,lower,150,1.8189355235776368,1.8186395831963447,0.00029594038129202656,-0.0025608474014492738,0.003063611086374745
source_assignment_competition,decentralized_negotiated,decentralized_no_negotiation,movement_per_step,lower,150,0.998054498868536,0.996310227485861,0.0017442713826748247,-0.0002882926485250068,0.0038238002191117813
source_assignment_competition,decentralized_negotiated,decentralized_no_negotiation,planner_conflict_rate,lower,150,0.018432688492063493,0.011013541666666666,0.007419146825396827,0.006488174603174604,0.00837009796626984
source_assignment_competition,decentralized_negotiated,decentralized_no_negotiation,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,centralized_trust,integrated_loss,lower,150,1.2205188029537786,1.2205188029537786,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,centralized_trust,movement_per_step,lower,150,1.1815458175016753,1.1815458175016753,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,centralized_trust,planner_conflict_rate,lower,150,0.0,0.0,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,centralized_trust,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,decentralized_no_negotiation,integrated_loss,lower,150,1.2205188029537786,1.2205188029537786,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,decentralized_no_negotiation,movement_per_step,lower,150,1.1815458175016753,1.1815458175016753,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,decentralized_no_negotiation,planner_conflict_rate,lower,150,0.0,0.0,0.0,0.0,0.0
genuine_target_maneuver,decentralized_negotiated,decentralized_no_negotiation,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
raw_channel_colluding_ramp,decentralized_negotiated,centralized_trust,integrated_loss,lower,150,1.2321518063654469,1.22863630917948,0.0035154971859670974,0.0009417243284336876,0.006005762327060841
raw_channel_colluding_ramp,decentralized_negotiated,centralized_trust,movement_per_step,lower,150,1.0048474731175137,0.9889882994020179,0.015859173715495747,0.013652374517490334,0.017966719869849386
raw_channel_colluding_ramp,decentralized_negotiated,centralized_trust,planner_conflict_rate,lower,150,0.0,0.010072222222222222,-0.010072222222222222,-0.01127642361111111,-0.008913125000000001
raw_channel_colluding_ramp,decentralized_negotiated,centralized_trust,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
raw_channel_colluding_ramp,decentralized_negotiated,decentralized_no_negotiation,integrated_loss,lower,150,1.2289827678113487,1.22863630917948,0.00034645863186892666,-0.0017249791489349154,0.002282120717863271
raw_channel_colluding_ramp,decentralized_negotiated,decentralized_no_negotiation,movement_per_step,lower,150,0.9911043574150824,0.9889882994020179,0.002116058013064761,0.0008272412760840468,0.0034000437877323144
raw_channel_colluding_ramp,decentralized_negotiated,decentralized_no_negotiation,planner_conflict_rate,lower,150,0.03282291666666666,0.010072222222222222,0.02275069444444445,0.020848611111111113,0.024784722222222222
raw_channel_colluding_ramp,decentralized_negotiated,decentralized_no_negotiation,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
raw_attack_then_honest_recovery,decentralized_negotiated,centralized_trust,integrated_loss,lower,150,1.218024159299305,1.2142373978618741,0.003786761437431014,0.0015827486137360144,0.005819708863125389
raw_attack_then_honest_recovery,decentralized_negotiated,centralized_trust,movement_per_step,lower,150,1.0108377696163355,0.9984281027688081,0.012409666847527298,0.010204249973275204,0.014697660742247359
raw_attack_then_honest_recovery,decentralized_negotiated,centralized_trust,planner_conflict_rate,lower,150,0.0,0.010072222222222222,-0.010072222222222222,-0.011233559027777777,-0.00892361111111111
raw_attack_then_honest_recovery,decentralized_negotiated,centralized_trust,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
raw_attack_then_honest_recovery,decentralized_negotiated,decentralized_no_negotiation,integrated_loss,lower,150,1.214528832926598,1.2142373978618741,0.0002914350647238728,-0.0013366188893417948,0.001912013010682023
raw_attack_then_honest_recovery,decentralized_negotiated,decentralized_no_negotiation,movement_per_step,lower,150,0.9996819744237113,0.9984281027688081,0.00125387165490342,-0.00014938743248358777,0.0027364747449392436
raw_attack_then_honest_recovery,decentralized_negotiated,decentralized_no_negotiation,planner_conflict_rate,lower,150,0.03282291666666666,0.010072222222222222,0.02275069444444445,0.020784635416666662,0.024711892361111105
raw_attack_then_honest_recovery,decentralized_negotiated,decentralized_no_negotiation,mean_delivery_ratio,higher,150,1.0,1.0,0.0,0.0,0.0
