algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,3055,0.6695022169724235,0.6695022169724235,1.0,0.6729763726626834,1.7107880045786115,0.9736607142857142,1.6837538646961616,3.6824901336941247,4.832373308159854,0.2912650779213884,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.94375,1.0,0.0,0.0,0.0,0.05625,0.30946223410944534,1.2307327080052346,abrupt_change,0.28921199542138853,0.023660714285714257
flocking_robust_multiflock,3056,0.6586108011025155,0.6586108011025155,1.0,0.6755359264483684,1.6724384529563932,0.9731026785714285,1.74051053078191,3.6980865005430745,4.753763951484251,0.4432144231990393,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.89375,1.0,0.0,0.0,0.0,0.10625,0.30515423757753524,1.253922542091459,abrupt_change,0.32756154704360685,0.02310267857142856
flocking_robust_multiflock,3057,0.6117317261390891,0.6117317261390891,1.0,0.6463699101546998,1.522188691820754,0.9787946428571429,1.7140781049946,3.6996477128100325,4.693043997151213,0.4134134463195475,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.1,0.30389265520284414,1.2346998329740018,abrupt_change,0.4778113081792461,0.02879464285714295
flocking_robust_multiflock,3058,0.7071180373469492,0.7071180373469492,1.0,0.722907386709592,1.9514595592223578,0.9627232142857143,1.8140672077447497,3.680204626177641,4.740207946249994,0.47084684459871634,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.88125,1.0,0.0,0.0,0.0,0.11875,0.3045376002680678,1.238958666101098,abrupt_change,0.04854044077764219,0.012723214285714324
flocking_robust_multiflock,3059,0.7102883071833687,0.7102883071833687,1.0,0.7110981350020061,1.8904451408061136,0.9595982142857142,1.8197237134362887,3.684714797969073,4.734649044679979,0.46835587369376536,4,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.1,0.3110417833489327,1.227500000037253,abrupt_change,0.10955485919388641,0.00959821428571428
flocking_robust_multiflock,3060,0.6561181223457485,0.6561181223457485,1.0,0.6685853437978496,1.6530646712857142,0.9795758928571429,1.695606858834464,3.675110746680802,4.739623997654901,0.44780100367230274,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.1,0.2933324257093917,1.248953582951799,abrupt_change,0.3469353287142858,0.029575892857142905
flocking_robust_multiflock,3061,0.6632279524109623,0.6632279524109623,1.0,0.6614448549094042,1.6558970297512332,0.9754092261904763,1.6673693588181682,3.7091236289411738,4.738647094864264,0.462274012528483,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.91875,1.0,0.0,0.0,0.0,0.08125,0.29671019687563677,1.2497563338838518,abrupt_change,0.3441029702487668,0.025409226190476364
flocking_robust_multiflock,3062,0.6785557543711357,0.6785557543711357,1.0,0.7042536471668259,1.844832005791369,0.9604910714285715,1.77353360648533,3.689796647605408,4.699032564609662,0.5065656276290691,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.8625,1.0,0.0,0.03125,0.03125,0.125,0.29714683288136967,1.2222988749854267,abrupt_change,0.15516799420863103,0.01049107142857153
flocking_robust_multiflock,3063,0.7334182767186488,0.7334182767186488,1.0,0.7330567157223584,1.988698971052461,0.9577008928571429,1.7199367837454704,3.680325279922266,4.747350474932469,0.4549679878427793,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9125,1.0,0.0,0.0,0.0,0.0875,0.30167698511318736,1.2383664580993354,abrupt_change,0.011301028947539038,0.007700892857142927
flocking_robust_multiflock,3064,0.6027129847901503,0.6027129847901503,1.0,0.613919957211915,1.412080944940442,0.9875,1.5265117288670538,3.7070230872952563,4.747042619567485,0.3920405925486493,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.95625,1.0,0.0,0.0,0.0,0.04375,0.2839852611199348,1.275211124913767,abrupt_change,0.5879190550595581,0.03750000000000009
