scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,relative_improvement_percent,ci95_lower,ci95_upper,wins,ties,losses
no_change,flocking_robust_multiflock,flocking_fixed_momentum,position_rmse,lower,100,0.6519033636674643,0.6516244830903054,0.0002788805771586933,0.04277943522024074,-0.006654155513780433,0.006895710290511385,50,0,50
no_change,flocking_robust_multiflock,flocking_fixed_momentum,best_hypothesis_rmse,lower,100,0.6519033636674643,0.6516244830903054,0.0002788805771586933,0.04277943522024074,-0.0068006705815717855,0.007165770933182644,50,0,50
no_change,flocking_robust_multiflock,flocking_fixed_momentum,agent_position_rmse,lower,100,0.6611693078475976,0.6599451322508658,0.0012241755967319224,0.1851531192089304,-0.003900862155283656,0.006261719470352754,50,0,50
no_change,flocking_robust_multiflock,flocking_fixed_momentum,information_gain,higher,100,3.7177960426464933,3.7205842871662673,0.0027882445197737037,0.0749972426617816,0.002251595353489858,0.0033600027715778567,89,0,11
no_change,flocking_robust_multiflock,flocking_fixed_momentum,nees_calibration_error,lower,100,0.35339575906789866,0.3578984613630688,-0.0045027022951700645,-1.2741245981689755,-0.02978150586621057,0.021512513803097932,53,0,47
no_change,flocking_robust_multiflock,flocking_fixed_momentum,coverage_calibration_error,lower,100,0.023640625000000047,0.02493303571428575,-0.00129241071428571,-5.466905863468954,-0.0035057477678571447,0.0009185825892857253,43,2,55
no_change,flocking_robust_multiflock,flocking_fixed_momentum,estimate_disagreement,lower,100,0.377028825862054,0.3797319679346572,-0.002703142072603215,-0.7169589928363279,-0.010859826808759378,0.0048333328708679004,48,0,52
no_change,flocking_robust_multiflock,flocking_fixed_momentum,runtime_seconds,lower,100,1.0361412411835045,1.2919854433555156,-0.25584420217201115,-24.692019968221704,-0.2832418357775896,-0.2251265159710893,8,0,92
no_change,flocking_robust_multiflock,flocking_fixed_momentum,bytes_sent,lower,100,737280.0,737280.0,0.0,0.0,0.0,0.0,0,100,0
abrupt_change,flocking_robust_multiflock,flocking_fixed_momentum,position_rmse,lower,100,0.6661230328752993,0.6641237289052817,0.001999303970017495,0.3001403451532913,-0.004672328687195147,0.008561228031430996,51,0,49
