scenario,algorithm,runs,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,agent_position_rmse_mean,agent_position_rmse_std,recovery_steps_mean,recovery_steps_std,information_gain_mean,information_gain_std,nees_calibration_error_mean,nees_calibration_error_std,coverage_calibration_error_mean,coverage_calibration_error_std,estimate_disagreement_mean,estimate_disagreement_std,runtime_seconds_mean,runtime_seconds_std,bytes_sent_mean,bytes_sent_std,mean_truth_consistent_flock_weight_mean,mean_truth_consistent_flock_weight_std,decision_loss_mean,decision_loss_std,mean_decision_base_error_mean,mean_decision_base_error_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,investigation_rate_mean,investigation_rate_std,wrong_mode_rate_mean,wrong_mode_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_output_confidence_mean,mean_output_confidence_std,ambiguity_resolution_steps_mean,ambiguity_resolution_steps_std,mean_nees_mean,mean_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_nis_mean,mean_nis_std,spatial_diversity_mean,spatial_diversity_std,messages_mean,messages_std,mean_momentum_mean,mean_momentum_std,mean_momentum_change_score_mean,mean_momentum_change_score_std,mean_momentum_corroborating_agents_mean,mean_momentum_corroborating_agents_std,mean_momentum_biased_agents_mean,mean_momentum_biased_agents_std,momentum_fallback_rate_mean,momentum_fallback_rate_std,momentum_change_events_mean,momentum_change_events_std,mean_hypothesis_flocks_mean,mean_hypothesis_flocks_std,multiflock_rate_mean,multiflock_rate_std,mean_primary_flock_size_mean,mean_primary_flock_size_std,mean_primary_flock_weight_mean,mean_primary_flock_weight_std,mean_alternative_flock_weight_mean,mean_alternative_flock_weight_std,mean_quarantined_agents_mean,mean_quarantined_agents_std,quarantine_rate_mean,quarantine_rate_std,mean_suspected_bias_agents_mean,mean_suspected_bias_agents_std,mean_bias_estimate_norm_mean,mean_bias_estimate_norm_std,movement_distance_mean,movement_distance_std,decision_loss_defer_0_25_mean,decision_loss_defer_0_25_std,decision_loss_defer_0_50_mean,decision_loss_defer_0_50_std,decision_loss_defer_1_00_mean,decision_loss_defer_1_00_std,decision_loss_defer_1_50_mean,decision_loss_defer_1_50_std
no_change,flocking_robust_multiflock,100,0.6526529181064517,0.04042122917803076,0.6526520147121808,0.040422342374980054,0.6608043177540963,0.03079210608588714,,,3.7231086388868824,0.01514821625770531,0.3445154183176185,0.14586640177011753,0.024336830357142906,0.009955024965930807,0.36798174131132894,0.043632101404701126,1.1477993087959475,0.01178213513918529,737280.0,0.0,0.999953125,0.00046640036114372355,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999687500000001,0.00031093357409582323,1.0,0.0,1.65582525781286,0.14666842695120355,0.9738725446428572,0.011022043648046782,1.668904517289778,0.06502443412081238,4.740159284669387,0.02673689551663658,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000624999999999,0.0006218671481916465,6.25e-05,0.0006218671481916373,7.9320625,0.03186464292519215,0.9999843749999999,0.0001554667870479116,1.5625e-05,0.0001554667870479093,0.002,0.006547900426854396,0.002,0.006547900426854396,0.06724999999999999,0.030543514041445854,0.2946413380232917,0.009391695950893978,144.144975630088,26.79117605694761,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577
no_change,flocking_robust_temporal,100,0.6526529181064517,0.04042122917803076,0.6526520147121808,0.040422342374980054,0.6608043177540963,0.03079210608588714,,,3.7231086388868824,0.01514821625770531,0.3445154183176185,0.14586640177011753,0.024336830357142906,0.009955024965930807,0.36798174131132894,0.043632101404701126,1.1522860225336626,0.01257521290534368,737280.0,0.0,0.999953125,0.00046640036114372355,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999687500000001,0.00031093357409582323,1.0,0.0,1.65582525781286,0.14666842695120355,0.9738725446428572,0.011022043648046782,1.668904517289778,0.06502443412081238,4.740159284669387,0.02673689551663658,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000624999999999,0.0006218671481916465,6.25e-05,0.0006218671481916373,7.9320625,0.03186464292519215,0.9999843749999999,0.0001554667870479116,1.5625e-05,0.0001554667870479093,0.002,0.006547900426854396,0.002,0.006547900426854396,0.06724999999999999,0.030543514041445854,0.2946413380232917,0.009391695950893978,144.144975630088,26.79117605694761,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577
no_change,flocking_robust_mixture,100,0.6525875429476697,0.04050685888077336,0.6526520147121808,0.040422342374980054,0.6608034584397054,0.030792860594702733,,,3.7231086388868824,0.01514821625770531,0.34456320361407317,0.1458991710898208,0.024336830357142906,0.009955024965930807,0.36798174131132894,0.043632101404701126,1.159844561230857,0.015834587763788762,737280.0,0.0,0.999953125,0.00046640036114372355,0.5792916525459316,0.03572983457985588,0.5792916525459316,0.03572983457985588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999687500000001,0.00031093357409582323,1.0,0.0,1.6557774725164052,0.14670112808801358,0.9738725446428572,0.011022043648046782,1.668904517289778,0.06502443412081238,4.740159284669387,0.02673689551663658,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000624999999999,0.0006218671481916465,6.25e-05,0.0006218671481916373,7.9320625,0.03186464292519215,0.9999843749999999,0.0001554667870479116,1.5625e-05,0.0001554667870479093,0.002,0.006547900426854396,0.002,0.006547900426854396,0.06724999999999999,0.030543514041445854,0.2946413380232917,0.009391695950893978,144.144975630088,26.79117605694761,0.5792916525459316,0.03572983457985588,0.5792916525459316,0.03572983457985588,0.5792916525459316,0.03572983457985588,0.5792916525459316,0.03572983457985588
no_change,flocking_robust_defer,100,0.6525875429476697,0.04050685888077336,0.6526520147121808,0.040422342374980054,0.6608034584397054,0.030792860594702733,,,3.7231086388868824,0.01514821625770531,0.34456320361407317,0.1458991710898208,0.024336830357142906,0.009955024965930807,0.36798174131132894,0.043632101404701126,1.1544638295541518,0.014374882970847486,737280.0,0.0,0.999953125,0.00046640036114372355,1.3293312215798403,0.03567984276032504,0.5793312215798403,0.035679842760325035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999687500000001,0.00031093357409582323,1.0,0.0,1.6557774725164052,0.14670112808801358,0.9738725446428572,0.011022043648046782,1.668904517289778,0.06502443412081238,4.740159284669387,0.02673689551663658,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000624999999999,0.0006218671481916465,6.25e-05,0.0006218671481916373,7.9320625,0.03186464292519215,0.9999843749999999,0.0001554667870479116,1.5625e-05,0.0001554667870479093,0.002,0.006547900426854396,0.002,0.006547900426854396,0.06724999999999999,0.030543514041445854,0.2946413380232917,0.009391695950893978,144.144975630088,26.79117605694761,0.8293312215798403,0.035679842760325035,1.0793312215798403,0.03567984276032504,1.57933122157984,0.03567984276032505,2.0793312215798405,0.035679842760325035
no_change,flocking_robust_active,100,0.6526529181064517,0.04042122917803076,0.6526520147121808,0.040422342374980054,0.6608043177540963,0.03079210608588714,,,3.7231086388868824,0.01514821625770531,0.3445154183176185,0.14586640177011753,0.024336830357142906,0.009955024965930807,0.36798174131132894,0.043632101404701126,1.163213823379483,0.014723466458488536,737280.0,0.0,0.999953125,0.00046640036114372355,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999687500000001,0.00031093357409582323,1.0,0.0,1.65582525781286,0.14666842695120355,0.9738725446428572,0.011022043648046782,1.668904517289778,0.06502443412081238,4.740159284669387,0.02673689551663658,3840.0,0.0,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000624999999999,0.0006218671481916465,6.25e-05,0.0006218671481916373,7.9320625,0.03186464292519215,0.9999843749999999,0.0001554667870479116,1.5625e-05,0.0001554667870479093,0.002,0.006547900426854396,0.002,0.006547900426854396,0.06724999999999999,0.030543514041445854,0.2946413380232917,0.009391695950893978,144.144975630088,26.79117605694761,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577,0.5793316415315546,0.03567933511299577
mixed_dropout,flocking_robust_multiflock,100,0.6769954555676805,0.03420538284575132,0.6769954555676805,0.03420538284575132,0.6985160311186114,0.024936486204358357,0.94,1.2395160345876934,3.710478493089801,0.014000176831466754,0.26176978749869567,0.12402249803200532,0.018048363095238152,0.009124363102375249,0.4915653419065043,0.028197337905814895,1.0606465642433613,0.010808662908782391,626830.08,4341.2061910948205,0.999953125,0.00028853414550967626,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99990625,0.0005770682910193552,1.0,0.0,1.7397240618265624,0.12712764322974007,0.9672782738095239,0.01050993180780269,1.741317458555702,0.06961332169142057,4.519620248686982,0.02896044308654362,3264.74,22.610448911952194,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001875,0.001066170131827014,0.00018750000000000003,0.001066170131826999,7.942437499999999,0.02795497216507289,0.999953125,0.00028853414550967626,4.6875e-05,0.00028853414550967794,0.0019374999999999998,0.0059748823210168745,0.0019374999999999998,0.0059748823210168745,0.0565,0.026691524872138724,0.2938087640378403,0.0120249743826926,189.81754092315887,20.984092145432093,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625
mixed_dropout,flocking_robust_temporal,100,0.6769954555676805,0.03420538284575132,0.6769954555676805,0.03420538284575132,0.6985160311186114,0.024936486204358357,0.94,1.2395160345876934,3.710478493089801,0.014000176831466754,0.26176978749869567,0.12402249803200532,0.018048363095238152,0.009124363102375249,0.4915653419065043,0.028197337905814895,1.0622243212419562,0.012334879051632613,626830.08,4341.2061910948205,0.999953125,0.00028853414550967626,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99990625,0.0005770682910193552,1.0,0.0,1.7397240618265624,0.12712764322974007,0.9672782738095239,0.01050993180780269,1.741317458555702,0.06961332169142057,4.519620248686982,0.02896044308654362,3264.74,22.610448911952194,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001875,0.001066170131827014,0.00018750000000000003,0.001066170131826999,7.942437499999999,0.02795497216507289,0.999953125,0.00028853414550967626,4.6875e-05,0.00028853414550967794,0.0019374999999999998,0.0059748823210168745,0.0019374999999999998,0.0059748823210168745,0.0565,0.026691524872138724,0.2938087640378403,0.0120249743826926,189.81754092315887,20.984092145432093,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625
mixed_dropout,flocking_robust_mixture,100,0.6768702066701668,0.03419621677690828,0.6769954555676805,0.03420538284575132,0.6985160311186114,0.024936486204358357,0.94,1.2395160345876934,3.710478493089801,0.014000176831466754,0.26176978749869567,0.12402249803200532,0.018048363095238152,0.009124363102375249,0.4915653419065043,0.028197337905814895,1.063231932471972,0.011060297752799717,626830.08,4341.2061910948205,0.999953125,0.00028853414550967626,0.5975314109370983,0.031152517966143215,0.5975314109370983,0.031152517966143215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99990625,0.0005770682910193552,1.0,0.0,1.7397240618265624,0.12712764322974007,0.9672782738095239,0.01050993180780269,1.741317458555702,0.06961332169142057,4.519620248686982,0.02896044308654362,3264.74,22.610448911952194,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001875,0.001066170131827014,0.00018750000000000003,0.001066170131826999,7.942437499999999,0.02795497216507289,0.999953125,0.00028853414550967626,4.6875e-05,0.00028853414550967794,0.0019374999999999998,0.0059748823210168745,0.0019374999999999998,0.0059748823210168745,0.0565,0.026691524872138724,0.2938087640378403,0.0120249743826926,189.81754092315887,20.984092145432093,0.5975314109370983,0.031152517966143215,0.5975314109370983,0.031152517966143215,0.5975314109370983,0.031152517966143215,0.5975314109370983,0.031152517966143215
mixed_dropout,flocking_robust_defer,100,0.6768702066701668,0.03419621677690828,0.6769954555676805,0.03420538284575132,0.6985160311186114,0.024936486204358357,0.94,1.2395160345876934,3.710478493089801,0.014000176831466754,0.26176978749869567,0.12402249803200532,0.018048363095238152,0.009124363102375249,0.4915653419065043,0.028197337905814895,1.0690473562385887,0.01359597106859643,626830.08,4341.2061910948205,0.999953125,0.00028853414550967626,1.347645460370702,0.031172607982429608,0.597645460370702,0.031172607982429625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99990625,0.0005770682910193552,1.0,0.0,1.7397240618265624,0.12712764322974007,0.9672782738095239,0.01050993180780269,1.741317458555702,0.06961332169142057,4.519620248686982,0.02896044308654362,3264.74,22.610448911952194,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001875,0.001066170131827014,0.00018750000000000003,0.001066170131826999,7.942437499999999,0.02795497216507289,0.999953125,0.00028853414550967626,4.6875e-05,0.00028853414550967794,0.0019374999999999998,0.0059748823210168745,0.0019374999999999998,0.0059748823210168745,0.0565,0.026691524872138724,0.2938087640378403,0.0120249743826926,189.81754092315887,20.984092145432093,0.847645460370702,0.031172607982429625,1.097645460370702,0.031172607982429622,1.597645460370702,0.031172607982429615,2.097645460370702,0.031172607982429615
mixed_dropout,flocking_robust_active,100,0.6769954555676805,0.03420538284575132,0.6769954555676805,0.03420538284575132,0.6985160311186114,0.024936486204358357,0.94,1.2395160345876934,3.710478493089801,0.014000176831466754,0.26176978749869567,0.12402249803200532,0.018048363095238152,0.009124363102375249,0.4915653419065043,0.028197337905814895,1.068803284666501,0.014143554735398998,626830.08,4341.2061910948205,0.999953125,0.00028853414550967626,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99990625,0.0005770682910193552,1.0,0.0,1.7397240618265624,0.12712764322974007,0.9672782738095239,0.01050993180780269,1.741317458555702,0.06961332169142057,4.519620248686982,0.02896044308654362,3264.74,22.610448911952194,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001875,0.001066170131827014,0.00018750000000000003,0.001066170131826999,7.942437499999999,0.02795497216507289,0.999953125,0.00028853414550967626,4.6875e-05,0.00028853414550967794,0.0019374999999999998,0.0059748823210168745,0.0019374999999999998,0.0059748823210168745,0.0565,0.026691524872138724,0.2938087640378403,0.0120249743826926,189.81754092315887,20.984092145432093,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625,0.597645460370702,0.031172607982429625
