robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
3,odometry_only,8,1248444671.043,1248444730.543,2.8503860485120467,0.06543507376604248,0.1388013638232508,1.0,0.0,0.0,0.3416666666666667,3.544916029076561,2.6666666666666665,2.6666666666666665,1,5,0.0,0.01550600000579531,True
3,odometry_only,9,1248444731.043,1248444790.543,5.286872318435411,0.44604595393475016,0.9434074680121528,1.0,0.0,0.0,0.31666666666666665,3.5113935945378363,2.808333333333333,3.033333333333333,1,5,0.0,0.01550600000579531,True
3,odometry_only,10,1248444791.043,1248444850.543,6.719658152424441,0.6747272374557177,1.1542663692928323,1.0,0.0,0.0,0.03333333333333333,8.607364141762075,1.5666666666666667,4.766666666666667,1,4,0.0,0.01550600000579531,True
3,odometry_only,11,1248444851.043,1248444910.543,3.1569829053243845,0.08059590487927751,0.16331384897036139,1.0,0.0,0.0,0.008333333333333333,3.152504240100516,2.0833333333333335,4.358333333333333,1,4,0.0,0.01550600000579531,True
4,odometry_only,0,1248444191.043,1248444250.543,0.4169029961425622,0.05074738612278348,0.08383167602522704,1.0,0.0,0.0,0.625,0.42748995789375477,2.025,3.9583333333333335,1,5,0.0,0.016555763916888584,True
4,odometry_only,1,1248444251.043,1248444310.543,0.5567411607532141,0.03248144604103567,0.04817544904892825,1.0,0.0,0.0,0.375,0.5400362042395156,3.175,2.625,1,5,0.0,0.016555763916888584,True
4,odometry_only,2,1248444311.043,1248444370.543,0.4810825913013006,0.011277285293566383,0.017239293877867667,1.0,0.0,0.0,0.4,0.554041792534984,2.4583333333333335,2.816666666666667,1,4,0.0,0.016555763916888584,True
4,odometry_only,3,1248444371.043,1248444430.543,0.6820204972391971,0.01477957099104873,0.027896819143252448,1.0,0.0,0.0,0.35,0.9337606005365047,1.8833333333333333,4.425,1,4,0.0,0.016555763916888584,True
4,odometry_only,4,1248444431.043,1248444490.543,0.7689424120883056,0.017402119150030922,0.033895952343191864,1.0,0.0,0.0,0.8833333333333333,0.7389378047019213,2.85,2.4916666666666667,2,5,0.0,0.016555763916888584,True
4,odometry_only,5,1248444491.043,1248444550.543,1.5823180319871888,0.029293663572003067,0.03961425285370392,1.0,0.0,0.0,0.43333333333333335,1.4957659951950895,2.7333333333333334,2.566666666666667,2,5,0.0,0.016555763916888584,True
4,odometry_only,6,1248444551.043,1248444610.543,2.1558840311604257,0.07692337415906877,0.10435061471854334,1.0,0.0,0.0,0.7,2.0548531620789197,2.033333333333333,3.6666666666666665,1,5,0.0,0.016555763916888584,True
4,odometry_only,7,1248444611.043,1248444670.543,3.076523170807947,0.14379443582796286,0.1531771881795005,1.0,0.0,0.0,0.75,3.056377906433683,3.2333333333333334,1.9916666666666667,1,5,0.0,0.016555763916888584,True
4,odometry_only,8,1248444671.043,1248444730.543,3.362259314697548,0.12562327031267442,0.13432158376227304,1.0,0.0,0.0,0.6,3.3971210505008185,2.6666666666666665,2.6666666666666665,1,5,0.0,0.016555763916888584,True
4,odometry_only,9,1248444731.043,1248444790.543,2.6966358796423258,0.09245926299765003,0.11966765770072649,1.0,0.0,0.0,0.475,2.7903680346485036,2.808333333333333,3.033333333333333,1,5,0.0,0.016555763916888584,True
4,odometry_only,10,1248444791.043,1248444850.543,2.0907209548988632,0.05061984414981761,0.07548019012222072,1.0,0.0,0.0,0.13333333333333333,1.8795662561003081,1.5666666666666667,4.766666666666667,1,4,0.0,0.016555763916888584,True
4,odometry_only,11,1248444851.043,1248444910.543,1.6754702367240466,0.0307413982023046,0.03810362730921059,1.0,0.0,0.0,0.39166666666666666,1.8552790687272813,2.0833333333333335,4.358333333333333,1,4,0.0,0.016555763916888584,True
