scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,relative_improvement_percent,ci95_lower,ci95_upper,wins,ties,losses
stable_control,flocking_topology_resilient,flocking_robust_active,decision_loss,lower,100,0.9543151393265535,0.9437708711042394,0.010544268222314189,1.1049042174637538,0.0008675986279930327,0.020505926543251115,54,0,46
stable_control,flocking_topology_resilient,flocking_robust_active,position_rmse,lower,100,2.2179793062929876,2.228528534309297,-0.010549228016309753,-0.4756233742298151,-0.033358575533928604,0.01063458428518164,52,0,48
stable_control,flocking_topology_resilient,flocking_robust_active,wrong_mode_action_rate,lower,100,0.009,0.0071875,0.0018125000000000003,20.138888888888893,-0.0004999999999999998,0.004125,33,43,24
stable_control,flocking_topology_resilient,flocking_robust_active,mean_nees,lower,100,2.470661252045741,1.8790669097710586,0.591594342274682,23.944777609024054,0.4136650563026424,0.7759135338765807,66,0,34
stable_control,flocking_topology_resilient,flocking_robust_active,coverage95_rate,higher,100,0.9607418154761906,0.9671769345238096,0.00643511904761904,0.6698073242944548,0.003271043526785707,0.009499495907738086,63,2,35
stable_control,flocking_topology_resilient,flocking_robust_active,max_primary_support_jump,lower,100,0.0,0.005208333333333332,-0.005208333333333332,,-0.008749999999999999,-0.0022916666666666667,0,86,14
stable_control,flocking_topology_resilient,flocking_robust_active,rejoin_window_nees,lower,100,0.0,0.0,0.0,,0.0,0.0,0,100,0
stable_control,flocking_topology_resilient,flocking_robust_active,runtime_seconds,lower,100,0.9376338716899045,0.9770839704410172,-0.03945009875111282,-4.207409730197951,-0.043596363127813675,-0.03540351777838078,1,0,99
stable_control,flocking_topology_resilient,flocking_robust_active,bytes_sent,lower,100,737280.0,737280.0,0.0,0.0,0.0,0.0,0,100,0
stable_control,flocking_topology_resilient,flocking_topology_support,decision_loss,lower,100,0.9473663692397275,0.9437708711042394,0.0035954981354882065,0.37952562516797334,-0.0037057403369165276,0.01074439587304493,55,0,45
stable_control,flocking_topology_resilient,flocking_topology_support,position_rmse,lower,100,2.2011468991000918,2.228528534309297,-0.027381635209204985,-1.2439712779006065,-0.04858005685075922,-0.008122411563313192,48,0,52
