metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses,scope,candidate,baseline
integrated_loss,lower,40,1.0941718428035652,1.0962244541666595,-0.0020526113630943477,-0.005672910028976871,0.0015252926461597875,11,0,29,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,40,0.31974050407736526,0.32050059759118915,-0.0007600935138238771,-0.0037266315306352144,0.0018114962217988858,17,0,23,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,0.9680391734077498,0.9696548207193381,-0.0016156473115880698,-0.004468120008674128,0.001583427403882329,15,0,25,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,1.7677537222840116,1.776250740781645,-0.008497018497633329,-0.017837268932745957,0.000638151961645077,17,0,23,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.96640625,0.9646875000000001,-0.0017187499999999968,-0.003281249999999991,-0.00015625000000000223,6,19,15,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,1.5001562499999999,1.4928125,0.007343750000000005,-0.0048437499999999635,0.018593750000000027,22,5,13,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,1.1014113822728233,1.0962244541666595,0.005186928106163874,0.0004054908535518384,0.009924518318601422,26,0,14,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,0.3183718698576311,0.32050059759118915,-0.002128727733558071,-0.005014721742062185,0.0007992084321045079,15,0,25,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9787993905189903,0.9696548207193381,0.009144569799652436,0.004037636381295903,0.013982898152184333,30,0,10,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,1.7775586487752082,1.776250740781645,0.0013079079935634785,-0.01853514605334462,0.020667418097723367,20,0,20,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.9649999999999999,0.9646875000000001,-0.00031249999999999887,-0.0029687500000000005,0.0023437499999999943,15,13,12,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.4835937499999998,1.4928125,-0.009218750000000008,-0.02828125,0.010312499999999992,14,4,22,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,1.1014113822728233,1.0941718428035652,0.007239539469258221,0.001679491585897479,0.012846140300030803,27,0,13,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,0.3183718698576311,0.31974050407736526,-0.0013686342197341938,-0.004601226012246811,0.0016791564209938607,17,0,23,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9787993905189903,0.9680391734077498,0.010760217111240505,0.004979045782475832,0.016212676612887517,31,0,9,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,40,1.7775586487752082,1.7677537222840116,0.009804926491196807,-0.008848253089312797,0.029310834671203042,25,0,15,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.9649999999999999,0.96640625,0.0014062499999999978,-0.00124999999999999,0.0039062499999999918,16,16,8,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.4835937499999998,1.5001562499999999,-0.016562500000000015,-0.033281250000000026,-0.0001523437500000543,12,5,23,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,40,1.0987253811213682,1.0959063139567697,0.0028190671645984405,-0.001850831102747931,0.007257112738511762,23,0,17,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,40,0.28623872900447267,0.2863369687892323,-9.823978475967526e-05,-0.002861164195888795,0.0025988667557199164,22,0,18,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,1.0156083151461193,1.0119616814594217,0.0036466336866976395,-0.00023344881533204817,0.0074185725503147625,26,0,14,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,1.7963142889673762,1.794841666229638,0.0014726227377384548,-0.014909606417101368,0.019833097868099836,20,0,20,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.965625,0.96484375,-0.0007812499999999972,-0.003281249999999997,0.0018749999999999988,10,13,17,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,0.6515169270833334,0.65224609375,0.0007291666666666586,-0.001914062500000008,0.0032814127604166416,19,0,21,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,1.10265625,1.1128125,-0.01015625,-0.025000000000000012,0.0037500000000000038,18,2,20,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,1.1093478161894095,1.0959063139567697,0.013441502232639822,0.007559109751884411,0.018901210759554244,33,0,7,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,0.2845533578810343,0.2863369687892323,-0.0017836109081980716,-0.004653952353704089,0.0009331257705240791,18,0,22,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,1.0309930728854688,1.0119616814594217,0.019031391426047366,0.013923147041607601,0.024081466742639605,34,0,6,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,1.8041535269136157,1.794841666229638,0.009311860683978096,-0.011670643333639744,0.030795541349913212,24,0,16,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.96328125,0.96484375,0.0015625000000000027,-0.0010937499999999962,0.004375000000000004,16,12,12,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,0.6516276041666667,0.65224609375,0.0006184895833333398,-0.0024876302083333087,0.0038476562499999765,19,0,21,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.0990625,1.1128125,-0.01375000000000003,-0.026562500000000037,-0.0009375000000000299,13,1,26,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,1.1093478161894095,1.0987253811213682,0.010622435068041381,0.0065336918442307585,0.015018176980306714,28,0,12,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,0.2845533578810343,0.28623872900447267,-0.0016853711234383964,-0.003965675830197768,0.0006028382948409934,17,0,23,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,1.0309930728854688,1.0156083151461193,0.015384757739349724,0.011027188996882733,0.01982826751398388,33,0,7,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,40,1.8041535269136157,1.7963142889673762,0.007839237946239641,-0.009340738575599099,0.025440076167758972,20,0,20,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.96328125,0.965625,0.00234375,-0.00046874999999999277,0.0053124999999999865,19,12,9,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,0.6516276041666667,0.6515169270833334,-0.00011067708333331872,-0.0032293294270833266,0.003131835937500041,19,0,21,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.0990625,1.10265625,-0.0035937500000000288,-0.01797265625000005,0.01078515624999994,18,1,21,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,40,1.1228581629622787,1.1222121951988038,0.000645967763475136,-0.0029965632138982913,0.004189618694797518,18,0,22,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,40,0.34666646175001464,0.3476236615253298,-0.000957199775315222,-0.003985844661819171,0.0022084117308232873,15,0,25,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,0.9702396265153302,0.9682356670918424,0.002003959423487969,6.166504426982449e-05,0.003980905431702212,23,0,17,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,1.749117110582953,1.7403441735476144,0.008772937035338806,-0.0064027985399942745,0.02293861483058297,24,0,16,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.9653124999999999,0.9657812499999998,0.0004687500000000011,-0.0015624999999999944,0.0026562499999999906,12,16,12,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,1.6134374999999999,1.6096874999999997,0.003749999999999987,-0.011874999999999991,0.018124999999999974,24,0,16,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,1.125973803598129,1.1222121951988038,0.003761608399325311,-0.0004113757044790642,0.007982691781297058,24,0,16,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,0.34399482301793316,0.3476236615253298,-0.0036288385073966396,-0.007219823911426447,0.00015517038402525674,12,0,28,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9774737257252448,0.9682356670918424,0.009238058633402494,0.006216615636370863,0.012246624074319722,33,0,7,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,1.7450657005719674,1.7403441735476144,0.004721527024352895,-0.011655123565071212,0.021615922443663005,21,0,19,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.96484375,0.9657812499999998,0.0009374999999999994,-0.0017187499999999968,0.003593750000000004,14,14,12,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.59984375,1.6096874999999997,-0.009843750000000012,-0.033125,0.013285156249999954,17,0,23,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,1.125973803598129,1.1228581629622787,0.0031156406358501753,-0.0018804842530292308,0.008160824795336198,22,0,18,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,0.34399482301793316,0.34666646175001464,-0.0026716387320814177,-0.00645235302938379,0.001316265486699797,14,0,26,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9774737257252448,0.9702396265153302,0.007234099209914524,0.0040321453086989605,0.010519411937138371,29,0,11,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,40,1.7450657005719674,1.749117110582953,-0.004051410010985912,-0.02314264043003663,0.01635873703322593,21,0,19,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.96484375,0.9653124999999999,0.00046874999999999836,-0.0018750000000000073,0.003124999999999989,11,17,12,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.59984375,1.6134374999999999,-0.013593749999999998,-0.03359765625,0.007503906249999954,13,3,24,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,40,1.8306631681985686,1.824658362587013,0.006004805611555547,0.0007594719077924076,0.011374731187677931,24,0,16,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,40,1.0362006882932975,1.048051459427609,-0.011850771134311548,-0.0160423279507756,-0.007718731635119013,9,0,31,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,0.9930780998815887,0.9707586289492548,0.02231947093233391,0.01860679908480504,0.026239411654709176,40,0,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,1.6269600513456441,1.628232604804286,-0.001272553458642045,-0.009192083889479634,0.006036109731169514,24,0,16,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.9739062500000001,0.9746874999999999,0.0007812500000000083,-0.0004687500000000039,0.0021875000000000145,9,25,6,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,1.00140625,1.00140625,5.551115123125783e-18,-0.0017187500000000022,0.001874999999999999,5,31,4,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,1.8366102287932464,1.824658362587013,0.01195186620623353,0.005494120965247843,0.018625140546916517,28,0,12,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,1.0559491579289182,1.048051459427609,0.007897698501309228,0.0023084757745751912,0.013531287563200291,28,0,12,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9758263385804102,0.9707586289492548,0.005067709631155401,0.0020303782371051686,0.008137396139882631,24,0,16,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,1.6272096140289336,1.628232604804286,-0.0010229907753528222,-0.012167761732400098,0.009662661106976861,21,0,19,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.97578125,0.9746874999999999,-0.0010937499999999962,-0.002656249999999999,0.0003125000000000128,7,21,12,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.0018749999999998,1.00140625,0.0004687500000000011,-0.0012500000000000013,0.0021875000000000032,6,31,3,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,1.8366102287932464,1.8306631681985686,0.005947060594677983,-0.0018167147653885861,0.014689170769748197,20,0,20,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,1.0559491579289182,1.0362006882932975,0.019748469635620776,0.013481038929463604,0.026698090440189472,32,0,8,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9758263385804102,0.9930780998815887,-0.01725176130117851,-0.02230909735844462,-0.01235944102699232,5,0,35,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,40,1.6272096140289336,1.6269600513456441,0.00024956268328922283,-0.01002934080280217,0.009987939707865566,24,0,16,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.97578125,0.9739062500000001,-0.0018750000000000045,-0.003750000000000009,-0.00015624999999999943,7,19,14,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.0018749999999998,1.00140625,0.00046874999999999554,-0.0006250000000000089,0.001566406249999954,4,33,3,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,40,4.289638516669291,4.289638516669291,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,40,3.507622118556243,3.507622118556243,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,40,0.9775204976413108,0.9775204976413108,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,40,402.5255061455365,402.5255061455365,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,40,0.16015625,0.16015625,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,40,1.00484375,1.00484375,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,40,4.297992685238896,4.289638516669291,0.008354168569603648,0.003128428576789136,0.013277288217632452,31,0,9,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,40,3.4997422611710567,3.507622118556243,-0.007879857385186794,-0.01216831308956215,-0.003752342969121373,8,0,32,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9978130300847987,0.9775204976413108,0.020292532443488,0.016132520872171544,0.024459768542345224,36,0,4,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,40,397.89221375170524,402.5255061455365,-4.633292393831286,-7.482583030713912,-2.0227320480010156,5,0,35,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.160625,0.16015625,-0.0004687499999999997,-0.0012500000000000005,0.0003125000000000003,2,33,5,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.00703125,1.00484375,0.0021875000000000032,-0.002812500000000007,0.007500000000000012,10,20,10,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,40,4.297992685238896,4.289638516669291,0.008354168569603648,0.0032070006908153136,0.013328199384310596,31,0,9,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,40,3.4997422611710567,3.507622118556243,-0.007879857385186794,-0.012215706200464511,-0.003712675339768212,8,0,32,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,40,0.9978130300847987,0.9775204976413108,0.020292532443488,0.015929480705518893,0.02455096458169948,36,0,4,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,40,0.0,0.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,40,397.89221375170524,402.5255061455365,-4.633292393831286,-7.483812020385938,-1.9938169237336114,5,0,35,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,40,0.160625,0.16015625,-0.0004687499999999997,-0.0012500000000000005,0.0003125000000000003,2,33,5,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,40,1.0,1.0,0.0,0.0,0.0,0,40,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,40,1.00703125,1.00484375,0.0021875000000000032,-0.0029687499999999922,0.0075000000000000015,10,20,10,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,400,1.1742329746340912,1.1725300495993012,0.0017029250347902086,0.0005554030657878036,0.0028693735103905308,217,0,183,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,400,0.40624111762444415,0.4073476230808592,-0.0011065054564150787,-0.002089777387981306,-0.00013820384422503042,184,0,216,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,400,0.9599898212620588,0.9564780331480521,0.003511788114006616,0.002520670690619647,0.004539228050380037,247,0,153,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,400,0.0,0.0,0.0,0.0,0.0,0,400,0,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,400,1.7597751994109148,1.758315217284411,0.0014599821265038782,-0.0023323345616718043,0.005331180924381863,208,0,192,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,400,0.966171875,0.965859375,-0.0003125000000000003,-0.000890624999999998,0.0002812499999999998,87,203,110,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,400,0.9651516927083332,0.965224609375,7.291666666666585e-05,-0.00020312500000000156,0.0003372395833333322,19,360,21,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,400,1.401765625,1.4035781250000001,-0.001812499999999998,-0.005749999999999989,0.0021097656250000122,165,83,152,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,400,1.1822844557861207,1.1725300495993012,0.009754406186819768,0.008179631822636136,0.011335543988910075,301,0,99,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,400,0.40745354402895,0.4073476230808592,0.00010592094809082756,-0.0010697113233956396,0.0013726305062564015,174,0,226,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,400,0.9685386396964634,0.9564780331480521,0.012060606548411186,0.010888697673578971,0.013260250294065117,335,0,65,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,400,0.0,0.0,0.0,0.0,0.0,0,400,0,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,400,1.7604511702721077,1.758315217284411,0.0021359529876968037,-0.002867323406212553,0.007014666597771233,198,0,202,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,400,0.96575,0.965859375,0.0001093749999999985,-0.0006249999999999972,0.0008593749999999989,112,177,111,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,400,0.9651627604166667,0.965224609375,6.184895833333398e-05,-0.0002493489583333317,0.0003821614583333336,19,360,21,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,400,1.40515625,1.4035781250000001,0.0015781249999999919,-0.003656250000000012,0.007046874999999977,146,72,182,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,400,1.1822844557861207,1.1742329746340912,0.00805148115202956,0.006385945559634682,0.009682850303337886,270,0,130,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,400,0.40745354402895,0.40624111762444415,0.0012124264045059064,-0.00013529498196471467,0.00261159538154963,184,0,216,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,400,0.9685386396964634,0.9599898212620588,0.008548818434404568,0.00705091665782047,0.010045573252790995,297,0,103,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,400,0.0,0.0,0.0,0.0,0.0,0,400,0,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,400,1.7604511702721077,1.7597751994109148,0.0006759708611929255,-0.0037718603057364506,0.005118177695030235,209,0,191,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
