scenario,arm,runs,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_residual_mass_mean,mean_residual_mass_std,cross_diagnostic_rate_mean,cross_diagnostic_rate_std,strong_floor_rate_mean,strong_floor_rate_std,ramp_diagnostic_rate_mean,ramp_diagnostic_rate_std,influence_cap_rate_mean,influence_cap_rate_std,trust_alert_rate_mean,trust_alert_rate_std,mean_raw_trust_mean,mean_raw_trust_std,minimum_raw_trust_mean,minimum_raw_trust_std,mean_raw_only_precision_fraction_mean,mean_raw_only_precision_fraction_std,mean_trust_residual_mass_mean,mean_trust_residual_mass_std,strategic_alert_rate_mean,strategic_alert_rate_std,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,quarantine_rate_mean,quarantine_rate_std,mean_sensor_speed_mean,mean_sensor_speed_std,shadow_max_decision_loss_difference_mean,shadow_max_decision_loss_difference_std,shadow_action_difference_rate_mean,shadow_action_difference_rate_std,runtime_seconds_mean,runtime_seconds_std
flapping_reconnect,m9c_baseline,5,0.3298464004678406,0.015123492540644136,0.3738833418780806,0.022482968266734578,0.3738833418780806,0.022482968266734578,0.9850000000000001,0.012869537676233755,0.0,0.0,0.015000000000000003,0.01286953767623375,0.0,0.0,1.8244430976600843,0.05524489151490338,5.351253027346287,0.3187305883028764,0.9675,0.01145643923738956,0.018879221635670945,0.0021630596753710045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000015,0.00918558653543692,0.9692909908398903,0.056306271585175934,0.0,0.0,0.0,0.0,26.107770333206282,0.2700531440562354
flapping_reconnect,cross_channel,5,0.3298464004678406,0.015123492540644136,0.3738833418780806,0.022482968266734578,0.3738833418780806,0.022482968266734578,0.9850000000000001,0.012869537676233755,0.0,0.0,0.015000000000000003,0.01286953767623375,0.0,0.0,1.8244430976600843,0.05524489151490338,5.351253027346287,0.3187305883028764,0.9675,0.01145643923738956,0.018879221635670945,0.0021630596753710045,0.07499999999999998,0.008838834764831842,0.0,0.0,0.89375,0.044546324203013646,0.0,0.0,0.0,0.0,0.9968296223724107,0.0011768476433496242,0.8357514338861789,0.028944120547021914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000015,0.00918558653543692,0.9692909908398903,0.056306271585175934,0.0,0.0,0.0,0.0,26.107770333206282,0.2700531440562354
flapping_reconnect,ramp_rate,5,0.3298464004678406,0.015123492540644136,0.3738833418780806,0.022482968266734578,0.3738833418780806,0.022482968266734578,0.9850000000000001,0.012869537676233755,0.0,0.0,0.015000000000000003,0.01286953767623375,0.0,0.0,1.8244430976600843,0.05524489151490338,5.351253027346287,0.3187305883028764,0.9675,0.01145643923738956,0.018879221635670945,0.0021630596753710045,0.07499999999999998,0.008838834764831842,0.0,0.0,0.89375,0.044546324203013646,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000015,0.00918558653543692,0.9692909908398903,0.056306271585175934,0.0,0.0,0.0,0.0,26.107770333206282,0.2700531440562354
flapping_reconnect,influence_budget,5,0.32982736662198675,0.015184538979676296,0.3738830526810929,0.022606843302016972,0.3738830526810929,0.022606843302016972,0.9850000000000001,0.012869537676233755,0.0,0.0,0.015000000000000003,0.01286953767623375,0.0,0.0,1.823232403769588,0.05577759123406015,5.3513460846416105,0.318727786946126,0.9675,0.01145643923738956,0.018807955012716333,0.0020624066358361603,0.07499999999999998,0.008838834764831842,0.0,0.0,0.89375,0.044546324203013646,0.0037500000000000007,0.005,0.0,0.0,1.0,0.0,1.0,0.0,0.007062722578148497,0.003135267342544693,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000015,0.00918558653543692,0.9692909908398903,0.056306271585175934,0.0,0.0,0.0,0.0,26.107770333206282,0.2700531440562354
flapping_reconnect,combined,5,0.3298464004678406,0.015123492540644136,0.3738833418780806,0.022482968266734578,0.3738833418780806,0.022482968266734578,0.9850000000000001,0.012869537676233755,0.0,0.0,0.015000000000000003,0.01286953767623375,0.0,0.0,1.8244430976600843,0.05524489151490338,5.351253027346287,0.3187305883028764,0.9675,0.01145643923738956,0.018879221635670945,0.0021630596753710045,0.07499999999999998,0.008838834764831842,0.0,0.0,0.89375,0.044546324203013646,0.0,0.0,0.0,0.0,0.9968296223724107,0.0011768476433496242,0.8357514338861789,0.028944120547021914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000015,0.00918558653543692,0.9692909908398903,0.056306271585175934,0.0,0.0,0.0,0.0,26.107770333206282,0.2700531440562354
admission_censoring_control,m9c_baseline,5,0.3465874515977527,0.014960579464188382,0.38069456737127094,0.009272602414187788,0.38069456737127094,0.009272602414187788,0.975,0.025920551691659643,0.0,0.0,0.025,0.025920551691659653,0.0,0.0,1.7999049720677456,0.11654745194566858,5.533856851371974,0.39465627469879627,0.95875,0.01159202311936963,0.02078599783539009,0.005154291570338256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.07840200890283361,0.9714320982792188,0.06028053676853452,0.0,0.0,0.0,0.0,24.906675374973567,2.8176855063827393
admission_censoring_control,cross_channel,5,0.3465874515977527,0.014960579464188382,0.38069456737127094,0.009272602414187788,0.38069456737127094,0.009272602414187788,0.975,0.025920551691659643,0.0,0.0,0.025,0.025920551691659653,0.0,0.0,1.7999049720677456,0.11654745194566858,5.533856851371974,0.39465627469879627,0.95875,0.01159202311936963,0.02078599783539009,0.005154291570338256,0.06375,0.009185586535436918,0.0,0.0,0.91875,0.02128673295740798,0.0,0.0,0.0,0.0,0.9972369988915892,0.0009319510215524617,0.821245792208208,0.037002309163930304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.07840200890283361,0.9714320982792188,0.06028053676853452,0.0,0.0,0.0,0.0,24.906675374973567,2.8176855063827393
admission_censoring_control,ramp_rate,5,0.3465874515977527,0.014960579464188382,0.38069456737127094,0.009272602414187788,0.38069456737127094,0.009272602414187788,0.975,0.025920551691659643,0.0,0.0,0.025,0.025920551691659653,0.0,0.0,1.7999049720677456,0.11654745194566858,5.533856851371974,0.39465627469879627,0.95875,0.01159202311936963,0.02078599783539009,0.005154291570338256,0.06375,0.009185586535436918,0.0,0.0,0.91875,0.02128673295740798,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.07840200890283361,0.9714320982792188,0.06028053676853452,0.0,0.0,0.0,0.0,24.906675374973567,2.8176855063827393
admission_censoring_control,influence_budget,5,0.34995492950743695,0.01675702055813784,0.3849069502044319,0.011709105836046488,0.3849069502044319,0.011709105836046488,0.975,0.025920551691659643,0.0,0.0,0.025,0.025920551691659653,0.0,0.0,1.7840073662202858,0.12491538625075399,5.370595834324808,0.3891124294868792,0.96125,0.009185586535436928,0.02010726807561964,0.004525347042275888,0.06375,0.009185586535436918,0.0,0.0,0.91875,0.02128673295740798,0.20625,0.02091650066335189,0.0,0.0,1.0,0.0,1.0,0.0,0.11301805715109192,0.0353498759322579,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.07840200890283361,0.9714320982792188,0.06028053676853452,0.0,0.0,0.0,0.0,24.906675374973567,2.8176855063827393
admission_censoring_control,combined,5,0.3465874515977527,0.014960579464188382,0.38069456737127094,0.009272602414187788,0.38069456737127094,0.009272602414187788,0.975,0.025920551691659643,0.0,0.0,0.025,0.025920551691659653,0.0,0.0,1.7999049720677456,0.11654745194566858,5.533856851371974,0.39465627469879627,0.95875,0.01159202311936963,0.02078599783539009,0.005154291570338256,0.06375,0.009185586535436918,0.0,0.0,0.91875,0.02128673295740798,0.0,0.0,0.0,0.0,0.9972369988915892,0.0009319510215524617,0.821245792208208,0.037002309163930304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.07840200890283361,0.9714320982792188,0.06028053676853452,0.0,0.0,0.0,0.0,24.906675374973567,2.8176855063827393
