algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_active,5059,2.2693101399045603,0.640172105652658,0.7613839285714286,1.0020439303122253,0.6676689303122254,0.5625,0.0,0.4375,0.0625,0.375,0.01875,0.5602678571428571,76,0.9538000444983682,3.378151544242942,0.959375,1.9752160934267764,3.7016337607183076,5.072682625101929,1.8637556972607534,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.4875,0.475,6.0,0.7645089285714286,0.23392857142857143,0.0,0.0,0.125,1.557403427404218,129.30918749662374,1.001692834077403,transient_reference,1.3781515442429422,0.009375000000000022
flocking_robust_active,5060,2.202051655999542,0.6183646956440843,0.7596651785714286,0.894302923573856,0.559927923573856,0.5625,0.0,0.4375,0.0625,0.2222222222222222,0.0125,0.5521428571428572,77,0.6665661286911908,1.6959071838513502,0.97890625,1.8761686988948003,3.696455843788698,5.104880813693309,1.8049661294072052,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.4875,0.48125,6.01875,0.7604464285714286,0.23877232142857144,0.0,0.0,0.08125,1.524171553616499,111.55080704487601,1.0331852911040187,transient_reference,0.3040928161486498,0.028906250000000022
flocking_robust_active,5061,2.3385099616915785,0.724611266967098,0.7607514880952382,1.0490896134778,0.7147146134777999,0.5625,0.0,0.4375,0.0625,0.375,0.01875,0.5625,76,0.931652578703257,3.230771631629466,0.9424479166666666,1.875735313824083,3.672257604900625,5.066964408951451,1.8770882078281113,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.48125,0.475,6.06875,0.7639880952380953,0.23523065476190474,0.0,0.0,0.05,1.5475520396531537,165.88735782269788,1.0443504999857396,transient_reference,1.230771631629466,0.007552083333333348
flocking_robust_active,5062,2.147557898549734,0.6370081780671524,0.7566964285714286,0.8959628193062887,0.5744003193062885,0.58125,0.0,0.41875,0.075,0.0,0.0,0.5703125,80,0.6665991634989524,1.6599779843091356,0.9802455357142857,2.030011239412299,3.6935236911782026,4.9609105112717184,1.8330915199785038,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.49375,0.4875,5.90625,0.7566964285714286,0.24174107142857143,0.0,0.0,0.175,1.5407149420744255,130.59110839077417,0.973041582852602,transient_reference,0.34002201569086443,0.030245535714285787
flocking_robust_active,5063,2.1875717702575668,0.6743186274953277,0.7565401785714286,0.9279995375874673,0.5936245375874674,0.5625,0.0,0.4375,0.0625,0.0,0.0,0.5583928571428571,78,0.6659464428324434,1.6398430522777836,0.97578125,1.9336316545136996,3.694725953245495,4.9669683172255485,1.828354056653955,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.4875,5.9125,0.7565401785714286,0.24033482142857143,0.01875,0.01875,0.14375,1.533946713659853,132.0678669903005,0.9719663329888135,transient_reference,0.3601569477222164,0.02578125000000009
flocking_robust_active,5064,2.220684505419108,0.6672052049235889,0.7590401785714286,0.9475004646959807,0.6084379646959809,0.55625,0.0,0.44375,0.0625,0.25,0.0125,0.5470982142857143,1,0.7218382964724426,1.9380708649901064,0.9544717261904762,2.0172605386799143,3.6836498642020508,5.153457550253687,1.877376539985579,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.48125,0.48125,5.9875,0.7614955357142856,0.2385044642857143,0.00625,0.00625,0.11875,1.5400777586039822,149.28937583116885,1.043598874937743,transient_reference,0.06192913500989361,0.0044717261904762
flocking_robust_active,5065,2.3424088033965726,0.6532410832063075,0.7571056547619047,1.0285885890643311,0.684213589064331,0.55,0.0,0.45,0.06875,0.625,0.03125,0.5476190476190477,78,0.98819745690652,3.7178045217073885,0.9392857142857143,1.9823515090176567,3.6833661137788454,5.098065490803357,1.8762953441296788,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5,0.48125,5.93125,0.7599330357142857,0.23746279761904762,0.01875,0.01875,0.15625,1.5613901736630833,125.4926320698966,0.9989976251963526,transient_reference,1.7178045217073885,0.010714285714285676
flocking_robust_active,5066,2.318447401600191,0.6421848097870626,0.7524181547619048,1.0132993429260408,0.6789243429260408,0.5625,0.0,0.4375,0.0625,0.5,0.03125,0.5583333333333333,78,0.9983159581348879,3.7186063753146756,0.9520089285714285,1.920522956093965,3.6693554137498112,5.0376296470123325,1.9501055719427665,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5125,0.4875,5.9125,0.7551339285714286,0.23991815476190476,0.0,0.0,0.1375,1.5700034224089452,210.9555813738202,0.9794392918702215,transient_reference,1.7186063753146756,0.0020089285714285365
flocking_robust_active,5067,2.1859846181691123,0.6748704166762276,0.76015625,0.9453212179101641,0.6156337179101641,0.56875,0.0,0.43125,0.0625,0.1,0.00625,0.56875,77,0.6906608850701383,1.781048715940376,0.9778645833333334,1.948470113885892,3.672457818579484,5.078459547600279,1.8862621185477502,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.4875,0.48125,5.98125,0.7625,0.23671875,0.0,0.0,0.125,1.5650217914823856,171.17436284615576,0.9721613330766559,transient_reference,0.21895128405962394,0.027864583333333415
flocking_robust_active,5068,2.210479032666102,0.6877172237758787,0.7605282738095237,0.9460749946818943,0.6116999946818942,0.5625,0.0,0.4375,0.0625,0.0,0.0,0.5642857142857143,77,0.6998054936789296,1.8036946548170754,0.94921875,1.9790782453632698,3.679096459918095,5.016207703501662,1.8322324258044076,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.49375,0.48125,5.94375,0.7613095238095238,0.23712797619047618,0.0,0.0,0.16875,1.5406095948038045,170.25056855684613,0.9780434581916779,transient_reference,0.19630534518292464,0.0007812499999999556
