scenario,seed,runtime_seconds,motion_distance_difference,current_algorithm,current_seed,current_position_rmse,current_best_hypothesis_rmse,current_mean_truth_consistent_flock_weight,current_decision_loss,current_mean_decision_base_error,current_selection_rate,current_mixture_rate,current_abstention_rate,current_investigation_rate,current_wrong_mode_rate,current_wrong_mode_action_rate,current_mean_output_confidence,current_ambiguity_resolution_steps,current_agent_position_rmse,current_mean_nees,current_p95_nees,current_max_nees,current_coverage95_rate,current_rejoin_window_nees,current_mean_nis,current_information_gain,current_spatial_diversity,current_estimate_disagreement,current_mean_operational_agents,current_mean_delivery_ratio,current_mean_message_age,current_partition_active_rate,current_partition_selection_rate,current_mean_topology_components,current_mean_observer_component_size,current_mean_topology_visibility_fraction,current_mean_topology_live_support,current_mean_topology_retained_support,current_mean_topology_unknown_support,current_mean_topology_probation_agents,current_topology_rejoin_events,current_topology_merge_grace_rate,current_topology_epoch_changes,current_mean_duplicate_support_suppressed,current_topology_selection_blocked_rate,current_mean_missing_evidence_residual_mass,current_mean_missing_evidence_model_nis,current_mean_missing_evidence_assignment_entropy,current_mean_missing_evidence_predicted_risk,current_mean_missing_evidence_predicted_wrong_risk,current_mean_missing_evidence_credible_modes,current_max_primary_support_jump,current_recovery_steps,current_messages,current_bytes_sent,current_mean_momentum,current_mean_momentum_change_score,current_mean_momentum_corroborating_agents,current_mean_momentum_biased_agents,current_momentum_fallback_rate,current_momentum_change_events,current_mean_hypothesis_flocks,current_multiflock_rate,current_mean_primary_flock_size,current_mean_primary_flock_weight,current_mean_alternative_flock_weight,current_mean_quarantined_agents,current_quarantine_rate,current_mean_suspected_bias_agents,current_mean_bias_estimate_norm,current_movement_distance,candidate_decision_loss,candidate_mean_base_error,candidate_position_rmse,candidate_best_hypothesis_rmse,candidate_selection_rate,candidate_mixture_rate,candidate_abstention_rate,candidate_wrong_mode_action_rate,candidate_mean_nees,candidate_p95_nees,candidate_max_nees,candidate_coverage95_rate,candidate_mean_residual_mass,candidate_max_residual_mass,candidate_mean_model_nis,candidate_mean_assignment_entropy,candidate_mean_predicted_risk,candidate_mean_predicted_wrong_risk,candidate_mean_credible_modes,candidate_mean_visible_agents,candidate_movement_distance,observer_loss,global_loss,hindsight_floor_loss
failure_only,13022,1.0877561250235885,0.0,flocking_topology_resilient,13022,3.7146487570374735,0.7372593505270287,0.4512803819444445,1.2131333189971907,0.7062583189971905,0.3375,0.0,0.6625,0.1,1.0,0.01875,0.15881076388888887,75,0.9959568462411629,2.9418888582861094,4.536726286819896,155.9048626857163,0.96015625,0.9056986384298045,2.0756009681044234,3.622315577655582,11.355897482919008,4.288564179540797,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.235243055555555,0.4384237703796473,0.3455946180555555,0.05,2,0.0,2,31.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3409,654528,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.6,0.46875,4.5625,0.5676866319444445,0.0859375,1.55625,0.66875,1.09375,1.4695549202089573,139.0976178771564,0.31826880054240064,0.31826880054240064,0.36123863926243416,0.36123863926243416,1.0,0.0,0.0,0.0,1.5020797855327763,4.519485190290862,7.287086735483922,0.96875,0.0162821623436259,0.07781939965327568,1.8297894607797383,0.12601970410161553,0.5227026967174282,0.0162821623436259,1.0,5.25625,139.0976178771564,0.27590501469647305,0.27590501469647305,0.6404342906041363
failure_only,13023,1.3246880408842117,0.0,flocking_topology_resilient,13023,2.5073343920735796,0.6849875529083748,0.5933376736111111,0.9752829767198292,0.6055954767198294,0.51875,0.0,0.48125,0.0875,0.2857142857142857,0.0125,0.2554253472222222,82,0.6804439827291938,1.7405779953275917,5.088020922467684,7.739221677622543,0.9507068452380952,2.30017402799503,1.9414444011961223,3.659618688870059,13.399558694090222,3.1684442524531975,7.125,1.0,0.0,0.0,0.0,1.03125,7.0,0.875,6.309201388888889,0.3396430915235841,0.21134982638888888,0.05,2,0.025,4,39.24375,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3379,648768,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.58125,0.5125,4.975,0.619900173611111,0.1671875,0.39375,0.24375,0.4125,1.6774982367983662,157.47282516580862,0.2869556193254559,0.28226811932545587,0.31913747821445765,0.31913747821445765,0.99375,0.0,0.00625,0.0,1.5330829005508206,4.168263126670691,9.013082661021965,0.975,0.015219977519484812,0.11267411927448108,1.8340633763632037,0.12601969512342476,0.46597449828909027,0.015219977519484812,1.0,6.3875,157.47282516580862,0.2822337996691543,0.28229169218815436,0.5880724082373652
failure_only,13024,1.0857876669615507,0.0,flocking_topology_resilient,13024,3.5851875202142978,0.6395321680583945,0.4628689236111111,1.1103111342818175,0.5615611342818176,0.2875,0.0,0.7125,0.14375,0.0,0.0,0.16167534722222224,74,0.6827811260427601,1.3604454657226233,4.6679722520226345,13.413658458186474,0.968125,0.7564251176623646,2.048347952064162,3.5945857793756177,10.538655710757714,2.6472668619202593,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.271701388888888,0.44927959197324724,0.34103732638888895,0.05,2,0.0,2,31.93125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3407,654144,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.61875,0.4625,4.5625,0.567556423611111,0.090625,1.53125,0.63125,1.08125,1.4414563420515616,147.2305000297347,0.35637025242455894,0.35168275242455893,0.4022798488283132,0.4022798488283132,0.99375,0.0,0.00625,0.0,1.770264919307498,5.244168085323229,7.535549796603629,0.975,0.01840530099761518,0.11607536794087367,1.8354556354308333,0.1250000000003641,0.5476854417094936,0.01840530099761518,1.0,5.29375,147.2305000297347,0.3080463223669757,0.3080463223669757,0.5615611342818176
failure_only,13025,1.0648696250282228,0.0,flocking_topology_resilient,13025,1.4169096339838254,0.6203164888818189,0.53515625,1.1155245642914733,0.5439620642914731,0.25625,0.0,0.74375,0.1375,0.0,0.0,0.121875,124,0.6578020563437714,1.5907839303051126,4.44286013447037,8.01944713886656,0.9763541666666665,1.8210209309350183,1.997475052892493,3.733622627837382,10.868059678600634,5.651266510735872,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.1,0.3511937582891699,0.3625,0.05,2,0.0,2,30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3390,650880,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.9,0.775,4.4,0.55,0.08671875,1.6125,0.69375,1.25625,1.5107458828698703,153.86393563166595,0.32741333140435497,0.31803833140435495,0.3697154459834974,0.3697154459834974,0.9875,0.0,0.0125,0.0,1.5886579792796094,4.8019571482925905,10.738233932118435,0.975,0.02023961590167282,0.13676730803982892,1.882769499485205,0.12661617892249719,0.5378532637219116,0.02023961590167282,1.0,5.1,153.86393563166595,0.27796347045863684,0.27796347045863684,0.5434298576614792
failure_only,13026,1.3414998748339713,0.0,flocking_topology_resilient,13026,2.3991927822289414,0.7180105589311132,0.6235243055555555,0.9854400867213894,0.6457525867213892,0.55625,0.0,0.44375,0.06875,0.0,0.0,0.33220486111111114,78,0.729102822961626,1.847600290126912,4.883416801330882,7.63195518774144,0.96640625,0.635595498288792,2.1449932010836035,3.6705366839462954,9.664164436991259,2.646675884737206,7.125,1.0,0.0,0.0,0.0,1.0625,6.9,0.8625,6.350694444444445,0.434098704648174,0.20616319444444448,0.05,2,0.05,6,40.5375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3330,639360,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.59375,0.4875,5.25625,0.6532118055555556,0.1390625,0.11875,0.11875,0.3375,1.6747705349691802,132.47055464641397,0.3193271115220177,0.3193271115220177,0.36489812796708926,0.36489812796708926,1.0,0.0,0.0,0.0,1.884771922650802,5.713271646491049,8.393223549204865,0.95625,0.013697049048299164,0.052023616734170816,1.791252516514227,0.12661617853275725,0.4506078499543351,0.013697049048299164,1.0,6.48125,132.47055464641397,0.31845830029216776,0.2999993304355266,0.6397692083171802
failure_only,13027,1.3651580000296235,0.0,flocking_topology_resilient,13027,2.0573205215057224,0.6634299184622868,0.632009548611111,0.9746937391143533,0.6084437391143533,0.525,0.0,0.475,0.1,0.0,0.0,0.30386284722222223,78,0.6817052774744896,1.7237111822337496,4.584309569738806,8.997485244597744,0.9761532738095238,2.143729613900847,2.099334351639022,3.6397594185376376,13.107437268888441,2.682531956809684,7.125,1.0,0.0,0.0,0.0,1.0125,7.0875,0.8859375,6.568576388888888,0.1602014685568,0.1789279513888889,0.05,2,0.0375,6,41.0375,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,3354,643968,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.55,0.5,5.11875,0.6382595486111111,0.18046875,0.16875,0.15625,0.3625,1.6716204888350674,161.96869870369196,0.28476421013601616,0.28476421013601616,0.31733249236520206,0.31733249236520206,1.0,0.0,0.0,0.0,1.5325078788966215,3.9192486050160817,8.840319307663476,0.96875,0.009999999999999998,0.01,1.8876311335958669,0.12601969532913593,0.4242855070144557,0.009999999999999998,1.0,6.64375,161.96869870369196,0.2787173266853505,0.2776428322977552,0.6063680836860159
failure_only,13028,1.3250794161576778,0.0,flocking_topology_resilient,13028,2.238715360798121,0.6315767245245211,0.59453125,0.9286904342638511,0.5683779342638511,0.53125,0.0,0.46875,0.0875,0.03571428571428571,0.00625,0.2414062500000062,100,0.6839726850993906,1.6557005260458015,4.459409878230471,10.619159118626445,0.9642559523809524,0.7326109475010416,2.232462977184908,3.6905510409980864,15.737667833487041,3.604926717811035,7.125,1.0,0.0,0.0,0.0,1.025,7.04375,0.88046875,6.2,0.5530761889571473,0.225,0.05,2,0.05,5,38.93125,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666663,,3375,648000,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.7125,0.63125,4.94375,0.612890625,0.16210937500000625,0.44375,0.24375,0.5375,1.6646556245165693,173.37150689805324,0.3274623114504426,0.3274623114504426,0.3726350358447629,0.3726350358447629,1.0,0.0,0.0,0.0,1.9853416707577616,4.986227452002168,13.801843779838823,0.9625,0.015377214281437249,0.09789620974651732,1.9282188439273096,0.1250000026752111,0.4623820467599421,0.015377214281437249,1.0,6.31875,173.37150689805324,0.3186123186391379,0.3192079114437652,0.5610479994810673
failure_only,13029,1.096007833024487,0.0,flocking_topology_resilient,13029,3.7244028593147087,0.8264655883644993,0.4341145833333333,1.307349371196705,0.703911871196705,0.20625,0.0,0.79375,0.08125,0.0,0.0,0.14947916666666666,75,0.8330930508123562,1.6136381880735058,4.680331349485176,17.36248728373382,0.9606770833333332,2.1494587765856923,2.215691962046769,3.6220458668149775,13.116865094203897,3.0558740353817013,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.191666666666666,0.5048008910596167,0.3510416666666667,0.05,2,0.0,2,30.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3410,654720,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.6375,0.46875,4.46875,0.5583333333333333,0.090625,1.66875,0.69375,1.125,1.5009251805060795,165.16497920941072,0.3864950367456739,0.36774503674567394,0.42317324258602235,0.42317324258602235,0.975,0.0,0.025,0.0,1.9645286329851512,6.669624868151058,10.313634381943235,0.9375,0.021101072284662643,0.1545590048716431,2.041845926472547,0.12661617877811454,0.5687096259207507,0.021101072284662643,1.0,5.19375,165.16497920941072,0.31114706788139174,0.31114706788139174,0.703911871196705
partition_only,13000,1.3150442920159549,0.0,flocking_topology_resilient,13000,4.025827255987763,0.7284202052917819,0.5119791666666667,1.1020023902283886,0.6785648902283885,0.44375,0.0,0.55625,0.0625,0.037037037037037035,0.00625,0.221875,114,0.7796725158321501,1.257414953120292,3.6546284983276807,33.689516557466014,0.9807291666666667,0.0,1.9756917286092297,3.6858297858274733,4.689031950396178,2.0019191456527747,8.0,1.0,0.0,0.4375,0.0,2.15,5.48125,0.68515625,5.2375,0.3625524462891699,0.3453125,0.0,0,0.15625,16,33.88125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.1458333333333333,,2721,522432,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.79375,0.7125,4.99375,0.6076822916666667,0.046484375,0.0,0.0,0.1,1.538644809972655,194.69421249442777,0.41388501780179754,0.3716975178017975,0.4333996185072968,0.4333996185072968,0.94375,0.0,0.05625,0.0,1.7964079310260643,5.408110149062104,10.018046060222371,0.96875,0.028377849195240036,0.20803628702551863,1.9034858740919804,0.12499999999999996,0.6696488494936901,0.028377849195240036,1.0,5.4,194.69421249442777,0.363822682059881,0.2784229750632282,0.6633225589628811
partition_only,13001,1.3298915419727564,0.0,flocking_topology_resilient,13001,4.053016519696782,0.863171868114568,0.5265625,1.1770098600900065,0.7488848600900064,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.23098958333333336,78,0.8562039081606038,1.350823211922565,4.290983396152922,11.770224811443622,0.9589657738095237,0.0,2.000688511025903,3.6891091317128883,4.703428654563505,2.014065693257851,8.0,1.0,0.0,0.4375,0.0,2.09375,5.5125,0.6890625,5.319791666666667,0.20231726333010341,0.3350260416666666,0.0,0,0.2,17,34.30625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,,2745,527040,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5375,0.475,5.025,0.6138020833333334,0.049609375,0.0,0.0,0.08125,1.529904773372866,156.18373472103727,0.43330812863431767,0.38643312863431767,0.4618191203672504,0.4618191203672504,0.9375,0.0,0.0625,0.0,1.8641407238879186,5.001078741827422,11.357319346476265,0.96875,0.030430622215412373,0.2116722415336196,1.8470787936712068,0.12500000167593556,0.6854825944646643,0.030430622215412373,1.0,5.46875,156.18373472103727,0.38351701009266254,0.2723978832530495,0.7488848600900064
partition_only,13002,1.3803009591065347,0.0,flocking_topology_resilient,13002,3.9423669831680286,0.6701823050388603,0.521484375,1.0197112974313023,0.5915862974313021,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.31484375,76,0.6836719601671349,1.3302231342043633,4.099796869971207,6.668091570997564,0.9866071428571429,0.0,1.9038539275064594,3.6972187500101903,4.846593275881583,1.9558142246477168,8.0,1.0,0.0,0.4375,0.0,2.13125,5.8625,0.7328125,5.625,0.2798589936837516,0.296875,0.0,0,0.15,17,36.8375,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,2916,559872,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5125,0.475,5.375,0.656640625,0.045703125,0.0,0.0,0.10625,1.554293229305708,155.2928587767304,0.39814245331260756,0.39814245331260756,0.4583741383614801,0.4583741383614801,1.0,0.0,0.0,0.0,2.1244462676213325,5.933587875201935,12.374118043259223,0.95,0.014347370125618156,0.0523591120484508,1.8869028716222804,0.1250000000003421,0.5094219765238676,0.014347370125618156,1.0,5.76875,155.2928587767304,0.3901472301964163,0.2850496063720116,0.5915862974313021
partition_only,13003,1.3458120001014322,0.0,flocking_topology_resilient,13003,3.791839890506687,1.017946813348731,0.5305989583333334,1.30687088749216,0.8787458874921599,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.24296875,79,1.0244660509678711,1.4007460311344957,3.89609275279673,7.885484704768222,0.9765625,0.0,1.9855645096063952,3.6914949180151795,4.7008880805467514,2.016981578892163,8.0,1.0,0.0,0.4375,0.0,2.08125,5.59375,0.69921875,5.388541666666667,0.33594658365299657,0.3264322916666667,0.0,0,0.24375,21,34.73125,0.24375,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,,2749,527808,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.64375,0.51875,5.01875,0.6139322916666667,0.05963541666666666,0.0,0.0,0.0875,1.5629447934421261,193.21518823109835,0.37204623340066295,0.357983733400663,0.42619980233195437,0.42619980233195437,0.98125,0.0,0.01875,0.0,1.7557248692175087,5.947290834277751,10.931933743846326,0.95,0.01727187577507695,0.18236979958928687,1.822277744672227,0.12500000000011222,0.5613034460207851,0.01727187577507695,1.0,5.55625,193.21518823109835,0.36005481571593667,0.2787975538618896,0.8736873207026017
partition_only,13004,1.4144185420591384,0.0,flocking_topology_resilient,13004,1.126274926828259,0.6329280908422401,0.6704427083333333,1.009600173051949,0.5814751730519488,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.34401041666666665,114,0.6439566881864585,1.5848010410459608,4.331237109809586,6.212531225918094,0.99453125,0.0,1.9434927052194524,3.7080588319286476,4.802753979424269,1.9292685706492048,8.0,1.0,0.0,0.4375,0.0,2.1875,5.875,0.734375,5.719791666666667,0.3351456462891699,0.2850260416666667,0.0,0,0.1,11,37.3375,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,,2902,557184,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.75,0.7125,5.45,0.6712239583333333,0.04375,0.0,0.0,0.0875,1.5691784626561749,156.420713277658,0.32849607097272904,0.32849607097272904,0.37557069888676653,0.37557069888676653,1.0,0.0,0.0,0.0,1.7662458901111642,4.894704693881821,8.648476429738679,0.96875,0.01672959385173143,0.08114607593795861,1.9111589898339751,0.12661618037057398,0.492234665350937,0.01672959385173143,1.0,5.8125,156.420713277658,0.3244573716870833,0.2778004168667082,0.5814751730519488
partition_only,13005,1.499958791071549,0.0,flocking_topology_resilient,13005,1.1454520128158705,0.604119025310876,0.6529947916666667,0.9643234923629649,0.5361984923629649,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.33828125,114,0.6354422316025803,1.5322653000901874,3.882671714609501,8.196740383351333,0.9890625,0.0,1.9036791009646599,3.7004789550569526,4.750965375868326,1.9135398733579894,8.0,1.0,0.0,0.4375,0.0,2.1625,5.88125,0.73515625,5.721875,0.4504185796225032,0.284765625,0.0,0,0.10625,12,37.33125,0.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666669,,2906,557952,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.78125,0.71875,5.41875,0.6662760416666667,0.04895833333333333,0.0,0.0,0.1,1.5392767851701878,173.08253159070642,0.3067471663428794,0.2879971663428794,0.3229519289950817,0.3229519289950817,0.975,0.0,0.025,0.0,1.3491159516775366,3.5038145266906273,6.1030571112657555,0.99375,0.022988119543397478,0.16694120818581326,1.9889661296182743,0.1250000000021787,0.5490596738209274,0.022988119543397478,1.0,5.825,173.08253159070642,0.28436795272223536,0.251378652481011,0.5361984923629649
partition_only,13006,1.3170509580522776,0.0,flocking_topology_resilient,13006,1.1535826349313176,0.6854093968120822,0.6048177083333396,1.0396414223998618,0.6115164223998619,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.2247395833333396,82,0.7037991587939313,1.8921767801948288,4.704810011708496,8.851155030118003,0.959375,0.0,2.093520412222172,3.699305101280591,4.76185863030844,1.9990650713592983,8.0,1.0,0.0,0.4375,0.0,1.99375,5.50625,0.68828125,5.276041666666666,0.4617164999777498,0.3404947916666667,0.0,0,0.20625,21,34.3875,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999994,,2746,527232,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.575,0.51875,5.025,0.6110677083333333,0.04843750000000625,0.00625,0.00625,0.15625,1.5224617099119733,174.38345258401515,0.4268317313651706,0.36589423136517063,0.42443219049271663,0.42443219049271663,0.91875,0.0,0.08125,0.0,1.8325322081873463,5.114178587642009,10.836564690915221,0.9625,0.031666037369286956,0.19194321055239877,1.9369627917965482,0.12500000000331918,0.6731160493648842,0.031666037369286956,1.0,5.45,174.38345258401515,0.3577838881540617,0.26432328669257166,0.6115164223998619
partition_only,13007,1.4088097498752177,0.0,flocking_topology_resilient,13007,4.060632748466719,0.8469289393997184,0.46171875,1.1707581119464128,0.7426331119464129,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.13359375,116,0.8443863822922884,1.121997773823418,3.6976905721327875,6.311051298758741,0.96796875,0.0,2.014256622716304,3.6800135844544997,4.946000666098232,2.0571850977296258,8.0,1.0,0.0,0.4375,0.0,2.16875,5.11875,0.63984375,4.903125,0.7530895022891698,0.387109375,0.0,0,0.1,9,31.2375,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,,2895,555840,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.8375,0.74375,4.64375,0.56328125,0.048828125,0.0,0.0,0.05625,1.567744375800204,190.94982572378098,0.5482703181300927,0.4545203181300927,0.5452533237850143,0.5452533237850143,0.875,0.0,0.125,0.0,1.8581657736887265,4.932056932951185,9.834051380145793,0.98125,0.04128030284315411,0.27357944257313266,1.90033278212777,0.12500000106719633,0.8638149903980636,0.04128030284315411,1.0,5.06875,190.94982572378098,0.4548037352282597,0.291314335486074,0.741590317655497
partition_only,13008,1.3263984580989927,0.0,flocking_topology_resilient,13008,1.139661168074003,0.6922862001176321,0.6053385416666667,1.0457492022899235,0.6269992022899235,0.45,0.0,0.55,0.0625,0.047619047619047616,0.00625,0.2296875,107,0.7132704772855248,1.8535092192239992,4.9279236645834725,23.47319819840283,0.9599330357142858,0.0,2.0671809963715084,3.7114130881370935,4.661925441761558,1.966538605451558,8.0,1.0,0.0,0.4375,0.0,2.1,5.5,0.6875,5.275,0.21197809437181733,0.340625,0.0,0,0.18125,20,34.0375,0.18125,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666669,,2741,526272,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.74375,0.66875,5.01875,0.6127604166666666,0.04544270833333333,0.0,0.0,0.10625,1.5329099280416907,143.6279382646761,0.41672716625767653,0.38391466625767656,0.44994546964587806,0.44994546964587806,0.95625,0.0,0.04375,0.0,2.052232668479371,6.117648221454348,12.530164141248525,0.94375,0.025362238996358522,0.17605916751089726,1.9959940205078026,0.1266161785386654,0.6040440693898563,0.025362238996358522,1.0,5.41875,143.6279382646761,0.3889324814758883,0.281675341769671,0.6069610798991389
partition_only,13009,1.4159990409389138,0.0,flocking_topology_resilient,13009,1.2081243899133434,0.6213922374805134,0.6223958333333334,0.9778097342327691,0.5496847342327692,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.25078125,108,0.6364473683899518,1.585979892731037,4.426327786178268,6.823588726644152,0.96328125,0.0,1.985552137238613,3.707594197300433,4.797147636935553,1.969761930630216,8.0,1.0,0.0,0.4375,0.0,2.2,5.5375,0.6921875,5.396875,0.21718771826515065,0.325390625,0.0,0,0.125,15,34.7875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,,2726,523392,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.7375,0.675,5.075,0.6225260416666667,0.052083333333333336,0.0,0.0,0.08125,1.5580201560164044,157.64576572856018,0.3874092755441707,0.34053427554417065,0.4013389109194441,0.4013389109194441,0.9375,0.0,0.0625,0.0,1.682004383078435,4.715391838897401,8.481896774377184,0.98125,0.029419764870400246,0.2512098450037762,1.923072731180202,0.12500000000152206,0.6370663653482798,0.029419764870400246,1.0,5.51875,157.64576572856018,0.340294802711818,0.2593203391274027,0.5496847342327692
partition_only,13010,1.3510861250106245,0.0,flocking_topology_resilient,13010,1.263397167977216,0.6449843918266985,0.6161458333333333,0.986289267503197,0.572226767503197,0.45625,0.0,0.54375,0.0625,0.0,0.0,0.25,76,0.6460938452619286,1.5816299531640219,3.6592186954802166,7.839104345875807,0.971875,0.0,1.9292594058822417,3.7192232542326282,4.706381360157953,1.923010731988791,8.0,1.0,0.0,0.4375,0.0,2.0,5.7375,0.7171875,5.445833333333334,0.22614786374089743,0.31927083333333334,0.0,0,0.2875,27,34.73125,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,,2740,526080,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.475,5.0,0.6171875,0.061979166666666675,0.0,0.0,0.1875,1.5377735462260447,138.33597558383073,0.3679044632190995,0.3679044632190995,0.42188330223731235,0.42188330223731235,1.0,0.0,0.0,0.0,2.014645593492469,5.35138521571005,7.889942291032056,0.95625,0.015035386724829994,0.06875110684431009,1.7993750946975708,0.12661617858795227,0.49612629666906455,0.015035386724829994,1.0,5.6,138.33597558383073,0.36358674713699857,0.28066247495356567,0.572226767503197
partition_only,13011,1.4210022089537233,0.0,flocking_topology_resilient,13011,1.0431310538201826,0.6701627912674101,0.600390625,1.0257285705614092,0.5976035705614091,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.23828125,92,0.6858736985881723,1.7475629133575592,4.733160702039967,10.19615618068687,0.953125,0.0,1.9835487402008218,3.6853291784742597,4.7359104560120455,2.0079466457051054,8.0,1.0,0.0,0.4375,0.0,2.0625,5.45,0.68125,5.2375,0.5517895410493501,0.3453125,0.0,0,0.20625,20,33.9875,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,2739,525888,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.675,0.60625,5.03125,0.615234375,0.0375,0.0,0.0,0.025,1.5279764657490003,178.20010321288277,0.4161102763586307,0.3692352763586307,0.43581151609360264,0.43581151609360264,0.9375,0.0,0.0625,0.0,1.8161435267716115,4.7397585632421455,10.620367844892204,0.96875,0.030158115847647236,0.1900385302799942,2.082637183373325,0.12601969524305773,0.6517365113974788,0.030158115847647236,1.0,5.425,178.20010321288277,0.3658815793933101,0.2626587007359262,0.5896053514630613
partition_only,13012,1.3388310829177499,0.0,flocking_topology_resilient,13012,4.003655228931528,0.6351410650050089,0.48906250000001245,0.9907046314215083,0.5625796314215084,0.4375,0.0,0.5625,0.0625,0.0,0.0,0.11328125000002501,70,0.6376579285963778,1.0561356304028409,3.1061663242693323,7.569360485186109,0.97421875,0.0,1.9912125199321813,3.6776128663045653,4.860424641082033,2.0187688164786506,8.0,1.0,0.0,0.4375,0.0,2.1375,5.15625,0.64453125,4.759375,0.5154836674186853,0.405078125,0.0,0,0.20625,19,30.83125,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999989,,2884,553728,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5375,0.5,4.61875,0.5558593750000125,0.0382812500000125,0.08125,0.08125,0.19375,1.5553747649696208,220.46450557015714,0.4536115118235302,0.4020490118235302,0.48301945443726463,0.48301945443726463,0.93125,0.0,0.06875,0.0,1.472722586764817,4.352305746377498,9.453244545539025,0.98125,0.03318280517990265,0.22355243832832822,1.8241711221894135,0.125000000001872,0.7963497127094141,0.03318280517990265,1.0,4.98125,220.46450557015714,0.4086516408164222,0.28637210110594363,0.5585572434660533
partition_only,13013,1.4431834579445422,0.0,flocking_topology_resilient,13013,3.8175509895825077,0.6978699250565663,0.525,1.0542057884179545,0.6260807884179547,0.4375,0.0,0.5625,0.0625,0.25,0.00625,0.2533854166666729,77,0.7179183908575726,1.0830239377006072,3.1824821610320315,6.3790595015802465,0.98046875,0.0,1.9811391256879225,3.683809130650199,4.74036861161579,1.973089466300977,8.0,1.0,0.0,0.4375,0.0,2.09375,5.59375,0.69921875,5.407291666666667,0.3963005056699019,0.3240885416666667,0.0,0,0.21875,23,34.8875,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,,2750,528000,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.51875,0.5125,5.075,0.6243489583333333,0.05156250000000625,0.0,0.0,0.1125,1.5287985979724232,195.57031643374296,0.3762472464153541,0.37155974641535416,0.43217714082479125,0.43217714082479125,0.99375,0.0,0.00625,0.0,1.7679159144425483,4.652171740589468,7.032329031420589,0.98125,0.01632330995085284,0.11301021728763745,1.7957418388107982,0.1260196951238884,0.5507161800174047,0.01632330995085284,1.0,5.5375,195.57031643374296,0.3670192430238073,0.28199549059851464,0.6170033300594484
