scenario,runs,baseline_decision_loss_mean,baseline_decision_loss_std,baseline_abstention_rate_mean,baseline_abstention_rate_std,baseline_wrong_mode_action_rate_mean,baseline_wrong_mode_action_rate_std,candidate_decision_loss_mean,candidate_decision_loss_std,candidate_position_rmse_mean,candidate_position_rmse_std,candidate_best_hypothesis_rmse_mean,candidate_best_hypothesis_rmse_std,candidate_selection_rate_mean,candidate_selection_rate_std,candidate_mixture_rate_mean,candidate_mixture_rate_std,candidate_abstention_rate_mean,candidate_abstention_rate_std,candidate_wrong_mode_action_rate_mean,candidate_wrong_mode_action_rate_std,candidate_mean_nees_mean,candidate_mean_nees_std,candidate_p95_nees_mean,candidate_p95_nees_std,candidate_coverage95_rate_mean,candidate_coverage95_rate_std,candidate_mean_residual_mass_mean,candidate_mean_residual_mass_std,candidate_max_residual_mass_mean,candidate_max_residual_mass_std,candidate_mean_model_residual_mass_mean,candidate_mean_model_residual_mass_std,candidate_mean_admission_residual_mass_mean,candidate_mean_admission_residual_mass_std,candidate_mean_model_nis_mean,candidate_mean_model_nis_std,candidate_mean_assignment_entropy_mean,candidate_mean_assignment_entropy_std,candidate_mean_measurement_eligible_agents_mean,candidate_mean_measurement_eligible_agents_std,candidate_mean_belief_admitted_agents_mean,candidate_mean_belief_admitted_agents_std,candidate_mean_belief_censored_measurement_agents_mean,candidate_mean_belief_censored_measurement_agents_std,candidate_belief_censoring_rate_mean,candidate_belief_censoring_rate_std,candidate_mean_robust_excluded_measurement_agents_mean,candidate_mean_robust_excluded_measurement_agents_std,candidate_mean_unreachable_measurement_agents_mean,candidate_mean_unreachable_measurement_agents_std,candidate_mean_covariance_floored_agents_mean,candidate_mean_covariance_floored_agents_std,candidate_mean_model_rejected_measurement_agents_mean,candidate_mean_model_rejected_measurement_agents_std,candidate_covariance_floor_rate_mean,candidate_covariance_floor_rate_std,candidate_mean_excluded_secondary_probability_mean,candidate_mean_excluded_secondary_probability_std,candidate_mean_unreachable_secondary_probability_mean,candidate_mean_unreachable_secondary_probability_std,baseline_mean_quarantined_agents_mean,baseline_mean_quarantined_agents_std,candidate_mean_quarantined_agents_mean,candidate_mean_quarantined_agents_std,baseline_quarantine_rate_mean,baseline_quarantine_rate_std,candidate_quarantine_rate_mean,candidate_quarantine_rate_std,motion_distance_difference_mean,motion_distance_difference_std,observer_loss_mean,observer_loss_std,global_loss_mean,global_loss_std,hindsight_floor_loss_mean,hindsight_floor_loss_std,runtime_seconds_mean,runtime_seconds_std,observer_regret_p95,observer_regret_max,observer_regret_over_0_20_rate
stable_control,300,0.2788605383836421,0.014438087043878741,0.00125,0.00408248290463863,0.0,0.0,0.2753868758749937,0.013959828755968491,0.3108923176643892,0.014855417931700187,0.3108923176643892,0.014855417931700187,0.9988958333333335,0.0036018778859860773,0.0,0.0,0.0011041666666666667,0.003601877885986081,0.0,0.0,1.7564347523708772,0.16136112511372594,5.168288322947744,0.6216033988697679,0.9662291666666666,0.01492252852699196,0.01292338602782802,0.002001906650623088,0.05850928952314452,0.03015318290111712,0.012923386027828016,0.0020019066506230883,0.0,0.0,1.940992624668919,0.054194046867801236,0.1250000000000002,2.2550652216179212e-15,7.976666666666667,0.039703764165238624,7.858270833333333,0.05742481119666152,0.11839583333333333,0.03839900963530469,0.08354166666666667,0.030245666585847007,0.0,0.0,0.023333333333333334,0.03970376416523865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023749999999999995,0.006045401144671874,0.004875000000000001,0.013285134235929521,0.004875000000000001,0.013285134235929521,0.004583333333333333,0.012356818855280765,0.004583333333333333,0.012356818855280765,0.0,0.0,0.27455875087499376,0.013455211889747305,0.27407254554067684,0.013273765930338115,0.5742400899508981,0.032585392208005895,3.6007765825963967,1.830952049844186,0.0049218750000000625,0.01874999999999999,0.0
failure_only,300,0.32717243790494366,0.03203832887443132,0.007750000000000001,0.013629777449882786,0.0,0.0,0.29460367031070267,0.01598290329970457,0.3318752790642441,0.01694432560532569,0.3318752790642441,0.01694432560532569,0.9973541666666665,0.00706403621443781,0.0,0.0,0.0026458333333333334,0.007064036214437812,0.0,0.0,1.74717270754303,0.15914690394362913,5.16188359180467,0.6644607701656997,0.9672291666666668,0.014600748530088753,0.014246982692673311,0.0027797761064900562,0.07350399078837228,0.0369851396795002,0.014246982692673311,0.002779776106490057,0.0,0.0,1.9333826522507525,0.058083402022145875,0.1250000000000002,2.2550652216179212e-15,7.0890208333333335,0.04503360531468571,5.946666666666666,0.74908213510862,1.1423541666666666,0.7523999826827299,0.47277083333333336,0.23112182164601472,0.0,0.0,0.035979166666666666,0.04503360531468571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004833333333333334,0.009753382604113417,0.8507916666666667,0.7092444985197668,0.8507916666666667,0.7092444985197668,0.38783333333333336,0.2685825899772524,0.38783333333333336,0.2685825899772524,0.0,0.0,0.2926192953107027,0.014939881198986813,0.2917492278746843,0.014858388003496233,0.6161824255855936,0.15020139111511194,2.97266838811726,1.5096127045427543,0.009609375000000073,0.046875,0.0
partition_only,300,0.3783625716092303,0.04584978628168717,0.03145833333333333,0.029977566844040043,0.0,0.0,0.3750074693262902,0.045393068275748974,0.41264087528747256,0.046566031440714355,0.41264087528747256,0.046566031440714355,0.9685416666666666,0.029283249146151043,0.0,0.0,0.031458333333333324,0.029283249146151043,0.0,0.0,1.734017865799189,0.1679374450429886,5.136614180467239,0.6643396704179013,0.9673749999999999,0.01562699987201638,0.023004566916844257,0.0065286302826965195,0.1609025709368516,0.06749770088953265,0.023004566916844257,0.0065286302826965195,0.0,0.0,1.892644046654143,0.07654166708637535,0.1250000000000002,2.2550652216179212e-15,5.638020833333333,0.24364391833364568,5.559375,0.24356162592863434,0.07864583333333333,0.03258585747895686,0.065,0.028536343785892874,0.0,0.0,2.3619791666666665,0.24364391833364574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43414583333333323,0.043109291623796786,0.004645833333333333,0.012956440778195565,0.004645833333333333,0.012956440778195565,0.004395833333333334,0.012208031139604598,0.004395833333333334,0.012208031139604598,0.0,0.0,0.35141371932629023,0.032100721996367675,0.27236870262859814,0.013138510249930634,0.6258190180714553,0.08755416994437767,3.152567113278395,1.6125986513400234,0.06585937500000004,0.10312500000000002,0.0
asymmetric_partition,300,0.412230936333223,0.05255861620476632,0.04416666666666667,0.03590109871423003,0.0,0.0,0.41018292451426186,0.05393352627214702,0.44737571216019345,0.05435063758331862,0.44737571216019345,0.05435063758331862,0.9544166666666666,0.03642233937510818,0.0,0.0,0.04558333333333334,0.03642233937510818,0.0,0.0,1.7365565610306157,0.16507525193279532,5.149037702755086,0.6502464746430903,0.9673749999999999,0.015110185582359116,0.026001412418969732,0.007519502284983434,0.18720182725718174,0.07042828284991377,0.026001412418969732,0.007519502284983435,0.0,0.0,1.8717961138120562,0.08716639749629881,0.1250000000000002,2.2550652216179212e-15,5.350395833333334,0.22285254042596317,5.278833333333333,0.22238033611110694,0.0715625,0.03118378401375732,0.060625,0.0279112245939395,0.0,0.0,2.6496041666666663,0.22285254042596317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384583333333334,0.002952458956342811,0.004458333333333333,0.011887858535310537,0.004458333333333333,0.011887858535310537,0.0041875,0.010982526367674546,0.0041875,0.010982526367674546,0.0,0.0,0.37599542451426193,0.036813001019154155,0.272513103452944,0.013209060480831675,0.6439496181057256,0.12740966321569497,3.0771847437203785,1.5620803449858143,0.08906249999999993,0.14531250000000007,0.0
failure_partition,300,0.4441681442507802,0.26249344839054006,0.03791666666666667,0.038117599463881366,0.0,0.0,0.3718037012663703,0.04346474628307544,0.40728174548563334,0.038405627874469765,0.40728174548563334,0.038405627874469765,0.9713124999999998,0.03115521040559134,0.0,0.0,0.028687499999999998,0.031155210405591337,0.0,0.0,1.7215337294533075,0.17041320229684248,5.078985706830012,0.6636995029907993,0.9694166666666666,0.01559825488814552,0.022504581749400798,0.007218121806983748,0.1520404678287849,0.06780805586437205,0.022504581749400798,0.007218121806983748,0.0,0.0,1.8937493106892427,0.0751350718656534,0.1250000000000002,2.2550652216179212e-15,5.5045,0.2789476317339869,4.607520833333334,0.5673731728539037,0.8969791666666667,0.5708747989045457,0.44195833333333323,0.22405337518224436,0.0,0.0,1.558,0.27894763173398696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40510416666666665,0.10657848527871634,0.8547083333333334,0.7017899127211948,0.8547083333333334,0.7017899127211948,0.3898125,0.268023710957476,0.3898125,0.268023710957476,0.0,0.0,0.35028807626637026,0.02857512206087633,0.2910764147533101,0.014733634023746086,0.6800357892003531,0.2770049349890718,2.56832346283171,1.3297904839199395,0.06093750000000003,0.15468749999999998,0.0
staggered_rejoin,300,0.32372777957247767,0.02238112785737188,0.0063125,0.012188675157019048,0.0,0.0,0.31179305632560284,0.017895801622568777,0.34948448276860555,0.0180807210915713,0.34948448276860555,0.0180807210915713,0.9951666666666665,0.010511567702086857,0.0,0.0,0.004833333333333334,0.010511567702086857,0.0,0.0,1.7395613058668542,0.16152270446842174,5.133729937029319,0.6239015725584502,0.9680833333333332,0.015114953045099265,0.015479279846064535,0.003455265240696979,0.08425431379813633,0.03936634655211731,0.01547927984606453,0.003455265240696979,0.0,0.0,1.9292981677295036,0.06247214118588902,0.1250000000000002,2.2550652216179212e-15,6.625208333333333,0.04262186368389927,5.878270833333334,0.35942822733841995,0.7469375,0.35932535345479966,0.4122291666666667,0.15939519343748174,0.0,0.0,0.04354166666666666,0.04262186368389924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041666666666666,0.011070246032596667,0.46681249999999996,0.35239252387843967,0.46681249999999996,0.35239252387843967,0.2775,0.2035882537950884,0.2775,0.2035882537950884,0.0,0.0,0.3081680563256028,0.01610834218690146,0.3069697512994191,0.015825895545266363,0.5827915598841307,0.062402776554772166,2.842157071903154,1.4247843461808618,0.01874999999999999,0.05156250000000001,0.0
flapping_reconnect,300,0.31664461535072747,0.024043233891486274,0.011583333333333334,0.016961762552544144,0.0,0.0,0.3134962968103865,0.023415061272134895,0.3523697070291733,0.023493493466991273,0.3523697070291733,0.023493493466991273,0.9882291666666667,0.01671185280887657,0.0,0.0,0.011770833333333333,0.01671185280887657,0.0,0.0,1.743349407111471,0.16416892224138027,5.116782155841696,0.6403412842784665,0.9672500000000003,0.014907352771926572,0.0170716553925307,0.004509941869597978,0.11449025358008026,0.06487071080789548,0.017071655392530697,0.004509941869597978,0.0,0.0,1.917681017111771,0.06568659162762518,0.1250000000000002,2.2550652216179212e-15,6.940291666666667,0.11469737506683503,6.824979166666667,0.12011875453471964,0.1153125,0.03627558364451219,0.08120833333333333,0.02874091039886447,0.0,0.0,1.0597083333333335,0.114697375066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193625,0.021481217571016155,0.004770833333333333,0.013011396580391446,0.004770833333333333,0.013011396580391446,0.004583333333333333,0.012346276991690878,0.004583333333333333,0.012346276991690878,0.0,0.0,0.30466817181038647,0.017547323883785066,0.27357119948720926,0.013179823710620318,0.5925784998461652,0.04109770610972777,3.4361347246534812,1.7403994802447356,0.03749999999999992,0.0703125,0.0
false_split_dropout,300,0.28450061838339585,0.015812156292435504,0.0027083333333333334,0.007886455512811542,0.0,0.0,0.2813683602443751,0.015555286916564087,0.3172115151163413,0.015985165542863014,0.3172115151163413,0.015985165542863014,0.9971458333333335,0.00800745637758264,0.0,0.0,0.0028541666666666663,0.00800745637758264,0.0,0.0,1.752184812959041,0.16279551435536987,5.134569526830093,0.627298010791775,0.9665208333333332,0.014872884420051889,0.013939152633696097,0.002754337936452136,0.07195128410855627,0.03951568052151032,0.013939152633696097,0.002754337936452136,0.0,0.0,1.937719072185245,0.05538204671457728,0.12504341580650444,0.0004385082919142484,7.6687916666666665,0.12566696369328292,7.556187499999999,0.1283067663924367,0.11260416666666667,0.03704395732512329,0.07875,0.027918221349744567,0.0,0.0,0.3312083333333334,0.12566696369328292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04973809523809665,0.03831016796715059,0.004520833333333334,0.012552165456162888,0.004520833333333334,0.012552165456162888,0.0042499999999999994,0.011733143937865361,0.0042499999999999994,0.011733143937865361,0.0,0.0,0.2792277352443751,0.014151312660030863,0.2724649755153622,0.013229723523182387,0.5764594220637136,0.03408253664651077,3.261444671022861,1.6390792703942831,0.014062499999999978,0.06093749999999998,0.0
admission_censoring_control,300,0.4046232093913987,0.04228813804894012,0.03129166666666666,0.029663886807961556,0.0,0.0,0.33845817411088086,0.02425519534172995,0.37766579069289385,0.025656347025628,0.37766579069289385,0.025656347025628,0.9857500000000001,0.016818888191554162,0.0,0.0,0.01425,0.016818888191554162,0.0,0.0,1.72755965429159,0.16788053344557322,5.079561264080922,0.5914204002303044,0.9686041666666667,0.014035096756781629,0.01907180276359557,0.0046593875028900986,0.12364556609903166,0.05580294567826487,0.019071802763595568,0.0046593875028900986,0.0,0.0,1.9091931663596726,0.06746251617615572,0.1250000000000002,2.2550652216179212e-15,5.98,0.2394807751504631,4.441541666666667,0.19926249002397706,1.5384583333333335,0.22439471439234532,0.6311458333333333,0.08588003128961676,0.0,0.0,1.4575,0.2394807751504631,6.25e-05,0.0010807260291119114,0.0,0.0,6.25e-05,0.0010807260291119114,0.0,0.0,0.23654166666666668,0.075680030482875,0.12154166666666666,0.07422529284025912,0.12154166666666666,0.07422529284025912,0.06539583333333333,0.07243585224853934,0.06539583333333333,0.07243585224853934,0.0,0.0,0.32777060042218087,0.02060032721997421,0.2869470773169281,0.014153552765976359,0.6378548514634981,0.08251255434415608,2.4286292105934506,1.1952789414932485,0.03281250000000002,0.07500000000000007,0.0
unmodelled_count,300,0.8926405773778344,0.028012639108927186,0.49774999999999997,0.009636086688415927,0.0,0.0,0.9006530284482919,0.023051396350028206,0.6274339039129849,0.029426836718677483,0.6274339039129849,0.029426836718677483,0.49866666666666665,0.0038922108827189107,0.0,0.0,0.5013333333333333,0.003892210882718907,0.0,0.0,7.3976956031919965,0.7011512781457513,23.999801317671906,2.930266173231714,0.5943958333333335,0.025682853053588542,0.427491685475658,0.007178360013350882,0.9973769059419093,0.0032011559554172868,0.427491685475658,0.007178360013350881,0.0,0.0,5.110613372150665,0.133875865675772,0.12959455082694019,0.008990391161813141,7.993666666666668,0.016754767149149606,7.75075,0.07617113407759313,0.24291666666666667,0.07196160241560927,0.14875,0.040748210594658836,0.0,0.0,0.006333333333333334,0.01675476714914959,0.0,0.0,0.0018541666666666667,0.004217348018074339,0.0,0.0,0.0,0.0,0.0015416666468548845,0.004078440923807892,0.01454166666666667,0.020444241582628808,0.01454166666666667,0.020444241582628808,0.012645833333333334,0.01782743038986706,0.012645833333333334,0.01782743038986706,0.0,0.0,,,,,,,2.6692691736794463,1.3577836715818679,,,
