algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_fixed_momentum,2008,0.6392786189201993,0.6561032306571338,1.58787968871994,0.95546875,1.6830255589783256,3.7105306156184854,4.790984351838785,0.3801444205272266,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0046200421638787,abrupt_change,0.41212031128006,0.005468750000000022
flocking_fixed_momentum,2009,0.7145361190184766,0.7029943321891178,1.861424052957195,0.95,1.7443793691865501,3.7051405952343375,4.775077372109587,0.4253741899745854,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0043883328326046,abrupt_change,0.13857594704280496,0.0
flocking_fixed_momentum,2010,0.7094281629855465,0.731979739366154,1.9848950088660975,0.940625,1.8662909800000804,3.679180060845259,4.88952751977885,0.34951493335731215,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0293190001975745,abrupt_change,0.015104991133902512,0.009374999999999911
flocking_fixed_momentum,2011,0.662570276521587,0.6738875901465894,1.666219650308643,0.97734375,1.7219797301918824,3.6939480462230065,4.78926598449667,0.49477288268319003,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.02245783386752,abrupt_change,0.33378034969135695,0.02734375
flocking_fixed_momentum,2012,0.6096485026268593,0.6340023881759045,1.4783863773169235,0.97578125,1.6450563257335802,3.6982051657834747,4.787381422076914,0.4127186294062968,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0148764580953866,abrupt_change,0.5216136226830765,0.02578125000000009
flocking_fixed_momentum,2013,0.5882743665322784,0.6278915132244458,1.4586587005429557,0.98046875,1.6098899206133122,3.685439895027011,4.757429131478196,0.4640709104481763,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0123015420977026,abrupt_change,0.5413412994570443,0.030468750000000044
flocking_fixed_momentum,2014,0.7432027194717218,0.7126398937332368,1.8708498223061114,0.946875,1.7645920542176465,3.6691358183839804,4.782768042343969,0.4979257561926225,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.023436666931957,abrupt_change,0.1291501776938886,0.0031249999999999334
flocking_fixed_momentum,2015,0.6422828723345012,0.6478205364510427,1.5610768361617289,0.971875,1.6508334019470454,3.69991355185016,4.765688697914854,0.3963400864994375,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0373994170222431,abrupt_change,0.4389231638382711,0.02187500000000009
flocking_fixed_momentum,2016,0.6409091914126779,0.6880962265661115,1.7567618277025112,0.9671875,1.7423522419307258,3.705649296446191,4.774548298552006,0.4309089235763636,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.007146375020966,abrupt_change,0.24323817229748879,0.017187500000000022
flocking_fixed_momentum,2017,0.6632595627844381,0.6977338434837815,1.7590020083116464,0.9578125,1.8250703862069009,3.671218789088583,4.921242262678748,0.37927468703198464,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.002465708181262,abrupt_change,0.24099799168835356,0.0078125
flocking_fixed_momentum,2018,0.6687758682363071,0.6744656280489103,1.7531988099700484,0.97421875,1.7238439375596921,3.724263631483045,4.769629623116185,0.37099474872355315,6,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0226678748149425,abrupt_change,0.2468011900299516,0.024218750000000067
flocking_fixed_momentum,2019,0.6834135743976328,0.7051569979470097,1.8375259201215812,0.9734375,1.8618436104630032,3.7064486636594993,4.771792361406712,0.44200239208317615,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.031630082987249,abrupt_change,0.16247407987841878,0.0234375
flocking_fixed_momentum,2020,0.662974922045056,0.6675774563585467,1.6754069070721749,0.965625,1.764517230477347,3.6941634884983876,4.740234825028034,0.43929378288874876,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0122123339679092,abrupt_change,0.3245930929278251,0.015625
flocking_fixed_momentum,2021,0.6754516226482321,0.6802812476339845,1.751073016729127,0.95390625,1.694199890977449,3.7013644063205042,4.768575232382616,0.4141727781435571,2,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0100491249468178,abrupt_change,0.24892698327087293,0.00390625
flocking_fixed_momentum,2022,0.6932603847006282,0.6828126357812394,1.7451492413629677,0.96328125,1.7159179180091364,3.71119479626215,4.761743238234277,0.3823269424806034,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0114427080843598,abrupt_change,0.2548507586370323,0.013281250000000022
flocking_fixed_momentum,2023,0.5937914568186905,0.6414797768139238,1.5285497111228028,0.97734375,1.656897329390916,3.6923447373985367,4.7701808721061685,0.44312170247366184,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.021982958074659,abrupt_change,0.4714502888771972,0.02734375
flocking_fixed_momentum,2024,0.6532686969624106,0.6701332826094566,1.6692688191749485,0.9671875,1.688930741622665,3.690270581585294,4.805712121178654,0.3355314826415211,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9972270419821143,abrupt_change,0.3307311808250515,0.017187500000000022
flocking_fixed_momentum,2025,0.6607808522413287,0.6615561949405876,1.625702242913063,0.98828125,1.7057855322537008,3.7017534849714124,4.826145230632465,0.32651256621226243,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0113144589122385,abrupt_change,0.374297757086937,0.038281250000000044
flocking_fixed_momentum,2026,0.6476697634877601,0.6724393741744252,1.6541018049870702,0.97734375,1.7281873649054542,3.6809744808237737,4.772685628504064,0.4722035079247478,4,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0219936249777675,abrupt_change,0.34589819501292984,0.02734375
flocking_fixed_momentum,2027,0.647543387725204,0.6646257515927261,1.611261856048074,0.96953125,1.6342746708506937,3.7035868221365744,4.766693056429887,0.447021329122558,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0139962499961257,abrupt_change,0.38873814395192596,0.01953125
flocking_fixed_momentum,2028,0.6118148288748811,0.6376456573793506,1.5010918059327056,0.9890625,1.6295594542542795,3.7058059016206313,4.759501330177102,0.4424990245394581,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.00241733295843,abrupt_change,0.49890819406729436,0.0390625
flocking_fixed_momentum,2029,0.6812345684809444,0.6937975746821988,1.7872739655965326,0.95546875,1.8101634549451482,3.6924863735535993,4.76527773349205,0.4556897791905884,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0198837500065565,abrupt_change,0.21272603440346738,0.005468750000000022
flocking_fixed_momentum,2030,0.6597920823776408,0.671073477368522,1.643703994637034,0.96953125,1.7562655030652699,3.7136287911243926,4.775758667739087,0.3710181613300943,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0146752500440925,abrupt_change,0.356296005362966,0.01953125
flocking_fixed_momentum,2031,0.688223220369013,0.69421685358682,1.7915562318596572,0.95390625,1.7646148730658644,3.708990072054155,4.7794679578428925,0.4261440959661451,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0403906248975545,abrupt_change,0.20844376814034282,0.00390625
flocking_fixed_momentum,2032,0.6764087852502056,0.6842018539606278,1.7209669315831762,0.9734375,1.7597887798709966,3.690012987091748,4.774325435176015,0.47401830749888363,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9928300830069929,abrupt_change,0.27903306841682385,0.0234375
flocking_fixed_momentum,2033,0.6887450285624561,0.6923350801375149,1.7954896560043985,0.9640625,1.839929448492655,3.6998129129011277,4.762425189932815,0.4477554976229154,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0186170001979917,abrupt_change,0.20451034399560153,0.014062500000000089
flocking_fixed_momentum,2034,0.6661615029037347,0.6832633074099936,1.716160506820978,0.95625,1.7000953367687255,3.6860738152930708,4.757348125895804,0.43781251743723787,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.022411916172132,abrupt_change,0.283839493179022,0.006250000000000089
flocking_fixed_momentum,2035,0.7056582754675733,0.7040495489067864,1.8868648847184837,0.95078125,1.8520474736773704,3.706179468693551,4.760363031109478,0.4056890068698891,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0504383330699056,abrupt_change,0.11313511528151632,0.0007812500000000666
flocking_fixed_momentum,2036,0.703212121217221,0.7133830296619151,1.8643850086443083,0.95,1.7400507894498953,3.670715457421706,4.761763951364753,0.4905555877239506,5,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0087584159336984,abrupt_change,0.13561499135569166,0.0
flocking_fixed_momentum,2037,0.6727559695915585,0.6801644043601446,1.7449155613187302,0.96015625,1.780604901430877,3.703160360867945,4.767324535783639,0.3949231949297236,9,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.028589499881491,abrupt_change,0.25508443868126984,0.010156250000000089
flocking_fixed_momentum,2038,0.683566351773496,0.7025756753690016,1.8368322982410212,0.96796875,1.8320288024125588,3.695022603928642,4.776374170397315,0.41290051221474056,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0246207918971777,abrupt_change,0.16316770175897877,0.01796875000000009
flocking_fixed_momentum,2039,0.6452729969590876,0.685220584419884,1.7467128300708203,0.97109375,1.7508992133111771,3.688364575874497,4.749805339525028,0.4577038156048375,2,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0408658750820905,abrupt_change,0.25328716992917966,0.021093750000000022
flocking_fixed_momentum,2040,0.7307075335997799,0.7407375203267453,1.9730028394492929,0.93203125,1.7825854241949757,3.663812693200208,4.761361916080795,0.48484654289624574,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0015661250799894,abrupt_change,0.02699716055070711,0.017968749999999978
flocking_fixed_momentum,2041,0.6209956009790363,0.6567427668964851,1.6209046100483935,0.98359375,1.631487953077532,3.712692908936814,4.774836938465546,0.3819827463507913,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0163113330490887,abrupt_change,0.3790953899516065,0.03359375000000009
flocking_fixed_momentum,2042,0.6104108203653484,0.6453399502514333,1.5588034914479114,0.97734375,1.7181487004966047,3.7064913638275954,4.767410175340898,0.39269616982584166,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.03050099988468,abrupt_change,0.4411965085520886,0.02734375
flocking_fixed_momentum,2043,0.6722389641186145,0.6905504960274991,1.8042401090923021,0.9625,1.7099648887955783,3.7159023617869806,4.778026149933862,0.4052013357969896,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0311222081072628,abrupt_change,0.19575989090769785,0.012500000000000067
flocking_fixed_momentum,2044,0.7441077853825466,0.7488205674093754,2.066911278136177,0.92109375,1.8958033645793653,3.7186636576603576,4.777830933218705,0.41529779702913155,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0071171252056956,abrupt_change,0.06691127813617692,0.02890624999999991
