scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,relative_improvement_percent,ci95_lower,ci95_upper,wins,ties,losses
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,decision_loss,lower,12,3.2923241638962355,1.3714542577670323,1.9208699061292034,58.343887494237144,0.40021250835904837,3.4860099653169243,7,0,5
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,position_rmse,lower,12,3.5394248397315846,3.2482267802522187,0.29119805947936567,8.227270606527386,-1.0831626144244897,1.7384505315214098,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,best_hypothesis_rmse,lower,12,0.6877280796024291,0.6946609646274445,-0.006932885025015313,-1.0080852055689171,-0.02665039616931045,0.012673751634748726,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,wrong_mode_action_rate,lower,12,0.45937500000000003,0.008854166666666668,0.4505208333333334,98.07256235827666,0.1947916666666667,0.7065104166666666,7,5,0
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,information_gain,higher,12,3.63084017298014,3.6339328591619893,0.0030926861818497318,0.08517825171333006,-0.00031624093206115603,0.006333129512490954,8,0,4
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,movement_distance,lower,12,152.2650015228026,154.34223834563738,-2.0772368228347795,-1.3642247411160344,-2.8556269181997505,-1.3409903484587578,1,0,11
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,runtime_seconds,lower,12,0.8844287428849688,0.8766972533970451,0.007731489487923682,0.8741789036281085,-0.003382904909570546,0.018225680033113652,7,0,5
persistent_equal_reference,flocking_robust_active,flocking_robust_temporal,bytes_sent,lower,12,737280.0,737280.0,0.0,0.0,0.0,0.0,0,12,0
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,decision_loss,lower,12,3.4582194298917446,1.3714542577670323,2.086765172124713,60.342185174468135,0.656174386562127,3.956653074523889,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,position_rmse,lower,12,3.6005910332848656,3.2482267802522187,0.3523642530326468,9.786289244607165,-1.0596639113564992,1.7495555124346718,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,best_hypothesis_rmse,lower,12,0.6877280796024291,0.6946609646274445,-0.006932885025015313,-1.0080852055689171,-0.02505686990147765,0.014008829477965359,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,wrong_mode_action_rate,lower,12,0.4880208333333332,0.008854166666666668,0.4791666666666667,98.18569903948777,0.23697916666666666,0.7234374999999998,8,1,3
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,information_gain,higher,12,3.63084017298014,3.6339328591619893,0.0030926861818497318,0.08517825171333006,-0.00028199171610666273,0.006471528706473261,8,0,4
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,movement_distance,lower,12,152.2650015228026,154.34223834563738,-2.0772368228347795,-1.3642247411160344,-2.8929019173010397,-1.3543121866752637,1,0,11
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,runtime_seconds,lower,12,0.8912454548408277,0.8766972533970451,0.014548201443782697,1.6323450924505345,0.005304031000802449,0.023489624381181785,11,0,1
persistent_equal_reference,flocking_robust_active,flocking_robust_multiflock,bytes_sent,lower,12,737280.0,737280.0,0.0,0.0,0.0,0.0,0,12,0
persistent_equal_reference,flocking_robust_active,flocking_robust_active_no_investigation,decision_loss,lower,12,1.3692913975926135,1.3714542577670323,-0.0021628601744187828,-0.15795470403314904,-0.020805069541342723,0.018675948410003928,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_active_no_investigation,position_rmse,lower,12,3.2495574779088474,3.2482267802522187,0.001330697656627966,0.040950119075422405,-0.025496618516869185,0.023859947019757768,7,0,5
persistent_equal_reference,flocking_robust_active,flocking_robust_active_no_investigation,best_hypothesis_rmse,lower,12,0.6877280796024291,0.6946609646274445,-0.006932885025015313,-1.0080852055689171,-0.02728442911110724,0.014733953931641359,6,0,6
persistent_equal_reference,flocking_robust_active,flocking_robust_active_no_investigation,wrong_mode_action_rate,lower,12,0.008854166666666668,0.008854166666666668,0.0,0.0,0.0,0.0,0,12,0
