algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_temporal,4508,6.449858902637751,0.6861727351675081,0.5040178571428571,6.426256168892758,6.426256168892758,1.0,0.0,0.0,0.0,1.0,0.99375,0.00982142857142857,159,6.450410738583662,126.76343125742478,0.0,1.753372800732753,3.6323968829914484,5.831360483618891,3.728303945871289,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5049107142857142,0.4950892857142858,0.0,0.0,0.0375,3.097571677966501,146.09807067286863,0.8896466670557857,persistent_equal_reference,124.76343125742478,0.95
flocking_robust_temporal,4509,0.6704998924286528,0.6704998924286528,0.503125,0.6024691379190086,0.6024691379190086,1.0,0.0,0.0,0.0,0.0,0.0,0.00625,160,0.676223893616673,1.6894905069014512,0.98125,1.7657841548248019,3.6483617798547874,5.790999843631061,3.7069258040171276,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,1.0,4.0,0.503125,0.496875,0.0,0.0,0.04375,3.142203389497743,163.42120432216524,0.8743467498570681,persistent_equal_reference,0.3105094930985488,0.03125
flocking_robust_temporal,4510,6.425726126500759,0.7183062495907234,0.5049107142857142,6.397159037571065,6.397159037571065,1.0,0.0,0.0,0.0,1.0,0.99375,0.011607142857142858,159,6.420751094576853,123.05011391908965,0.0010416666666666667,1.8626475792542272,3.62514597641852,5.771095872282438,3.68669744865759,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5058035714285714,0.49419642857142865,0.0,0.0,0.05,3.118232453237039,150.50263767373855,0.9059872499201447,persistent_equal_reference,121.05011391908965,0.9489583333333332
flocking_robust_temporal,4511,0.6225380638801195,0.617562186008464,0.5059151785714285,0.562801697328488,0.562801697328488,1.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,159,0.6655846714371023,1.6025695074186934,0.9948660714285715,1.7806124683032512,3.6486249665623305,5.777866044836146,3.637908016670034,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.9875,4.01875,0.5066964285714286,0.49252232142857144,0.0,0.0,0.0375,3.0749402409348257,159.60657197298752,0.8810127079486847,persistent_equal_reference,0.3974304925813066,0.044866071428571574
flocking_robust_active_no_investigation,4500,3.3719159488237938,0.6774687533777912,0.5037276785714285,1.428928468496855,0.696740968496855,0.03125,0.0,0.96875,0.05625,0.6,0.01875,0.01542410714285714,160,1.099165031218514,2.7842944168741943,0.95,1.876129236877165,3.5956737400616077,5.852577535649114,3.7778149285157907,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,3.99375,0.5073214285714286,0.4918973214285714,0.0,0.0,0.09375,3.1269358470658677,137.33156922631042,0.8874107501469553,persistent_equal_reference,0.7842944168741943,0.0
flocking_robust_active_no_investigation,4501,3.221813165645478,0.7026710371190792,0.5049107142857143,1.353441902644375,0.6218794026443748,0.03125,0.0,0.96875,0.05,0.3333333333333333,0.00625,0.015959821428571427,159,0.7773560896668319,1.9442801028938272,0.9417410714285716,1.786923422873074,3.625223568520945,5.843000054610326,3.6648208082691824,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.9875,4.0125,0.5075892857142856,0.4916294642857143,0.0,0.0,0.05625,3.091363360041138,150.90344160794763,0.8739934579934925,persistent_equal_reference,0.055719897106172755,0.008258928571428403
flocking_robust_active_no_investigation,4502,3.319603303929012,0.6710027428853178,0.5053571428571428,1.3732775221467186,0.6323400221467186,0.01875,0.0,0.98125,0.05,1.0,0.0125,0.010714285714285713,159,0.87461765944825,2.087818328511215,0.9651785714285716,1.7353924858918397,3.6421045361817903,5.823392915041714,3.69150538634358,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.01875,0.5053571428571428,0.4946428571428571,0.0,0.0,0.0375,3.1190533172029546,140.56477085626668,0.8998979169409722,persistent_equal_reference,0.08781832851121507,0.015178571428571597
flocking_robust_active_no_investigation,4503,3.146476058090281,0.7451962323921273,0.5036830357142856,1.3955409100623062,0.6592909100623062,0.025,0.0,0.975,0.05,0.3333333333333333,0.00625,0.012276785714285714,159,0.788133050730657,2.0369790662393745,0.9458333333333332,1.8498381782630062,3.614301156459446,5.713960212910675,3.6265893169745818,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0,0.5045758928571428,0.4938616071428572,0.0,0.0,0.05625,3.1190698567625605,148.17753061850158,0.8778582501690835,persistent_equal_reference,0.036979066239374525,0.004166666666666763
flocking_robust_active_no_investigation,4504,3.2826470023050573,0.6831547214249334,0.5108258928571427,1.3671350174696888,0.6343225174696889,0.03125,0.0,0.96875,0.0625,0.5,0.0125,0.025,159,1.0380209512503142,2.5265178678504183,0.9625,1.8006988714464716,3.657945919735976,5.832021152626877,3.705012368587705,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.9875,0.98125,4.01875,0.5125,0.48671875,0.0,0.0,0.1,3.0964466015496304,149.62490458438592,0.8740419999230653,persistent_equal_reference,0.5265178678504183,0.012500000000000067
flocking_robust_active_no_investigation,4505,3.1684559227596107,0.6797621349974386,0.5035714285714286,1.3347718585979413,0.5938343585979414,0.01875,0.0,0.98125,0.05,0.0,0.0,0.008928571428571428,159,0.6938709426346186,1.6695153460903875,0.9696875,1.791161651154221,3.6269019625972945,5.834525820127515,3.738536803418404,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.00625,0.5044642857142857,0.4955357142857143,0.0,0.0,0.0375,3.1414371439438624,148.1509823603829,0.8744315002113581,persistent_equal_reference,0.33048465390961246,0.01968750000000008
flocking_robust_active_no_investigation,4506,3.2483234044096774,0.709667926696249,0.5027901785714286,1.381372645495181,0.6404351454951808,0.01875,0.0,0.98125,0.05,1.0,0.0125,0.008928571428571428,159,0.9424521426199043,2.2719082925350014,0.975,1.6592279788804454,3.628640738054794,5.811942082099366,3.6295376715651515,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.01875,0.5044642857142857,0.49475446428571435,0.0,0.0,0.025,3.110651392660158,181.16863529166747,0.892169542144984,persistent_equal_reference,0.2719082925350014,0.025000000000000022
flocking_robust_active_no_investigation,4507,3.340815708395379,0.691272343140865,0.5035714285714286,1.3726661981773538,0.6317286981773538,0.01875,0.0,0.98125,0.05,1.0,0.0125,0.007142857142857143,159,0.9348502640110622,2.170266866340171,0.9734375,1.629228391713189,3.6247608483227376,5.8323732537795125,3.718534512057226,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0125,0.5035714285714286,0.49564732142857143,0.0,0.0,0.01875,3.088001127993568,151.62969908640875,0.8751418329775333,persistent_equal_reference,0.17026686634017096,0.0234375
flocking_robust_active_no_investigation,4508,3.2921663269499515,0.6861727351675081,0.5040178571428571,1.3587944626682582,0.6178569626682581,0.01875,0.0,0.98125,0.05,1.0,0.0125,0.00982142857142857,159,0.9202580741255894,2.174512827553016,0.959375,1.753372800732753,3.6323968829914484,5.831360483618891,3.728303945871289,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5049107142857142,0.4950892857142858,0.0,0.0,0.0375,3.097571677966501,146.09807067286863,0.865109666949138,persistent_equal_reference,0.1745128275530159,0.009375000000000022
flocking_robust_active_no_investigation,4509,3.202826185873104,0.6704998924286528,0.503125,1.3480941379190086,0.6024691379190086,0.0125,0.0,0.9875,0.05,0.0,0.0,0.00625,160,0.676223893616673,1.6894905069014512,0.98125,1.7657841548248019,3.6483617798547874,5.790999843631061,3.7069258040171276,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,1.0,4.0,0.503125,0.496875,0.0,0.0,0.04375,3.142203389497743,163.42120432216524,0.8566841660067439,persistent_equal_reference,0.3105094930985488,0.03125
