scenario,arm,runs,integrated_loss_mean,integrated_loss_std,integrated_loss_max,decision_loss_mean,decision_loss_std,decision_loss_max,movement_per_step_mean,movement_per_step_std,movement_per_step_max,position_rmse_mean,position_rmse_std,position_rmse_max,abstention_rate_mean,abstention_rate_std,abstention_rate_max,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,wrong_mode_action_rate_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_delivery_ratio_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_max,strategic_alert_rate_mean,strategic_alert_rate_std,strategic_alert_rate_max,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,nonstrategic_alert_rate_max,mean_raw_trust_mean,mean_raw_trust_std,mean_raw_trust_max,minimum_raw_trust_mean,minimum_raw_trust_std,minimum_raw_trust_max,trust_recovery_cycles_mean,trust_recovery_cycles_std,trust_recovery_cycles_max,post_stop_false_alert_rate_mean,post_stop_false_alert_rate_std,post_stop_false_alert_rate_max,post_stop_decision_loss_mean,post_stop_decision_loss_std,post_stop_decision_loss_max,trust_verification_rate_mean,trust_verification_rate_std,trust_verification_rate_max,action_difference_rate_mean,action_difference_rate_std,action_difference_rate_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
genuine_target_maneuver,m9c_receding,40,1.2032112471501857,0.10666551946983682,1.4236597667342235,0.27432924428636724,0.014565337727628584,0.3186173267236545,1.161102503579773,0.12628835212258108,1.3998459766504572,0.3097934313089345,0.012804863033961446,0.34314706215698554,0.0034375000000000005,0.008022186033120897,0.03125,0.0,0.0,0.0,1.777946585259198,0.13561850969985456,2.1364407981042253,5.363781262710374,0.6372150309935677,7.4773286913641686,0.96125,0.014869221566712897,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.00453125,0.012807735394576981,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514772447000724,0.014191430786585106,1.0778962499462068
genuine_target_maneuver,closed_loop_trust,40,1.2032112471501857,0.10666551946983682,1.4236597667342235,0.27432924428636724,0.014565337727628584,0.3186173267236545,1.161102503579773,0.12628835212258108,1.3998459766504572,0.3097934313089345,0.012804863033961446,0.34314706215698554,0.0034375000000000005,0.008022186033120897,0.03125,0.0,0.0,0.0,1.777946585259198,0.13561850969985456,2.1364407981042253,5.363781262710374,0.6372150309935677,7.4773286913641686,0.96125,0.014869221566712897,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.00453125,0.012807735394576981,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.9960810503825076,0.0013157139038887757,0.9984243502627812,0.7785807827568247,0.08323956456801297,0.9113755326765671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0827596583520063,0.013334735207650664,1.1044291669968516
legitimate_heterogeneous_precision,m9c_receding,40,0.9084060841682682,0.09825045700942535,1.138535630373658,0.18369917324431112,0.01650561257499843,0.21786918914633796,0.9058836386549463,0.12005684258279556,1.1573663948999966,0.20690313104827385,0.016940015152465838,0.24670985972415005,0.00203125,0.005992752784614096,0.03125,0.0,0.0,0.0,1.7659839097586374,0.14033940830922645,2.0818557705026053,5.2805262187102615,0.6638258732935501,6.893725527198151,0.9629687499999999,0.018822126897285022,0.9875,1.0,0.0,1.0,1.0045312499999999,0.00861361340771106,1.025,0.0017187500000000002,0.006248046569728814,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918691999220755,0.023028349499323808,1.1311286659911275
legitimate_heterogeneous_precision,closed_loop_trust,40,0.9084060841682682,0.09825045700942535,1.138535630373658,0.18369917324431112,0.01650561257499843,0.21786918914633796,0.9058836386549463,0.12005684258279556,1.1573663948999966,0.20690313104827385,0.016940015152465838,0.24670985972415005,0.00203125,0.005992752784614096,0.03125,0.0,0.0,0.0,1.7659839097586374,0.14033940830922645,2.0818557705026053,5.2805262187102615,0.6638258732935501,6.893725527198151,0.9629687499999999,0.018822126897285022,0.9875,1.0,0.0,1.0,1.0045312499999999,0.00861361340771106,1.025,0.0017187500000000002,0.006248046569728814,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.995486315172472,0.0012460748799823194,0.9990997773321537,0.7443566675767521,0.07800370224509179,0.9207103217348656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1226186593004968,0.02399399180157716,1.1647144160233438
raw_attack_mild,m9c_receding,40,2.664338620867578,0.280172210019539,3.113816103661279,1.9223937202724144,0.25825093452938125,2.241651064602041,0.9274311257439548,0.11777033044578895,1.1796118896488492,1.3809034203407071,0.22352932321691585,1.6591872713987184,0.9125,0.02756384633899994,0.975,0.0,0.0,0.0,48.10661957615897,15.447379465180834,68.22298097722619,108.99500036089266,13.52828616419255,129.14741524347613,0.2165625,0.12705767329740458,0.475,1.0,0.0,1.0,1.0,0.0,1.0,0.8871875000000001,0.01986035230679456,0.93125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850089169893181,0.012047463926899666,0.8743808751460165
raw_attack_mild,closed_loop_trust,40,1.064091448832301,0.09714004011340273,1.3081621957868566,0.3153806563152929,0.024872768490432698,0.381144913415117,0.9358884906462599,0.11516473441885888,1.182994470645065,0.33901167258348847,0.017257276516440177,0.38248790585817294,0.024375,0.026947576421637625,0.10625,0.0,0.0,0.0,2.090504494533567,0.25274063546481434,2.7886178844310425,6.589582194573774,1.361105024327966,10.288296947780083,0.9379687500000001,0.02377414479928773,0.98125,1.0,0.0,1.0,1.0,0.0,1.0,0.8871875000000001,0.01986035230679456,0.93125,0.9042187500000001,0.024542195010583294,0.975,0.0,0.0,0.0,0.888035612804706,0.002432761994890393,0.8928524705580934,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040625,0.00867715211057177,0.33125,0.3046875,0.00847215106982873,0.33125,0.8618014791107271,0.013494927025892618,0.8932978329248726
raw_attack_moderate,m9c_receding,40,4.112139736417156,0.12803785787003197,4.3440043908875765,3.366006122348967,0.11318517544012305,3.488637022327663,0.9326670175852358,0.1203955004698587,1.1918606296190863,2.7354942413295804,0.08902070896974755,2.8414738398119535,0.9717187500000002,0.0156865973345879,1.0,0.0,0.0,0.0,234.3537143265788,17.200819126645296,256.92060048571057,353.32562066403455,15.616534478636128,386.1872652859451,0.0296875,0.024556615071096428,0.1125,1.0,0.0,1.0,1.0,0.0,1.0,0.928125,0.011524430571616113,0.95625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868188790802379,0.013027154911182273,0.7259085408877581
raw_attack_moderate,closed_loop_trust,40,1.1029004757111527,0.09545601257815729,1.3217137901003242,0.3443737725354724,0.02738712154252115,0.3988668190898153,0.9481583789696003,0.11776982548426408,1.206989465481048,0.36104147685808397,0.0186071900930776,0.39626388137181967,0.03984375,0.029271343041232325,0.1,0.0,0.0,0.0,2.128055676871086,0.35431687604670775,3.2725216738948575,6.562146282529582,1.4688856402392174,11.533574835115662,0.9409375000000001,0.01761956919876307,0.96875,1.0,0.0,1.0,1.0,0.0,1.0,0.9276562500000001,0.012254423627306998,0.95625,0.9637500000000001,0.015777381951705423,0.990625,0.0,0.0,0.0,0.764425398396665,0.0037273237358075146,0.7747740057607773,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32703125,0.006153552708598502,0.33125,0.32703125,0.006153552708598502,0.33125,0.7213113572041039,0.0526036412814671,1.0380533752031624
raw_attack_severe,m9c_receding,40,5.071868597438511,0.10127313937380142,5.271196173368041,4.28529658988491,0.038184510184686486,4.3448929787932205,0.9832150094420022,0.11608435232443835,1.24777222250376,3.6076309959556427,0.035782591412690905,3.661614392454668,0.98671875,0.009077304717673644,1.0,0.0,0.0,0.0,533.0000793294703,14.98466493055263,562.583306761652,726.3762774655781,22.42879081687308,775.7598306974264,0.0090625,0.006396715465768351,0.025,1.0,0.0,1.0,1.0009375,0.004086467759569391,1.01875,0.76234375,0.029891976740214092,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120659010310192,0.03832000443355175,0.7731278750579804
raw_attack_severe,closed_loop_trust,40,1.1388461553792801,0.08047748001377415,1.3222464533571077,0.3296004805524212,0.020808551298389568,0.38390227448194447,1.0115570935335736,0.10403495145969945,1.2434084979262225,0.36650489609332365,0.018455804089330594,0.4138690311858676,0.0075,0.015385667031363964,0.05625,0.0,0.0,0.0,1.7826745550331338,0.1687135111949438,2.230035229760246,5.3382348949582425,0.6858810344844127,7.009526157883574,0.9614062500000001,0.015173958726630951,0.98125,1.0,0.0,1.0,1.000625,0.0023385358667337183,1.0125,0.76484375,0.02966899094066902,0.8375,0.9937460567430938,1.4771008254562662e-05,0.99375,0.00028125,0.0007119241093684074,0.0025,0.6270782108989967,0.004116505212062942,0.6349747938059966,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33109375,0.0009757809372497463,0.33125,0.33140625,0.0017044862679118347,0.3375,0.6410322812094819,0.021618740629210955,0.7064507079776376
raw_channel_colluding_ramp,m9c_receding,40,4.264605299460662,0.10082815332908956,4.479921918908022,3.500696424604908,0.03822729611421744,3.56918532959955,0.9548860935696937,0.11724502383718502,1.2065945024132247,3.1382667680269654,0.038728830217011775,3.223744805941718,0.899375,0.011592023119369625,0.93125,0.0,0.0,0.0,397.8314179978439,11.903158937297949,426.46146771307565,700.2103636016964,26.238896998642502,774.5192255819753,0.15906250000000002,0.012018052826893381,0.18125,1.0,0.0,1.0,1.00875,0.011759304826391724,1.03125,0.586875,0.036357598930622466,0.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585301979619544,0.017746546809453912,0.6049072910100222
raw_channel_colluding_ramp,closed_loop_trust,40,1.209293741439984,0.09182515145109571,1.4292299196486133,0.42932101347833046,0.03361227918835888,0.5380073576252024,0.974965909952067,0.11226545850159952,1.2241347905324955,0.4389547766732826,0.049987320455429245,0.5600526650893776,0.10296874999999998,0.022447312443530966,0.18125,0.0,0.0,0.0,3.1684283770708404,1.1568857246450495,6.650681541933328,5.949459536489205,0.7183816910075241,7.507960195503269,0.9465625,0.015369790784197427,0.96875,1.0,0.0,1.0,1.0065625,0.009877175393299449,1.0375,0.58875,0.034999999999999996,0.6625,0.9849360926527323,0.0005419934987624072,0.9850746268656716,0.0001569218377341554,0.00041518368078589626,0.0012690355329949238,0.690421000763909,0.003790468359129665,0.6984946680803997,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27484375,0.0009757809372497551,0.275,0.27546875000000004,0.0021594179626695676,0.28125,0.5949362166691572,0.018350548616019438,0.6679750420153141
raw_attack_then_honest_recovery,m9c_receding,40,2.9095495706956256,0.09358226202378117,3.0856922445806854,2.13818147352123,0.02829845088784516,2.2049696435545947,0.9642101214679946,0.11556400699147787,1.2075627213192648,2.2857125789019754,0.035013741848611474,2.3652669607668004,0.62828125,0.01177486564413794,0.65625,0.0,0.0,0.0,205.1883300829094,7.228563317564661,224.7016684891029,650.0070940591279,23.612517446392317,696.4972524434846,0.478125,0.01864554236272038,0.51875,1.0,0.0,1.0,1.00828125,0.011890409410003496,1.03125,0.5979687499999999,0.03317176828174072,0.675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569075652146255,0.025213446603196358,0.5285581821416038,0.0,0.0,0.0,0.0,0.0,0.0,0.5535265302518383,0.020521849714437254,0.5977803331334144
raw_attack_then_honest_recovery,closed_loop_trust,40,1.190335040390734,0.092040202658476,1.4117158471248938,0.4060846461374691,0.029287293716156102,0.47703694458163637,0.9803129928165811,0.11128930035372324,1.2212572209731634,0.42016955236235276,0.05119688232919178,0.5493655906345043,0.10078125,0.018231770647348,0.1625,0.0,0.0,0.0,3.14077370511908,1.1513641296271837,6.684578899826474,5.908037265434938,0.7357559276273933,7.507960195503269,0.951875,0.014803399102908763,0.98125,1.0,0.0,1.0,1.00578125,0.009620483924288842,1.0375,0.595625,0.0317829553377278,0.675,0.5895522388059702,0.0007866362338727276,0.5920398009950248,6.257832080200502e-05,0.0002727728013137214,0.0012531328320802004,0.8087942601904983,0.0030313040709609895,0.8139177056099998,0.05,0.0,0.05,6.3,0.45825756949558405,7.0,0.03666666666666667,0.001320878467739599,0.04242424242424243,0.2625661268685774,0.02519033468368503,0.34773779086005335,0.1625,0.0,0.1625,0.16312500000000002,0.0018750000000000019,0.16875,0.5931211530987639,0.020482214882710226,0.6369631250854582
