scenario,algorithm,runs,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,agent_position_rmse_mean,agent_position_rmse_std,recovery_steps_mean,recovery_steps_std,information_gain_mean,information_gain_std,nees_calibration_error_mean,nees_calibration_error_std,coverage_calibration_error_mean,coverage_calibration_error_std,estimate_disagreement_mean,estimate_disagreement_std,runtime_seconds_mean,runtime_seconds_std,bytes_sent_mean,bytes_sent_std,mean_truth_consistent_flock_weight_mean,mean_truth_consistent_flock_weight_std,decision_loss_mean,decision_loss_std,mean_decision_base_error_mean,mean_decision_base_error_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,investigation_rate_mean,investigation_rate_std,wrong_mode_rate_mean,wrong_mode_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_output_confidence_mean,mean_output_confidence_std,ambiguity_resolution_steps_mean,ambiguity_resolution_steps_std,mean_nees_mean,mean_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_nis_mean,mean_nis_std,spatial_diversity_mean,spatial_diversity_std,messages_mean,messages_std,mean_momentum_mean,mean_momentum_std,mean_momentum_change_score_mean,mean_momentum_change_score_std,mean_momentum_corroborating_agents_mean,mean_momentum_corroborating_agents_std,mean_momentum_biased_agents_mean,mean_momentum_biased_agents_std,momentum_fallback_rate_mean,momentum_fallback_rate_std,momentum_change_events_mean,momentum_change_events_std,mean_hypothesis_flocks_mean,mean_hypothesis_flocks_std,multiflock_rate_mean,multiflock_rate_std,mean_primary_flock_size_mean,mean_primary_flock_size_std,mean_primary_flock_weight_mean,mean_primary_flock_weight_std,mean_alternative_flock_weight_mean,mean_alternative_flock_weight_std,mean_quarantined_agents_mean,mean_quarantined_agents_std,quarantine_rate_mean,quarantine_rate_std,mean_suspected_bias_agents_mean,mean_suspected_bias_agents_std,mean_bias_estimate_norm_mean,mean_bias_estimate_norm_std,movement_distance_mean,movement_distance_std,decision_loss_defer_0_25_mean,decision_loss_defer_0_25_std,decision_loss_defer_0_50_mean,decision_loss_defer_0_50_std,decision_loss_defer_1_00_mean,decision_loss_defer_1_00_std,decision_loss_defer_1_50_mean,decision_loss_defer_1_50_std
no_change,flocking_robust_multiflock,30,0.6429044175311767,0.03400360062406802,0.6428539186859086,0.03394387077004894,0.6540209541832721,0.027194490269538157,,,3.7271225538379813,0.009652160840544068,0.37132539054075814,0.1410540615668319,0.023519345238095287,0.011376410235181574,0.36708170623651815,0.026063970270771297,1.1499968555600693,0.012406773844789814,737280.0,0.0,0.9998177083333334,0.0007461744157236682,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997395833333333,0.0009950506861741018,1.0,0.0,1.6300367544216394,0.1445890413062892,0.9729613095238094,0.0124643722352821,1.6755731326540884,0.06587568005169964,4.735828200952102,0.029927844506503733,3840.0,0.0,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004166666666667,0.001559023911155831,0.0004166666666666667,0.0015590239111558089,7.929374999999999,0.0324819661504657,0.9998697916666667,0.0004975253430870509,0.00013020833333333333,0.0004975253430870521,0.0029166666666666664,0.006601241465731192,0.0029166666666666664,0.006601241465731192,0.06895833333333333,0.032853975110411764,0.2952643761582849,0.010685699422821155,138.69009004463382,23.53160651045964,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297
no_change,flocking_robust_temporal,30,0.6429044175311767,0.03400360062406802,0.6428539186859086,0.03394387077004894,0.6540209541832721,0.027194490269538157,,,3.7271225538379813,0.009652160840544068,0.37132539054075814,0.1410540615668319,0.023519345238095287,0.011376410235181574,0.36708170623651815,0.026063970270771297,1.1476473235602802,0.011423360847111149,737280.0,0.0,0.9998177083333334,0.0007461744157236682,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997395833333333,0.0009950506861741018,1.0,0.0,1.6300367544216394,0.1445890413062892,0.9729613095238094,0.0124643722352821,1.6755731326540884,0.06587568005169964,4.735828200952102,0.029927844506503733,3840.0,0.0,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004166666666667,0.001559023911155831,0.0004166666666666667,0.0015590239111558089,7.929374999999999,0.0324819661504657,0.9998697916666667,0.0004975253430870509,0.00013020833333333333,0.0004975253430870521,0.0029166666666666664,0.006601241465731192,0.0029166666666666664,0.006601241465731192,0.06895833333333333,0.032853975110411764,0.2952643761582849,0.010685699422821155,138.69009004463382,23.53160651045964,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297
no_change,flocking_robust_mixture,30,0.6425825004760639,0.03384526506133134,0.6428539186859086,0.03394387077004894,0.6539703930168985,0.027141961338870094,,,3.7271225538379813,0.009652160840544068,0.37162712292105465,0.14064673234363023,0.023519345238095287,0.011376410235181574,0.36708170623651815,0.026063970270771297,1.1516690112572785,0.010064041365169567,737280.0,0.0,0.9998177083333334,0.0007461744157236682,0.5672727347861453,0.029677571861256687,0.5672727347861453,0.029677571861256687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997395833333333,0.0009950506861741018,1.0,0.0,1.629735022041343,0.14419454881096092,0.9729613095238094,0.0124643722352821,1.6755731326540884,0.06587568005169964,4.735828200952102,0.029927844506503733,3840.0,0.0,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004166666666667,0.001559023911155831,0.0004166666666666667,0.0015590239111558089,7.929374999999999,0.0324819661504657,0.9998697916666667,0.0004975253430870509,0.00013020833333333333,0.0004975253430870521,0.0029166666666666664,0.006601241465731192,0.0029166666666666664,0.006601241465731192,0.06895833333333333,0.032853975110411764,0.2952643761582849,0.010685699422821155,138.69009004463382,23.53160651045964,0.5672727347861453,0.029677571861256687,0.5672727347861453,0.029677571861256687,0.5672727347861453,0.029677571861256687,0.5672727347861453,0.029677571861256687
no_change,flocking_robust_defer,30,0.6425825004760639,0.03384526506133134,0.6428539186859086,0.03394387077004894,0.6539703930168985,0.027141961338870094,,,3.7271225538379813,0.009652160840544068,0.37162712292105465,0.14064673234363023,0.023519345238095287,0.011376410235181574,0.36708170623651815,0.026063970270771297,1.1552531208765382,0.01003026064434147,737280.0,0.0,0.9998177083333334,0.0007461744157236682,1.3175017862702272,0.0297398300611269,0.5675017862702272,0.029739830061126862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997395833333333,0.0009950506861741018,1.0,0.0,1.629735022041343,0.14419454881096092,0.9729613095238094,0.0124643722352821,1.6755731326540884,0.06587568005169964,4.735828200952102,0.029927844506503733,3840.0,0.0,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004166666666667,0.001559023911155831,0.0004166666666666667,0.0015590239111558089,7.929374999999999,0.0324819661504657,0.9998697916666667,0.0004975253430870509,0.00013020833333333333,0.0004975253430870521,0.0029166666666666664,0.006601241465731192,0.0029166666666666664,0.006601241465731192,0.06895833333333333,0.032853975110411764,0.2952643761582849,0.010685699422821155,138.69009004463382,23.53160651045964,0.8175017862702271,0.02973983006112686,1.0675017862702272,0.029739830061126866,1.5675017862702272,0.029739830061126866,2.067501786270227,0.029739830061126866
no_change,flocking_robust_active,30,0.6429044175311767,0.03400360062406802,0.6428539186859086,0.03394387077004894,0.6540209541832721,0.027194490269538157,,,3.7271225538379813,0.009652160840544068,0.37132539054075814,0.1410540615668319,0.023519345238095287,0.011376410235181574,0.36708170623651815,0.026063970270771297,1.1645035903900862,0.011689494215149171,737280.0,0.0,0.9998177083333334,0.0007461744157236682,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997395833333333,0.0009950506861741018,1.0,0.0,1.6300367544216394,0.1445890413062892,0.9729613095238094,0.0124643722352821,1.6755731326540884,0.06587568005169964,4.735828200952102,0.029927844506503733,3840.0,0.0,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004166666666667,0.001559023911155831,0.0004166666666666667,0.0015590239111558089,7.929374999999999,0.0324819661504657,0.9998697916666667,0.0004975253430870509,0.00013020833333333333,0.0004975253430870521,0.0029166666666666664,0.006601241465731192,0.0029166666666666664,0.006601241465731192,0.06895833333333333,0.032853975110411764,0.2952643761582849,0.010685699422821155,138.69009004463382,23.53160651045964,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297,0.5675321328531624,0.029771994125313297
mixed_dropout,flocking_robust_multiflock,30,0.6719666239482266,0.03486829361730368,0.6719666239482266,0.03486829361730368,0.6928869006827886,0.029618799820976885,1.9,2.1501937897160186,3.706881680056077,0.014153364061679267,0.2944051244528454,0.13213813527547727,0.017579365079365115,0.011603766859548961,0.49372351922049246,0.02679642161258471,1.0666891042065496,0.011447740833758333,627033.6,5285.036143679625,1.0,0.0,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.7123346848682777,0.14623108619012118,0.9670188492063492,0.012411295404425517,1.7478065838208356,0.05928569146791797,4.5231573468246244,0.03193491684806367,3265.8,27.526229914998048,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.942083333333334,0.029709239116626478,1.0,0.0,0.0,0.0,0.00020833333333333335,0.0011219093348196884,0.00020833333333333335,0.0011219093348196884,0.05791666666666668,0.02970923911662648,0.2950455366472241,0.011388685370601958,194.5828337117915,21.39233055989306,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643
mixed_dropout,flocking_robust_temporal,30,0.6719666239482266,0.03486829361730368,0.6719666239482266,0.03486829361730368,0.6928869006827886,0.029618799820976885,1.9,2.1501937897160186,3.706881680056077,0.014153364061679267,0.2944051244528454,0.13213813527547727,0.017579365079365115,0.011603766859548961,0.49372351922049246,0.02679642161258471,1.0677942514264336,0.01065640904408735,627033.6,5285.036143679625,1.0,0.0,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.7123346848682777,0.14623108619012118,0.9670188492063492,0.012411295404425517,1.7478065838208356,0.05928569146791797,4.5231573468246244,0.03193491684806367,3265.8,27.526229914998048,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.942083333333334,0.029709239116626478,1.0,0.0,0.0,0.0,0.00020833333333333335,0.0011219093348196884,0.00020833333333333335,0.0011219093348196884,0.05791666666666668,0.02970923911662648,0.2950455366472241,0.011388685370601958,194.5828337117915,21.39233055989306,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643
mixed_dropout,flocking_robust_mixture,30,0.6719666239482266,0.03486829361730368,0.6719666239482266,0.03486829361730368,0.6928869006827886,0.029618799820976885,1.9,2.1501937897160186,3.706881680056077,0.014153364061679267,0.2944051244528454,0.13213813527547727,0.017579365079365115,0.011603766859548961,0.49372351922049246,0.02679642161258471,1.0693183609982952,0.012396490663709707,627033.6,5285.036143679625,1.0,0.0,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.7123346848682777,0.14623108619012118,0.9670188492063492,0.012411295404425517,1.7478065838208356,0.05928569146791797,4.5231573468246244,0.03193491684806367,3265.8,27.526229914998048,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.942083333333334,0.029709239116626478,1.0,0.0,0.0,0.0,0.00020833333333333335,0.0011219093348196884,0.00020833333333333335,0.0011219093348196884,0.05791666666666668,0.02970923911662648,0.2950455366472241,0.011388685370601958,194.5828337117915,21.39233055989306,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643
mixed_dropout,flocking_robust_defer,30,0.6719666239482266,0.03486829361730368,0.6719666239482266,0.03486829361730368,0.6928869006827886,0.029618799820976885,1.9,2.1501937897160186,3.706881680056077,0.014153364061679267,0.2944051244528454,0.13213813527547727,0.017579365079365115,0.011603766859548961,0.49372351922049246,0.02679642161258471,1.0698581095940123,0.012719366261327752,627033.6,5285.036143679625,1.0,0.0,1.342384674887149,0.03316927578039647,0.5923846748871491,0.03316927578039643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.7123346848682777,0.14623108619012118,0.9670188492063492,0.012411295404425517,1.7478065838208356,0.05928569146791797,4.5231573468246244,0.03193491684806367,3265.8,27.526229914998048,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.942083333333334,0.029709239116626478,1.0,0.0,0.0,0.0,0.00020833333333333335,0.0011219093348196884,0.00020833333333333335,0.0011219093348196884,0.05791666666666668,0.02970923911662648,0.2950455366472241,0.011388685370601958,194.5828337117915,21.39233055989306,0.8423846748871491,0.03316927578039643,1.092384674887149,0.03316927578039643,1.592384674887149,0.03316927578039643,2.0923846748871493,0.03316927578039642
mixed_dropout,flocking_robust_active,30,0.6719666239482266,0.03486829361730368,0.6719666239482266,0.03486829361730368,0.6928869006827886,0.029618799820976885,1.9,2.1501937897160186,3.706881680056077,0.014153364061679267,0.2944051244528454,0.13213813527547727,0.017579365079365115,0.011603766859548961,0.49372351922049246,0.02679642161258471,1.0751773207215591,0.011645850760965346,627033.6,5285.036143679625,1.0,0.0,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.7123346848682777,0.14623108619012118,0.9670188492063492,0.012411295404425517,1.7478065838208356,0.05928569146791797,4.5231573468246244,0.03193491684806367,3265.8,27.526229914998048,0.7199999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.942083333333334,0.029709239116626478,1.0,0.0,0.0,0.0,0.00020833333333333335,0.0011219093348196884,0.00020833333333333335,0.0011219093348196884,0.05791666666666668,0.02970923911662648,0.2950455366472241,0.011388685370601958,194.5828337117915,21.39233055989306,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643,0.5923846748871491,0.03316927578039643
