scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,relative_improvement_percent,ci95_lower,ci95_upper,wins,ties,losses
no_change,flocking_robust_active,flocking_robust_multiflock,decision_loss,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,best_hypothesis_rmse,lower,30,0.6428539186859086,0.6428539186859086,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,wrong_mode_action_rate,lower,30,0.0,0.0,0.0,,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,movement_distance,lower,30,138.69009004463382,138.69009004463382,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,runtime_seconds,lower,30,1.1499968555600693,1.1645035903900862,-0.01450673483001689,-1.2614586518109954,-0.017486308390313447,-0.011124722203045773,2,0,28
no_change,flocking_robust_active,flocking_robust_multiflock,bytes_sent,lower,30,737280.0,737280.0,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,decision_loss_defer_0_25,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,decision_loss_defer_0_50,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,decision_loss_defer_1_00,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_multiflock,decision_loss_defer_1_50,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,decision_loss,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,best_hypothesis_rmse,lower,30,0.6428539186859086,0.6428539186859086,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,wrong_mode_action_rate,lower,30,0.0,0.0,0.0,,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,movement_distance,lower,30,138.69009004463382,138.69009004463382,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,runtime_seconds,lower,30,1.1476473235602802,1.1645035903900862,-0.01685626682980607,-1.468767145076751,-0.020795784932173166,-0.012943731468209686,2,0,28
no_change,flocking_robust_active,flocking_robust_temporal,bytes_sent,lower,30,737280.0,737280.0,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,decision_loss_defer_0_25,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,decision_loss_defer_0_50,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,decision_loss_defer_1_00,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_temporal,decision_loss_defer_1_50,lower,30,0.5675321328531624,0.5675321328531624,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_mixture,decision_loss,lower,30,0.5672727347861453,0.5675321328531624,-0.0002593980670170285,-0.04572722274671254,-0.0006752946267284472,0.0,0,28,2
no_change,flocking_robust_active,flocking_robust_mixture,best_hypothesis_rmse,lower,30,0.6428539186859086,0.6428539186859086,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_mixture,wrong_mode_action_rate,lower,30,0.0,0.0,0.0,,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_mixture,movement_distance,lower,30,138.69009004463382,138.69009004463382,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_mixture,runtime_seconds,lower,30,1.1516690112572785,1.1645035903900862,-0.012834579132807751,-1.1144329670550244,-0.01661412789816192,-0.009273175895796156,2,0,28
no_change,flocking_robust_active,flocking_robust_mixture,bytes_sent,lower,30,737280.0,737280.0,0.0,0.0,0.0,0.0,0,30,0
no_change,flocking_robust_active,flocking_robust_mixture,decision_loss_defer_0_25,lower,30,0.5672727347861453,0.5675321328531624,-0.0002593980670170285,-0.04572722274671254,-0.0006752946267284472,0.0,0,28,2
no_change,flocking_robust_active,flocking_robust_mixture,decision_loss_defer_0_50,lower,30,0.5672727347861453,0.5675321328531624,-0.0002593980670170285,-0.04572722274671254,-0.0006752946267284472,0.0,0,28,2
no_change,flocking_robust_active,flocking_robust_mixture,decision_loss_defer_1_00,lower,30,0.5672727347861453,0.5675321328531624,-0.0002593980670170285,-0.04572722274671254,-0.0006752946267284472,0.0,0,28,2
no_change,flocking_robust_active,flocking_robust_mixture,decision_loss_defer_1_50,lower,30,0.5672727347861453,0.5675321328531624,-0.0002593980670170285,-0.04572722274671254,-0.0006752946267284472,0.0,0,28,2
