run_id,scenario,arm,seed,position_rmse,mean_nees,coverage95,decision_loss,wrong_action_rate,integrated_loss,alert_rate,false_alert_rate,recovery_steps,movement,delivery_ratio,planner_messages,planner_bytes,maximum_allowed_planner_messages,ownership_violations,safety_interventions,emergency_stops,collisions,mean_runtime_units,topology_disagreement_rate,replay_fingerprint
m13-stable-m9c_no_trust-27000,stable,m9c_no_trust,27000,0.04453572994676293,1.6962685804343323,0.9916666666666667,0.03892687657835836,0.0,0.2110881872137023,1.0,0.0,0.0,11.47742070902293,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,08e1ccf05ce34f17df0085f0fa8ed812acf1a92e6f7260c9fbeb08e5d5dba8f5
m13-stable-m10a5_centralized-27000,stable,m10a5_centralized,27000,0.04453572994676293,1.6962685804343323,0.9916666666666667,0.03892687657835836,0.0,0.2110881872137023,1.0,0.0,0.0,11.47742070902293,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,b507c2afb27c3707f2180c750d59dc5a1bb42c0374be4f690c5fc146961e055d
m13-stable-m10b_decentralized_no_negotiation-27000,stable,m10b_decentralized_no_negotiation,27000,0.026121744555207587,0.47351456301446126,1.0,0.020483509089628683,0.0,0.3251049128471387,1.0,0.0,0.0,20.308093583834,0.9924242424242424,192,165410,192,0,0,0,0,1.384,0.0,86c53364b7ea295d9785426c4173e59050dd7e1682f1984a8cad4ed35cd3ad42
m13-stable-m10b_decentralized-27000,stable,m10b_decentralized,27000,0.030951409036107633,0.5517816105025057,1.0,0.026043919921131524,0.0,0.19830618547041165,1.0,0.0,0.0,11.484151036618675,0.9924242424242424,192,162816,192,0,0,0,0,1.384,0.0,5865af250217ff7e2e69dcf05e2b04fc927678f8d3bc1883b184d372022c7f8f
m13-stable-m9c_no_trust-27001,stable,m9c_no_trust,27001,0.05846490794457769,2.6807039510411146,0.8916666666666667,0.04904130783580598,0.0,0.22111698337017988,1.0,0.0,0.0,11.471711702291593,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,696048c115e6da96e9fb6a30641b046f52ea3f8bd8762079811c8068a9a724ee
m13-stable-m10a5_centralized-27001,stable,m10a5_centralized,27001,0.05846490794457769,2.6807039510411146,0.8916666666666667,0.04904130783580598,0.0,0.22111698337017988,1.0,0.0,0.0,11.471711702291593,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,7364be826cb6edaac0a4a7f3a019a19784c28cb59b780fdb52dbbdb15fe47fde
m13-stable-m10b_decentralized_no_negotiation-27001,stable,m10b_decentralized_no_negotiation,27001,0.035189637537592015,0.953602076246515,1.0,0.030233619058007897,0.0,0.3348384108189962,1.0,0.0,0.0,20.30698611739922,0.9924242424242424,192,165430,192,0,0,0,0,1.384,0.0,3d0fc82d2ad00ba1725edea3d2df613039903d38780ce2499496cadaddb9a840
m13-stable-m10b_decentralized-27001,stable,m10b_decentralized,27001,0.04107913220849165,1.0514516967879364,1.0,0.037204572541989965,0.0,0.20894009650012385,1.0,0.0,0.0,11.44903493054226,0.9924242424242424,192,162798,192,0,0,0,0,1.384,0.0,c65a7d6459a598e93f5273ec241c5d47507fdd9899b29970f14e5d6c1cce9eb9
m13-stable-m9c_no_trust-27002,stable,m9c_no_trust,27002,0.04932236618948898,2.0380329934064347,0.925,0.040054411990076415,0.0,0.21362049046363887,1.0,0.0,0.0,11.571071898237497,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,bbbba194369cc761b40dc301922d5219a0e6febfde335f72fc219d7485f98619
m13-stable-m10a5_centralized-27002,stable,m10a5_centralized,27002,0.04932236618948898,2.0380329934064347,0.925,0.040054411990076415,0.0,0.21362049046363887,1.0,0.0,0.0,11.571071898237497,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,f7d42daa3cf4267569957b149c76a1653c62bb95f1aa857e16c6122591f3ea01
m13-stable-m10b_decentralized_no_negotiation-27002,stable,m10b_decentralized_no_negotiation,27002,0.0332818008511831,0.7323933570968711,1.0,0.027340668931989595,0.0,0.33241846427551974,1.0,0.0,0.0,20.338519689568678,0.9924242424242424,192,165288,192,0,0,0,0,1.384,0.0,f1ca5d472dd5b8b0b4b92d3a9d1f7c466f42abd0ad233aa67b26e7cf187558c5
m13-stable-m10b_decentralized-27002,stable,m10b_decentralized,27002,0.03734784430190747,0.8420284099050968,1.0,0.03281454627881135,0.0,0.20560328958309848,1.0,0.0,0.0,11.519249553619144,0.9924242424242424,192,162796,192,0,0,0,0,1.384,0.0,2abc346884b39313166b230634153bf754b827770ef3bd68d335b5208c2faca2
m13-stable-m9c_no_trust-27003,stable,m9c_no_trust,27003,0.0430915273713086,1.80163708628223,0.9833333333333333,0.037761531783601095,0.0,0.20972244699933973,1.0,0.0,0.0,11.464061014382576,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,7ce3093cc5790dfe7ebfe83dbac1ae4ba893112309f40af7bdc9bd4f5abd933b
m13-stable-m10a5_centralized-27003,stable,m10a5_centralized,27003,0.0430915273713086,1.80163708628223,0.9833333333333333,0.037761531783601095,0.0,0.20972244699933973,1.0,0.0,0.0,11.464061014382576,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,31280957383eca1f813e9f6b5c4326599233643526f541bb4d533d1d358e6955
m13-stable-m10b_decentralized_no_negotiation-27003,stable,m10b_decentralized_no_negotiation,27003,0.02933612738101499,0.6663920154682162,1.0,0.024846612111006996,0.0,0.329642495305697,1.0,0.0,0.0,20.319725546312668,0.9924242424242424,192,165262,192,0,0,0,0,1.384,0.0,541f8a3e610b5420f689452f35f6c3b690c936651c9b02ed8202be529091b766
m13-stable-m10b_decentralized-27003,stable,m10b_decentralized,27003,0.03363429947958858,0.7113872968852933,1.0,0.028726191471091695,0.0,0.20060676330105975,1.0,0.0,0.0,11.458704788664537,0.9924242424242424,192,162882,192,0,0,0,0,1.384,0.0,139405826b1b7d410d484da818c6bb531dbf2998b7cc21e4ba4fed81fd7e4e39
m13-stable-m9c_no_trust-27004,stable,m9c_no_trust,27004,0.044056902298115,1.9610781398532595,0.9666666666666667,0.03717640982133049,0.0,0.20958529744731538,1.0,0.0,0.0,11.493925841732326,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,1909ce3f95a3a4ad794258367f0fd849a5cce5f6c73a1416295ec99f77295376
m13-stable-m10a5_centralized-27004,stable,m10a5_centralized,27004,0.044056902298115,1.9610781398532595,0.9666666666666667,0.03717640982133049,0.0,0.20958529744731538,1.0,0.0,0.0,11.493925841732326,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,938281e103d76da497b6613409e55cadfef3d84c36d2de75262cd3082113677a
m13-stable-m10b_decentralized_no_negotiation-27004,stable,m10b_decentralized_no_negotiation,27004,0.03339397108684993,0.7714973027729531,0.9916666666666667,0.026787364180985426,0.0,0.33141518703478506,1.0,0.0,0.0,20.30852152358664,0.9924242424242424,192,165338,192,0,0,0,0,1.384,0.0,2e9842fa1f1e261e99f0dcf6ecc41a9179733d908cd3a9946e11a2d5874bb975
m13-stable-m10b_decentralized-27004,stable,m10b_decentralized,27004,0.037352616923909024,0.8047856567772913,0.9916666666666667,0.031253165820065494,0.0,0.2031773008697622,1.0,0.0,0.0,11.461609003313116,0.9924242424242424,192,162764,192,0,0,0,0,1.384,0.0,b1289a00ac3539fb4c14e151d610f33e8136b20c311080013f4628f1eab651f8
m13-stable-m9c_no_trust-27005,stable,m9c_no_trust,27005,0.04683814358989105,2.016682507228491,0.9416666666666667,0.038901197660612494,0.0,0.21082346975641653,1.0,0.0,0.0,11.461484806386935,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,f56ca63d1427a563ff62fe1e98c5eec1756e7f03c7250c99dd6e230f93d43b5a
m13-stable-m10a5_centralized-27005,stable,m10a5_centralized,27005,0.04683814358989105,2.016682507228491,0.9416666666666667,0.038901197660612494,0.0,0.21082346975641653,1.0,0.0,0.0,11.461484806386935,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,b9c957237eeea305e33340eec4d3131a339b0d6faae7275f4e8b03ece3aab5b9
m13-stable-m10b_decentralized_no_negotiation-27005,stable,m10b_decentralized_no_negotiation,27005,0.030634413882743027,0.7132179521187254,1.0,0.02697979577400608,0.0,0.3316632411436816,1.0,0.0,0.0,20.312229691311707,0.9924242424242424,192,165430,192,0,0,0,0,1.384,0.0,8b24fbb1d4fc6a7047a68bf45ee3b7b8ca087afff42646b7db7b66c818a07b5f
m13-stable-m10b_decentralized-27005,stable,m10b_decentralized,27005,0.03735790647383674,0.8995720489683151,1.0,0.03389196636292979,0.0,0.20588082961229914,1.0,0.0,0.0,11.465924216624623,0.9924242424242424,192,162918,192,0,0,0,0,1.384,0.0,d06636ad47f89a56b3bb9c3add4b4411b98deb54d32587f350c3766bc54cad76
m13-stable-m9c_no_trust-27006,stable,m9c_no_trust,27006,0.041670787488508575,1.795760887407241,0.9833333333333333,0.03644635893021974,0.0,0.20921439654171042,1.0,0.0,0.0,11.51786917409938,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,2227ccce8fb58b7c231215e07853522f8c6331334e4540de92b2efe130e577fb
m13-stable-m10a5_centralized-27006,stable,m10a5_centralized,27006,0.041670787488508575,1.795760887407241,0.9833333333333333,0.03644635893021974,0.0,0.20921439654171042,1.0,0.0,0.0,11.51786917409938,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,928b398ffc9e2acdf3c8de2bc465eff36d449de62ef5b3556760fa578dc286c4
m13-stable-m10b_decentralized_no_negotiation-27006,stable,m10b_decentralized_no_negotiation,27006,0.034193091054205586,0.7907429418138425,1.0,0.027600221340486394,0.0,0.33281055369092094,1.0,0.0,0.0,20.34735549002897,0.9924242424242424,192,165276,192,0,0,0,0,1.384,0.0,840768d1aef1cb352d4cfddffd8e53fc723950b51f9c1e3301dbbd8abf6bb5e1
m13-stable-m10b_decentralized-27006,stable,m10b_decentralized,27006,0.038162220111612896,0.8657824398501881,1.0,0.032898403727569456,0.0,0.2051912856812218,1.0,0.0,0.0,11.48619213024349,0.9924242424242424,192,162786,192,0,0,0,0,1.384,0.0,960aed09e84fe07f2c0431dde7a9ab22248962a8608f4a180b8513e46848bfc6
m13-stable-m9c_no_trust-27007,stable,m9c_no_trust,27007,0.036320785758685505,1.170348623663719,1.0,0.032429098757062624,0.0,0.20360584768018436,1.0,0.0,0.0,11.41178326154145,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,5d5ac3ec9d7067fe74c58e40d1a7da75321d273bbf9a9c7c0607e8a60cb40712
m13-stable-m10a5_centralized-27007,stable,m10a5_centralized,27007,0.036320785758685505,1.170348623663719,1.0,0.032429098757062624,0.0,0.20360584768018436,1.0,0.0,0.0,11.41178326154145,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,967842d037bdf1ade36d33d34f491152d14d2414279722334d0dbc152997beea
m13-stable-m10b_decentralized_no_negotiation-27007,stable,m10b_decentralized_no_negotiation,27007,0.028403800922922964,0.5577306043032204,1.0,0.023551175871158535,0.0,0.3281694057072604,1.0,0.0,0.0,20.307881989073458,0.9924242424242424,192,165330,192,0,0,0,0,1.384,0.0,2604054c38636bd9cea040dd573ade93d5345268e18605389de9a191f42fc1f4
m13-stable-m10b_decentralized-27007,stable,m10b_decentralized,27007,0.03168839571697453,0.5840064518868042,1.0,0.027713403057461925,0.0,0.19956420376358963,1.0,0.0,0.0,11.456720047075182,0.9924242424242424,192,162870,192,0,0,0,0,1.384,0.0,513a44a30135d3b2e2d68457d0cbdafb532f54301417931c64f5bc0db0b27087
m13-stable-m9c_no_trust-27008,stable,m9c_no_trust,27008,0.04690378660472905,1.8586295690140053,0.9416666666666667,0.037975482512401036,0.0,0.20896452636220805,1.0,0.0,0.0,11.399269589987135,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,3fd4f6867c31f955e9c59f13cb35fb4481482f52db47e5e410c3744de742ce87
m13-stable-m10a5_centralized-27008,stable,m10a5_centralized,27008,0.04690378660472905,1.8586295690140053,0.9416666666666667,0.037975482512401036,0.0,0.20896452636220805,1.0,0.0,0.0,11.399269589987135,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,a0de184c93f301024636fbedb149d5a4852d75fe62e3c0b7487258e84623a528
m13-stable-m10b_decentralized_no_negotiation-27008,stable,m10b_decentralized_no_negotiation,27008,0.029946538829961816,0.7092449009769517,1.0,0.026550126578893617,0.0,0.3310437907644867,1.0,0.0,0.0,20.299577612372875,0.9924242424242424,192,165412,192,0,0,0,0,1.384,0.0,8dc51b8155e5382068dbb993e92f66f375ed01403bac8a5dd93a1a86e759a978
m13-stable-m10b_decentralized-27008,stable,m10b_decentralized,27008,0.034681937140740825,0.7529471837968635,1.0,0.0298726070947556,0.0,0.20105713034905048,1.0,0.0,0.0,11.412301550286324,0.9924242424242424,192,162782,192,0,0,0,0,1.384,0.0,490346335261ac758772029629f26682f1fbe39c23e4b65dabc3e3c87bc4180e
m13-stable-m9c_no_trust-27009,stable,m9c_no_trust,27009,0.04849209403298977,1.7866072990796533,0.9583333333333334,0.039179834652773034,0.0,0.2112502580477143,1.0,0.0,0.0,11.471361559662752,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,00388e58b9154ea414b998d4bf54a5450f3e88e2e1f662dfe7178eb19991b029
m13-stable-m10a5_centralized-27009,stable,m10a5_centralized,27009,0.04849209403298977,1.7866072990796533,0.9583333333333334,0.039179834652773034,0.0,0.2112502580477143,1.0,0.0,0.0,11.471361559662752,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,64b2b2eb94362190e271bfb460bf1ebbdefb4d422b4189b957665cc9750c2543
m13-stable-m10b_decentralized_no_negotiation-27009,stable,m10b_decentralized_no_negotiation,27009,0.03045409418443498,0.5893209731978193,1.0,0.02349104367912493,0.0,0.3278635734412613,1.0,0.0,0.0,20.29150198414243,0.9924242424242424,192,165314,192,0,0,0,0,1.384,0.0,342c5415e63ac07639878163acf39d77541389c12674cf3e7b807ea27c6171f1
m13-stable-m10b_decentralized-27009,stable,m10b_decentralized,27009,0.038209017950882676,0.83356732993581,1.0,0.03221248850106828,0.0,0.20383594473404937,1.0,0.0,0.0,11.441563748865406,0.9924242424242424,192,162708,192,0,0,0,0,1.384,0.0,0173d6e504169f13027d5930d4a1f62385ba987d6f7c91aa0ed80ce3150b744a
m13-stable-m9c_no_trust-27010,stable,m9c_no_trust,27010,0.039414667691364286,1.4136827261578548,0.9916666666666667,0.03289506504184355,0.0,0.2052103229066864,1.0,0.0,0.0,11.48768385765619,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,600831d1bad75220b68d2c539f5b92697004216e8a0e11ab47ac7ae667a3040d
m13-stable-m10a5_centralized-27010,stable,m10a5_centralized,27010,0.039414667691364286,1.4136827261578548,0.9916666666666667,0.03289506504184355,0.0,0.2052103229066864,1.0,0.0,0.0,11.48768385765619,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,2187c64796faef1c34f3fa2419e2f20662d30cc0048a3653afbc8800d62113ac
m13-stable-m10b_decentralized_no_negotiation-27010,stable,m10b_decentralized_no_negotiation,27010,0.029743778639635628,0.6551145401273515,1.0,0.025299582668620847,0.0,0.3303089254963417,1.0,0.0,0.0,20.333956188514723,0.9924242424242424,192,165508,192,0,0,0,0,1.384,0.0,52a1078df0e51f43661cc3d9bf0213b6238c2cc5caa4a65737fbc4e87e633edb
m13-stable-m10b_decentralized-27010,stable,m10b_decentralized,27010,0.03378978226994,0.726662087263401,1.0,0.031230367142606952,0.0,0.20376763682999713,1.0,0.0,0.0,11.502484645826012,0.9924242424242424,192,162928,192,0,0,0,0,1.384,0.0,912a4e69eb17274cd8672a0b3ed64babce451460b220d5cbd07d7059d9ad9770
m13-stable-m9c_no_trust-27011,stable,m9c_no_trust,27011,0.04248539392732698,1.8065348827714585,0.9666666666666667,0.03700379577700635,0.0,0.20879288093046952,1.0,0.0,0.0,11.452605676897544,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,8d4756ed127fb9e21c957dd2e327ef3dc96508b302271f31b23bdb907cf85815
m13-stable-m10a5_centralized-27011,stable,m10a5_centralized,27011,0.04248539392732698,1.8065348827714585,0.9666666666666667,0.03700379577700635,0.0,0.20879288093046952,1.0,0.0,0.0,11.452605676897544,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,2fc3a5df9f10f64d61edb31ca4376d0d6442c18135d14f063d773f566aef33aa
m13-stable-m10b_decentralized_no_negotiation-27011,stable,m10b_decentralized_no_negotiation,27011,0.03064057226159698,0.6859771270528422,1.0,0.025890779893272285,0.0,0.3309683202640479,1.0,0.0,0.0,20.33850269138504,0.9924242424242424,192,165466,192,0,0,0,0,1.384,0.0,c990e45718c2cddedcb4736c2f9755072c04ba8421301c6ee89ac6ad1d34465a
m13-stable-m10b_decentralized-27011,stable,m10b_decentralized,27011,0.03428337332623883,0.7168241900374379,1.0,0.029861556780867413,0.0,0.20213850321777715,1.0,0.0,0.0,11.48512976246065,0.9924242424242424,192,162718,192,0,0,0,0,1.384,0.0,923f77a5b1ced1f7a81b6291405bbe02b45b6569739023c3baad9e28f7b3f9ba
m13-stable-m9c_no_trust-27012,stable,m9c_no_trust,27012,0.04798229966075754,2.2368359073089854,0.9333333333333333,0.04140063458770452,0.0,0.21393934365706285,1.0,0.0,0.0,11.502580604623889,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,aec1fa6f4bc14da3534dbc19f9266885e219e134ba88dc20564090e706d44a09
m13-stable-m10a5_centralized-27012,stable,m10a5_centralized,27012,0.04798229966075754,2.2368359073089854,0.9333333333333333,0.04140063458770452,0.0,0.21393934365706285,1.0,0.0,0.0,11.502580604623889,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,a6869a10e911d7bf28f19ce9ffe488d38f7920f1910d56fdd84893ad6fa719e5
m13-stable-m10b_decentralized_no_negotiation-27012,stable,m10b_decentralized_no_negotiation,27012,0.030187713930331598,0.6466959624628009,1.0,0.024968255860755646,0.0,0.3295447432142934,1.0,0.0,0.0,20.305099156902518,0.9924242424242424,192,165332,192,0,0,0,0,1.384,0.0,c16645acb24bec46cbc445ae2bbc61c9cd1935a430b1dd7685cbcb9f402bc50e
m13-stable-m10b_decentralized-27012,stable,m10b_decentralized,27012,0.038243194321827684,0.9022526022226026,1.0,0.03394874302107622,0.0,0.20567676657108083,1.0,0.0,0.0,11.448534903333641,0.9924242424242424,192,162762,192,0,0,0,0,1.384,0.0,8de2bf9e74799afaf3f85d37a32e4b031797a4e90dac4b0ba72d643b880b50d4
m13-stable-m9c_no_trust-27013,stable,m9c_no_trust,27013,0.04393530096731034,1.9221867206043275,0.9583333333333334,0.039084806550912336,0.0,0.21086076628638417,1.0,0.0,0.0,11.451730649031456,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,17eddb249f157f2cbee394b893db3b6c02d0340c14aa8a11a00041f4eb42c4f4
m13-stable-m10a5_centralized-27013,stable,m10a5_centralized,27013,0.04393530096731034,1.9221867206043275,0.9583333333333334,0.039084806550912336,0.0,0.21086076628638417,1.0,0.0,0.0,11.451730649031456,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,28fe69ce77456f75b855ceb36c098c07c6f501c3357c581d45d5dc714b477c07
m13-stable-m10b_decentralized_no_negotiation-27013,stable,m10b_decentralized_no_negotiation,27013,0.024849330189375695,0.4968136034154629,1.0,0.0217429493940195,0.0,0.32669945259502753,1.0,0.0,0.0,20.330433546733868,0.9924242424242424,192,165458,192,0,0,0,0,1.384,0.0,b6095b22832033bbe43df9f981b0fda428131a2bdbad8c4ff54a47cab8952818
m13-stable-m10b_decentralized-27013,stable,m10b_decentralized,27013,0.03035334303649799,0.6001259735212042,1.0,0.02684125495287318,0.0,0.198975961312309,1.0,0.0,0.0,11.475647090629055,0.9924242424242424,192,162862,192,0,0,0,0,1.384,0.0,3397f2448d1e157fe3f4a27a1636c20754de5474adb5d824734db6282ae15005
m13-stable-m9c_no_trust-27014,stable,m9c_no_trust,27014,0.03999714486658456,1.5942383864845615,0.975,0.0344142817561508,0.0,0.20654676765130084,1.0,0.0,0.0,11.47549905967667,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,00df5f985c37e68fc2bb6049741ea7757107f62720737a748debf302a69e74d4
m13-stable-m10a5_centralized-27014,stable,m10a5_centralized,27014,0.03999714486658456,1.5942383864845615,0.975,0.0344142817561508,0.0,0.20654676765130084,1.0,0.0,0.0,11.47549905967667,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,0694e5886a7c0c288f7ab128c620467b1539507a8afd3522a5da79737be25161
m13-stable-m10b_decentralized_no_negotiation-27014,stable,m10b_decentralized_no_negotiation,27014,0.024838812503316394,0.5513806108819802,1.0,0.0219342848044286,0.0,0.3266618354342319,1.0,0.0,0.0,20.315170041986885,0.9924242424242424,192,165368,192,0,0,0,0,1.384,0.0,fc83ec546a47d8ae06f6ac39db3816d49d35bb3d963e06eceeb243e6d6c3ef92
m13-stable-m10b_decentralized-27014,stable,m10b_decentralized,27014,0.03045053105201403,0.6318095954055912,1.0,0.027690173310261388,0.0,0.199340614074193,1.0,0.0,0.0,11.443362717595443,0.9924242424242424,192,162764,192,0,0,0,0,1.384,0.0,435f860c346134870a808f320b92101ea94842460cd815f85841bd446cf997b3
m13-stable-m9c_no_trust-27015,stable,m9c_no_trust,27015,0.044092969383517665,1.7162651944533627,0.9666666666666667,0.037770570002383284,0.0,0.21098292620014902,1.0,0.0,0.0,11.547490413184383,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,dbde46e78f020698f660df449fab8c1cb7e47931bf577a93c6ff5c6a388cc6dd
m13-stable-m10a5_centralized-27015,stable,m10a5_centralized,27015,0.044092969383517665,1.7162651944533627,0.9666666666666667,0.037770570002383284,0.0,0.21098292620014902,1.0,0.0,0.0,11.547490413184383,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,3f238001804694594486c1991d58c696f1e72744229dbc9680d407de0d707224
m13-stable-m10b_decentralized_no_negotiation-27015,stable,m10b_decentralized_no_negotiation,27015,0.029588247408779918,0.6434410124391449,1.0,0.024675214167832363,0.0,0.3297861037046213,1.0,0.0,0.0,20.340725969119262,0.9924242424242424,192,165344,192,0,0,0,0,1.384,0.0,36b86ada3672b4b506fc98cdfb506837f4ddefe02d65cb84e4a453051cc554af
m13-stable-m10b_decentralized-27015,stable,m10b_decentralized,27015,0.0334461007609926,0.6968417389124403,1.0,0.0293137498044704,0.0,0.2020675186488846,1.0,0.0,0.0,11.516917922960946,0.9924242424242424,192,162752,192,0,0,0,0,1.384,0.0,957ca6fc36bfb6a9989ed5fef4189a50e2049227979113bba05948b682ba2621
m13-stable-m9c_no_trust-27016,stable,m9c_no_trust,27016,0.05017671485708955,2.4163732117331316,0.9083333333333333,0.04275288572143598,0.0,0.21525725212334,1.0,0.0,0.0,11.500291093460268,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,757ddaecb7b5da07c095cb035e0b90b40736f2a1d8994561be644db09b7eab57
m13-stable-m10a5_centralized-27016,stable,m10a5_centralized,27016,0.05017671485708955,2.4163732117331316,0.9083333333333333,0.04275288572143598,0.0,0.21525725212334,1.0,0.0,0.0,11.500291093460268,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,3b67e16bd786cac4af1f4fbe03a3002d0d2140637d5f551887f03d253da163fc
m13-stable-m10b_decentralized_no_negotiation-27016,stable,m10b_decentralized_no_negotiation,27016,0.03169672640891722,0.7388803714361262,1.0,0.026400421975798383,0.0,0.3313502698769326,1.0,0.0,0.0,20.329989860075614,0.9924242424242424,192,165426,192,0,0,0,0,1.384,0.0,f96554833b99ce950c1d05d6ed8ced092a08b5907cb13109cb1c4b4a70ddcd3c
m13-stable-m10b_decentralized-27016,stable,m10b_decentralized,27016,0.037563610313091675,0.870411077581053,1.0,0.0338801923195082,0.0,0.20600572019777066,1.0,0.0,0.0,11.475035191884166,0.9924242424242424,192,162788,192,0,0,0,0,1.384,0.0,69b100b6bd469e0378fc9036ec8e080871e64d36356af0074441ce8f2c091933
m13-stable-m9c_no_trust-27017,stable,m9c_no_trust,27017,0.05245269568470913,2.3491762403278726,0.8916666666666667,0.044878883669327414,0.0,0.2180419953784005,1.0,0.0,0.0,11.544207447271539,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,053b4ec4a9b933a231cec46d4b810d21791f19ba95ed18a4960b122b3dfb2d0d
m13-stable-m10a5_centralized-27017,stable,m10a5_centralized,27017,0.05245269568470913,2.3491762403278726,0.8916666666666667,0.044878883669327414,0.0,0.2180419953784005,1.0,0.0,0.0,11.544207447271539,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,1d86a61790208c1172f83fd6e6465246a5a2d751dd598dc8b81a18cd67de37fb
m13-stable-m10b_decentralized_no_negotiation-27017,stable,m10b_decentralized_no_negotiation,27017,0.033373222689621035,0.7613336972062899,1.0,0.027438397347444708,0.0,0.33241989551553575,1.0,0.0,0.0,20.33209987787274,0.9924242424242424,192,165364,192,0,0,0,0,1.384,0.0,81b89b59654444a88ff61e2a4bc4e4bff97a21c068079e8b6150054d9641acfa
m13-stable-m10b_decentralized-27017,stable,m10b_decentralized,27017,0.03903571352705917,0.895434925598636,1.0,0.03403904549513976,0.0,0.20641976686437827,1.0,0.0,0.0,11.492048091282568,0.9924242424242424,192,162702,192,0,0,0,0,1.384,0.0,24b388f7c0b946f7a61b7517267611151382359aa4c11511d2e93d69f6b92b09
m13-stable-m9c_no_trust-27018,stable,m9c_no_trust,27018,0.047754707274981614,2.146648845295886,0.9333333333333333,0.04093653494338993,0.0,0.21232193662753113,1.0,0.0,0.0,11.425693445609415,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,74fcca788b02e801a3a09deead178f866b254edf2e5725d029424b517ad3e5ff
m13-stable-m10a5_centralized-27018,stable,m10a5_centralized,27018,0.047754707274981614,2.146648845295886,0.9333333333333333,0.04093653494338993,0.0,0.21232193662753113,1.0,0.0,0.0,11.425693445609415,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,38373491bebbe6638dcffbdd70e51c3062a6e3f309c2f4c904ba858b442b4a13
m13-stable-m10b_decentralized_no_negotiation-27018,stable,m10b_decentralized_no_negotiation,27018,0.030851264454240822,0.691485633235546,1.0,0.026226846193855253,0.0,0.330978739185954,1.0,0.0,0.0,20.316792866139917,0.9924242424242424,192,165292,192,0,0,0,0,1.384,0.0,a84ea3934661d9989969fe6c6b848599ffb6d1b710bdb9afbf0e44e29ef45ebf
m13-stable-m10b_decentralized-27018,stable,m10b_decentralized,27018,0.03234573458306084,0.595843389252839,1.0,0.02675360939080679,0.0,0.19891347944538407,1.0,0.0,0.0,11.477324670305153,0.9924242424242424,192,162806,192,0,0,0,0,1.384,0.0,d9ce5dba52fe379ba7ff311cea4992c68fc68f09a62848efb6907a7d4fea15db
m13-stable-m9c_no_trust-27019,stable,m9c_no_trust,27019,0.046474273771098355,1.9848429219567625,0.9416666666666667,0.038227774031752364,0.0,0.21083604556946547,1.0,0.0,0.0,11.507218102514207,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,2c18ccb1828245fe3c91f12b5ad60f16131f206593b4c1d88956a468d6073efe
m13-stable-m10a5_centralized-27019,stable,m10a5_centralized,27019,0.046474273771098355,1.9848429219567625,0.9416666666666667,0.038227774031752364,0.0,0.21083604556946547,1.0,0.0,0.0,11.507218102514207,0.9916666666666667,0,0,0,0,0,0,0,1.32,0.0,64d0f914976baf808f4e9331535d46094e0a4f549a6decb1f61379d9ccdf0f52
