scenario,arm,runs,integrated_loss_mean,integrated_loss_std,integrated_loss_max,decision_loss_mean,decision_loss_std,decision_loss_max,movement_per_step_mean,movement_per_step_std,movement_per_step_max,position_rmse_mean,position_rmse_std,position_rmse_max,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,wrong_mode_action_rate_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_delivery_ratio_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_max,strategic_alert_rate_mean,strategic_alert_rate_std,strategic_alert_rate_max,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,nonstrategic_alert_rate_max,trust_recovery_cycles_mean,trust_recovery_cycles_std,trust_recovery_cycles_max,post_stop_decision_loss_mean,post_stop_decision_loss_std,post_stop_decision_loss_max,planner_messages_per_step_mean,planner_messages_per_step_std,planner_messages_per_step_max,planner_bytes_per_step_mean,planner_bytes_per_step_std,planner_bytes_per_step_max,message_bound_violations_mean,message_bound_violations_std,message_bound_violations_max,mean_planner_state_age_mean,mean_planner_state_age_std,mean_planner_state_age_max,planner_active_rate_mean,planner_active_rate_std,planner_active_rate_max,planner_conflict_rate_mean,planner_conflict_rate_std,planner_conflict_rate_max,ownership_violations_mean,ownership_violations_std,ownership_violations_max,action_difference_rate_mean,action_difference_rate_std,action_difference_rate_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
admission_censoring_control,decentralized_no_negotiation,2,1.0122589747089432,0.04430427753047961,1.0565632522394228,0.32172000877883083,0.01560295055244837,0.3373229593312792,0.8631737074126404,0.07488403510365993,0.9380577425163004,0.3697761469819918,0.014671338127862504,0.38444748510985427,0.0,0.0,0.0,1.762925002313938,0.2046136386112446,1.9675386409251825,5.314074548804371,0.5518773878915386,5.865951936695909,0.95625,0.006250000000000033,0.9625,1.0,0.0,1.0,1.553125,0.04062500000000002,1.59375,0.034375,0.0031249999999999993,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596875,0.17812499999999987,2.775,83.1,5.699999999999996,88.8,0.0,0.0,0.0,0.98609375,0.0014062499999999978,0.9875,0.025,0.0,0.025,0.018229166666666664,0.0005208333333333332,0.01875,0.0,0.0,0.0,0.025,0.0,0.025,0.738017104100436,0.022694062907248735,0.7607111670076847
admission_censoring_control,decentralized_negotiated,2,1.0240469490703452,0.05115677546601949,1.0752037245363648,0.32638352163990625,0.00835456363149828,0.33473808527140453,0.8720792842880489,0.0743891738718972,0.9464684581599461,0.37751707326564127,0.005281106804246649,0.3827981800698879,0.0,0.0,0.0,1.7362643145699652,0.17088752821631958,1.9071518427862848,5.5182648489162265,0.34292247575301094,5.861187324669237,0.965625,0.003124999999999989,0.96875,1.0,0.0,1.0,1.603125,0.05312499999999998,1.65625,0.034375,0.0031249999999999993,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46875,0.1875,2.65625,79.0,6.0,85.0,0.0,0.0,0.0,0.983359375,0.0013281250000000133,0.9846875,0.01875,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,0.01875,0.7149927921127528,0.015870166942477226,0.73086295905523
source_assignment_competition,centralized_trust,2,1.6964844809396853,0.031197705716893176,1.7276821866565784,1.0308864939332611,0.08615082080875724,1.1170373147420185,0.8319974837580298,0.06869139386483014,0.90068887762286,1.145602544028447,0.10470983917193821,1.250312383200385,0.0,0.0,0.0,1.6877800476316072,0.40200449916245196,2.0897845467940592,4.897688191572726,0.9729056721298519,5.870593863702578,0.971875,0.015625,0.9875,1.0,0.0,1.0,1.0,0.0,1.0,0.975,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053125,0.034375,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43081668752711266,0.04733147949445993,0.4781481670215726
source_assignment_competition,decentralized_no_negotiation,2,1.7124462294964498,0.02898355510259132,1.7414297845990412,1.0169204497780988,0.08926077134684746,1.1061812211249462,0.8694072246479387,0.07534652030532013,0.9447537449532589,1.1364817692726294,0.09992324130369079,1.2364050105763202,0.0,0.0,0.0,1.6493783138274833,0.36446907618836133,2.0138473900158447,4.919831712477494,1.0913357877805323,6.0111675002580265,0.965625,0.021875000000000033,0.9875,1.0,0.0,1.0,1.0,0.0,1.0,0.975,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27812499999999996,0.071875,0.35,8.899999999999999,2.3,11.2,0.0,0.0,0.0,0.99765625,0.0,0.99765625,0.128125,0.053125,0.18125,0.0221875,0.01359375,0.03578125,0.0,0.0,0.0,0.128125,0.053125,0.18125,0.3346881455508992,0.02094327041413635,0.35563141596503556
source_assignment_competition,decentralized_negotiated,2,1.6993948109703227,0.005772111234384147,1.705166922204707,1.0050042849237282,0.07837791849569531,1.0833822034194234,0.8679881575582433,0.09075725907663901,0.9587454166348823,1.1241129453216874,0.08949598050879438,1.2136089258304816,0.0,0.0,0.0,1.6334810262828117,0.3466342214313226,1.9801152477141344,4.727450635228199,0.8945257447194186,5.6219763799476175,0.971875,0.015625,0.9875,1.0,0.0,1.0,1.0,0.0,1.0,0.975,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0625,0.3125,8.0,2.0,10.0,0.0,0.0,0.0,0.99765625,0.0,0.99765625,0.128125,0.053125,0.18125,0.012239583333333331,0.007180059523809522,0.019419642857142854,0.0,0.0,0.0,0.128125,0.053125,0.18125,0.3326937914825976,0.01817270857281983,0.3508665000554174
genuine_target_maneuver,centralized_trust,2,1.1758467509600696,0.054379933014739645,1.2302266839748093,0.2889339596942142,0.014550004689524526,0.3034839643837387,1.1086409890823192,0.08616242213033032,1.1948034112126495,0.33103668430111055,0.01573972616325159,0.34677641046436214,0.0,0.0,0.0,2.0375739644028146,0.2029312176638267,2.2405051820666415,6.568859209404909,0.0010418377616141505,6.569901047166524,0.921875,0.0031250000000000444,0.925,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1893782914848998,0.0058474583784118295,1.1952257498633116
genuine_target_maneuver,decentralized_no_negotiation,2,1.1758467509600696,0.054379933014739645,1.2302266839748093,0.2889339596942142,0.014550004689524526,0.3034839643837387,1.1086409890823192,0.08616242213033032,1.1948034112126495,0.33103668430111055,0.01573972616325159,0.34677641046436214,0.0,0.0,0.0,2.0375739644028146,0.2029312176638267,2.2405051820666415,6.568859209404909,0.0010418377616141505,6.569901047166524,0.921875,0.0031250000000000444,0.925,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8625,0.018749999999999822,7.88125,251.6,0.5999999999999943,252.2,0.0,0.0,0.0,0.99765625,0.0,0.99765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1567846249090508,0.013389832922257483,1.1701744578313082
genuine_target_maneuver,decentralized_negotiated,2,1.1758467509600696,0.054379933014739645,1.2302266839748093,0.2889339596942142,0.014550004689524526,0.3034839643837387,1.1086409890823192,0.08616242213033032,1.1948034112126495,0.33103668430111055,0.01573972616325159,0.34677641046436214,0.0,0.0,0.0,2.0375739644028146,0.2029312176638267,2.2405051820666415,6.568859209404909,0.0010418377616141505,6.569901047166524,0.921875,0.0031250000000000444,0.925,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8625,0.018749999999999822,7.88125,251.6,0.5999999999999943,252.2,0.0,0.0,0.0,0.99765625,0.0,0.99765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1395223960280418,0.0019068960100412369,1.141429292038083
raw_channel_colluding_ramp,centralized_trust,2,1.1424182426518392,0.0483214434685999,1.1907396861204391,0.43652656045011595,0.002969534984939265,0.43949609543505525,0.882364602752154,0.06411372306692398,0.946478325819078,0.4736939976632254,0.010439924416671686,0.4841339220798971,0.0,0.0,0.0,3.849620319026016,0.41588745962701257,4.265507778653029,6.310525164727883,0.06250891525541435,6.373034079983297,0.934375,0.003124999999999989,0.9375,1.0,0.0,1.0,1.0,0.0,1.0,0.625,0.03125,0.65625,0.9850746268656716,0.0,0.9850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614079479011707,0.003976978943683207,0.6180564579553902
raw_channel_colluding_ramp,decentralized_no_negotiation,2,1.1423437627013553,0.052439300537510225,1.1947830632388656,0.44450141821484157,0.0025218310320408166,0.4470232492468824,0.8723029306081422,0.06870141446193873,0.941004345070081,0.4797142121439604,0.013467529017989227,0.49318174116194957,0.0,0.0,0.0,3.8237323801804424,0.5104689363179411,4.334201316498383,6.453129992419429,0.11211069184848155,6.56524068426791,0.9375,0.006249999999999978,0.94375,1.0,0.0,1.0,1.0,0.0,1.0,0.63125,0.03125,0.6625,0.9850746268656716,0.0,0.9850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221875,0.0031250000000000444,2.225,71.1,0.10000000000000142,71.2,0.0,0.0,0.0,0.99671875,0.0006249999999999867,0.99734375,0.078125,0.015625,0.09375,0.03125,0.003125000000000001,0.034375,0.0,0.0,0.0,0.325,0.012500000000000011,0.3375,0.6196611881023273,0.004448478925041854,0.6241096670273691
raw_channel_colluding_ramp,decentralized_negotiated,2,1.1315093174411825,0.04972675106805324,1.1812360685092358,0.44431379902692814,0.003694509010144037,0.4480083080370722,0.858994398017818,0.0667765750977467,0.9257709731155647,0.48099430797077636,0.010219477180742731,0.4912137851515191,0.0,0.0,0.0,3.893908886712501,0.464407176133784,4.358316062846285,6.399105490747301,0.02065360501495439,6.419759095762255,0.9375,0.006249999999999978,0.94375,1.0,0.0,1.0,1.0,0.0,1.0,0.628125,0.03437499999999999,0.6625,0.9850746268656716,0.0,0.9850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2437500000000004,0.043749999999999956,2.2875,71.80000000000001,1.3999999999999986,73.2,0.0,0.0,0.0,0.99671875,0.0006249999999999867,0.99734375,0.075,0.012499999999999997,0.0875,0.0171875,0.0109375,0.028125,0.0,0.0,0.0,0.321875,0.009374999999999994,0.33125,0.6441155414795503,0.02321562555152923,0.6673311670310795
raw_attack_then_honest_recovery,centralized_trust,2,1.136910372065329,0.044714749317590896,1.18162512138292,0.41749730631147314,0.006280358922639062,0.4237776652341122,0.8992663321923201,0.06374388530028752,0.9630102174926076,0.4589898857031043,0.009982547661002428,0.4689724333641067,0.0,0.0,0.0,3.8891481301536666,0.4003436305992829,4.2894917607529495,7.0365238845941205,0.10284125041479442,7.139365135008915,0.91875,0.0,0.91875,1.0,0.0,1.0,1.0,0.0,1.0,0.653125,0.046875,0.7,0.5895522388059702,0.0,0.5895522388059702,0.0,0.0,0.0,6.5,0.5,7.0,0.2680829792053923,0.014339885487754944,0.28242286469314726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322883744724095,0.00436816643923521,0.6366565409116447
raw_attack_then_honest_recovery,decentralized_no_negotiation,2,1.1305925693763983,0.053489418806386135,1.1840819881827844,0.4223881992275734,0.0044284440006468195,0.42681664322822027,0.885255462686031,0.07239732850879116,0.957652791194822,0.4625879195466915,0.013694203021875573,0.47628212256856706,0.0,0.0,0.0,3.869848719002544,0.5057949588508797,4.375643677853423,7.49183129356577,0.05353612937167318,7.545367422937444,0.925,0.0,0.925,1.0,0.0,1.0,1.0,0.0,1.0,0.65625,0.050000000000000044,0.70625,0.5895522388059702,0.0,0.5895522388059702,0.0,0.0,0.0,6.5,0.5,7.0,0.2686738737882277,0.010114451127760743,0.27878832491598843,2.128125,0.034375000000000044,2.1625,68.1,1.1000000000000014,69.2,0.0,0.0,0.0,0.99671875,0.0006249999999999867,0.99734375,0.078125,0.015625,0.09375,0.03125,0.003125000000000001,0.034375,0.0,0.0,0.0,0.21250000000000002,0.012499999999999997,0.225,0.6380032085580751,0.013969458523206413,0.6519726670812815
raw_attack_then_honest_recovery,decentralized_negotiated,2,1.1191625797996099,0.0480739537181748,1.1672365335177848,0.42237516900761785,0.0056605360930765125,0.42803570510069433,0.8709842634899901,0.06716811226406405,0.9381523757540542,0.4642871738383562,0.010305827088064712,0.4745930009264209,0.0,0.0,0.0,3.943472134528867,0.45501183020289115,4.398483964731758,7.237453937223918,0.302136323077447,7.539590260301365,0.921875,0.0031250000000000444,0.925,1.0,0.0,1.0,1.0,0.0,1.0,0.65625,0.050000000000000044,0.70625,0.5895522388059702,0.0,0.5895522388059702,0.0,0.0,0.0,6.5,0.5,7.0,0.26658333096897563,0.01297570048538177,0.2795590314543574,2.1812500000000004,0.012499999999999956,2.19375,69.80000000000001,0.3999999999999986,70.2,0.0,0.0,0.0,0.99671875,0.0006249999999999867,0.99734375,0.075,0.012499999999999997,0.0875,0.0171875,0.0109375,0.028125,0.0,0.0,0.0,0.209375,0.009374999999999994,0.21875,0.6203681250335649,0.000991125009022653,0.6213592500425875
