algorithm,seed,frozen_m9a_loss,frozen_m9a_base_error,m9a_hypothesis_floor_loss,observer_loss,observer_base_error,observer_selection_rate,observer_mixture_rate,observer_defer_rate,observer_wrong_mode_action_rate,observer_mean_mode_count,observer_mean_credible_mode_count,observer_mean_top_mode_probability,observer_mean_confidence,observer_mean_predicted_risk,observer_mean_assignment_entropy,observer_mean_visible_agents,global_loss,global_base_error,global_selection_rate,global_mixture_rate,global_defer_rate,global_wrong_mode_action_rate,global_mean_mode_count,global_mean_credible_mode_count,global_mean_top_mode_probability,global_mean_confidence,global_mean_predicted_risk,global_mean_assignment_entropy,global_mean_visible_agents,current_to_observer_gap,observer_to_global_gap,current_to_global_gap,current_to_hypothesis_floor_gap,runtime_seconds,scenario
flocking_topology_resilient,12038,0.9077736351144612,0.5533986351144613,0.5437070940203091,0.2845464368925367,0.2845464368925367,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32863717517491564,0.12499999999999996,8.0,0.2845464368925367,0.2845464368925367,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32863717517491564,0.12499999999999996,8.0,0.6232271982219244,0.0,0.6232271982219244,0.36406654109415204,12.881065415916964,stable_control
flocking_topology_resilient,12039,0.9242429226580541,0.580492922658054,0.5683553349475815,0.274425019072387,0.274425019072387,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3297600054215838,0.12499999999999996,7.975,0.27277083829543325,0.27277083829543325,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32899504399012824,0.12499999999999996,8.0,0.649817903585667,0.0016541807769537287,0.6514720843626208,0.3558875877104726,12.87693658308126,stable_control
flocking_topology_resilient,12040,0.9448919853827407,0.6011419853827407,0.5909567297078568,0.2930897362901953,0.2930897362901953,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33345395695537977,0.12499999999999996,7.85,0.28906743099417975,0.28906743099417975,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32896285384722684,0.12499999999999996,8.0,0.6518022490925454,0.004022305296015549,0.6558245543885609,0.3539352556748838,12.384853709023446,stable_control
flocking_topology_resilient,12041,1.0060454110734862,0.6622954110734862,0.6493126011855409,0.2869893326123153,0.2869893326123153,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3339467430974726,0.12499999999999996,7.925,0.29187258568311414,0.29187258568311414,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33153486558119055,0.12499999999999996,8.0,0.7190560784611709,-0.004883253070798843,0.7141728253903721,0.3567328098879453,12.6051524579525,stable_control
flocking_topology_resilient,12042,0.8929067745659012,0.5385317745659011,0.5385317745659011,0.28073787038629977,0.28073787038629977,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3292764266078048,0.12499999999999996,8.0,0.28073787038629977,0.28073787038629977,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3292764266078048,0.12499999999999996,8.0,0.6121689041796015,0.0,0.6121689041796015,0.3543750000000001,12.518904499942437,stable_control
flocking_topology_resilient,12043,0.8973834599110152,0.5630084599110152,0.5517482278201546,0.2823422860414905,0.2823422860414905,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33268290045547266,0.12499999999999996,7.9,0.27863078285935955,0.27863078285935955,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3306802610481594,0.12499999999999996,8.0,0.6150411738695247,0.0037115031821309263,0.6187526770516556,0.34563523209086056,12.5182138341479,stable_control
flocking_topology_resilient,12044,0.8855666344512979,0.5418166344512979,0.5418166344512979,0.2713468191556954,0.2713468191556954,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3281545332222712,0.12499999999999996,8.0,0.2713468191556954,0.2713468191556954,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3281545332222712,0.12499999999999996,8.0,0.6142198152956024,0.0,0.6142198152956024,0.34375,12.652173624839634,stable_control
flocking_topology_resilient,12045,0.9041456734373131,0.5650831734373133,0.5600320478637155,0.25895928424373676,0.25895928424373676,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3296766362473792,0.12499999999999996,8.0,0.25895928424373676,0.25895928424373676,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3296766362473792,0.12499999999999996,8.0,0.6451863891935763,0.0,0.6451863891935763,0.3441136255735976,12.625424625119194,stable_control
flocking_topology_resilient,12046,0.9831926733056229,0.6488176733056229,0.5491629706664913,0.2885046492207062,0.2885046492207062,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33073169380150036,0.12499999999999996,7.925,0.28693814291306846,0.28693814291306846,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3292232546190771,0.12499999999999996,8.0,0.6946880240849167,0.0015665063076377161,0.6962545303925545,0.43402970263913154,12.696043875068426,stable_control
flocking_topology_resilient,12047,0.9715261495196398,0.6277761495196396,0.6044591352569968,0.2538299414136834,0.2538299414136834,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3298021627502271,0.12499999999999996,8.0,0.2538299414136834,0.2538299414136834,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3298021627502271,0.12499999999999996,8.0,0.7176962081059564,0.0,0.7176962081059564,0.367067014262643,13.010187374893576,stable_control
