policy,runs,resolved_mean,resolved_std,resolution_steps_mean,resolution_steps_std,wrong_selection_mean,wrong_selection_std,total_decision_loss_mean,total_decision_loss_std,decision_cost_mean,decision_cost_std,movement_cost_mean,movement_cost_std,movement_distance_mean,movement_distance_std,final_truth_probability_mean,final_truth_probability_std,final_entropy_mean,final_entropy_std,brier_score_mean,brier_score_std,log_loss_mean,log_loss_std,mean_confidence_mean,mean_confidence_std,hold_actions_mean,hold_actions_std,spread_actions_mean,spread_actions_std,probe_actions_mean,probe_actions_std,unique_probe_actions_mean,unique_probe_actions_std,planning_sequences_evaluated_mean,planning_sequences_evaluated_std,runtime_seconds_mean,runtime_seconds_std,hold_actions_fraction,spread_actions_fraction,probe_actions_fraction
passive,150,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.3263333333333333,0.1088429041223073,1.1354873657662388,0.16113198900596096,0.6895600000000002,0.195278766439729,1.192372750305917,0.4127351867599146,0.3906666666666667,0.08877937698462285,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002175413677468896,0.0003613807490774603,1.0,0.0,0.0
round_robin,150,1.0,0.0,2.1866666666666665,0.40639335077675115,0.0,0.0,2.062296454826667,0.6428088378518404,0.2966666666666667,0.1015983376941878,1.7656297881600003,0.5438678288700404,1.583210496,0.4538577663780798,0.9991920527544244,0.0019790624762606045,0.005274911494133241,0.012077701750848715,8.790161630303824e-06,2.853228777762471e-05,0.0008102427603254394,0.001986292748151978,0.8522647843379489,0.08009859526522653,0.0,0.0,2.1866666666666665,0.40639335077675115,0.0,0.0,0.0,0.0,0.0,0.0,9.473385599752268e-05,3.0982558465140807e-05,0.0,1.0,0.0
myopic_voi,150,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.3263333333333333,0.1088429041223073,1.1354873657662388,0.16113198900596096,0.6895600000000002,0.195278766439729,1.192372750305917,0.4127351867599146,0.3906666666666667,0.08877937698462285,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.898979485566356,0.0038002022231618565,0.0007287143067671283,1.0,0.0,0.0
receding_horizon_voi,150,1.0,0.0,2.62,0.7087077441842065,0.0,0.0,1.4500847981553597,0.3745889942014771,0.405,0.17717693604605161,1.04508479815536,0.23581315157242647,1.1417050434215184,0.2678037953932766,0.9985660851807444,0.002342919706361871,0.009641992912630428,0.014632552650284333,1.3852495233549448e-05,3.247556790969832e-05,0.0014377041332026548,0.0023512374312851646,0.8498559762538425,0.08043634589949923,0.6733333333333333,0.7256874135757229,1.06,0.23748684174075838,0.8866666666666667,0.716813938356546,0.7666666666666667,0.5705747589541231,77.82,28.015726535882187,0.009361739998372892,0.004257220346615993,0.25699745547073793,0.40458015267175573,0.3384223918575064
computational_oracle,150,1.0,0.0,2.7733333333333334,0.7584780081774876,0.0,0.0,1.327797550379308,0.33117786621954864,0.44333333333333336,0.1896195020443719,0.8844642170459747,0.25002728746002184,0.9944137970347869,0.28774701368932304,0.9987475101296536,0.0020823754715653194,0.00856345410029251,0.01325597231140299,1.0810796044571164e-05,2.544006721184015e-05,0.0012554540150127224,0.002088970636992895,0.8369183933691502,0.08307397660166511,0.7933333333333333,0.794117259743309,0.8,0.4,1.18,0.9385804884682685,0.8,0.5416025603090641,449.8,179.86669137632646,0.07689369781408459,0.03792879218941656,0.2860576923076923,0.28846153846153844,0.4254807692307692
