scenario,seed,policy,truth_mode,resolved,resolution_steps,selected_mode,wrong_selection,total_decision_loss,decision_cost,movement_cost,movement_distance,final_truth_probability,final_entropy,brier_score,log_loss,mean_confidence,hold_actions,spread_actions,probe_actions,unique_probe_actions,first_action,action_trace,planner_horizon,planning_sequences_evaluated,runtime_seconds,trace_fingerprint
four_mode_cross,9006,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00019812490791082382,5044132be2b3e823fa3c4566731a6f4de5ad338b9eb434dac1186ec69ccc835e
four_mode_cross,9007,passive,3,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00019858404994010925,726e86b4a7927869e2c5adc1b5a618e056edfff014e11a2b04e8b380095c4162
four_mode_cross,9008,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00018558395095169544,714ce49daecc8166836d64afe5cd5ca45ee1de35ddd950f99ce5c0d3b410cdbf
four_mode_cross,9009,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.0001884580124169588,a6768aab982d8f213efba5f35c4bdb6dd72b469c19b3a039d8938074c5dc9832
four_mode_cross,9000,round_robin,0,True,3,0,False,3.1989562880000006,0.5,2.6989562880000006,2.4990336000000006,0.9999999206092781,1.3773405166051503e-06,1.2605773442409181e-14,7.939072503689635e-08,0.847932935430312,0,3,0,0,spread,spread|spread|spread,0,0,0.00011358293704688549,2db979e9d6b2d55a072fe86b98674c2e4152d701d8175f7c4ec024bf98446ee6
four_mode_cross,9001,round_robin,2,True,2,2,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9937768652399369,0.03781476768328423,7.745408601079044e-05,0.006242579175302795,0.7042406027073249,0,2,0,0,spread,spread|spread,0,0,8.825003169476986e-05,2c12503da0ad0f7cf9f699cffc9b9ceb8e3614b40dbf2b6b25b5b1e5b6ef6f13
four_mode_cross,9002,round_robin,3,True,2,3,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9999942108297047,7.566630847774574e-05,6.693321285226899e-11,5.789187052567191e-06,0.9245850999005927,0,2,0,0,spread,spread|spread,0,0,8.662487380206585e-05,09ab93a8348bc84ed9f0e4ebf315dc8cd6cef40a95270a663d75101bd31abda1
four_mode_cross,9003,round_robin,3,True,2,3,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9983948865857105,0.012179981266327751,4.976337944556833e-06,0.0016064029889529816,0.7522714343117788,0,2,0,0,spread,spread|spread,0,0,8.716713637113571e-05,1faa572e5175011c51a97e4ff0b51435a3a1b303f1af236f13a427e0c061d539
four_mode_cross,9004,round_robin,2,True,2,2,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9995837873207919,0.0036562800687306393,3.464489337238054e-07,0.00041629931974670017,0.7237129340763488,0,2,0,0,spread,spread|spread,0,0,8.583418093621731e-05,1120588f4fdf3985432700792e4ece0470c3dd393c375625811918385457cdd3
four_mode_cross,9005,round_robin,0,True,2,0,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9999999764471957,4.3974797798124545e-07,1.0853233256207143e-15,2.355280453983949e-08,0.8859971756786567,0,2,0,0,spread,spread|spread,0,0,8.462485857307911e-05,5a8c1946310cd22dab62adcad223967fec637aec5d68eb27636297cc5e72ff3c
four_mode_cross,9006,round_robin,1,True,2,1,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9998286417017898,0.0016579021449291624,5.8704870227076636e-08,0.00017137298172087892,0.767026911881711,0,2,0,0,spread,spread|spread,0,0,8.754199370741844e-05,5044132be2b3e823fa3c4566731a6f4de5ad338b9eb434dac1186ec69ccc835e
four_mode_cross,9007,round_robin,3,True,2,3,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9999993325620942,1.0167701534747116e-05,8.892136609239986e-13,6.674381285692358e-07,0.7678081594006324,0,2,0,0,spread,spread|spread,0,0,8.583301678299904e-05,726e86b4a7927869e2c5adc1b5a618e056edfff014e11a2b04e8b380095c4162
four_mode_cross,9008,round_robin,1,True,2,1,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9999999094920902,1.5696764345514145e-06,1.5948659849020677e-14,9.050791392928937e-08,0.8055650574680322,0,2,0,0,spread,spread|spread,0,0,8.674990385770798e-05,714ce49daecc8166836d64afe5cd5ca45ee1de35ddd950f99ce5c0d3b410cdbf
four_mode_cross,9009,round_robin,1,True,2,1,False,1.7305504000000003,0.25,1.4805504000000003,1.3708800000000003,0.9999497166345807,0.0005596032931000579,4.764882699047935e-09,5.02846296701454e-05,0.8500999883000346,0,2,0,0,spread,spread|spread,0,0,8.65831971168518e-05,a6768aab982d8f213efba5f35c4bdb6dd72b469c19b3a039d8938074c5dc9832
four_mode_cross,9000,myopic_voi,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.0046526670921593904,2db979e9d6b2d55a072fe86b98674c2e4152d701d8175f7c4ec024bf98446ee6
four_mode_cross,9001,myopic_voi,2,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004643332911655307,2c12503da0ad0f7cf9f699cffc9b9ceb8e3614b40dbf2b6b25b5b1e5b6ef6f13
four_mode_cross,9002,myopic_voi,3,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004593041958287358,09ab93a8348bc84ed9f0e4ebf315dc8cd6cef40a95270a663d75101bd31abda1
four_mode_cross,9003,myopic_voi,3,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004643416963517666,1faa572e5175011c51a97e4ff0b51435a3a1b303f1af236f13a427e0c061d539
four_mode_cross,9004,myopic_voi,2,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004627041984349489,1120588f4fdf3985432700792e4ece0470c3dd393c375625811918385457cdd3
four_mode_cross,9005,myopic_voi,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004681750200688839,5a8c1946310cd22dab62adcad223967fec637aec5d68eb27636297cc5e72ff3c
four_mode_cross,9006,myopic_voi,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004696708172559738,5044132be2b3e823fa3c4566731a6f4de5ad338b9eb434dac1186ec69ccc835e
four_mode_cross,9007,myopic_voi,3,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004706416977569461,726e86b4a7927869e2c5adc1b5a618e056edfff014e11a2b04e8b380095c4162
four_mode_cross,9008,myopic_voi,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004666624823585153,714ce49daecc8166836d64afe5cd5ca45ee1de35ddd950f99ce5c0d3b410cdbf
four_mode_cross,9009,myopic_voi,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.25,1.3862943611198906,0.75,1.3862943611198906,0.25,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,1,60,0.004673083079978824,a6768aab982d8f213efba5f35c4bdb6dd72b469c19b3a039d8938074c5dc9832
four_mode_cross,9000,receding_horizon_voi,0,True,5,0,False,2.3054288818247075,1.0,1.3054288818247075,1.455386102280884,0.9999999999917428,2.190480667375653e-10,1.3636131333235337e-22,8.25717272338123e-12,0.8862785687557884,3,1,1,1,spread,spread|probe_2|hold|hold|hold,2,180,0.02371899993158877,2db979e9d6b2d55a072fe86b98674c2e4152d701d8175f7c4ec024bf98446ee6
four_mode_cross,9001,receding_horizon_voi,2,True,3,2,False,1.6704078866390328,0.5,1.1704078866390328,1.286609858298791,0.9999987011406241,1.89044361889967e-05,3.3738766991715987e-12,1.298860219460777e-06,0.6716582714114573,1,1,1,1,spread,spread|probe_0|hold,2,108,0.014138625003397465,2c12503da0ad0f7cf9f699cffc9b9ceb8e3614b40dbf2b6b25b5b1e5b6ef6f13
four_mode_cross,9002,receding_horizon_voi,3,True,2,3,False,1.0846240000000003,0.25,0.8346240000000003,0.8668800000000002,0.997480912514094,0.01771633393560325,1.2581647945529908e-05,0.002522265725417737,0.9233284507427872,1,1,0,0,spread,spread|hold,2,72,0.00956216687336564,09ab93a8348bc84ed9f0e4ebf315dc8cd6cef40a95270a663d75101bd31abda1
four_mode_cross,9003,receding_horizon_voi,3,True,3,3,False,1.6704078866390328,0.5,1.1704078866390328,1.286609858298791,0.999999974091643,4.964445602448691e-07,1.0070576592271578e-15,2.590835735094661e-08,0.8196727237768924,1,1,1,1,spread,spread|probe_3|hold,2,108,0.014220125041902065,1faa572e5175011c51a97e4ff0b51435a3a1b303f1af236f13a427e0c061d539
four_mode_cross,9004,receding_horizon_voi,2,True,3,2,False,1.5436428800000004,0.5,1.0436428800000004,1.1281536000000003,0.9999914256860246,0.000108794050878447,1.465673170884254e-10,8.574350735024861e-06,0.8042409502294708,2,1,0,0,spread,spread|hold|hold,2,108,0.01438754191622138,1120588f4fdf3985432700792e4ece0470c3dd393c375625811918385457cdd3
four_mode_cross,9005,receding_horizon_voi,0,True,2,0,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9999773607548849,0.00027081288776199634,9.539937592387673e-10,2.2639501386718935e-05,0.8859858678325012,0,1,1,1,spread,spread|probe_0,2,72,0.00969233294017613,5a8c1946310cd22dab62adcad223967fec637aec5d68eb27636297cc5e72ff3c
four_mode_cross,9006,receding_horizon_voi,1,True,2,1,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9901406309476491,0.055996956652459504,0.00019221019402917877,0.009908294479583177,0.7621829065046407,0,1,1,1,spread,spread|probe_0,2,72,0.009494999889284372,5044132be2b3e823fa3c4566731a6f4de5ad338b9eb434dac1186ec69ccc835e
four_mode_cross,9007,receding_horizon_voi,3,True,2,3,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9999548670154315,0.0004987127360707277,4.043805205753854e-09,4.513400309233525e-05,0.767785926627301,0,1,1,1,spread,spread|probe_3,2,72,0.009605209110304713,726e86b4a7927869e2c5adc1b5a618e056edfff014e11a2b04e8b380095c4162
four_mode_cross,9008,receding_horizon_voi,1,True,2,1,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9995925903534055,0.0036130261315800707,3.282145515377996e-07,0.0004074926604524023,0.8053613978986899,0,1,1,1,spread,spread|probe_0,2,72,0.0095469169318676,714ce49daecc8166836d64afe5cd5ca45ee1de35ddd950f99ce5c0d3b410cdbf
four_mode_cross,9009,receding_horizon_voi,1,True,2,1,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9920002785630166,0.052730919950298494,9.535979828866407e-05,0.008031890887811099,0.8461252692642527,0,1,1,1,spread,spread|probe_0,2,72,0.009431167040020227,a6768aab982d8f213efba5f35c4bdb6dd72b469c19b3a039d8938074c5dc9832
four_mode_cross,9000,computational_oracle,0,True,5,0,False,2.3054288818247075,1.0,1.3054288818247075,1.455386102280884,0.9999999999917428,2.190480667375653e-10,1.3636131333235337e-22,8.25717272338123e-12,0.8862785687557884,3,1,1,1,spread,spread|probe_2|hold|hold|hold,3,1080,0.19967354112304747,2db979e9d6b2d55a072fe86b98674c2e4152d701d8175f7c4ec024bf98446ee6
four_mode_cross,9001,computational_oracle,2,True,3,2,False,1.6704078866390328,0.5,1.1704078866390328,1.286609858298791,0.9999987011406241,1.89044361889967e-05,3.3738766991715987e-12,1.298860219460777e-06,0.6716582714114573,1,1,1,1,spread,spread|probe_0|hold,3,648,0.12020904081873596,2c12503da0ad0f7cf9f699cffc9b9ceb8e3614b40dbf2b6b25b5b1e5b6ef6f13
four_mode_cross,9002,computational_oracle,3,True,2,3,False,1.0846240000000003,0.25,0.8346240000000003,0.8668800000000002,0.997480912514094,0.01771633393560325,1.2581647945529908e-05,0.002522265725417737,0.9233284507427872,1,1,0,0,spread,spread|hold,3,432,0.0812724579591304,09ab93a8348bc84ed9f0e4ebf315dc8cd6cef40a95270a663d75101bd31abda1
four_mode_cross,9003,computational_oracle,3,True,3,3,False,1.6704078866390328,0.5,1.1704078866390328,1.286609858298791,0.999999974091643,4.964445602448691e-07,1.0070576592271578e-15,2.590835735094661e-08,0.8196727237768924,1,1,1,1,spread,spread|probe_3|hold,3,648,0.12011995888315141,1faa572e5175011c51a97e4ff0b51435a3a1b303f1af236f13a427e0c061d539
four_mode_cross,9004,computational_oracle,2,True,3,2,False,1.5436428800000004,0.5,1.0436428800000004,1.1281536000000003,0.9999914256860246,0.000108794050878447,1.465673170884254e-10,8.574350735024861e-06,0.8042409502294708,2,1,0,0,spread,spread|hold|hold,3,648,0.1266692909412086,1120588f4fdf3985432700792e4ece0470c3dd393c375625811918385457cdd3
four_mode_cross,9005,computational_oracle,0,True,2,0,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9999773607548849,0.00027081288776199634,9.539937592387673e-10,2.2639501386718935e-05,0.8859858678325012,0,1,1,1,spread,spread|probe_0,3,432,0.08138958388008177,5a8c1946310cd22dab62adcad223967fec637aec5d68eb27636297cc5e72ff3c
four_mode_cross,9006,computational_oracle,1,True,3,1,False,1.5436428800000004,0.5,1.0436428800000004,1.1281536000000003,0.9999998853393894,2.0209419995055563e-06,2.0354343161509533e-14,1.1466061713528478e-07,0.8351806868251508,2,1,0,0,spread,spread|hold|hold,3,648,0.14061679202131927,5044132be2b3e823fa3c4566731a6f4de5ad338b9eb434dac1186ec69ccc835e
four_mode_cross,9007,computational_oracle,3,True,2,3,False,1.1583245852552517,0.25,0.9083245852552517,0.9590057315690645,0.9999548670154315,0.0004987127360707277,4.043805205753854e-09,4.513400309233525e-05,0.767785926627301,0,1,1,1,spread,spread|probe_3,3,432,0.08266650000587106,726e86b4a7927869e2c5adc1b5a618e056edfff014e11a2b04e8b380095c4162
four_mode_cross,9008,computational_oracle,1,True,2,1,False,1.0846240000000003,0.25,0.8346240000000003,0.8668800000000002,0.9997058226421492,0.0027867686293769527,1.564603401996918e-07,0.0002942206364976317,0.8054180140430618,1,1,0,0,spread,spread|hold,3,432,0.08291887491941452,714ce49daecc8166836d64afe5cd5ca45ee1de35ddd950f99ce5c0d3b410cdbf
four_mode_cross,9009,computational_oracle,1,True,3,1,False,1.5436428800000004,0.5,1.0436428800000004,1.1281536000000003,0.9999915642871374,0.00011279014813611204,1.0714522521938406e-10,8.435748443401456e-06,0.8933792074429902,2,1,0,0,spread,spread|hold|hold,3,648,0.14306412497535348,a6768aab982d8f213efba5f35c4bdb6dd72b469c19b3a039d8938074c5dc9832
four_mode_skewed_cost,9000,passive,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.4200000000000003,1.2450354115604019,0.47779999999999934,0.8675005677047223,0.42000000000000026,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.0002783341333270073,0e0eb575e225b4017ee4085e3784b6524f7bfb677ba9e3527fc110872ead268a
four_mode_skewed_cost,9001,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.32999999999999974,1.2450354115604023,0.6578000000000005,1.108662624521612,0.42000000000000004,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.000208292156457901,7f3abd66d0f5609a7600a686912e8df077a6a8ac2c5a56adba1675b3f7e31905
four_mode_skewed_cost,9002,passive,3,False,10,-1,False,2.5,2.5,0.0,0.0,0.1000000000000001,1.2450354115604023,1.1177999999999997,2.3025850929940446,0.41999999999999993,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00019149994477629662,e4a701e7c40702e402d5054877b0e89ee57330d928f92bf0c7b814a022160f96
four_mode_skewed_cost,9003,passive,2,False,10,-1,False,2.5,2.5,0.0,0.0,0.14999999999999983,1.2450354115604019,1.0178000000000005,1.8971199848858824,0.4200000000000001,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00018816697411239147,517e4e37bae4cde925fd3293fcd86789ff7e20d32c48a2229a874ece895b6324
four_mode_skewed_cost,9004,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.32999999999999996,1.2450354115604023,0.6578000000000002,1.1086626245216114,0.41999999999999993,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.000187374884262681,67c2430d4519dc29713b4189b503373ef983ce51b6614f1ef578e281f8074ad8
