scenario,seed,runtime_seconds,motion_distance_difference,current_algorithm,current_seed,current_position_rmse,current_best_hypothesis_rmse,current_mean_truth_consistent_flock_weight,current_decision_loss,current_mean_decision_base_error,current_selection_rate,current_mixture_rate,current_abstention_rate,current_investigation_rate,current_wrong_mode_rate,current_wrong_mode_action_rate,current_mean_output_confidence,current_ambiguity_resolution_steps,current_agent_position_rmse,current_mean_nees,current_p95_nees,current_max_nees,current_coverage95_rate,current_rejoin_window_nees,current_mean_nis,current_information_gain,current_spatial_diversity,current_estimate_disagreement,current_mean_operational_agents,current_mean_delivery_ratio,current_mean_message_age,current_partition_active_rate,current_partition_selection_rate,current_mean_topology_components,current_mean_observer_component_size,current_mean_topology_visibility_fraction,current_mean_topology_live_support,current_mean_topology_retained_support,current_mean_topology_unknown_support,current_mean_topology_probation_agents,current_topology_rejoin_events,current_topology_merge_grace_rate,current_topology_epoch_changes,current_mean_duplicate_support_suppressed,current_topology_selection_blocked_rate,current_mean_missing_evidence_residual_mass,current_mean_missing_evidence_model_nis,current_mean_missing_evidence_assignment_entropy,current_mean_missing_evidence_predicted_risk,current_mean_missing_evidence_predicted_wrong_risk,current_mean_missing_evidence_credible_modes,current_max_primary_support_jump,current_recovery_steps,current_messages,current_bytes_sent,current_mean_momentum,current_mean_momentum_change_score,current_mean_momentum_corroborating_agents,current_mean_momentum_biased_agents,current_momentum_fallback_rate,current_momentum_change_events,current_mean_hypothesis_flocks,current_multiflock_rate,current_mean_primary_flock_size,current_mean_primary_flock_weight,current_mean_alternative_flock_weight,current_mean_quarantined_agents,current_quarantine_rate,current_mean_suspected_bias_agents,current_mean_bias_estimate_norm,current_movement_distance,candidate_decision_loss,candidate_mean_base_error,candidate_position_rmse,candidate_best_hypothesis_rmse,candidate_selection_rate,candidate_mixture_rate,candidate_abstention_rate,candidate_wrong_mode_action_rate,candidate_mean_nees,candidate_p95_nees,candidate_max_nees,candidate_coverage95_rate,candidate_mean_residual_mass,candidate_max_residual_mass,candidate_mean_model_nis,candidate_mean_assignment_entropy,candidate_mean_predicted_risk,candidate_mean_predicted_wrong_risk,candidate_mean_credible_modes,candidate_mean_visible_agents,candidate_movement_distance,observer_loss,global_loss,hindsight_floor_loss
failure_only,14027,1.399909791070968,0.0,flocking_topology_resilient,14027,2.200369903288666,0.667842249070312,0.6447916666666667,0.95529437987236,0.6109193798723601,0.55,0.0,0.45,0.06875,0.014705882352941176,0.00625,0.3223958333333333,140,0.6866014301417985,1.7583272590142376,4.859610412144508,11.10544059356104,0.9778645833333333,0.9424700389946121,2.1317897654096543,3.602194154510596,16.029822202798613,3.769701569176887,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,6.689583333333334,0.29721611551173843,0.16380208333333335,0.05,2,0.0,2,41.58125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3402,653184,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.93125,0.875,5.175,0.6463541666666666,0.18984375,0.08125,0.075,0.375,1.648028377788038,167.17581951961196,0.35030238058884805,0.35030238058884805,0.3913338772079424,0.3913338772079424,1.0,0.0,0.0,0.0,2.3075469722399244,6.906801503693765,10.222112237061333,0.91875,0.014890402703816391,0.05616831770688033,2.0570157896818926,0.12601969515748163,0.4571110506538272,0.014890402703816391,1.0,6.69375,167.17581951961196,0.3496231476846613,0.3496231476846613,0.5986278836863186
failure_only,14028,1.119392708875239,0.0,flocking_topology_resilient,14028,3.559803343246427,0.7207412354010116,0.46171875,1.1627053728397243,0.6267678728397242,0.29375,0.0,0.70625,0.0625,0.0,0.0,0.14375,73,0.7270503802977103,1.511428968892713,4.886594828748812,18.6369807441664,0.965625,4.231872154781111,2.0518332606327454,3.659418143662743,11.808860020398544,1.8945971156957662,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.1875,0.33556692049961667,0.3515625,0.05,2,0.0,2,31.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,3408,654336,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.51875,0.45625,4.51875,0.56484375,0.08359375,1.6375,0.64375,1.15,1.4971060107020044,154.17825144548726,0.4124308967215173,0.3936808967215172,0.4646152001477094,0.4646152001477094,0.975,0.0,0.025,0.0,2.1218301958243133,6.78319099011653,13.052847124262238,0.9375,0.01800475822940133,0.19342783461520033,1.8602343701475732,0.12500000002569897,0.5529124860352574,0.01800475822940133,1.0,5.1875,154.17825144548726,0.29901387077625985,0.29901387077625985,0.6267678728397242
failure_only,14029,1.3564375410787761,0.0,flocking_topology_resilient,14029,2.1493682638663967,0.6339965532381036,0.6140625,0.9225753595801744,0.5688253595801745,0.5375,0.0,0.4625,0.06875,0.030303030303030304,0.0125,0.253125,140,0.6592374829662085,1.5957701861216556,4.184555858829671,9.99382584228845,0.9630208333333334,4.002577373478732,2.184668873275006,3.6807113017627286,10.712773268734614,3.9297871213319624,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,6.4125,0.3061325268275994,0.1984375,0.05,2,0.0,2,39.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3375,648000,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.95,0.875,4.9375,0.6171875,0.18359375,0.45,0.23125,0.46875,1.6836830464710282,148.11627394875038,0.2902796927887929,0.2902796927887929,0.3275416369092873,0.3275416369092873,1.0,0.0,0.0,0.0,1.634898944924568,5.0552692510086725,8.498601655286846,0.96875,0.016209714551548432,0.05912137395101193,1.9114415387990704,0.12500000001610395,0.4656127753695647,0.016209714551548432,1.0,6.4125,148.11627394875038,0.2907165889845997,0.2907165889845997,0.5552211031172742
failure_only,14030,1.0868972497992218,0.0,flocking_topology_resilient,14030,3.6227939019689366,1.0070233332034075,0.425,1.4650084947973046,0.8721959947973044,0.21875,0.0,0.78125,0.06875,0.0,0.0,0.0984375,84,1.0219342189402243,1.5889890457951712,3.771621538682747,33.1386830242209,0.9640625,3.26412660749185,2.0409019808149327,3.6506862806705684,14.188208941037022,3.124028278534449,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.0125,0.6061197886209528,0.3734375,0.05,2,0.0,2,29.93125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,3413,655296,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.64375,0.525,4.31875,0.53984375,0.0859375,1.79375,0.69375,1.275,1.4994380052936327,161.8443311657656,0.38916799945504377,0.38916799945504377,0.4614458483859929,0.4614458483859929,1.0,0.0,0.0,0.0,2.251011785535738,6.938790818749569,17.153142430206266,0.925,0.0160738668897241,0.0810210284732155,1.8266565985627032,0.1250000000041991,0.5298954570339051,0.0160738668897241,1.0,5.0125,161.8443311657656,0.3289179586966221,0.3289179586966221,0.8721959947973044
failure_only,14031,1.1232204590924084,0.0,flocking_topology_resilient,14031,3.6970427068521596,0.9120221353503891,0.43125,1.3826353273843233,0.7623228273843232,0.18125,0.0,0.81875,0.0625,0.0,0.0,0.13125,124,0.9358078203124639,1.2519721729970552,4.1739163715372705,10.218376167522132,0.97890625,2.6103068150140873,1.9827194368677639,3.6451012185821803,17.94487813333435,4.218328448543644,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.1375,0.42959652628916983,0.3578125,0.05,2,0.0,2,30.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3404,653568,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.95625,0.775,4.40625,0.55078125,0.09140625,1.75625,0.69375,1.19375,1.5207706817023254,179.43736890980475,0.36632127700711703,0.35694627700711706,0.39662731367693926,0.39662731367693926,0.9875,0.0,0.0125,0.0,1.8092253112684762,4.820982035325546,9.517488234996861,0.975,0.023806077760847956,0.10825102406539189,1.919714103731333,0.1250000009779443,0.57583437431348,0.023806077760847956,1.0,5.1375,179.43736890980475,0.308509737214567,0.308509737214567,0.7623228273843232
failure_only,14032,1.1079203749541193,0.0,flocking_topology_resilient,14032,1.4280121429446342,0.668485594643135,0.544118923611111,1.1532429793009602,0.5876179793009602,0.2625,0.0,0.7375,0.125,0.0,0.0,0.10698784722222224,127,0.6604071910048501,1.6059123794847618,4.34316671406774,8.039915759038925,0.9722395833333334,1.2590040907067035,1.740685455712177,3.727483936168891,10.053603375400012,3.6717156695591084,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,5.046701388888889,0.33783204628916985,0.3691623263888889,0.05,2,0.0,2,30.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3380,648960,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.85625,0.78125,4.39375,0.5472439236111111,0.0828125,1.68125,0.64375,1.21875,1.5410442074514419,154.50079953667756,0.3680940176924393,0.3680940176924393,0.4262888732027688,0.4262888732027688,1.0,0.0,0.0,0.0,1.9840699143090255,6.178477421873525,10.173953109637013,0.925,0.018357153587722413,0.09570431819469878,1.8117167361038198,0.12500000050862212,0.5274839246742384,0.018357153587722413,1.0,5.0625,154.50079953667756,0.2891888447081509,0.2891888447081509,0.5874500640534228
failure_only,14033,1.3764204578474164,0.0,flocking_topology_resilient,14033,2.176936350279645,0.6287097170758599,0.6116970486111111,0.9274843967144853,0.5559218967144852,0.51875,0.0,0.48125,0.10625,0.0,0.0,0.24526909722222223,87,0.6381846127454928,1.461086370404269,3.8913377105504354,5.680045889124109,0.9807291666666668,1.5819395323482894,2.0118763738554075,3.6682072019676872,17.258816809957313,3.095340128541596,7.125,1.0,0.0,0.0,0.0,1.0125,7.075,0.884375,6.362326388888889,0.1848043488885539,0.20470920138888887,0.05,2,0.025,4,39.4875,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666663,,3391,651072,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5875,0.54375,4.95,0.6132595486111111,0.18203125,0.4125,0.24375,0.4625,1.6842493258051079,174.94801010170383,0.28363975763552957,0.28363975763552957,0.31859044313386475,0.31859044313386475,1.0,0.0,0.0,0.0,1.531953525386537,4.437384682360835,9.184398697187136,0.96875,0.013255788701534429,0.07512831271565425,1.8388521731906782,0.1250000001086759,0.4462736535536937,0.013255788701534429,1.0,6.4375,174.94801010170383,0.27960986812696154,0.2785733074767062,0.553546470097043
failure_only,14034,1.3770583749283105,0.0,flocking_topology_resilient,14034,2.2098311436245397,0.6541509628623976,0.6227647569444444,0.9592083568541337,0.6101458568541338,0.54375,0.0,0.45625,0.06875,0.2857142857142857,0.0125,0.2736545138888889,77,0.6798614605875579,1.7350493983219377,4.2910698860302965,9.826228015867311,0.9745833333333334,2.3912889637609775,2.015436677234223,3.6909662764045925,12.09515800153825,3.1083494327422123,7.125,1.0,0.0,0.0,0.0,1.0,7.125,0.890625,6.550868055555556,0.06762,0.18114149305555555,0.05,2,0.0,2,40.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3385,649920,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.48125,4.99375,0.6235460069444445,0.19453125,0.4,0.21875,0.35625,1.707487248787468,157.47752159846692,0.32151530687148017,0.32151530687148017,0.35078910019680304,0.35078910019680304,1.0,0.0,0.0,0.0,1.9246899375126723,4.899591759380946,9.016332987782084,0.975,0.013312281703691106,0.06551951504676962,1.9142745809339305,0.1266161785340274,0.4417463189060191,0.013312281703691106,1.0,6.55625,157.47752159846692,0.32063227323372834,0.32063227323372834,0.5897686825467654
failure_only,14035,1.1543143331073225,0.0,flocking_topology_resilient,14035,3.771532557226697,1.0282445503505953,0.4479166666666667,1.4368337685959882,0.8671462685959883,0.25625,0.0,0.74375,0.11875,0.0,0.0,0.18645833333333334,72,1.034643320110569,1.5371309613343676,4.8418181262189135,25.34364001067604,0.9534375,0.9718973908601813,1.9311475968704506,3.6059140308318915,12.103011071824024,3.2972724705190126,7.125,1.0,0.0,0.0,0.0,1.01875,7.05,0.88125,5.220833333333333,0.44003328849961665,0.3473958333333333,0.05,2,0.025,4,32.1875,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3409,654528,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.56875,0.45,4.6625,0.5822916666666667,0.06953125,1.4375,0.63125,1.06875,1.4870856287401777,161.9125483886399,0.3549841927391332,0.3549841927391332,0.41299365279935907,0.41299365279935907,1.0,0.0,0.0,0.0,1.8788301515514299,6.121616072508374,9.887543097399691,0.94375,0.014794021038913497,0.07740460700986822,1.906974372723018,0.12661617880248688,0.5128497116937727,0.014794021038913497,1.0,5.2875,161.9125483886399,0.30134991786330134,0.3024388245075471,0.8671462685959883
failure_only,14036,1.4259682090487331,0.0,flocking_topology_resilient,14036,2.0692556937836795,0.651668799460751,0.659353298611111,0.9325630944487304,0.5728755944487305,0.53125,0.0,0.46875,0.08125,0.0,0.0,0.34370659722222224,76,0.6689641744698481,1.6527694929101173,4.812414782555825,8.12140968299114,0.98046875,0.5307497975951747,1.9099441546151126,3.6832173298476114,9.946476459686748,4.3955702659155635,7.125,1.0,0.0,0.0,0.0,1.0125,7.0875,0.8859375,6.746701388888889,0.11152276800000001,0.15666232638888888,0.05,2,0.025,4,42.48125,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3367,646464,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.475,5.29375,0.6601345486111111,0.182421875,0.08125,0.08125,0.2375,1.672844169898945,126.41767018425024,0.30322834788172964,0.2938533478817297,0.3342134906933056,0.3342134906933056,0.9875,0.0,0.0125,0.0,1.7703743432324308,5.090710137950108,17.574775018261747,0.9625,0.016931627961435363,0.12797022991808688,1.8942658675709994,0.12661617858982813,0.4692406992733549,0.016931627961435363,1.0,6.80625,126.41767018425024,0.2907570787064124,0.28964075145781687,0.5625390072293763
