seed,algorithm,step,target_x,target_y,team_estimate_x,team_estimate_y,team_position_error,mean_agent_squared_error,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_momentum,messages,bytes_sent
0,independent_kf,30,21.565211295236278,6.762723424602322,21.592648264555095,7.770626823952386,1.0082767723729522,0.6617639087736014,1.906665676082577,1.0,1.7644121379986477,3.574613775616737,0.4614839607098217,1.0925559281655606,0.0,0,0
0,independent_kf,31,22.285639603343174,7.0837855830753504,22.12327092412361,8.334362298576108,1.2610732371056685,0.4771139189546437,1.370924678965771,1.0,1.773394515852483,3.5770246852277827,0.46183386745914695,0.9126280549473674,0.0,0,0
0,independent_kf,32,23.03192213028245,7.395416700624429,22.689846761075714,8.5041466226015,1.160300649877094,0.6275183499560977,1.8135620467323754,1.0,1.4675315895036407,3.573819899364859,0.5031234128216362,0.9473660214523709,0.0,0,0
0,independent_kf,33,23.802110188575003,7.720320173693606,23.097614059954438,8.877676967640157,1.3549131129838563,0.646068096986059,1.8658822396450145,1.0,0.9404957712419173,3.565882401057433,0.5235909482414371,0.9899646823145707,0.0,0,0
0,independent_kf,34,24.600008565637896,8.034184285593224,24.91676018172343,7.883504286669877,0.35076494746245185,0.3623298881346706,1.033053271433236,1.0,2.5688317740473776,3.5557055800515647,0.5096908476079524,0.8023135206735079,0.0,0,0
0,independent_kf,35,25.40647421266435,8.329050601369465,26.36521902481047,8.151516232378302,0.9750436231216495,0.5334745207539675,1.5153101409527998,1.0,1.489349961849456,3.5527881005548076,0.4872420444830376,0.9949326914236388,0.0,0,0
0,independent_kf,36,26.226139741567078,8.624739156471566,27.470439243904863,8.466525140281588,1.254317713514811,0.6618159169881135,1.8780928891490716,1.0,0.8430047487159962,3.547949382673929,0.46797042687005824,1.0685775978496723,0.0,0,0
0,independent_kf,37,27.081129932209436,8.896198486389657,28.29036767185562,9.90985770694832,1.5778976286211366,0.8380396652608535,2.3682232102774843,0.875,1.9201896245513868,3.539427861429833,0.4824060211714922,1.240401856628099,0.0,0,0
0,independent_kf,38,27.950626164620708,9.162840554034007,28.549207268961997,9.139885435200194,0.5990210980884657,0.8026219861892435,2.2176500703471844,1.0,2.610439751395235,3.536373028841886,0.532742417736678,1.229534798832309,0.0,0,0
0,independent_kf,39,28.812466479432103,9.466200653825348,28.71331968174292,9.04429374470608,0.433399962453384,0.6112853320649613,1.698792212628668,0.875,1.9280197337539238,3.5290691363952646,0.6254697403607171,1.003428372386839,0.0,0,0
0,independent_kf,40,29.677276466822722,9.78667573478485,28.7175869837057,9.107783270023257,1.1755419527671003,0.9737132574794061,2.712287141889125,0.875,1.306174134332284,3.5257006063596315,0.6342377231257696,1.3412291737765387,0.0,0,0
0,independent_kf,41,30.53972340030434,10.08559656314671,30.327460290274974,9.240736370092494,0.8711167394138095,0.4322554992177277,1.1962233867564986,1.0,2.6367746405190404,3.5231472095283416,0.6141258312639382,0.9071465082544933,0.0,0,0
0,independent_kf,42,31.38147978789071,10.378758208672934,31.718425350019853,9.878225283891075,0.6033784224093582,0.532202728518679,1.4433749233095818,1.0,1.429617386167667,3.521463006551585,0.5984367455889263,0.9051022209731802,0.0,0,0
0,independent_kf,43,32.21452974605241,10.695981983076775,31.84233761974346,10.85402110134639,0.40435546464690786,0.3424136086996584,0.9347567213636727,1.0,1.4400690536135232,3.517824168836457,0.6001726822658007,0.7561735329555652,0.0,0,0
0,independent_kf,44,33.045411704478525,11.050501585879175,32.910169086473246,11.259429122620993,0.2488800541102592,0.5962762420688755,1.6313567711576458,1.0,0.8806347483551258,3.5166840766708343,0.5217534457957118,0.9877670513262977,0.0,0,0
0,independent_kf,45,33.86326874416628,11.445815135322679,34.49891798734098,10.84297708350763,0.8760500425573515,0.9488113672923951,2.5968608509769444,1.0,1.7183235289269367,3.5154946691428623,0.4634595892804581,1.2285583191875442,0.0,0,0
0,independent_kf,46,34.67212361441664,11.851615247097461,35.2977175643027,11.246054823936536,0.8706728525875154,0.7495132025348286,2.0481306303167717,1.0,0.992560191447574,3.513411843672999,0.4935356772755492,1.0838443545046983,0.0,0,0
0,independent_kf,47,35.4786909787217,12.261114981278833,35.31909467654758,11.999643445877604,0.3063304481972535,0.791594060254539,2.143520359681566,0.875,1.8573271795073478,3.5118165143140097,0.5002338596727345,1.156941620938328,0.0,0,0
0,independent_kf,48,36.29039327988019,12.676188768719534,36.28908968720771,12.42827815258741,0.2479140434603597,0.5700698166000977,1.5366933142257337,1.0,2.255445484201024,3.5072902261972434,0.4954360390604359,1.024734460790378,0.0,0,0
0,independent_kf,49,37.08734295432166,13.066424443172224,37.29216924388471,12.522016518776264,0.5816646774914923,0.6565865920844638,1.7721815800296983,1.0,1.0101452583125243,3.5077139153776686,0.4872415826959808,1.1180239526077866,0.0,0,0
0,independent_kf,50,37.87381091796062,13.451512527854518,38.559665543103435,13.509087798337314,0.6882670111235614,0.27677818158235523,0.7498861383144859,1.0,2.2664322135580433,3.509751732344724,0.5390094687030275,0.7087873037756374,0.0,0,0
0,independent_kf,51,38.664508734815186,13.83554246472503,39.03452652285603,13.7590285430679,0.3778459258401361,0.287616665465083,0.7824934181869934,1.0,1.2178602330914432,3.509908809673779,0.5169919832493163,0.7184011708420768,0.0,0,0
0,independent_kf,52,39.464065896169714,14.190137916558754,39.18824982110751,14.365871679151612,0.3270426005549756,0.4296881064816862,1.16749087154761,1.0,1.1215555925099978,3.5120281320459608,0.5075812341619046,0.8763267119576054,0.0,0,0
0,independent_kf,53,40.265622733243774,14.536491167252798,40.15289367846885,14.544210742038015,0.11299306007588417,0.4102418652662907,1.1139592445913868,1.0,1.1442852160538597,3.514948014254078,0.5306814086879066,0.8310881217398981,0.0,0,0
0,independent_kf,54,41.03013945445991,14.895436761085671,40.60049935023594,14.692527730914827,0.47514491861163455,0.6136950411935528,1.6680330634101974,1.0,1.167049608092158,3.517404858822399,0.5429389168795069,1.0284599349363845,0.0,0,0
0,independent_kf,55,41.759258900551245,15.260577971106596,41.697283455303115,15.645146591404503,0.3895304603385206,0.6933862257741988,1.8914690080067327,1.0,1.3040980611456037,3.521175298069355,0.5742513424632237,1.0290988458127035,0.0,0,0
0,independent_kf,56,42.4801615671097,15.629611607284042,42.69619031310233,15.641406525720061,0.21635050079919152,0.6162763728814554,1.680482156330584,1.0,1.5224167649099196,3.5222251821355215,0.596219821200325,0.8852418761397483,0.0,0,0
0,independent_kf,57,43.208795113799226,15.99169205151331,43.25296308165417,15.858886235854358,0.13995782956760558,0.7633511585695256,2.073596737326702,0.875,1.0551869006127728,3.521781282928558,0.5878461419892969,1.012964139290499,0.0,0,0
0,independent_kf,58,43.96386808497649,16.353369046218194,43.818311874620555,16.113353476257952,0.2807028396659374,0.6855997637872118,1.8540013993440017,0.875,1.1329906168001371,3.5189661957336105,0.576172566138121,0.9966217973475621,0.0,0,0
0,independent_kf,59,44.74724998971145,16.738683013048814,43.79014676396796,16.205586333627977,1.0955540398985857,1.0310972688052185,2.80407010293279,1.0,1.6668897498893671,3.5150767533620035,0.5594303345391293,1.3586855894304597,0.0,0,0
0,independent_kf,60,45.55102340549652,17.149108763150554,46.522094560047236,18.028356031136422,1.3099828034982246,0.8358609197742941,2.296154074323507,1.0,1.9917926908875363,3.5107997381624267,0.5991096779610322,1.227295135549589,0.0,0,0
0,independent_kf,61,46.36558659418721,17.552250823622153,46.71571343618362,18.371810900790056,0.8912168790893948,0.5656645693359847,1.5554225962611157,1.0,1.7142341373907892,3.512269202020776,0.6668134618635904,0.8794808149512436,0.0,0,0
0,independent_kf,62,47.17940663926171,17.92793927795417,47.7975163036237,18.637516293421932,0.9410414964590214,0.7496620032132983,2.046813740313911,1.0,0.7792536585579167,3.5133036909225392,0.660763109763984,1.1514937423524605,0.0,0,0
0,independent_kf,63,47.97375434847931,18.29723945917039,47.53176852706007,18.593225113615816,0.5319388818023402,0.4295337330001928,1.1945401558297803,1.0,3.430946215728425,3.5145892136893413,0.6913949966480574,0.8676599949242797,0.0,0,0
0,independent_kf,64,48.74321091741362,18.65689774479788,48.83177219002688,18.713760374538694,0.10524475126067483,0.3192630883331512,0.8687231811007576,1.0,1.4182378127166937,3.5188049713346037,0.6594526323607273,0.7457703587004234,0.0,0,0
0,independent_kf,65,49.492523104670184,19.007038688446592,50.25711742029164,18.88728733720527,0.7739152754693301,0.44628888547781365,1.219440629939157,1.0,0.9953941787700054,3.522887185396359,0.597071518663839,0.9089408842446564,0.0,0,0
0,independent_kf,66,50.23328117779049,19.377065563963747,50.000742513845,18.880051676350377,0.5487230947482615,0.32463128471541264,0.8935996864991974,1.0,2.047489441223563,3.526726756389023,0.5769145240099778,0.7858519766247584,0.0,0,0
0,independent_kf,67,50.97834871691887,19.77664615484315,50.333497293756395,19.414931279993763,0.7393720366919359,0.42289914455757277,1.1775369297503882,1.0,0.7182735514428862,3.52807725102958,0.5434127433041046,0.800378476654199,0.0,0,0
0,independent_kf,68,51.740770633025356,20.203626813164583,50.95567176943139,19.46396563449371,1.078646784100022,0.6891624645583956,1.9076509815362657,1.0,0.8496526298871396,3.524255056418882,0.5109369597918189,1.1409685729691579,0.0,0,0
0,independent_kf,69,52.49115456063804,20.66034308842793,53.498288806918744,21.357928710825227,1.2251306422609929,0.6316266617068496,1.7382640056297245,1.0,1.4132217408605066,3.521348018586421,0.5191135585377654,1.0726233016455389,0.0,0,0
0,independent_kf,70,53.216217439525366,21.137715052091988,53.65775295741088,20.497082043911593,0.7780515823033128,0.6067607795893635,1.6684956474131605,1.0,2.108019609931365,3.5224093767339317,0.5207745790368878,0.9572707579082628,0.0,0,0
0,independent_kf,71,53.950165911237505,21.625168622170097,54.5137285030102,20.7559470174068,1.0359290482619152,1.0741391611678006,2.9771399217384555,0.75,1.4558249219326795,3.518972131136535,0.510495259781254,1.2836803479496073,0.0,0,0
0,independent_kf,72,54.6927474034245,22.112920240394857,54.693271514836816,21.53294429884847,0.5799761783602757,0.5709308734297651,1.5703954671270435,1.0,1.683185714221271,3.516202690858723,0.5251148252316936,0.9264126939336627,0.0,0,0
0,independent_kf,73,55.41555113213495,22.59482400816404,56.37879975287221,21.806871798727997,1.2444744230828435,0.7327358912516234,2.0097088751409036,1.0,1.3289558446075516,3.5169708103198074,0.521250305792612,1.0885943496451254,0.0,0,0
0,independent_kf,74,56.10453777150919,23.088868384491107,57.081733707863116,22.290825605058007,1.2616592946718725,0.36475636857164395,1.0163892261184677,1.0,1.6126458463104036,3.521332754736042,0.5165499951123772,0.773353572807829,0.0,0,0
0,independent_kf,75,56.77986818145198,23.597458245426235,57.59758484569417,23.068810098287592,0.9737193674013557,0.3383481522975147,0.940861821698483,1.0,1.057005856297906,3.526365041876188,0.5077009725344137,0.659582450702425,0.0,0,0
0,independent_kf,76,57.4409689356247,24.10070876746397,58.65970928499951,23.12544383944321,1.560919510744087,0.4928499664270108,1.385746367629252,0.875,1.1785706767970274,3.5310090885561825,0.4821481529438227,0.8581882740442657,0.0,0,0
0,independent_kf,77,58.09130545208122,24.579009318849685,58.02643343902448,23.51165920943361,1.0693197062378224,0.7758526059199802,2.1447569004467177,0.875,2.410060463379537,3.5367856379470113,0.43373875274391815,1.14981016032165,0.0,0,0
0,independent_kf,78,58.74525636919534,25.03741677726401,58.15435367068385,23.845429726571435,1.3304131418950076,0.8925766344416421,2.485286745499632,0.875,1.2833880297241396,3.539487152781232,0.45130663094398227,1.2167872904561718,0.0,0,0
0,independent_kf,79,59.388144352675575,25.464520421692768,59.00828526938449,25.618255489539518,0.4097894511143376,0.7612981541763062,2.122183160832252,1.0,2.737478482504894,3.544097487808152,0.46552075262084125,1.0869903955133189,0.0,0,0
0,independent_kf,80,59.122623990266746,27.10792635481726,59.24350651508921,26.159852260277102,0.9557494826289953,1.4299328163556198,3.9370069021057468,0.625,2.220624656524775,3.530696768725871,0.49815636078316894,1.0554977893212296,0.0,0,0
0,independent_kf,81,58.856891674366196,28.744660554581795,59.053162530012784,27.790491202185017,0.9741464991619752,2.2141854709515902,5.945086884877211,0.75,4.024039153223691,3.4886051792216737,0.4909647023029601,0.8581469337461686,0.0,0,0
0,independent_kf,82,58.607240202561435,30.377820309359926,58.97622354916684,29.328287870130684,1.1125048544013671,2.3682179698831707,6.111777907469709,0.75,3.8416734377152357,3.4319564022313447,0.47394823034266176,0.864678678761926,0.0,0,0
0,independent_kf,83,58.38137742080504,31.99176914115387,59.31617816137072,31.806272330809104,0.9530275395864666,1.4751308659688487,3.646260456176715,0.875,3.7940876588233494,3.3754022813322426,0.48893630372514885,0.8501462846456402,0.0,0,0
0,independent_kf,84,58.17718911816545,33.59859816186993,58.67766653062655,33.570357518927416,0.5012735523619477,0.8186410585690099,1.9537405444710716,1.0,2.628547520210427,3.3292104296807903,0.47969303695513776,0.8392410814270322,0.0,0,0
0,independent_kf,85,58.00692923969288,35.217491691519186,58.37481097571669,34.75957252348539,0.5873899353518565,0.5469507091130215,1.260974350871562,1.0,1.787820013396073,3.294992789250827,0.4701250490750773,0.9109824256339806,0.0,0,0
0,independent_kf,86,57.861464231918184,36.84161796574727,58.67465100431867,36.379307574526024,0.9354162841421235,0.7036804682138978,1.5849905762704146,1.0,2.578575563556493,3.2684144321902746,0.4573296997995631,1.1570442376062877,0.0,0,0
0,independent_kf,87,57.73512227247703,38.46847866343393,57.877209474186095,38.15188794634266,0.34701362370644073,0.8428535619563421,1.8680782082924712,1.0,1.8175626865088983,3.246888649152396,0.49778737217464164,1.1943117053966785,0.0,0,0
0,independent_kf,88,57.59802157715858,40.10629762848802,57.32530027802492,41.64226340874904,1.5599896746882604,1.2046625420264352,2.6192259242090046,1.0,2.7489221194214126,3.231449661352304,0.4784341264438559,1.3060953860676727,0.0,0,0
0,independent_kf,89,57.418310287032,41.75397806449893,56.89282959700123,43.924716571889604,2.233435833657171,1.1000393355873197,2.3910223475903973,0.875,2.238258799496764,3.221361068769623,0.4502679423545078,1.1581680980007267,0.0,0,0
0,independent_kf,90,57.2118554703428,43.385623540356804,57.564541688722734,45.004097755298965,1.656455961704924,0.8341776817922013,1.7937367505731445,0.875,1.8849983651423217,3.2137852940172174,0.44653990462380744,1.138789306723132,0.0,0,0
0,independent_kf,91,57.01050816175281,45.001729143184754,57.28389912169362,45.76018558082573,0.8062250211798155,0.7042534273562637,1.483597966325937,1.0,2.517809772217342,3.20622540830497,0.519338443376369,1.1681906455858058,0.0,0,0
0,independent_kf,92,56.81136403829706,46.621828646382305,57.234130962081984,47.21639077926699,0.7295450648910958,1.3371496693397216,2.792839608370771,1.0,1.3762537895667046,3.1952010523109755,0.5488016014679836,1.5209252701081442,0.0,0,0
0,independent_kf,93,56.60080182276436,48.26578842090255,57.37570121602075,47.83257510543874,0.8877740964706443,1.8055572239974298,3.7132164781241137,0.875,2.1906452746025984,3.1801130787184704,0.5987826494947005,1.1457478876783918,0.0,0,0
0,independent_kf,94,56.388675557677026,49.92118128277286,57.62558720378543,48.9782923412606,1.555310250819658,1.4285922918044711,2.9310264156210954,1.0,2.305267426761847,3.1587105435410496,0.6178722563451234,0.9239436622320374,0.0,0,0
0,independent_kf,95,56.15663916884221,51.554298067346465,57.63742852215699,50.1545796925851,2.037633096888394,1.1108483989368338,2.2683928819902794,0.875,1.6354802199221483,3.1445988828193947,0.571903818879515,1.1092866964747665,0.0,0,0
0,independent_kf,96,55.91388485261718,53.17043538616991,57.322128680359626,51.176430734610484,2.441148342238819,1.5757962238915164,3.1720432309793454,0.875,1.8503438315676717,3.138492690691951,0.5158261151497102,1.63046466132679,0.0,0,0
0,independent_kf,97,55.681176857880764,54.8064807993825,56.8431885137727,54.00837849056539,1.4096944292178786,1.0727738312640533,2.1307934273514024,1.0,2.80710798820303,3.1363997903791727,0.49433291172569,1.4208319925039405,0.0,0,0
0,independent_kf,98,55.42889668427243,56.455746135275106,55.612501405080124,56.90325793569064,0.48371221300895767,0.9735603493155282,1.923092610437504,1.0,1.448994931897085,3.136240277954886,0.5253179009287633,1.3718540889505575,0.0,0,0
0,independent_kf,99,55.15467604915369,58.10501996468884,56.55431859280178,58.27854972496136,1.4103587585043451,0.8708923545518812,1.7255200422889774,1.0,2.0674529706462255,3.134885955238723,0.5918396523551294,1.1921679463387136,0.0,0,0
0,independent_kf,100,54.86625387809667,59.753955287014044,55.14055040116259,60.49151203999826,0.7869107614200462,0.7489521663377698,1.481012913212209,1.0,1.1244970060330073,3.1350395020240636,0.5544232302641132,1.0428532162166018,0.0,0,0
0,independent_kf,101,54.549473149599784,61.40433975378179,54.687263817466004,61.4940522617473,0.16442202479132878,0.5562764600886699,1.0931640780874858,1.0,1.1845973477298548,3.1366576114123457,0.5534976479761397,0.9624133548886605,0.0,0,0
0,independent_kf,102,54.22270479562327,63.05788637875724,54.730960065452386,62.82936610369537,0.5572655878693903,1.0721196757859914,2.1252479730384173,0.875,1.6972737211231623,3.135702791169338,0.5280127109766847,1.1811787995436762,0.0,0,0
0,independent_kf,103,53.908054932947465,64.68932021785568,55.03561725215195,64.5290871834424,1.138890428885539,1.3427268111770725,2.6640968797305797,0.875,2.104090382912389,3.138779217954661,0.46818721318982554,1.487064572661352,0.0,0,0
0,independent_kf,104,53.58954915515667,66.32182036732867,54.80207730126071,67.46707411527656,1.6678820858451577,0.8736230763606652,1.7489810144351945,1.0,3.057303498034922,3.139427677638764,0.47810150260099193,1.1848332895454183,0.0,0,0
0,independent_kf,105,53.26684234710744,68.00042444729564,53.94147833253561,68.80644332936107,1.0510947393459074,0.8073599368661721,1.598702597181102,0.875,1.0730056160051795,3.1331962115278573,0.48137996069119066,1.176243394599441,0.0,0,0
0,independent_kf,106,52.93599226395709,69.7151616260566,54.15168288627082,69.54936313863412,1.2269445087749997,0.595270000093821,1.1772035371020322,1.0,1.9071127991628294,3.125168689936639,0.5285063422729702,1.0755952039194625,0.0,0,0
0,independent_kf,107,52.59285844868186,71.44422508311197,53.25578487353974,71.04816069299527,0.7722295292808788,1.0697017187996913,2.080909315734681,1.0,2.0791879238841506,3.1163308917880967,0.5475246444851639,1.3536687411916624,0.0,0,0
0,independent_kf,108,52.24719066856298,73.17334628687257,52.11173250570241,72.3163216641644,0.8676635971467486,1.4022664467174322,2.7144326620398127,0.875,2.0848858355853506,3.1071557321399177,0.5415012582809584,1.5747721407034587,0.0,0,0
0,independent_kf,109,51.890587536894344,74.93377797349117,51.09666501188131,73.77202583169857,1.4071179817921344,1.4920619096688916,2.889979523591271,0.875,1.1950412660672929,3.097951093066354,0.5342088846417097,1.6068215695840455,0.0,0,0
0,independent_kf,110,51.52217238242514,76.70732686071997,50.34097135058922,77.45182980182192,1.39625230775805,1.7407109177791447,3.3538100642895383,0.75,1.6395490868614497,3.0894783408040696,0.6180488774235313,1.7608277837225077,0.0,0,0
0,independent_kf,111,51.144682907110585,78.46414298590992,50.13576712689765,79.78205223476387,1.6597577653915243,1.4969656995630538,2.8684046080791172,0.875,2.018937136883745,3.0840647003161976,0.6922004038298447,1.6967276886366094,0.0,0,0
0,independent_kf,112,50.75283581878244,80.24644018521997,49.93827442718205,81.27831088456945,1.3146358434418055,1.4725051476574618,2.7871069019066046,1.0,2.017322206744332,3.0804558060089327,0.7696715315391648,1.646208558895817,0.0,0,0
0,independent_kf,113,50.36726860345002,82.04383872911328,49.80534130543552,81.96672008756376,0.5671944755798691,1.1087653500586434,2.067704785108964,0.875,2.6801602793736814,3.0738472815575477,0.8226545709312026,1.339223130187076,0.0,0,0
0,independent_kf,114,49.98832866724346,83.82677302747095,49.19612980609315,83.61902459845939,0.8189862302655769,0.9259292500282811,1.722902906261739,1.0,0.9541509197800643,3.0686501110879107,0.8213459675708304,1.2688252621924136,0.0,0,0
0,independent_kf,115,49.59473644997328,85.57873302480745,48.84870580607296,85.75723324749553,0.7670880334994359,0.8151651143261427,1.5290738318680956,1.0,1.6467813147478183,3.0684842323839376,0.7976936539465153,1.2484355980413144,0.0,0,0
0,independent_kf,116,49.207449604568346,87.3321624935497,49.49677249699745,87.94353184538626,0.6763728413002672,0.549428522697088,1.0347013476732432,1.0,1.786440183659189,3.0683916196025867,0.7688754923980751,0.9895430137431607,0.0,0,0
0,independent_kf,117,48.81951598693598,89.09070468493495,49.022025113923696,89.65760562544108,0.6019855669865026,0.5960257797251044,1.1080799647142638,1.0,1.5284995521342648,3.0694661811656063,0.7077719770552006,1.0476201766007476,0.0,0,0
0,independent_kf,118,48.39377424521843,90.82242766123997,48.39264259890668,91.32590648720051,0.5034800977337442,0.31946994292731434,0.5932481945979672,1.0,1.1604581368852451,3.069524908911974,0.6742750898493312,0.7530747085715961,0.0,0,0
