scenario,runs,baseline_decision_loss_mean,baseline_decision_loss_std,baseline_abstention_rate_mean,baseline_abstention_rate_std,baseline_wrong_mode_action_rate_mean,baseline_wrong_mode_action_rate_std,candidate_decision_loss_mean,candidate_decision_loss_std,candidate_position_rmse_mean,candidate_position_rmse_std,candidate_best_hypothesis_rmse_mean,candidate_best_hypothesis_rmse_std,candidate_selection_rate_mean,candidate_selection_rate_std,candidate_mixture_rate_mean,candidate_mixture_rate_std,candidate_abstention_rate_mean,candidate_abstention_rate_std,candidate_wrong_mode_action_rate_mean,candidate_wrong_mode_action_rate_std,candidate_mean_nees_mean,candidate_mean_nees_std,candidate_p95_nees_mean,candidate_p95_nees_std,candidate_coverage95_rate_mean,candidate_coverage95_rate_std,candidate_mean_residual_mass_mean,candidate_mean_residual_mass_std,candidate_max_residual_mass_mean,candidate_max_residual_mass_std,candidate_mean_model_residual_mass_mean,candidate_mean_model_residual_mass_std,candidate_mean_admission_residual_mass_mean,candidate_mean_admission_residual_mass_std,candidate_mean_model_nis_mean,candidate_mean_model_nis_std,candidate_mean_assignment_entropy_mean,candidate_mean_assignment_entropy_std,candidate_mean_measurement_eligible_agents_mean,candidate_mean_measurement_eligible_agents_std,candidate_mean_belief_admitted_agents_mean,candidate_mean_belief_admitted_agents_std,candidate_mean_belief_censored_measurement_agents_mean,candidate_mean_belief_censored_measurement_agents_std,candidate_belief_censoring_rate_mean,candidate_belief_censoring_rate_std,candidate_mean_robust_excluded_measurement_agents_mean,candidate_mean_robust_excluded_measurement_agents_std,candidate_mean_unreachable_measurement_agents_mean,candidate_mean_unreachable_measurement_agents_std,candidate_mean_covariance_floored_agents_mean,candidate_mean_covariance_floored_agents_std,candidate_mean_model_rejected_measurement_agents_mean,candidate_mean_model_rejected_measurement_agents_std,candidate_covariance_floor_rate_mean,candidate_covariance_floor_rate_std,candidate_mean_excluded_secondary_probability_mean,candidate_mean_excluded_secondary_probability_std,candidate_mean_unreachable_secondary_probability_mean,candidate_mean_unreachable_secondary_probability_std,baseline_mean_quarantined_agents_mean,baseline_mean_quarantined_agents_std,candidate_mean_quarantined_agents_mean,candidate_mean_quarantined_agents_std,baseline_quarantine_rate_mean,baseline_quarantine_rate_std,candidate_quarantine_rate_mean,candidate_quarantine_rate_std,motion_distance_difference_mean,motion_distance_difference_std,observer_loss_mean,observer_loss_std,global_loss_mean,global_loss_std,hindsight_floor_loss_mean,hindsight_floor_loss_std,runtime_seconds_mean,runtime_seconds_std,observer_regret_p95,observer_regret_max,observer_regret_over_0_20_rate
stable_control,300,0.2788605383836421,0.014438087043878741,0.00125,0.00408248290463863,0.0,0.0,0.2753868758749937,0.013959828755968491,0.3108923176643892,0.014855417931700187,0.3108923176643892,0.014855417931700187,0.9988958333333335,0.0036018778859860773,0.0,0.0,0.0011041666666666667,0.003601877885986081,0.0,0.0,1.7564347523708772,0.16136112511372594,5.168288322947744,0.6216033988697679,0.9662291666666666,0.01492252852699196,0.01292338602782802,0.002001906650623088,0.05850928952314452,0.03015318290111712,0.012923386027828016,0.0020019066506230883,0.0,0.0,1.940992624668919,0.054194046867801236,0.1250000000000002,2.2550652216179212e-15,7.976666666666667,0.039703764165238624,7.858270833333333,0.05742481119666152,0.11839583333333333,0.03839900963530469,0.08354166666666667,0.030245666585847007,0.0,0.0,0.023333333333333334,0.03970376416523865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023749999999999995,0.006045401144671874,0.004875000000000001,0.013285134235929521,0.004875000000000001,0.013285134235929521,0.004583333333333333,0.012356818855280765,0.004583333333333333,0.012356818855280765,0.0,0.0,0.27455875087499376,0.013455211889747305,0.27407254554067684,0.013273765930338115,0.5742400899508981,0.032585392208005895,3.5975951711814074,1.7780670814396642,0.0049218750000000625,0.01874999999999999,0.0
failure_only,300,2.3963627266454526,2.050126580294166,0.023541666666666666,0.031023484607990478,0.0,0.0,0.4231458871705493,0.03923025531013115,0.4541869251462405,0.03515877920952586,0.4541869251462405,0.03515877920952586,0.9596666666666666,0.031800048043290056,0.0,0.0,0.04033333333333334,0.031800048043290056,0.0,0.0,1.6144831987693775,0.16765794708014362,4.828425480720595,0.6821924929929963,0.9728541666666668,0.01425966716437971,0.0252290247380641,0.006916563852597504,0.17968408137316724,0.0659047817610145,0.0252290247380641,0.006916563852597504,0.0,0.0,1.8456395100848837,0.0831149256540088,0.1250000000000002,2.2550652216179212e-15,5.342625,0.040114224929152814,3.7051666666666665,0.70710484646118,1.6374583333333332,0.6990536745705266,0.5229791666666667,0.21976361491605526,0.0,0.0,0.032374999999999994,0.040114224929152835,0.3580208333333334,0.15484321567628406,0.0,0.0,0.1846875,0.07830583238441864,0.0,0.0,0.0075625,0.011073676087159735,1.2225625,0.680026363804191,1.2225625,0.680026363804191,0.46272916666666675,0.23412252975946637,0.46272916666666675,0.23412252975946637,0.0,0.0,0.3867275914901351,0.026137845981364125,0.3853931853857739,0.026106173971094083,1.0927724099514757,0.38926769529947997,2.208181363076243,1.1298976179521278,0.07969689325188536,0.1273384656795421,0.0
partition_only,300,0.3783625716092303,0.04584978628168717,0.03145833333333333,0.029977566844040043,0.0,0.0,0.3750074693262902,0.045393068275748974,0.41264087528747256,0.046566031440714355,0.41264087528747256,0.046566031440714355,0.9685416666666666,0.029283249146151043,0.0,0.0,0.031458333333333324,0.029283249146151043,0.0,0.0,1.734017865799189,0.1679374450429886,5.136614180467239,0.6643396704179013,0.9673749999999999,0.01562699987201638,0.023004566916844257,0.0065286302826965195,0.1609025709368516,0.06749770088953265,0.023004566916844257,0.0065286302826965195,0.0,0.0,1.892644046654143,0.07654166708637535,0.1250000000000002,2.2550652216179212e-15,5.638020833333333,0.24364391833364568,5.559375,0.24356162592863434,0.07864583333333333,0.03258585747895686,0.065,0.028536343785892874,0.0,0.0,2.3619791666666665,0.24364391833364574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43414583333333323,0.043109291623796786,0.004645833333333333,0.012956440778195565,0.004645833333333333,0.012956440778195565,0.004395833333333334,0.012208031139604598,0.004395833333333334,0.012208031139604598,0.0,0.0,0.35141371932629023,0.032100721996367675,0.27236870262859814,0.013138510249930634,0.6258190180714553,0.08755416994437767,3.1109960134207117,1.5657989084007442,0.06585937500000004,0.10312500000000002,0.0
asymmetric_partition,300,0.412230936333223,0.05255861620476632,0.04416666666666667,0.03590109871423003,0.0,0.0,0.41018292451426186,0.05393352627214702,0.44737571216019345,0.05435063758331862,0.44737571216019345,0.05435063758331862,0.9544166666666666,0.03642233937510818,0.0,0.0,0.04558333333333334,0.03642233937510818,0.0,0.0,1.7365565610306157,0.16507525193279532,5.149037702755086,0.6502464746430903,0.9673749999999999,0.015110185582359116,0.026001412418969732,0.007519502284983434,0.18720182725718174,0.07042828284991377,0.026001412418969732,0.007519502284983435,0.0,0.0,1.8717961138120562,0.08716639749629881,0.1250000000000002,2.2550652216179212e-15,5.350395833333334,0.22285254042596317,5.278833333333333,0.22238033611110694,0.0715625,0.03118378401375732,0.060625,0.0279112245939395,0.0,0.0,2.6496041666666663,0.22285254042596317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384583333333334,0.002952458956342811,0.004458333333333333,0.011887858535310537,0.004458333333333333,0.011887858535310537,0.0041875,0.010982526367674546,0.0041875,0.010982526367674546,0.0,0.0,0.37599542451426193,0.036813001019154155,0.272513103452944,0.013209060480831675,0.6439496181057256,0.12740966321569497,3.0457334474582844,1.5298527150054497,0.08906249999999993,0.14531250000000007,0.0
failure_partition,300,3.0388492519407766,2.8370291504943723,0.04710416666666667,0.08653831390953695,0.0,0.0,0.5041326703962785,0.064418770006191,0.524303030262489,0.05462964240038291,0.524303030262489,0.05462964240038291,0.9261041666666667,0.04779191641172757,0.0,0.0,0.07389583333333333,0.04779191641172757,0.0,0.0,1.6003928712079085,0.1776587270873572,4.793120756829845,0.6876224099044129,0.9738333333333334,0.014673293957239309,0.032338195541974986,0.009549321016000555,0.2225782816142727,0.07006151901061264,0.032338195541974986,0.009549321016000555,0.0,0.0,1.7970738040881913,0.10221555645376634,0.1250000000000002,2.2550652216179212e-15,4.591208333333333,0.18296971041829724,3.0859375,0.6065680276237915,1.5052708333333331,0.6006469642041312,0.5222291666666666,0.23159153739066593,0.0,0.0,0.5962916666666667,0.18296971041829727,0.36554166666666665,0.13197959254074937,0.0,0.0,0.18608333333333335,0.0658345727731427,0.0,0.0,0.19575,0.17841799003090092,1.2373958333333333,0.6767330103329566,1.2373958333333333,0.6767330103329566,0.4656041666666666,0.2442652131549617,0.4656041666666666,0.2442652131549617,0.0,0.0,0.44044433613686523,0.04006482802842716,0.3903079982388364,0.025383616870904818,1.1043201642217733,0.38713295009913123,2.001124270003638,0.978641149968025,0.13054998131142434,0.18974022435764837,0.0
staggered_rejoin,300,2.5794576568333274,2.428188468172449,0.0271875,0.03177117486155231,0.0,0.0,0.4311676378229703,0.038664052144939814,0.4617612254133227,0.03451139604565204,0.4617612254133227,0.03451139604565204,0.9588958333333333,0.03341117863289005,0.0,0.0,0.04110416666666667,0.03341117863289005,0.0,0.0,1.6031800727122618,0.18036519846163165,4.797891074413219,0.6843034584363796,0.9736458333333333,0.015330205183630851,0.02577233112393741,0.007213117839048992,0.17767967906539656,0.06610402212724356,0.025772331123937408,0.007213117839048992,0.0,0.0,1.8355737448876528,0.0916927257887219,0.1250000000000002,2.2550652216179212e-15,4.939854166666667,0.05174863709289572,3.2088125,0.7245732014218784,1.7310416666666666,0.7122477319003706,0.5923541666666667,0.20338478152909792,0.0,0.0,0.06014583333333333,0.05174863709289571,0.39225000000000004,0.2202137692485796,0.0,0.0,0.1953125,0.10611403678158386,0.0,0.0,0.014750000000000003,0.01596350003393157,1.3521458333333332,0.7080921436797418,1.3521458333333332,0.7080921436797418,0.5145625,0.24415040030430013,0.5145625,0.24415040030430013,0.0,0.0,0.39756339395269896,0.02643333395985729,0.3941277211944253,0.02610621728670485,1.1487289681135446,0.44012679667392296,2.0607564518410557,1.0227435536836227,0.08006163303289908,0.12187719506178285,0.0
flapping_reconnect,300,0.31664461535072747,0.024043233891486274,0.011583333333333334,0.016961762552544144,0.0,0.0,0.3134962968103865,0.023415061272134895,0.3523697070291733,0.023493493466991273,0.3523697070291733,0.023493493466991273,0.9882291666666667,0.01671185280887657,0.0,0.0,0.011770833333333333,0.01671185280887657,0.0,0.0,1.743349407111471,0.16416892224138027,5.116782155841696,0.6403412842784665,0.9672500000000003,0.014907352771926572,0.0170716553925307,0.004509941869597978,0.11449025358008026,0.06487071080789548,0.017071655392530697,0.004509941869597978,0.0,0.0,1.917681017111771,0.06568659162762518,0.1250000000000002,2.2550652216179212e-15,6.940291666666667,0.11469737506683503,6.824979166666667,0.12011875453471964,0.1153125,0.03627558364451219,0.08120833333333333,0.02874091039886447,0.0,0.0,1.0597083333333335,0.114697375066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193625,0.021481217571016155,0.004770833333333333,0.013011396580391446,0.004770833333333333,0.013011396580391446,0.004583333333333333,0.012346276991690878,0.004583333333333333,0.012346276991690878,0.0,0.0,0.30466817181038647,0.017547323883785066,0.27357119948720926,0.013179823710620318,0.5925784998461652,0.04109770610972777,3.332284481273188,1.6493357661202392,0.03749999999999992,0.0703125,0.0
false_split_dropout,300,0.28450061838339585,0.015812156292435504,0.0027083333333333334,0.007886455512811542,0.0,0.0,0.2813683602443751,0.015555286916564087,0.3172115151163413,0.015985165542863014,0.3172115151163413,0.015985165542863014,0.9971458333333335,0.00800745637758264,0.0,0.0,0.0028541666666666663,0.00800745637758264,0.0,0.0,1.752184812959041,0.16279551435536987,5.134569526830093,0.627298010791775,0.9665208333333332,0.014872884420051889,0.013939152633696097,0.002754337936452136,0.07195128410855627,0.03951568052151032,0.013939152633696097,0.002754337936452136,0.0,0.0,1.937719072185245,0.05538204671457728,0.12504341580650444,0.0004385082919142484,7.6687916666666665,0.12566696369328292,7.556187499999999,0.1283067663924367,0.11260416666666667,0.03704395732512329,0.07875,0.027918221349744567,0.0,0.0,0.3312083333333334,0.12566696369328292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04973809523809665,0.03831016796715059,0.004520833333333334,0.012552165456162888,0.004520833333333334,0.012552165456162888,0.0042499999999999994,0.011733143937865361,0.0042499999999999994,0.011733143937865361,0.0,0.0,0.2792277352443751,0.014151312660030863,0.2724649755153622,0.013229723523182387,0.5764594220637136,0.03408253664651077,3.264079661653377,1.5921734866954282,0.014062499999999978,0.06093749999999998,0.0
admission_censoring_control,300,1.3353933132358486,0.8992522799927394,0.09029166666666666,0.07215628533876234,0.0,0.0,0.39611875354043785,0.03718136387840504,0.42809139380645256,0.031226420756816198,0.42809139380645256,0.031226420756816198,0.9660833333333333,0.031867618971126305,0.0,0.0,0.03391666666666667,0.0318676189711263,0.0,0.0,1.7060919653005222,0.17160897487188673,5.011713761859723,0.6452758427795897,0.9700625,0.015316836120752877,0.02495620610083776,0.006740789201255029,0.16700590904440843,0.060638551150904094,0.02495620610083776,0.006740789201255029,0.0,0.0,1.8857323193917834,0.08201335458376072,0.1250000000000002,2.2550652216179212e-15,4.843500000000001,0.2189360875156644,2.3360833333333333,0.39166920211945294,2.507416666666667,0.3226089017250179,0.7500625000000001,0.09586976436160673,0.0,0.0,2.0315,0.2189360875156644,0.0284375,0.031803944494616807,0.0,0.0,0.017520833333333336,0.01977542096405423,0.0,0.0,0.3065208333333333,0.13823875249354725,0.24591666666666667,0.2013806339304309,0.24591666666666667,0.2013806339304309,0.13045833333333334,0.10408028918686872,0.13045833333333334,0.10408028918686872,0.0,0.0,0.37069231815524234,0.02545741041692638,0.31436325170467394,0.017324817575718954,1.301496537464595,0.47948967642305385,1.8507893652350564,0.8809947129660104,0.0741279138131311,0.13601626542385914,0.0
unmodelled_count,300,0.8926405773778344,0.028012639108927186,0.49774999999999997,0.009636086688415927,0.0,0.0,0.9006530284482919,0.023051396350028206,0.6274339039129849,0.029426836718677483,0.6274339039129849,0.029426836718677483,0.49866666666666665,0.0038922108827189107,0.0,0.0,0.5013333333333333,0.003892210882718907,0.0,0.0,7.3976956031919965,0.7011512781457513,23.999801317671906,2.930266173231714,0.5943958333333335,0.025682853053588542,0.427491685475658,0.007178360013350882,0.9973769059419093,0.0032011559554172868,0.427491685475658,0.007178360013350881,0.0,0.0,5.110613372150665,0.133875865675772,0.12959455082694019,0.008990391161813141,7.993666666666668,0.016754767149149606,7.75075,0.07617113407759313,0.24291666666666667,0.07196160241560927,0.14875,0.040748210594658836,0.0,0.0,0.006333333333333334,0.01675476714914959,0.0,0.0,0.0018541666666666667,0.004217348018074339,0.0,0.0,0.0,0.0,0.0015416666468548845,0.004078440923807892,0.01454166666666667,0.020444241582628808,0.01454166666666667,0.020444241582628808,0.012645833333333334,0.01782743038986706,0.012645833333333334,0.01782743038986706,0.0,0.0,,,,,,,2.6560931539956556,1.3697481724535057,,,
