scenario,arm,runs,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_residual_mass_mean,mean_residual_mass_std,cross_diagnostic_rate_mean,cross_diagnostic_rate_std,strong_floor_rate_mean,strong_floor_rate_std,ramp_diagnostic_rate_mean,ramp_diagnostic_rate_std,influence_cap_rate_mean,influence_cap_rate_std,trust_alert_rate_mean,trust_alert_rate_std,mean_raw_trust_mean,mean_raw_trust_std,minimum_raw_trust_mean,minimum_raw_trust_std,mean_raw_only_precision_fraction_mean,mean_raw_only_precision_fraction_std,mean_trust_residual_mass_mean,mean_trust_residual_mass_std,strategic_alert_rate_mean,strategic_alert_rate_std,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,quarantine_rate_mean,quarantine_rate_std,mean_sensor_speed_mean,mean_sensor_speed_std,shadow_max_decision_loss_difference_mean,shadow_max_decision_loss_difference_std,shadow_action_difference_rate_mean,shadow_action_difference_rate_std,runtime_seconds_mean,runtime_seconds_std
source_assignment_competition,ramp_rate,150,1.042937635248245,0.08209371916908088,1.174424926144583,0.09248862121837666,1.174424926144583,0.09248862121837666,0.9909583333333334,0.012614819878046442,0.0,0.0,0.009041666666666668,0.012614819878046437,0.0,0.0,1.6024109971710363,0.19674332536961076,4.673459101225268,0.6164405928395507,0.9760833333333335,0.013839607011119293,0.018620256819656292,0.0042030377701112905,0.05820833333333333,0.019433871133210236,0.0,0.0,0.9993333333333334,0.0019293061504650308,0.0,0.0,0.0,0.0,0.9999376481632115,0.00034198586527679656,0.985,0.08077747210701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968125,0.008977692261006339,0.9814973829115036,0.15255496186203016,0.0,0.0,0.0,0.0,22.378066550822307,12.431077228762039
source_assignment_competition,influence_budget,150,1.0744577173435805,0.08589808519550202,1.2136583937246086,0.09750097844170415,1.2136177416811122,0.09753685893174548,0.9932083333333332,0.010654045267200419,8.333333333333334e-05,0.001017212967977809,0.0067083333333333335,0.010608974843132687,0.0,0.0,1.524041688075709,0.19901202209793745,4.506632734557102,0.7300372589533936,0.9790000000000002,0.015125860857044364,0.01652068352283855,0.0034711208499280236,0.05825,0.019449721506146732,0.0,0.0,0.999375,0.0018749999999999936,0.306875,0.0446266339570142,0.0,0.0,1.0,0.0,1.0,0.0,0.7458183445479333,0.036760674151301145,0.0,0.0,0.0,0.0,0.0,0.0,0.968125,0.008977692261006339,0.9814973829115036,0.15255496186203016,0.0,0.0,0.0,0.0,22.378066550822307,12.431077228762039
source_assignment_competition,combined,150,1.042937635248245,0.08209371916908088,1.174424926144583,0.09248862121837666,1.174424926144583,0.09248862121837666,0.9909583333333334,0.012614819878046442,0.0,0.0,0.009041666666666668,0.012614819878046437,0.0,0.0,1.6024109971710363,0.19674332536961076,4.673459101225268,0.6164405928395507,0.9760833333333335,0.013839607011119293,0.018620256819656292,0.0042030377701112905,0.05820833333333333,0.019433871133210236,0.0,0.0,0.9993333333333334,0.0019293061504650308,0.0,0.0,0.0,0.0,0.9971991967264292,0.001353175581356416,0.794665125334021,0.09909869498464899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968125,0.008977692261006339,0.9814973829115036,0.15255496186203016,0.0,0.0,0.0,0.0,22.378066550822307,12.431077228762039
genuine_target_maneuver,m9c_baseline,150,0.2769374085745892,0.015521653271802842,0.3124762853577059,0.017007039982620188,0.3124762853577059,0.017007039982620188,0.9978749999999998,0.005145285058510688,0.0,0.0,0.0021249999999999997,0.005145285058510689,0.0,0.0,1.7984975857188548,0.185099187846537,5.354316622714655,0.7580561983921597,0.9623749999999999,0.017728713762331056,0.013400486666109313,0.0022997089542008877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916666666666666,0.01123950127402853,1.1960337657406876,0.14041665244491475,0.0,0.0,0.0,0.0,11.327344471708251,2.8742137149232896
genuine_target_maneuver,cross_channel,150,0.2769374085745892,0.015521653271802842,0.3124762853577059,0.017007039982620188,0.3124762853577059,0.017007039982620188,0.9978749999999998,0.005145285058510688,0.0,0.0,0.0021249999999999997,0.005145285058510689,0.0,0.0,1.7984975857188548,0.185099187846537,5.354316622714655,0.7580561983921597,0.9623749999999999,0.017728713762331056,0.013400486666109313,0.0022997089542008877,0.09066666666666667,0.02536962860499845,0.0,0.0,0.9990833333333334,0.0024352731993670675,0.0,0.0,0.0,0.0,0.9962123299137507,0.0014789066819135995,0.7811544877384354,0.08545349188060294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916666666666666,0.01123950127402853,1.1960337657406876,0.14041665244491475,0.0,0.0,0.0,0.0,11.327344471708251,2.8742137149232896
genuine_target_maneuver,ramp_rate,150,0.2769374085745892,0.015521653271802842,0.3124762853577059,0.017007039982620188,0.3124762853577059,0.017007039982620188,0.9978749999999998,0.005145285058510688,0.0,0.0,0.0021249999999999997,0.005145285058510689,0.0,0.0,1.7984975857188548,0.185099187846537,5.354316622714655,0.7580561983921597,0.9623749999999999,0.017728713762331056,0.013400486666109313,0.0022997089542008877,0.09066666666666667,0.02536962860499845,0.0,0.0,0.9990833333333334,0.0024352731993670675,0.0,0.0,0.0,0.0,0.9999765625005599,0.00020161699363092548,0.994,0.051613951602255764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916666666666666,0.01123950127402853,1.1960337657406876,0.14041665244491475,0.0,0.0,0.0,0.0,11.327344471708251,2.8742137149232896
genuine_target_maneuver,influence_budget,150,0.27693933518312414,0.015515850879682724,0.3124776590988782,0.017001908253124504,0.3124776590988782,0.017001908253124504,0.9978749999999998,0.005145285058510688,0.0,0.0,0.0021249999999999997,0.005145285058510689,0.0,0.0,1.798490819855272,0.18503206258400917,5.354316631650185,0.7580561928705313,0.9623749999999999,0.017728713762331056,0.013396950331527506,0.002300645552834402,0.09066666666666667,0.02536962860499845,0.0,0.0,0.9990833333333334,0.0024352731993670675,0.00020833333333333335,0.0011219093348196884,0.0,0.0,1.0,0.0,1.0,0.0,0.007641997033105253,0.0034384050011731964,0.0,0.0,0.0,0.0,0.0,0.0,0.003916666666666666,0.01123950127402853,1.1960337657406876,0.14041665244491475,0.0,0.0,0.0,0.0,11.327344471708251,2.8742137149232896
genuine_target_maneuver,combined,150,0.2769374085745892,0.015521653271802842,0.3124762853577059,0.017007039982620188,0.3124762853577059,0.017007039982620188,0.9978749999999998,0.005145285058510688,0.0,0.0,0.0021249999999999997,0.005145285058510689,0.0,0.0,1.7984975857188548,0.185099187846537,5.354316622714655,0.7580561983921597,0.9623749999999999,0.017728713762331056,0.013400486666109313,0.0022997089542008877,0.09066666666666667,0.02536962860499845,0.0,0.0,0.9990833333333334,0.0024352731993670675,0.0,0.0,0.0,0.0,0.9962123299137507,0.0014789066819135995,0.7811544877384354,0.08545349188060294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916666666666666,0.01123950127402853,1.1960337657406876,0.14041665244491475,0.0,0.0,0.0,0.0,11.327344471708251,2.8742137149232896
legitimate_heterogeneous_precision,m9c_baseline,150,0.18847209129268297,0.020303529067324175,0.21231505179643362,0.0223914979168353,0.21231505179643362,0.0223914979168353,0.9990000000000001,0.003614208073700239,0.0,0.0,0.0010000000000000002,0.00361420807370024,0.0,0.0,1.7649742738554823,0.16598283311714201,5.192678855617447,0.6265962224982331,0.9676666666666666,0.015253870182860334,0.012635291353628618,0.0018608977799995647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666668,0.0034721111093332763,0.940080641762432,0.1695893162170672,0.0,0.0,0.0,0.0,28.657298380589733,1.4786251329508957
legitimate_heterogeneous_precision,cross_channel,150,0.18847209129268297,0.020303529067324175,0.21231505179643362,0.0223914979168353,0.21231505179643362,0.0223914979168353,0.9990000000000001,0.003614208073700239,0.0,0.0,0.0010000000000000002,0.00361420807370024,0.0,0.0,1.7649742738554823,0.16598283311714201,5.192678855617447,0.6265962224982331,0.9676666666666666,0.015253870182860334,0.012635291353628618,0.0018608977799995647,0.09691666666666668,0.025235832108773868,0.0,0.0,0.9657083333333333,0.02561469982690061,0.0,0.0,0.0,0.0,0.9958189595088012,0.0014891389577757434,0.7738409688920966,0.08118320238850248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666668,0.0034721111093332763,0.940080641762432,0.1695893162170672,0.0,0.0,0.0,0.0,28.657298380589733,1.4786251329508957
