scenario,seed,arm,decision_loss,position_rmse,best_hypothesis_rmse,selection_rate,mixture_rate,abstention_rate,wrong_mode_action_rate,mean_nees,p95_nees,coverage95_rate,mean_residual_mass,cross_diagnostic_rate,strong_floor_rate,ramp_diagnostic_rate,influence_cap_rate,trust_alert_rate,mean_raw_trust,minimum_raw_trust,mean_raw_only_precision_fraction,mean_trust_residual_mass,strategic_alert_rate,nonstrategic_alert_rate,quarantine_rate,mean_sensor_speed,shadow_max_decision_loss_difference,shadow_action_difference_rate,runtime_seconds,trace_fingerprint
raw_channel_colluding_ramp,21075,ramp_rate,3.1404728172837313,2.8351705674521837,2.8351705674521837,0.11875,0.0,0.88125,0.0,307.27497389167576,650.4232900735543,0.15,0.7511550951051611,0.83125,0.7125,1.0,0.0,0.35,0.8849250333800516,0.11289491030268767,0.0,0.008460135828872518,0.23880597014925373,0.0,0.6,1.356075111764549,0.0,0.0,18.475157000124454,d1a8a876aabc5928c444ddb767f853c154203f66bffc43b6604ecec4905470f3
raw_channel_colluding_ramp,21076,ramp_rate,3.3057777496630423,2.9294439838212036,2.9294439838212036,0.0875,0.0,0.9125,0.0,311.76977918371057,648.7256272652544,0.15,0.7751717862615031,0.83125,0.78125,1.0,0.0,0.45,0.8806075412410657,0.17583098319462737,0.0,0.006305168334290956,0.23880597014925373,0.0,0.625,1.0881659783429718,0.0,0.0,17.89879116602242,2b77095a059e33efe3ce7f3c8bdd7336c778b6c53f04ee65204f82eab600910b
raw_channel_colluding_ramp,21077,ramp_rate,3.1325996467663417,2.7784200076765853,2.7784200076765853,0.13125,0.0,0.86875,0.0,262.792765785046,570.3989432111092,0.16875,0.7632340233884981,0.8375,0.80625,0.9875,0.0,0.51875,0.8728650766112038,0.12133513530551476,0.0,0.00941210981737739,0.2835820895522388,0.0,0.55,0.8340385370212964,0.0,0.0,18.657551374984905,88b48208f6fddf1ad7462d2be931cd680a8595b61ed025d31f1ef98d7d894767
raw_channel_colluding_ramp,21078,ramp_rate,3.3981101272307184,3.031959193744436,3.031959193744436,0.1125,0.0,0.8875,0.0,334.7883010858266,660.6880368817463,0.1625,0.7890094831181468,0.83125,0.80625,1.0,0.0,0.3125,0.8940568623081964,0.1671272651763139,0.0,0.005323027215063362,0.16666666666666666,0.0,0.55625,1.0172107213076582,0.0,0.0,18.786725542042404,88002bd646c111c761833d9d3bcda8211491b8651476de056f1b8ee6e7527705
raw_channel_colluding_ramp,21079,ramp_rate,3.3223161894469824,2.9822539035885773,2.9822539035885773,0.1125,0.0,0.8875,0.0,326.80256462746684,670.5902870305899,0.175,0.7656540270433495,0.825,0.80625,1.0,0.0,0.40625,0.8863356745823177,0.18457557248067952,0.0,0.00648941627730751,0.2064676616915423,0.0,0.58125,1.0785641275098792,0.0,0.0,18.977894791169092,6e4139aef0687464b5e0d98fa56f668d0bb2d439e7781c0763184de15121290e
raw_channel_colluding_ramp,21080,ramp_rate,3.327453680851255,2.96308558657458,2.96308558657458,0.13125,0.0,0.86875,0.0,327.8010882671933,656.166531395524,0.15625,0.7748756785999598,0.83125,0.8125,1.0,0.0,0.31875,0.8906677906354965,0.16413034766759316,0.0,0.005485987696287576,0.1517412935323383,0.0,0.5625,1.0069331233474874,0.0,0.0,18.739326291019097,06b3afd992afd0bcf4a9bab16e23cf1ed236080f7ad0b4ec6a699b5b09e70b59
raw_channel_colluding_ramp,21081,ramp_rate,3.3012957343754663,2.9376195732372916,2.9376195732372916,0.0875,0.0,0.9125,0.0,320.8752891265714,651.6891531275126,0.16875,0.7879310391212264,0.84375,0.8125,1.0,0.0,0.38125,0.8845450626417591,0.2327650964272447,0.0,0.006340147286397371,0.20149253731343283,0.0,0.63125,0.90372292823104,0.0,0.0,18.30277170892805,5a60d00d54db221efb8b2f3a11fee70a4e8eb80eb1b260bea7c67109c04875da
raw_channel_colluding_ramp,21082,ramp_rate,3.2601245699217904,2.9106473133728628,2.9106473133728628,0.1,0.0,0.9,0.0,317.0490385304465,708.2595230647312,0.18125,0.7732343202547122,0.85,0.80625,0.99375,0.0,0.40625,0.8797827936086007,0.23904752508424454,0.0,0.006144278839926123,0.23880597014925373,0.0,0.6125,1.0108206596546603,0.0,0.0,18.45326904184185,4bbf992fe608542e161428f9a54e2aa067c72679c5c5bb75368fbbcb284b1889
raw_channel_colluding_ramp,21083,ramp_rate,3.2783816778743473,2.9262976082276437,2.9262976082276437,0.1125,0.0,0.8875,0.0,323.0488267242543,668.001987410426,0.175,0.7739085052669102,0.83125,0.73125,1.0,0.0,0.40625,0.8829629143865049,0.09668476061371116,0.0,0.007891346389244385,0.21641791044776118,0.0,0.59375,1.162388103269059,0.0,0.0,18.753448375035077,5a0c3b0c6842d6fce843c3330b7f8a5d193d154175c343764e2daf5ae058a287
raw_channel_colluding_ramp,21084,ramp_rate,3.26438627820543,2.899713930275601,2.899713930275601,0.1,0.0,0.9,0.0,299.9171848794911,644.3433774453688,0.1625,0.7848646676363037,0.84375,0.78125,1.0,0.0,0.4625,0.8821970678703087,0.20686628641091215,0.0,0.007602812736859354,0.23880597014925373,0.0,0.575,0.9237391704290596,0.0,0.0,18.024928082944825,f955add480be9cd27be90d33163a1421e8ba8b40f8e1e327279444226c29f047
