scenario,algorithm,runs,integrated_loss_mean,integrated_loss_std,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,movement_distance_mean,movement_distance_std,movement_per_step_mean,movement_per_step_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_topology_components_mean,mean_topology_components_std,mean_missing_evidence_residual_mass_mean,mean_missing_evidence_residual_mass_std,investigation_request_rate_mean,investigation_request_rate_std,investigation_residual_guard_rate_mean,investigation_residual_guard_rate_std,investigation_replan_rate_mean,investigation_replan_rate_std,investigation_active_motion_rate_mean,investigation_active_motion_rate_std,investigation_probe_rate_mean,investigation_probe_rate_std,mean_investigation_active_agents_mean,mean_investigation_active_agents_std,mean_investigation_mode_count_mean,mean_investigation_mode_count_std,investigation_planning_sequences_mean,investigation_planning_sequences_std,runtime_seconds_mean,runtime_seconds_std
failure_partition,flocking_topology_admission_posterior,150,1.1257782044363702,0.11503302616988689,0.36876261250201287,0.03896323785843213,0.4080672346727075,0.03894266898936709,151.40311838687145,20.936539872663822,0.9462694899179466,0.1308533742041489,0.0,0.0,1.6896418712148027,0.1647517701766964,5.010077905163641,0.645053464304085,0.9713333333333333,0.014985872977203862,1.0,0.0,1.6818333333333335,0.08158695089017333,0.021768833572834923,0.006031781393167416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743538403349618,0.3577218988360744
failure_partition,flocking_topology_admission_round_robin,150,1.1166715990006395,0.1152058045801299,0.3693488269570146,0.040160255445462006,0.4075661519786803,0.03937417537851166,149.46455440872495,20.905024106438493,0.9341534650545312,0.1306564006652406,0.0,0.0,1.6870538842751435,0.16895646448700544,4.995127641512079,0.6336783643972292,0.9708750000000002,0.015576257306126742,1.0,0.0,1.674708333333333,0.08619060958454557,0.021632270618542695,0.005725571237643985,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.0,0.0,7.745009083609718,0.35827033226644733
failure_partition,flocking_topology_admission_receding_voi,150,1.1143915096044141,0.11521736532514282,0.3687738792759916,0.04035558622287113,0.4070872661395835,0.040403843897998615,149.12352606568453,20.84247214680493,0.9320220379105282,0.1302654509175308,0.0,0.0,1.6852469894243094,0.16663436320761993,4.994667745261207,0.6293268710645687,0.9710833333333333,0.014834971819618967,1.0,0.0,1.6756666666666664,0.08978024869399481,0.021569666160072793,0.0059301188107646514,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.0008333333333333334,0.0031180478223116178,0.0008333333333333334,0.0031180478223116178,0.0016666666666666668,0.0062360956446232355,1.0,0.0,25.0,0.0,7.835308664999903,0.3459724833238079
staggered_rejoin,flocking_topology_admission_posterior,150,1.0607898650220542,0.11254775861063392,0.30778613838836955,0.016043357418310315,0.3456951572125908,0.017391195735979,150.60074532673696,21.523428626437095,0.9412546582921058,0.13452142891523186,0.0,0.0,1.7026528059586088,0.1562688687843185,5.059060924632494,0.6006833642983621,0.9704999999999999,0.014967325523731131,1.0,0.0,1.014875,0.013300806679797028,0.015268399064529163,0.0029591406149199265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475580272246152,0.2207539989861538
staggered_rejoin,flocking_topology_admission_round_robin,150,1.0499329182052037,0.11287229142939,0.3085058957595695,0.01669392263777635,0.3466015926100017,0.0173662700425039,148.28540448912682,21.63912063787199,0.9267837780570428,0.13524450398669993,0.0,0.0,1.7040010863176007,0.15616827930485455,5.054468124359612,0.5847796546753455,0.9701250000000001,0.015187542866880519,1.0,0.0,1.0226250000000001,0.01832390856231278,0.015203427353959614,0.002998018280617885,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.0,0.0,8.503750820288746,0.2184739977801353
staggered_rejoin,flocking_topology_admission_receding_voi,150,1.0478689208261742,0.1132731549245358,0.30814360025924825,0.016710597439295757,0.34596161221939936,0.017410879392737163,147.9450641133852,21.690171648325077,0.9246566507086572,0.1355635728020317,0.0,0.0,1.6994346610966586,0.157664895278789,5.043450555563499,0.6008339473604641,0.9707500000000001,0.014707566080082727,1.0,0.0,1.0202083333333334,0.015401174648563509,0.015263571946735693,0.0029966917409809625,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.0008333333333333334,0.0031180478223116178,0.0008333333333333334,0.0031180478223116178,0.0016666666666666668,0.0062360956446232355,1.0,0.0,25.0,0.0,8.613237229147925,0.2475272284633992
flapping_reconnect,flocking_topology_admission_posterior,150,1.1008204649927789,0.12553960249540985,0.3121764599321854,0.025153389221944683,0.3490901422756402,0.025840471686733178,157.72880101211865,24.522669169848474,0.9858050063257413,0.15326668231155297,0.0,0.0,1.698851912164203,0.1622463204311399,4.988008880011422,0.6509503953191199,0.9710833333333335,0.015352569455595665,1.0,0.0,1.4827916666666665,0.04992148349046619,0.017769266046450304,0.004512412650538281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.192135148088758,0.3420655747336199
flapping_reconnect,flocking_topology_admission_round_robin,150,1.095741372571936,0.1274581188654318,0.3141317755111527,0.028901607686110102,0.35138380357588506,0.02892360280653685,156.32191941215666,24.516810565820254,0.9770119963259788,0.15323006603637657,0.0,0.0,1.697889307862608,0.16268347196529975,4.982021924124797,0.6301675616050096,0.9709999999999999,0.015365003525327726,1.0,0.0,1.4951666666666668,0.06022590574015656,0.017772363747926023,0.005074799171535469,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.0,0.0,10.265178674661245,0.323208664733358
flapping_reconnect,flocking_topology_admission_receding_voi,150,1.091456675520766,0.125992389064199,0.31272706912965104,0.02695594441290411,0.3503503877802005,0.027768535049447828,155.745921278223,24.438833077425663,0.9734120079888934,0.1527427067339104,0.0,0.0,1.692227421760706,0.15988454052930218,4.959813535773987,0.6267400722266437,0.9712083333333332,0.015136474068362892,1.0,0.0,1.4934166666666666,0.05975552043302964,0.017534189513141746,0.004776159316270943,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.0008333333333333334,0.0031180478223116178,0.0008333333333333334,0.0031180478223116178,0.0016666666666666668,0.0062360956446232355,1.0,0.0,25.0,0.0,10.352509073067147,0.33565052056842287
false_split_dropout,flocking_topology_admission_posterior,150,1.1076829171732554,0.11286458441924994,0.2786910794486975,0.014045106029078686,0.31347978991480147,0.014796007241882913,165.7983675449115,22.38825770381211,1.0362397971556971,0.1399266106488257,0.0,0.0,1.7053180167252473,0.15297401250590187,4.996144447928737,0.5757061586962773,0.9704999999999999,0.013250786140200638,0.6532083333333333,0.013306087885865956,1.1035833333333334,0.032502777659079475,0.014212192848904811,0.0029108891009186474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.509809686074345,0.2210521220271795
