algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_kf_no_momentum,1014,2.38135877790851,1.9151800640026022,13.523312505682421,0.565625,3.3380971541312134,3.4664092164874787,5.007116005172966,1.0311247725570678,0,3840,737280,0.0,0.9066197909414768,biased_agents,11.523312505682421,0.3843749999999999
flocking_kf_no_momentum,1015,2.4795811660933578,2.0939808426534734,16.12007633550083,0.52265625,3.9530476365344045,3.45023909736825,5.004695993744012,0.9833646870483834,0,3840,737280,0.0,0.9055820419453084,biased_agents,14.12007633550083,0.4273437499999999
flocking_kf_no_momentum,1016,2.19384077239685,1.905290390814966,12.229212444816438,0.5703125,3.5408456145790574,3.380405616502069,5.014127073707012,1.0245025870256783,0,3840,737280,0.0,0.9383680829778314,biased_agents,10.229212444816438,0.37968749999999996
flocking_kf_no_momentum,1017,2.0791536526782206,1.7804212069920864,10.789685989909355,0.62734375,3.218313385413544,3.3314590694794077,5.013498513576054,0.9888121189015688,0,3840,737280,0.0,0.93914574990049,biased_agents,8.789685989909355,0.32265625
flocking_kf_no_momentum,1018,2.1784554489797476,1.7627384927171827,11.290139834180874,0.6015625,3.334490411153838,3.4578847812525333,5.014984939930807,0.935551372045753,0,3840,737280,0.0,0.9160105001647025,biased_agents,9.290139834180874,0.34843749999999996
flocking_kf_no_momentum,1019,2.2064931047316554,1.8768329036548557,11.446066121608492,0.6078125,3.2704229180087183,3.269277474607023,4.96311311735631,1.0225948965401948,1,3840,737280,0.0,0.9210961668286473,biased_agents,9.446066121608492,0.3421875
flocking_kf_no_momentum,1020,1.916580423715954,1.6987454650838032,9.517820351741461,0.6421875,3.337055198863826,3.326573225184937,5.006980163884511,1.0047015680152964,1,3840,737280,0.0,0.9069095831364393,biased_agents,7.517820351741461,0.30781249999999993
flocking_kf_no_momentum,1021,2.2199875029627454,1.9018713761736261,12.073458220355944,0.53203125,3.3319377377150894,3.328209449142874,4.991795187115301,0.9954131509208881,0,3840,737280,0.0,0.9116884998511523,biased_agents,10.073458220355944,0.41796875
flocking_kf_no_momentum,1022,2.218656564240321,1.9245084630658083,13.329757435700364,0.56015625,3.6807192354694975,3.3935044520687496,5.015931565270118,0.9931696933315625,0,3840,737280,0.0,0.9143853748682886,biased_agents,11.329757435700364,0.38984374999999993
flocking_kf_no_momentum,1023,2.38441361007602,2.0924511600796714,16.222779947817692,0.484375,3.8761064606777276,3.4483685708985625,5.011681436314238,0.9889443698386475,0,3840,737280,0.0,0.9235210421029478,biased_agents,14.222779947817692,0.46562499999999996
flocking_kf_no_momentum,1024,2.395215370937209,2.128453032900567,16.01383459171455,0.44453125,4.256237438087759,3.569081486841243,5.02741939171351,0.9723862397726226,0,3840,737280,0.0,0.9411939999554306,biased_agents,14.013834591714549,0.5054687499999999
flocking_kf_no_momentum,1025,2.0893059555831863,1.803590029079411,11.608006654806292,0.60859375,3.500667453486318,3.4132214077998477,4.927909705529446,0.9410887165822178,0,3840,737280,0.0,0.9320787917822599,biased_agents,9.608006654806292,0.3414062499999999
flocking_kf_no_momentum,1026,2.1747959320812433,1.861862341864233,12.268250403262325,0.553125,3.644828846098617,3.4174058462172807,5.025261019610497,0.991442670913897,0,3840,737280,0.0,0.9525836668908596,biased_agents,10.268250403262325,0.396875
flocking_kf_no_momentum,1027,2.298347042750677,1.9940626118853109,14.564613915340974,0.5328125,3.6897546525327853,3.405045368452515,5.0216523928429195,0.9868461962267345,0,3840,737280,0.0,0.941776332911104,biased_agents,12.564613915340974,0.41718749999999993
flocking_kf_no_momentum,1028,2.254826301216458,1.868769533201833,12.383061275569252,0.56953125,3.6376795174633116,3.409639910178575,4.992430501898173,0.9574545618059707,0,3840,737280,0.0,0.9146082908846438,biased_agents,10.383061275569252,0.3804687499999999
flocking_kf_no_momentum,1029,2.397488439358998,2.05229015167926,15.145934680126043,0.51015625,3.6880036872910003,3.4109211205829326,5.033698316023483,1.039153090536021,0,3840,737280,0.0,0.9114178749732673,biased_agents,13.145934680126043,0.43984375
flocking_kf_no_momentum,1030,2.3148857843012993,2.002585178092598,13.806091276262993,0.5578125,3.6989295041231793,3.344233107871653,5.031775435383034,1.0108772893321232,0,3840,737280,0.0,0.9309932088945061,biased_agents,11.806091276262993,0.3921874999999999
flocking_kf_no_momentum,1031,2.422368924342464,2.0641372079211293,15.981430743115567,0.5140625,3.846118785589732,3.5150396118663165,4.974565455273665,0.9364394508567362,0,3840,737280,0.0,0.9350797499064356,biased_agents,13.981430743115567,0.4359375
flocking_kf_no_momentum,1032,2.37844764879632,2.0097271335044042,14.976101645892868,0.50703125,3.8290043690202227,3.490722989771258,5.0243029037472855,1.0125957387184918,0,3840,737280,0.0,0.9112656661309302,biased_agents,12.976101645892868,0.4429687499999999
flocking_kf_no_momentum,1033,1.951397796711609,1.689264224692423,10.054581728894226,0.61953125,3.4007394794585495,3.4515991383452205,4.987095691666346,0.9688330766541753,0,3840,737280,0.0,0.9416278749704361,biased_agents,8.054581728894226,0.33046875
flocking_kf_no_momentum,1034,2.3198889096329465,1.97249217046051,12.698249384683683,0.5484375,3.710564676056614,3.351987283811856,5.037252392464374,1.0732557348293081,0,3840,737280,0.0,0.9133383329026401,biased_agents,10.698249384683683,0.40156249999999993
flocking_kf_no_momentum,1035,2.1789310858385,1.85310875503479,11.957659817903128,0.60234375,3.6975874405160574,3.3612902732353573,4.985736627024996,1.0027599972164487,0,3840,737280,0.0,0.9177964169066399,biased_agents,9.957659817903128,0.34765625
flocking_kf_no_momentum,1036,2.369275400534077,2.0949053612814326,14.190445650812467,0.5078125,3.718700680188152,3.306683874980416,5.012622424798052,1.103212681847746,0,3840,737280,0.0,0.9360829999204725,biased_agents,12.190445650812467,0.44218749999999996
flocking_kf_no_momentum,1037,2.3627906858383487,2.068819491131353,13.651536070174853,0.50390625,3.534689434165057,3.316753095686059,5.036977025936982,1.032416559180912,2,3840,737280,0.0,0.9119699997827411,biased_agents,11.651536070174853,0.44609374999999996
flocking_kf_no_momentum,1038,2.1454994994305263,1.8531117007150961,11.450350245652459,0.57421875,3.3250193510995274,3.316802332459562,5.01818340675379,1.0417010156789863,0,3840,737280,0.0,0.9265621658414602,biased_agents,9.450350245652459,0.37578124999999996
flocking_kf_no_momentum,1039,2.1811715947520725,1.8577645044789852,12.119878555926292,0.58046875,3.3862663773330546,3.3832640079484833,5.017657442298905,0.9950601182850735,0,3840,737280,0.0,0.9323295000940561,biased_agents,10.119878555926292,0.36953125
flocking_kf_no_momentum,1040,2.3435883469067105,2.0432303832361667,14.468039680952831,0.4859375,3.796255950333562,3.419261906981867,5.0300350679644295,1.0048801552253455,0,3840,737280,0.0,0.9302885842043906,biased_agents,12.468039680952831,0.46406249999999993
flocking_kf_no_momentum,1041,2.363940421392486,2.0807971142612787,14.499194710924048,0.5015625,3.754175010133128,3.317549035685343,5.013748601669851,1.044621970423799,0,3840,737280,0.0,0.9317045419011265,biased_agents,12.499194710924048,0.44843749999999993
flocking_kf_no_momentum,1042,2.505730097750415,2.0897733870203354,15.684493680061639,0.53515625,3.9455773916536585,3.502159936613327,5.046782500681507,1.0177814478701295,0,3840,737280,0.0,0.9211972921621054,biased_agents,13.684493680061639,0.41484374999999996
flocking_kf_no_momentum,1043,2.2934688199825173,1.911162427018034,13.322591220010583,0.56796875,3.6458319884545602,3.431512939136205,5.013264489128246,0.9864476041400387,0,3840,737280,0.0,0.9203438749536872,biased_agents,11.322591220010583,0.38203124999999993
flocking_kf_no_momentum,1044,2.4053332640296987,2.029372874162855,14.297707995435848,0.53359375,3.7041515120080164,3.378738900971277,5.0304449003890825,1.0311769948324006,0,3840,737280,0.0,0.9298561250325292,biased_agents,12.297707995435848,0.41640625
flocking_kf_no_momentum,1045,2.385919167072468,2.1561131560963074,16.029800301601934,0.4078125,4.091846685034092,3.431977702335928,5.029375021060342,1.01774221604096,0,3840,737280,0.0,0.9112601669039577,biased_agents,14.029800301601934,0.5421874999999999
flocking_kf_no_momentum,1046,2.377778438486609,2.0363716759082156,15.19125254697001,0.5421875,3.8758839430178718,3.453891897261996,4.977376020326811,0.9872148242170506,0,3840,737280,0.0,0.9051757920533419,biased_agents,13.19125254697001,0.4078124999999999
flocking_kf_no_momentum,1047,1.834767505231569,1.6288170340305839,9.248110044400349,0.66953125,3.421879939428389,3.4000684991621397,5.006822560136729,0.9845130803132929,1,3840,737280,0.0,0.9100717499386519,biased_agents,7.248110044400349,0.28046874999999993
flocking_kf_no_momentum,1048,2.4519121994160944,2.1122965640314018,16.030058599252932,0.51796875,4.064656892852445,3.419286052338787,4.975215945173643,0.9949770436911421,0,3840,737280,0.0,0.9357761249411851,biased_agents,14.030058599252932,0.43203125
flocking_kf_no_momentum,1049,2.3646110673611114,2.070413584844988,14.067505480916395,0.5234375,3.6521515018710664,3.382936103589048,4.988985559215095,1.0124321271816108,0,3840,737280,0.0,0.93026183382608,biased_agents,12.067505480916395,0.42656249999999996
flocking_kf_no_momentum,1050,2.307231788293774,1.9620009016777138,13.139529963357575,0.56171875,3.564867352735915,3.3633097372714547,5.027137852512908,1.0646714503922499,0,3840,737280,0.0,0.9269140830729157,biased_agents,11.139529963357575,0.3882812499999999
flocking_kf_no_momentum,1051,1.9905940261356387,1.758742813124954,10.939987193086472,0.61015625,3.3630523362264517,3.3870409574039457,4.930677401238324,0.9262285171669683,1,3840,737280,0.0,0.9187828749418259,biased_agents,8.939987193086472,0.33984375
flocking_kf_no_momentum,1052,2.3364923917538527,2.0214581285481206,15.084688822993016,0.534375,3.774017225509982,3.3671259374291873,5.013903197485687,1.035249550695837,0,3840,737280,0.0,0.9195207918528467,biased_agents,13.084688822993016,0.4156249999999999
flocking_kf_no_momentum,1053,2.197869569810584,1.8438852970866766,11.428800520635695,0.58046875,3.335811041795091,3.3503424871606406,5.0044737694013675,1.0264264827938487,0,3840,737280,0.0,0.9266790831461549,biased_agents,9.428800520635695,0.36953125
flocking_kf_no_momentum,1054,2.4248144118817345,2.032046267365488,14.627534743772339,0.5484375,3.553503852089277,3.347340773948747,5.017443742733443,1.052157374279227,0,3840,737280,0.0,0.9449222499970347,biased_agents,12.627534743772339,0.40156249999999993
flocking_kf_no_momentum,1055,1.9049334890354985,1.6949555756522687,9.44405496697009,0.6140625,3.3042373635264894,3.3564083500883073,5.01203649578296,1.0124679860998214,1,3840,737280,0.0,0.9226110831368715,biased_agents,7.444054966970089,0.3359375
