candidate,baseline,metric,pairs,candidate_mean,baseline_mean,improvement_mean,ci95_lower,ci95_upper
bounded_two,odometry_only,position_rmse,175,0.41114995206375204,9.123107275851272,8.71195732378752,7.987877395325868,9.437719783566054
bounded_two,odometry_only,outage_rmse,175,0.10713214813532664,2.4592924764850537,2.3521603283497274,1.7571143819613235,2.9973659990403614
bounded_two,all_landmarks,position_rmse,175,0.41114995206375204,0.40670193597164583,-0.004448016092106136,-0.009174845231607588,-0.0003222722199520058
bounded_two,all_landmarks,outage_rmse,175,0.10713214813532664,0.10225362272506815,-0.004878525410258485,-0.011958175157147114,0.0004877412063363106
