robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
3,all_landmarks,33,1288973822.054,1288973881.554,0.40253056304210977,1.6538637121054576,3.9177079723791595,0.975,0.8416666666666667,5.0,0.0,0.0,3.933333333333333,1.2166666666666666,2,5,0.20282158136367798,0.04745775594242981,True
3,all_landmarks,34,1288973882.054,1288973941.554,0.5269425406600509,2.166530011767806,5.075432555873026,0.9916666666666667,0.7666666666666667,3.0,0.0,0.0,3.6416666666666666,1.5416666666666667,1,5,0.19971936146418254,0.04745775594242981,True
4,all_landmarks,0,1288971842.054,1288971901.554,0.28633063971979555,1.3597514380649363,6.4731339382008395,0.9333333333333333,0.875,3.0,0.0,0.0,1.0333333333333334,5.85,1,2,0.2247957474655575,0.04328970834612846,True
4,all_landmarks,1,1288971902.054,1288971961.554,0.36528435444076507,1.680553792364505,4.472438795221169,0.9583333333333334,0.5583333333333333,3.0,0.016666666666666666,0.2368534210344966,2.316666666666667,3.875,1,5,0.14866661230723063,0.04328970834612846,True
4,all_landmarks,2,1288971962.054,1288972021.554,0.43636835131371515,1.3600050540877668,4.0250653090499755,0.975,0.43333333333333335,3.0,0.1,0.2794631832228383,3.6166666666666667,1.525,2,5,0.11119300358825261,0.04328970834612846,True
4,all_landmarks,3,1288972022.054,1288972081.554,0.3964249593354922,0.8084648609674091,3.146214099546636,0.9916666666666667,0.2833333333333333,3.0,0.13333333333333333,0.5045275716021971,3.316666666666667,1.9166666666666667,1,5,0.06435413658618927,0.04328970834612846,True
4,all_landmarks,4,1288972082.054,1288972141.554,0.3069880605184103,0.9654499369016373,3.491127290633543,0.9916666666666667,0.325,4.0,0.21666666666666667,0.2244567200193909,3.75,1.375,2,5,0.0794124671154552,0.04328970834612846,True
4,all_landmarks,5,1288972142.054,1288972201.554,0.37036940356936293,1.5920026273173449,4.135043774221865,0.9666666666666667,0.5083333333333333,4.0,0.15833333333333333,0.29663427679377136,3.0416666666666665,2.95,2,5,0.14446939527988434,0.04328970834612846,True
4,all_landmarks,6,1288972202.054,1288972261.554,0.2847438966220773,1.3317628578434622,3.888777600016662,0.975,0.4583333333333333,3.0,0.08333333333333333,0.270624302310267,3.55,1.5083333333333333,2,5,0.11261662774615817,0.04328970834612846,True
4,all_landmarks,7,1288972262.054,1288972321.554,0.1890525228603048,0.6564770296628754,2.307156717301863,1.0,0.4583333333333333,3.0,0.10833333333333334,0.22503405000967808,3.275,2.0083333333333333,2,5,0.10417495667934418,0.04328970834612846,True
4,all_landmarks,8,1288972322.054,1288972381.554,0.4739446523770345,1.5676013163726543,4.055725512621982,0.9666666666666667,0.5416666666666666,5.0,0.1,0.7194862748690485,3.8333333333333335,1.1666666666666667,2,5,0.1287196671631601,0.04328970834612846,True
4,all_landmarks,9,1288972382.054,1288972441.554,0.4304570001171494,2.065859111442023,6.991883638981523,0.925,0.4666666666666667,4.0,0.0,0.0,3.6,1.5583333333333333,2,5,0.09417356683148277,0.04328970834612846,True
4,all_landmarks,10,1288972442.054,1288972501.554,0.6918540708695367,1.4933869855849855,5.3011745974318885,0.95,0.275,3.0,0.175,0.7476835815184516,2.8833333333333333,3.1166666666666667,1,5,0.058287468552589414,0.04328970834612846,True
4,all_landmarks,11,1288972502.054,1288972561.554,0.25063607042959635,1.0094595683316827,2.960274502369673,0.9916666666666667,0.575,3.0,0.041666666666666664,0.32202407112897,3.433333333333333,2.033333333333333,2,5,0.157081886794832,0.04328970834612846,True
4,all_landmarks,12,1288972562.054,1288972621.554,0.3417466912056412,2.4175518057170504,8.7630539474532,0.8666666666666667,0.5666666666666667,3.0,0.008333333333333333,0.27600434912082417,2.941666666666667,2.6666666666666665,1,5,0.14531800283326043,0.04328970834612846,True
4,all_landmarks,13,1288972622.054,1288972681.554,0.38901365782332065,4.280665427865888,10.530932951218537,0.7333333333333333,0.6916666666666667,3.0,0.0,0.0,3.0083333333333333,2.441666666666667,2,5,0.18147214651107788,0.04328970834612846,True
4,all_landmarks,14,1288972682.054,1288972741.554,0.26646249262224714,1.428506766215221,3.565902034350561,0.9833333333333333,0.65,4.0,0.125,0.21482848641616611,3.1333333333333333,2.433333333333333,1,5,0.17233882711993323,0.04328970834612846,True
4,all_landmarks,15,1288972742.054,1288972801.554,0.3035692620106544,0.7635857236414713,2.7718843452487465,1.0,0.44166666666666665,5.0,0.10833333333333334,0.46360835159046226,3.5,1.5666666666666667,1,5,0.09292092816697227,0.04328970834612846,True
