algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,p95_nees,max_nees,coverage95_rate,rejoin_window_nees,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,partition_selection_rate,mean_topology_components,mean_observer_component_size,mean_topology_visibility_fraction,mean_topology_live_support,mean_topology_retained_support,mean_topology_unknown_support,mean_topology_probation_agents,topology_rejoin_events,topology_merge_grace_rate,topology_epoch_changes,mean_duplicate_support_suppressed,topology_selection_blocked_rate,max_primary_support_jump,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_active,11000,2.158083986991552,0.6393470615829254,0.7622023809523808,0.895147958569865,0.551397958569865,0.55,0.0,0.45,0.0625,0.0,0.0,0.5535714285714286,77,0.6531683423262865,1.6410522597292456,4.0303923219547855,7.106227062575578,0.9862723214285714,0.0,2.134759039306826,3.6954697735231874,5.006256488866637,1.9043468722834098,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.86875,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5,0.48125,5.98125,0.7622023809523808,0.23545386904761906,0.0,0.0,0.13125,1.5500316323075034,165.135389163698,0.8668147078715265,stable_control,0.3589477402707544,0.0362723214285714
flocking_robust_active,11001,2.2917260648315225,0.6522338960896416,0.7609821428571429,1.0112017290510116,0.6768267290510115,0.5625,0.0,0.4375,0.0625,0.625,0.03125,0.5575,76,0.9411937436553994,3.365195313538801,5.1924254173127,143.21746583837304,0.953125,0.0,1.9212008984493942,3.6919036642598244,5.044982895475578,1.850838723838035,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.85,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.475,0.475,5.975,0.7640178571428571,0.23598214285714283,0.03125,0.03125,0.14375,1.5332995076987166,125.50251766436956,0.8311612089164555,stable_control,1.365195313538801,0.0031250000000000444
flocking_robust_active,11002,2.2019208844956535,0.6064883695366854,0.7597619047619047,0.8860711821441452,0.5516961821441451,0.5625,0.0,0.4375,0.0625,0.0,0.0,0.55375,77,0.6156618783882549,1.404947470445079,3.3285748536280466,7.521099593639503,0.9890625,0.0,1.8949407135846148,3.680118764705943,5.069411655848631,1.893759948837139,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.94375,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.48125,0.48125,6.05625,0.7627380952380952,0.23726190476190476,0.0,0.0,0.05625,1.528995563143828,172.88600390520386,0.8770651668310165,stable_control,0.5950525295549209,0.0390625
flocking_robust_active,11003,2.1530723127391154,0.6652381443576975,0.7551339285714286,0.9624769762149349,0.6174769762149348,0.55,0.0,0.45,0.075,0.1,0.00625,0.5633928571428571,80,0.7205053826054854,1.9859440902499585,5.045685069477261,12.706515982580857,0.9659375000000001,0.0,2.111967066232796,3.700730719403448,5.057543616577073,1.878732322350401,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.8875,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5,0.4875,5.95,0.7559151785714285,0.24174107142857143,0.0,0.0,0.1125,1.5819194029044457,124.76156533876966,0.8600737499073148,stable_control,0.014055909750041451,0.01593750000000016
flocking_robust_active,11004,2.2258799192428667,0.6584405715266475,0.7542410714285714,0.9388772591910435,0.5998147591910434,0.55625,0.0,0.44375,0.0625,0.1111111111111111,0.00625,0.5589285714285713,78,0.6726814598758203,1.7238607901189773,4.201541043778208,10.227730988722065,0.9610863095238095,0.0,2.05668525387077,3.684590079439051,4.960217646835138,1.8622867859539092,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.8375,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.4875,5.9125,0.7568080357142857,0.23980654761904763,0.025,0.01875,0.15625,1.5528909295103255,156.08543486566674,0.8489213748835027,stable_control,0.2761392098810227,0.011086309523809512
flocking_topology_support,11000,2.1330563847004846,0.6092719765371206,0.74765625,0.9225389940657485,0.5734764940657483,0.54375,0.0,0.45625,0.06875,0.42857142857142855,0.01875,0.5234375,77,0.6937403608831338,1.8309669950416239,5.034483449841728,22.15503989961681,0.96953125,0.0,2.1334615846051,3.690306559349149,5.123494621424488,1.8272853461183793,8.0,1.0,0.0,0.0,0.0,1.0125,8.0,1.0,7.86875,0.0,0.01640625,0.0,0,0.0,2,50.68125,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5,0.48125,5.98125,0.74765625,0.23359375,0.0,0.0,0.13125,1.549778876457197,165.18351509767714,0.8653937908820808,stable_control,0.16903300495837614,0.01953125
flocking_topology_support,11001,2.1968247206547447,0.6770282516537562,0.7421875,0.9520030743844231,0.6029405743844233,0.54375,0.0,0.45625,0.06875,0.0,0.0,0.515625,76,0.6742569366871081,1.729162746595629,4.897269092166421,7.838639470492648,0.9822098214285715,0.0,1.862439676252287,3.6880069998051335,5.156700005556564,1.7716572262942432,8.0,1.0,0.0,0.0,0.0,1.0125,8.0,1.0,7.825,0.0,0.021875,0.0,0,0.0,2,50.5375,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.475,0.475,5.9625,0.7453125,0.2328125,0.03125,0.03125,0.16875,1.5341753536466212,123.06715911358968,0.8703809170983732,stable_control,0.27083725340437104,0.03220982142857154
flocking_topology_support,11002,2.241020595377915,0.5976139808074842,0.75546875,0.8863727512625654,0.5426227512625654,0.55,0.0,0.45,0.0625,0.14285714285714285,0.00625,0.5390625,77,0.6146218999128894,1.408265745828103,3.5088772771948054,7.749979197267582,0.98515625,0.0,2.0009632399363615,3.675191448104266,5.1507034772848295,1.8881650919359907,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.93125,0.0,0.00859375,0.0,0,0.0,0,51.33125,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.48125,0.48125,6.05,0.75625,0.23515625,0.0,0.0,0.06875,1.5303590681245427,173.6230050559219,0.8812711669597775,stable_control,0.5917342541718971,0.03515625
flocking_topology_support,11003,2.1527454195463442,0.6430885419851943,0.7375,0.9371912832929418,0.5821912832929417,0.5375,0.0,0.4625,0.08125,0.0,0.0,0.525,80,0.6765020270140417,1.7783055688176845,5.086461468080473,9.346542339739663,0.9685416666666665,0.0,2.0818207986333364,3.6992896706583,5.175222506243275,1.8797917698345128,8.0,1.0,0.0,0.0,0.0,1.025,8.0,1.0,7.86875,0.0,0.01640625,0.0,0,0.0,2,50.58125,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.5125,0.4875,5.91875,0.73984375,0.2390625,0.0,0.0,0.13125,1.5822636973586406,121.21898055342886,0.8862778330221772,stable_control,0.22169443118231547,0.018541666666666567
flocking_topology_support,11004,2.2564009814478436,0.737184282927725,0.73671875,1.0105654802297603,0.6621279802297604,0.54375,0.0,0.45625,0.0625,0.125,0.00625,0.521875,79,0.7299148769812095,2.0194116898676135,5.87461200344201,10.597116466429899,0.9337053571428571,0.0,2.1192313973155334,3.678208733421748,5.108655757211204,1.887231160170098,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,7.8625,0.0,0.0171875,0.0,0,0.0,0,50.5875,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.50625,0.49375,5.91875,0.73984375,0.240625,0.0,0.0,0.1375,1.552657259079863,156.50395521054705,0.8530877919401973,stable_control,0.019411689867613546,0.016294642857142883
