algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,scenario,rho,rho_label,tau,scenario_timescale,runtime_seconds,tau_to_timescale
flocking_fixed_momentum,8011,0.6211730053604986,0.6211730053604986,1.0,0.5500145363854816,0.5500145363854816,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6318409450160238,1.5433811347974549,0.9734375,1.6938503238405929,3.733300429185919,4.749637266229326,0.3476694132546879,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,136.65200479518867,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.277727999957278,0.08612292036710274
flocking_fixed_momentum,8012,0.6462322984323232,0.6462322984323232,1.0,0.5870023302895897,0.5870023302895897,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.648927354983435,1.613497065094311,0.98671875,1.5932089795072124,3.731497488954814,4.78292365282386,0.32389958020796883,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,154.18138029973898,no_change,0.93,rho_0_93,13.779667258736438,160.0,7.082585500087589,0.08612292036710274
flocking_fixed_momentum,8013,0.6156015669030893,0.6156015669030893,1.0,0.5540051068275689,0.5540051068275689,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6287806259165649,1.5498502664112803,0.98203125,1.7061798205611562,3.7335916334532997,4.743231025229223,0.33007586853717463,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,153.50465834711454,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.588185749948025,0.08612292036710274
flocking_fixed_momentum,8014,0.6274223904025968,0.6274223904025968,1.0,0.5516612194331041,0.5516612194331041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6450678344030867,1.6227839460935827,0.9734375,1.6189019437098113,3.73216788731082,4.76589769929206,0.32195173277244005,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,210.82658962863016,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.438948916969821,0.08612292036710274
flocking_fixed_momentum,8015,0.6281170264958125,0.6281170264958125,1.0,0.5457162986697548,0.5457162986697548,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6432510549134324,1.5989233393255018,0.9578125,1.6713009994871215,3.732508279717917,4.770888980234875,0.33944383047545634,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,127.90450973128786,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.8070471251849085,0.08612292036710274
flocking_fixed_momentum,8016,0.6202868420797968,0.6202868420797968,1.0,0.550999751434766,0.550999751434766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6385019079771846,1.5818597736601685,0.978125,1.6764330001846326,3.7297720126263316,4.830225369097635,0.21874237285845122,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,117.38847590545814,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.577366791199893,0.08612292036710274
flocking_fixed_momentum,8017,0.629111214073471,0.629111214073471,1.0,0.5551702450280102,0.5551702450280102,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6291243173824457,1.5417410909561067,0.97890625,1.631086093202234,3.7419656542251305,4.759138050635228,0.33495223529638113,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,124.09690388045567,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.973202917026356,0.08612292036710274
flocking_fixed_momentum,8018,0.6446391413777703,0.6446391413777703,1.0,0.5662219996584823,0.5662219996584823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.65708626995099,1.6188857062397997,0.9859375,1.6977804171891944,3.7215400775761998,4.766072666542176,0.3833313826401406,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,172.62164750649447,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.648037041770294,0.08612292036710274
flocking_fixed_momentum,8019,0.6275564596799407,0.6275564596799407,1.0,0.5527160767616196,0.5527160767616196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6316122476761348,1.5422645342053347,0.9796875,1.5826800172147004,3.7364410376747386,4.772113748142322,0.3172100098355865,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,181.82998934633957,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.41302604181692,0.08612292036710274
flocking_fixed_momentum,8020,0.6720275616713006,0.6720275616713006,1.0,0.6022536710608135,0.6022536710608135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.674895877636094,1.7684396383369407,0.9640625,1.7428563563641621,3.7329944038552583,4.771722298681344,0.3551497056664957,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,140.30436585881841,no_change,0.93,rho_0_93,13.779667258736438,160.0,7.233462583972141,0.08612292036710274
flocking_fixed_momentum,8021,0.6701157184546599,0.6701157184546599,1.0,0.59951000431886,0.59951000431886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6690687878813124,1.7502200343794498,0.965625,1.6566178142197028,3.734264606410293,4.752903826407114,0.3417388858244355,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,180.43955173418038,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.931065500015393,0.08612292036710274
flocking_fixed_momentum,8022,0.6218341336177765,0.6218341336177765,1.0,0.5517756676127694,0.5517756676127694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6486006130642479,1.6619169981515085,0.96953125,1.5983528805630267,3.7364513728529944,4.777761160010026,0.3051688617084548,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,147.34809847369655,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.35431500012055,0.08612292036710274
flocking_fixed_momentum,8023,0.6899533502691323,0.6899533502691323,1.0,0.6100585483907032,0.6100585483907032,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6825188182210402,1.8107874897934564,0.9609375,1.6868832546453305,3.7298130022088145,4.7929290066956804,0.34121495495275705,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,163.65280396518733,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.747967875096947,0.08612292036710274
flocking_fixed_momentum,8024,0.6354720067427001,0.6354720067427001,1.0,0.571108281116099,0.571108281116099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6314240578234693,1.5596640403097912,0.97421875,1.5683745486052287,3.740528111535698,4.767075825647973,0.29094384271013896,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,157.712004309002,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.039232291048393,0.08612292036710274
flocking_fixed_momentum,8025,0.6230217683633438,0.6230217683633438,1.0,0.5565781363124599,0.5565781363124599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6492290139918467,1.6239118203249017,0.984375,1.6522879889449311,3.7252325173229557,4.7531490713869875,0.3627562125851377,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,139.2026090940802,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.452546040993184,0.08612292036710274
flocking_fixed_momentum,8026,0.664589431475283,0.664589431475283,1.0,0.587819534308186,0.587819534308186,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6593915363419877,1.6647898083403256,0.97109375,1.616790073935674,3.731715390187513,4.7668848039999165,0.32127978410549635,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,181.21897320956282,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.826452292036265,0.08612292036710274
flocking_fixed_momentum,8027,0.6455220618755066,0.6455220618755066,1.0,0.560038858890501,0.560038858890501,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6516843937286961,1.6153867408093574,0.96875,1.603900022008284,3.733928106499345,4.764322094919324,0.31924205378308357,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,178.11615956733502,no_change,0.93,rho_0_93,13.779667258736438,160.0,7.46282595791854,0.08612292036710274
flocking_fixed_momentum,8028,0.6273834079923507,0.6273834079923507,1.0,0.5597100826846273,0.5597100826846273,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6437240018322046,1.6212857011975088,0.97421875,1.6369218010021995,3.7333464305312445,4.7791826293241595,0.31531893596637967,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,108.46734490125256,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.594159167027101,0.08612292036710274
flocking_fixed_momentum,8029,0.6389682552802148,0.6389682552802148,1.0,0.5640595522608629,0.5640595522608629,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6461200019344885,1.604650555915104,0.97265625,1.634411977612573,3.731666745366661,4.774407379949882,0.3545139082241099,8.0,1.0,0.0,0.0,,3840,737280,0.9299999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,163.30283326705796,no_change,0.93,rho_0_93,13.779667258736438,160.0,6.624457375146449,0.08612292036710274
flocking_fixed_momentum,8000,0.7543469803689912,0.7543469803689912,1.0,0.6655892821624736,0.6655892821624736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7903708292024001,1.8478356183765925,0.9609375,1.8201827538579516,3.3854735315519404,4.837304505909546,0.624584671691017,8.0,1.0,0.0,0.0,2,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,186.46043695472977,abrupt_change,0.0,rho_0_00,0.0,80.0,6.75888583320193,0.0
flocking_fixed_momentum,8001,0.6006708802540336,0.6006708802540336,1.0,0.5345608771950359,0.5345608771950359,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6906406560137437,1.4986604991615002,0.984375,1.7059417422943077,3.4547807296633124,4.891878768929574,0.5926884308668655,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,170.27573786417193,abrupt_change,0.0,rho_0_00,0.0,80.0,6.930737500078976,0.0
flocking_fixed_momentum,8002,0.8107559095167849,0.8107559095167849,1.0,0.7102949045489586,0.7102949045489586,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8288484607733234,1.758621392916909,0.95234375,1.7754523062350374,3.263511356872681,4.854524599779397,0.6232787514308681,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,216.83590564611998,abrupt_change,0.0,rho_0_00,0.0,80.0,6.322386083891615,0.0
flocking_fixed_momentum,8003,0.687589260867076,0.687589260867076,1.0,0.6021464515369743,0.6021464515369743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.718895768952627,1.501343636491118,0.97265625,1.7264092746039714,3.3754817312548893,4.870033597142514,0.5560418487345722,8.0,1.0,0.0,0.0,2,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,185.1150338341499,abrupt_change,0.0,rho_0_00,0.0,80.0,6.778797666076571,0.0
flocking_fixed_momentum,8004,0.7052114322551568,0.7052114322551568,1.0,0.6155121015057261,0.6155121015057261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7163009503725974,1.7730908377272592,0.96328125,1.757999875505496,3.587358178644945,4.873470691157685,0.5471003167391881,8.0,1.0,0.0,0.0,3,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,143.49240369184815,abrupt_change,0.0,rho_0_00,0.0,80.0,6.840743290958926,0.0
flocking_fixed_momentum,8005,0.6747957891178914,0.6747957891178914,1.0,0.5905716135341866,0.5905716135341866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7342225738098773,1.4556429076338668,0.97421875,1.7230879675901032,3.308491740060819,4.825470611941773,0.6526403696256861,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,211.27070166041156,abrupt_change,0.0,rho_0_00,0.0,80.0,6.629553792066872,0.0
flocking_fixed_momentum,8006,0.7511177363441357,0.7511177363441357,1.0,0.6635818293002045,0.6635818293002045,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7744557649568782,1.764333237282503,0.96640625,1.778143204017212,3.3843446343784245,4.873445589812693,0.5796676732461312,8.0,1.0,0.0,0.0,3,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,188.29850702918193,abrupt_change,0.0,rho_0_00,0.0,80.0,6.867063499987125,0.0
flocking_fixed_momentum,8007,0.7028325095033731,0.7028325095033731,1.0,0.6304037509426028,0.6304037509426028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7480673726103345,1.6491350398953635,0.975,1.7429443092454417,3.412484362128854,4.873120531335849,0.5875929857837681,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,181.28873143729265,abrupt_change,0.0,rho_0_00,0.0,80.0,6.120422250125557,0.0
flocking_fixed_momentum,8008,0.6808768889920832,0.6808768889920832,1.0,0.6047658677354255,0.6047658677354255,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7312089943211766,1.553536354440839,0.98125,1.7024221558022006,3.3843177942368685,4.844149721121016,0.5997386649303088,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,185.1887377585839,abrupt_change,0.0,rho_0_00,0.0,80.0,7.000260582892224,0.0
flocking_fixed_momentum,8009,0.69538619194669,0.69538619194669,1.0,0.6145759825291316,0.6145759825291316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7522036881387005,1.543467111959771,0.9765625,1.7322932806432605,3.337980004118328,4.863188051031062,0.6041907591988309,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,195.40480116099852,abrupt_change,0.0,rho_0_00,0.0,80.0,5.904772499809042,0.0
flocking_fixed_momentum,8010,0.6530785135411489,0.6530785135411489,1.0,0.5900625963726893,0.5900625963726893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7187943576749903,1.6753347519777098,0.9671875,1.7686314095135398,3.4697059321837287,4.869621877475866,0.5672235486306944,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,161.09260425815145,abrupt_change,0.0,rho_0_00,0.0,80.0,7.1036076250020415,0.0
flocking_fixed_momentum,8011,0.7024070456034566,0.7024070456034566,1.0,0.6234314545991115,0.6234314545991115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7341807061745403,1.58738476475973,0.9828125,1.7075370854326848,3.412516735348703,4.891738042484706,0.5494427626926912,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,186.17988035502648,abrupt_change,0.0,rho_0_00,0.0,80.0,6.548082750057802,0.0
flocking_fixed_momentum,8012,0.7719042740493892,0.7719042740493892,1.0,0.6858153654267142,0.6858153654267142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7763036430056466,1.6480658268287827,0.9703125,1.685972601158793,3.312023413203916,4.846791441386969,0.5741683033973404,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,206.02755277077344,abrupt_change,0.0,rho_0_00,0.0,80.0,7.132066708058119,0.0
flocking_fixed_momentum,8013,0.7711764546309687,0.7711764546309687,1.0,0.6944434975986734,0.6944434975986734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7902545792674602,1.7551893670056338,0.965625,1.777878761152417,3.3359385315453687,4.881691093704758,0.6021468009665605,8.0,1.0,0.0,0.0,3,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,205.1271104499064,abrupt_change,0.0,rho_0_00,0.0,80.0,6.749204833060503,0.0
flocking_fixed_momentum,8014,0.6886177945471587,0.6886177945471587,1.0,0.5971867339319236,0.5971867339319236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7571565617840506,1.4929266515082307,0.98203125,1.716384778961341,3.2701207922843283,4.879116734402005,0.624367230889107,8.0,1.0,0.0,0.0,4,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,223.26810323648874,abrupt_change,0.0,rho_0_00,0.0,80.0,6.399529332993552,0.0
flocking_fixed_momentum,8015,0.6735104971121062,0.6735104971121062,1.0,0.6019783913262186,0.6019783913262186,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7133133063510245,1.5569119726057923,0.9828125,1.7491957614846871,3.425607212339311,4.872249908044141,0.5940181146282753,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,175.24353437039915,abrupt_change,0.0,rho_0_00,0.0,80.0,6.759602874983102,0.0
flocking_fixed_momentum,8016,0.8132034448667153,0.8132034448667153,1.0,0.6998722999298197,0.6998722999298197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8168983136735748,1.9317394564994572,0.9453125,1.8659211520421355,3.3895689984565704,4.8684377398613865,0.6212003369702763,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,189.32318124617856,abrupt_change,0.0,rho_0_00,0.0,80.0,6.661178791895509,0.0
flocking_fixed_momentum,8017,0.836237410343856,0.836237410343856,1.0,0.7337113460852913,0.7337113460852913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8135656090313395,1.8687463367258013,0.96484375,1.7548199787994136,3.370108364162794,4.871735978139229,0.5602444046931648,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,197.16911257175622,abrupt_change,0.0,rho_0_00,0.0,80.0,6.664246500004083,0.0
flocking_fixed_momentum,8018,0.7852848958531333,0.7852848958531333,1.0,0.7071990726888766,0.7071990726888766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7835324077051561,1.7366393232380315,0.96640625,1.8381082404266949,3.372885887314871,4.834972051645902,0.6334470297175081,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,192.11787564200105,abrupt_change,0.0,rho_0_00,0.0,80.0,6.8976665830705315,0.0
flocking_fixed_momentum,8019,0.7461616466979304,0.7461616466979304,1.0,0.6525686867062589,0.6525686867062589,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7808496419149624,1.735316622944611,0.9546875,1.8005399936574882,3.3418086945514403,4.85168245163854,0.6100582650392944,8.0,1.0,0.0,0.0,3,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,197.98383711645863,abrupt_change,0.0,rho_0_00,0.0,80.0,6.150978584075347,0.0
flocking_fixed_momentum,8020,0.7404978743130209,0.7404978743130209,1.0,0.6513247687447443,0.6513247687447443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7345252944995284,1.7593550244874456,0.96328125,1.842045788569708,3.4962662926483477,4.8199274271616215,0.57447029980155,8.0,1.0,0.0,0.0,3,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,154.43401282779877,abrupt_change,0.0,rho_0_00,0.0,80.0,6.484611958032474,0.0
flocking_fixed_momentum,8021,0.7066309142995486,0.7066309142995486,1.0,0.6301456922133233,0.6301456922133233,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7100920980158538,1.6534921692516924,0.965625,1.7139542437630986,3.486151853106101,4.90937520836852,0.5521435882382614,8.0,1.0,0.0,0.0,5,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,162.60413282350243,abrupt_change,0.0,rho_0_00,0.0,80.0,7.072309541981667,0.0
flocking_fixed_momentum,8022,0.7291412012616508,0.7291412012616508,1.0,0.6418027798511358,0.6418027798511358,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7629945779436583,1.6302121204539226,0.9703125,1.7066572749138467,3.3538959402918316,4.862836383336894,0.6150543281671587,8.0,1.0,0.0,0.0,4,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,194.50973444087847,abrupt_change,0.0,rho_0_00,0.0,80.0,6.4609532919712365,0.0
flocking_fixed_momentum,8023,0.6996282002785048,0.6996282002785048,1.0,0.624760996827409,0.624760996827409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7311258094523367,1.5647702286881895,0.97734375,1.7552614506225652,3.3625657686060144,4.890434209558919,0.5873308832620381,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,197.2299239393614,abrupt_change,0.0,rho_0_00,0.0,80.0,7.012193416012451,0.0
flocking_fixed_momentum,8024,0.7081206556359745,0.7081206556359745,1.0,0.628572685962382,0.628572685962382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7414158614515598,1.5859725904358093,0.9765625,1.6677621678527408,3.3666584927926158,4.881574350487988,0.5696069806066333,8.0,1.0,0.0,0.0,0,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,192.49421791354743,abrupt_change,0.0,rho_0_00,0.0,80.0,6.558247209060937,0.0
flocking_fixed_momentum,8025,0.7195149458853355,0.7195149458853355,1.0,0.6369484139226763,0.6369484139226763,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7552258834985212,1.6906389061089224,0.9703125,1.7584628520260583,3.4085263075596317,4.855370382210557,0.6030920809080756,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,172.42724918426572,abrupt_change,0.0,rho_0_00,0.0,80.0,6.700965500203893,0.0
flocking_fixed_momentum,8026,0.817610265263743,0.817610265263743,1.0,0.6975533516238641,0.6975533516238641,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8295364035009604,1.78918808205009,0.95703125,1.7399229419156306,3.261643630979021,4.880038349418285,0.5954460513970682,8.0,1.0,0.0,0.0,5,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,227.01296597375935,abrupt_change,0.0,rho_0_00,0.0,80.0,6.74637854215689,0.0
flocking_fixed_momentum,8027,0.7544384188445321,0.7544384188445321,1.0,0.6435775248961007,0.6435775248961007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7772851000727662,1.616434271974444,0.965625,1.6775631605716168,3.3289721043186704,4.856948684911208,0.6008259151593223,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,201.55909683890823,abrupt_change,0.0,rho_0_00,0.0,80.0,6.984250708017498,0.0
flocking_fixed_momentum,8028,0.8026039423025737,0.8026039423025737,1.0,0.7102070020089684,0.7102070020089684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8152253932208469,1.9937516549256464,0.94765625,1.8293390496878572,3.405338466411236,4.892842682689132,0.5842062274547491,8.0,1.0,0.0,0.0,2,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,191.24265062099718,abrupt_change,0.0,rho_0_00,0.0,80.0,6.829763875110075,0.0
flocking_fixed_momentum,8029,0.7628838424054243,0.7628838424054243,1.0,0.6768221556939087,0.6768221556939087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.772926267381613,1.812423757733701,0.96015625,1.6991912618177394,3.4059479401104973,4.851317915184775,0.6031208999600656,8.0,1.0,0.0,0.0,1,3840,737280,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,174.47056599066866,abrupt_change,0.0,rho_0_00,0.0,80.0,6.727761041140184,0.0
