scenario,rho,rho_label,seed,rmse_improvement,diversity_change,disagreement_change,information_change,movement_change
gradual_10,0.5,rho_0_50,8023,0.07778704332922182,-0.14221792344680662,-0.035157422468443666,0.25017088011567745,-12.089954192573515
gradual_10,0.5,rho_0_50,8024,0.07876940722224002,-0.10076528147556285,-0.017778269435714256,0.24882029736412026,-8.319977351031099
gradual_10,0.5,rho_0_50,8025,0.02450634250591932,0.0715842750946365,-0.15683453723497032,0.20555626250498804,2.52334974737434
gradual_10,0.5,rho_0_50,8026,0.14866579570875993,-0.12143397409306012,-0.045294728022991726,0.29251205419339854,-5.774745717961082
gradual_10,0.5,rho_0_50,8027,0.12059791481127935,-0.12934861307738466,-0.05131376828536627,0.2678727657146269,-10.819394234165259
gradual_10,0.5,rho_0_50,8028,0.10792074900267057,-0.14035627494557268,-0.1005902174590616,0.2055537847117792,-20.407877729263532
gradual_10,0.5,rho_0_50,8029,0.015219072127770072,-0.06442070293388547,-0.058916387955489924,0.21911737483356353,0.6266580643667226
gradual_10,0.72,rho_0_72,8000,0.09354498384399557,-0.07264820219619228,-0.16713904517671863,0.300297465995786,-6.208747613985395
gradual_10,0.72,rho_0_72,8001,-0.038350975686641364,-0.1334746411841099,-0.15541695930648436,0.25519995286816055,-8.898296548053253
gradual_10,0.72,rho_0_72,8002,0.17708333038760493,-0.09047977035284482,-0.19218482400312453,0.40591794218891986,5.685672217928158
gradual_10,0.72,rho_0_72,8003,0.08137885736262751,-0.10160697995689638,-0.09123769218234867,0.31407415898294166,-0.004956372304064871
gradual_10,0.72,rho_0_72,8004,-0.007147245595204299,-0.08431000208966566,-0.1612588601781108,0.13964432853872433,-15.310862888668368
gradual_10,0.72,rho_0_72,8005,0.06321211420836603,-0.07288327116084758,-0.2148673063944994,0.37143067251442696,-0.7151267625756077
gradual_10,0.72,rho_0_72,8006,0.037746103622842586,-0.11611933721645595,-0.1303906399972684,0.30584691812091114,-4.053625167201119
gradual_10,0.72,rho_0_72,8007,0.02519754712466271,-0.14404447087369743,-0.1783408860534062,0.2914528247957775,-6.461558818533376
gradual_10,0.72,rho_0_72,8008,0.10711489016767084,-0.10063557041961158,-0.17252900799659643,0.31556971713261106,-4.639050008789837
gradual_10,0.72,rho_0_72,8009,0.07416556073752978,-0.0865132304970162,-0.16091630812237157,0.3440608895291559,6.472103700439675
gradual_10,0.72,rho_0_72,8010,-0.023362228540370622,-0.10800273266543847,-0.1585978381377161,0.23216902660372662,3.2500483725842173
gradual_10,0.72,rho_0_72,8011,0.00869145346275435,-0.10760749545153736,-0.14558459801173096,0.28287043018170754,-8.491676962333173
gradual_10,0.72,rho_0_72,8012,0.17718109068301635,0.05220280916985054,-0.2823121889616344,0.3542603303947658,2.6945253116186905
gradual_10,0.72,rho_0_72,8013,0.1398031990972599,-0.09330987913755795,-0.1350879939475711,0.3526653884248594,-1.318089529685011
gradual_10,0.72,rho_0_72,8014,0.01110677085413403,-0.14430342623952352,-0.16869586033673867,0.40623156860478815,6.288079445424756
gradual_10,0.72,rho_0_72,8015,0.03146855997685061,-0.09831702576128265,-0.16470642396929824,0.27710619776573564,-4.689273916658237
gradual_10,0.72,rho_0_72,8016,0.19393501816206504,-0.10637864418652843,-0.1807985726071895,0.2995451360953405,-5.596374132158644
gradual_10,0.72,rho_0_72,8017,0.16765432480419618,-0.09798413037285503,-0.14535376644884102,0.31514738310520407,-5.47917728326334
gradual_10,0.72,rho_0_72,8018,0.13005187263592122,-0.06804738892263096,-0.19329831220813876,0.3184159972542133,-3.247507875269463
gradual_10,0.72,rho_0_72,8019,0.0522068768137941,-0.09041055884542448,-0.17086626335968702,0.3515298174386592,-4.775225466667678
gradual_10,0.72,rho_0_72,8020,0.07121962614954747,-0.048840145685426606,-0.14995149892565346,0.2184148986148271,-3.998041394218916
gradual_10,0.72,rho_0_72,8021,0.11720886575603517,-0.13514859245623345,-0.17740008143917085,0.2265321075642741,-9.546116398239207
gradual_10,0.72,rho_0_72,8022,0.13395529215366353,-0.09513881991728823,-0.1630989288917003,0.33402709925658014,4.196723375653477
gradual_10,0.72,rho_0_72,8023,0.07959981712610131,-0.14374086026914856,-0.12114101865651661,0.3266199935960068,-6.8404019301386825
gradual_10,0.72,rho_0_72,8024,0.053606202869261654,-0.11478381026254514,-0.1591336539960932,0.3282221290536511,-3.1711938387127816
gradual_10,0.72,rho_0_72,8025,0.08495408732720466,-0.06789886565277037,-0.169046829635208,0.28422754065331945,7.275552789631092
gradual_10,0.72,rho_0_72,8026,0.1985746593608685,-0.13708911806498492,-0.12521171366056316,0.405253709539231,0.05594435919459784
gradual_10,0.72,rho_0_72,8027,0.1460252368597753,-0.13304198441329262,-0.15359167756004521,0.3601101917134204,-6.6448138935408
gradual_10,0.72,rho_0_72,8028,0.11145397876389507,-0.11544870083313352,-0.13446752895228276,0.2749049742123142,-15.09641066478838
gradual_10,0.72,rho_0_72,8029,0.10517230344904072,-0.07685833644870765,-0.14693483484042957,0.2920360405664053,5.02746574158121
gradual_10,0.85,rho_0_85,8000,0.10936911989326081,-0.060812880578763995,-0.2751063457300272,0.33206604274493623,-2.0049617879715242
gradual_10,0.85,rho_0_85,8001,-0.05679215469557419,-0.13929929493131343,-0.2063757302313673,0.27564987791161233,-1.9654028540383308
gradual_10,0.85,rho_0_85,8002,0.19026924526118638,-0.1006528899460628,-0.3011367913767877,0.4440275660196904,11.148410178658452
gradual_10,0.85,rho_0_85,8003,0.05331952381194893,-0.0927428191151991,-0.20508920684551563,0.34461590626182215,4.018596432972259
gradual_10,0.85,rho_0_85,8004,0.07000923668163572,-0.09760544364793411,-0.1854404514420004,0.1499247780453148,-11.01952457118746
gradual_10,0.85,rho_0_85,8005,0.08456879295363018,-0.07280014588991435,-0.30250342910510997,0.405591344462954,3.555771204846053
gradual_10,0.85,rho_0_85,8006,0.06512384981180941,-0.09367557778633451,-0.30202155589677043,0.3317561296611329,-1.4430574194408337
gradual_10,0.85,rho_0_85,8007,0.0682614740845785,-0.10738135957383399,-0.21521414950633377,0.31099697935106985,-2.9207592829633313
gradual_10,0.85,rho_0_85,8008,0.08714144563196591,-0.09756822106831198,-0.25224386423484824,0.3412231024551424,0.18092296666461039
gradual_10,0.85,rho_0_85,8009,0.0288926642529308,-0.10784211669210908,-0.2380810789528774,0.3736081421829369,12.05186234418926
gradual_10,0.85,rho_0_85,8010,-0.011142788056884623,-0.11250295577183955,-0.2466744590264161,0.25285751486737285,9.478455367307987
gradual_10,0.85,rho_0_85,8011,0.002946327523211889,-0.12056907800021932,-0.21072718626165543,0.30266865092452644,-3.106383545136026
gradual_10,0.85,rho_0_85,8012,0.13443213534638065,-0.06525251487719963,-0.23465371990501194,0.39870802009104267,9.84781574033613
gradual_10,0.85,rho_0_85,8013,0.15340484746224448,-0.09885227713219358,-0.23348280873344274,0.38079132654502024,4.602019079777278
gradual_10,0.85,rho_0_85,8014,0.04759682414156707,-0.12395701263341774,-0.2879981363774591,0.4410647037004556,11.47242175849496
gradual_10,0.85,rho_0_85,8015,0.026171196621693316,-0.1061535753893077,-0.22972073453709363,0.29842466973759585,1.131197938352642
gradual_10,0.85,rho_0_85,8016,0.18410385585939104,-0.12112233542998929,-0.24281247017427415,0.32566726673426416,-1.4612462153150148
gradual_10,0.85,rho_0_85,8017,0.15298388540626273,-0.11023207272507385,-0.2123552236650979,0.3436582183879997,1.242180543190159
gradual_10,0.85,rho_0_85,8018,0.0261574863653381,-0.08584105737771353,-0.2506668889115816,0.3363246738446142,5.7683838434628285
gradual_10,0.85,rho_0_85,8019,0.09949911528123367,-0.07565074560186336,-0.301788678310697,0.3765964432706035,0.0996375714407236
gradual_10,0.85,rho_0_85,8020,0.025203137320153446,-0.0547515829919103,-0.21510733682290933,0.23303144311739876,2.000814158063946
gradual_10,0.85,rho_0_85,8021,0.11110194962370934,-0.1326906564130148,-0.22260751226963615,0.2452661609008362,-3.521315963926668
gradual_10,0.85,rho_0_85,8022,0.12018152887304223,-0.09811159416870652,-0.2649513516850289,0.36123660981934513,9.01009703026341
gradual_10,0.85,rho_0_85,8023,0.08664771077537525,-0.13850164341043048,-0.22345718341720233,0.35729679458937635,-0.12981626621748887
gradual_10,0.85,rho_0_85,8024,0.09803437901363243,-0.12623231826204417,-0.24969605102618375,0.35507818887546483,0.458834367679799
gradual_10,0.85,rho_0_85,8025,0.07897360419796218,-0.07615180757701445,-0.23614204543667494,0.3050639747130184,12.279473833209948
gradual_10,0.85,rho_0_85,8026,0.1887937589954739,-0.12930379322286,-0.21318602501640133,0.44420025894135584,5.08316392975874
gradual_10,0.85,rho_0_85,8027,0.05021195783357335,-0.13326624656035513,-0.2003884941766021,0.3846636956415397,-0.34702519904035967
gradual_10,0.85,rho_0_85,8028,0.07091860692505125,-0.11096172130021742,-0.20128497750024255,0.2977694889880702,-6.799865502569645
gradual_10,0.85,rho_0_85,8029,0.08222549169430515,-0.07071485434041058,-0.22430203334912757,0.3140748683819319,11.867578220138995
gradual_10,0.93,rho_0_93,8000,0.07886101310555194,-0.05490478355239059,-0.2627162024474963,0.3339545955198,4.588068462176892
gradual_10,0.93,rho_0_93,8001,-0.09263837331244884,-0.1618068393255525,-0.21653847160483874,0.2774001954535068,4.255453965738951
gradual_10,0.93,rho_0_93,8002,0.17082970976756362,-0.09716955695988538,-0.295063419447786,0.4541725748872527,12.496237432256635
gradual_10,0.93,rho_0_93,8003,0.095617857707891,-0.11363936263773589,-0.21786493446696614,0.34540819324136285,9.241074047180149
gradual_10,0.93,rho_0_93,8004,0.05004110737954692,-0.09989355165334768,-0.2055090158640942,0.1475617872991939,-3.956868723312823
gradual_10,0.93,rho_0_93,8005,-0.028284431596886095,-0.06588040245646187,-0.2920741064187685,0.4000002267550853,13.503262097031666
gradual_10,0.93,rho_0_93,8006,0.09440010714962666,-0.11012051463802752,-0.21942996085771965,0.33076680879555553,8.382353963214229
gradual_10,0.93,rho_0_93,8007,0.026701162348620744,-0.11791546807720099,-0.22857706686104662,0.31236976842618747,6.4721130363383
gradual_10,0.93,rho_0_93,8008,0.07951990706904766,-0.11417913793225676,-0.21711868848648258,0.3394883876684007,6.736707634905173
gradual_10,0.93,rho_0_93,8009,0.046029779533823145,-0.09510397571610607,-0.22780869654827224,0.37608345355021244,21.652165527320705
gradual_10,0.93,rho_0_93,8010,0.04142606907802171,-0.10812293450727406,-0.2865678617002331,0.2576787083717087,9.493621197856953
gradual_10,0.93,rho_0_93,8011,0.05727219644411541,-0.13062885099872457,-0.20400025249594994,0.30129995525048514,7.035004976859312
gradual_10,0.93,rho_0_93,8012,0.1633126434775407,-0.06900913437420098,-0.25928121599299997,0.4047136174096564,13.352891647602263
gradual_10,0.93,rho_0_93,8013,0.21173885372271917,-0.1083629385496847,-0.23965844389394386,0.3840304258860643,10.652354258106556
gradual_10,0.93,rho_0_93,8014,0.056936706990021846,-0.10575479263439114,-0.3227769410796213,0.4507455054125442,14.039876970123089
gradual_10,0.93,rho_0_93,8015,0.038132386314571276,-0.09994408622826878,-0.2241320281596219,0.29185712302013034,9.114215146161428
gradual_10,0.93,rho_0_93,8016,0.1367267563327339,-0.04482356708701474,-0.3784256152562315,0.3162490728419378,10.207418170249866
gradual_10,0.93,rho_0_93,8017,0.19469412834960909,-0.11254088791694983,-0.22467065539968012,0.35462279059164725,5.740804986394721
gradual_10,0.93,rho_0_93,8018,0.10618140708005441,-0.07243002952883781,-0.24089941707593965,0.33647553981163947,9.171912718810717
gradual_10,0.93,rho_0_93,8019,0.08481562504275397,-0.10441629212726689,-0.25073006912688445,0.3829941982875873,2.843622314248165
gradual_10,0.93,rho_0_93,8020,0.07496307088440923,-0.044742292585623566,-0.18736882966980606,0.23074671817617087,13.557980986221907
gradual_10,0.93,rho_0_93,8021,0.04975113587178881,-0.1595373398789306,-0.20384361879135093,0.24185684483369574,-0.12135551934676414
gradual_10,0.93,rho_0_93,8022,0.1322895479478039,-0.09298436180934466,-0.3046264478541871,0.36876855046163914,17.37768447487528
gradual_10,0.93,rho_0_93,8023,-0.0011648356676239313,-0.1379713653118868,-0.2303901471477513,0.358757403189748,5.918212681060709
gradual_10,0.93,rho_0_93,8024,0.07344340058487397,-0.10859964098431618,-0.27432654872686235,0.35964140687233126,4.100192931149593
gradual_10,0.93,rho_0_93,8025,0.08291664482874028,-0.08328768910784401,-0.22113058650999168,0.29925639259251735,26.683582747839182
gradual_10,0.93,rho_0_93,8026,0.09608529400697263,-0.13094099915311652,-0.24597254053828016,0.4540670409404992,11.579453452898804
gradual_10,0.93,rho_0_93,8027,0.05040351046275915,-0.12157755879739174,-0.24610882940868867,0.3907638546990242,6.407925348816121
gradual_10,0.93,rho_0_93,8028,0.12711527985446847,-0.11120319105531973,-0.2242316866575264,0.2981096827236449,1.063187102213334
gradual_10,0.93,rho_0_93,8029,0.13888914636576122,-0.06411001142667061,-0.2096089567580331,0.3159508323425517,19.347536906116716
gradual_20,0.25,rho_0_25,8000,-0.0027524453360859846,-0.000239796286842342,-0.0487168682555712,0.11938217630783354,-11.674668973661909
gradual_20,0.25,rho_0_25,8001,0.05605884245766146,-0.0914029245386967,-0.03156152847390081,0.10791290216261817,-13.3710049785291
gradual_20,0.25,rho_0_25,8002,0.03242522717922003,-0.0454461329277116,-0.05130055904570108,0.14017594146357126,-2.6306813143372096
gradual_20,0.25,rho_0_25,8003,0.017295003183714575,-0.0915990700170477,-0.01387408754038999,0.12213968987622303,-9.93573910426619
gradual_20,0.25,rho_0_25,8004,-0.03651453786449399,-0.07253074348731303,-0.000984421772631916,0.06167079415436261,-23.32355159189177
gradual_20,0.25,rho_0_25,8005,0.01205342163766987,-0.027109574060126818,-0.07904037350414972,0.1349994794615652,-10.28186310017719
gradual_20,0.25,rho_0_25,8006,-0.009474897886867839,-0.09254917853782096,0.011209173601377964,0.11989140658471875,-9.95027076802765
gradual_20,0.25,rho_0_25,8007,0.0432658447416886,-0.10556372074886777,-0.0038763112359473384,0.12084811414851382,-18.197387913238344
gradual_20,0.25,rho_0_25,8008,0.02724892001683077,-0.04886364423279943,-0.01906642015486193,0.11000057885331493,-10.769550167756506
gradual_20,0.25,rho_0_25,8009,0.045510156363486876,-0.06572556685555941,-0.01919917212355826,0.1256926451013145,-3.925848169996925
gradual_20,0.25,rho_0_25,8010,0.018693245006982995,-0.06590713438862839,-0.027703127026978303,0.09451905582755193,-4.139104055432398
gradual_20,0.25,rho_0_25,8011,0.02836047381066198,-0.11526373729925155,-0.01411598079861387,0.10683354268359713,-15.986992068095162
gradual_20,0.25,rho_0_25,8012,0.10010802788643136,-0.07097950169663836,0.022203471616296433,0.13532000735135208,-9.953088907459204
gradual_20,0.25,rho_0_25,8013,0.04551154968960425,-0.03121497783561722,-0.01841787473384826,0.13638553081774596,-4.835364096084504
gradual_20,0.25,rho_0_25,8014,0.044072591939506855,-0.06072657413217186,-0.07414717341316523,0.14131194742468534,-4.833210767872487
gradual_20,0.25,rho_0_25,8015,0.027265532878676058,-0.059873030612155986,-0.02320880921587598,0.10842694226334482,-14.889348752832689
gradual_20,0.25,rho_0_25,8016,-0.005190122477095271,-0.08870926457380524,-0.037653531035247045,0.09992481926976815,-14.51100564942837
gradual_20,0.25,rho_0_25,8017,0.032093486652089664,-0.04749787075727774,0.030925882622065526,0.1175148103438226,-17.863684612181743
gradual_20,0.25,rho_0_25,8018,0.07793656969882945,-0.025492827435073195,-0.04543037742359446,0.11972428308777472,-13.53851594590202
gradual_20,0.25,rho_0_25,8019,0.02897690756958915,-0.0976963322863007,-0.0013490232439046235,0.141910605251097,-15.120223927935484
gradual_20,0.25,rho_0_25,8020,0.049577473459760046,-0.03434152578793448,-0.010824629755127768,0.09401187295859836,-15.389756999778342
gradual_20,0.25,rho_0_25,8021,0.02708151254396629,-0.084241703056259,-0.025154416871928098,0.09279000891648082,-19.155436082877088
gradual_20,0.25,rho_0_25,8022,0.09121985921815112,-0.03358547046457172,-0.017724103050168027,0.12239906541961432,-1.4990512057403578
gradual_20,0.25,rho_0_25,8023,0.057808152016461056,-0.062028829080098546,-0.022413463692786184,0.12174752360092,-12.74336663030661
gradual_20,0.25,rho_0_25,8024,0.05059306971773114,-0.0584864927951676,-0.008530879686369341,0.12358246686740904,-12.594633012368519
gradual_20,0.25,rho_0_25,8025,0.03632274185534767,-0.07524820785074571,-0.0037908721118622424,0.10244520233329801,-8.840658444761033
gradual_20,0.25,rho_0_25,8026,0.03139143782642395,0.009737397074825793,0.01036439774526321,0.14788696049560457,-10.44202115027528
gradual_20,0.25,rho_0_25,8027,0.06746403580216731,-0.06381812906534723,-0.04121455406969776,0.13821577242937222,-10.547011842106627
gradual_20,0.25,rho_0_25,8028,0.06293051114435999,-0.08198884275686069,-0.028621526644937112,0.09902805087047772,-27.65023126754471
gradual_20,0.25,rho_0_25,8029,0.08903229003492985,-0.03619281164694943,-0.022882436789791627,0.10917311850999667,-1.2261821232457635
gradual_20,0.5,rho_0_50,8000,0.004700441117420184,-0.052307581261739955,-0.06625949223187033,0.22286118793312415,-7.615557274004118
gradual_20,0.5,rho_0_50,8001,0.04024398049796407,-0.10112280528912532,-0.02712892673161027,0.1964966752717907,-10.022413973809734
gradual_20,0.5,rho_0_50,8002,0.10422281490975516,-0.08696499678574998,-0.04500250665205319,0.2903143429288648,1.0997763887820327
gradual_20,0.5,rho_0_50,8003,0.05340700032813728,-0.13326027947736652,-0.044247321001882556,0.236132249916444,-6.677953321395648
gradual_20,0.5,rho_0_50,8004,-0.04173935357517988,-0.0994009361921302,-0.0844725093261271,0.1105237716983467,-20.026651309597028
gradual_20,0.5,rho_0_50,8005,0.07197082342069816,-0.07297854078787491,-0.11730952128447258,0.26875321512283445,-6.569901018526224
gradual_20,0.5,rho_0_50,8006,0.058058636498313665,-0.09710207120848047,-0.04849956740171579,0.22531320316245163,-5.974460414240326
gradual_20,0.5,rho_0_50,8007,0.08419801799676951,-0.1356609599152021,-0.0566101821610675,0.21789926887680044,-15.03263897193969
gradual_20,0.5,rho_0_50,8008,0.08331877295225776,-0.10240390464873617,-0.08978044316967992,0.22540081604596907,-6.952915820205419
gradual_20,0.5,rho_0_50,8009,0.054272440395985555,-0.08843512504687201,-0.05792853359295225,0.2467616318950494,0.02151349612537956
gradual_20,0.5,rho_0_50,8010,0.005113900590334897,-0.09753780620653707,-0.1210880101319371,0.17703277290381347,-0.1378143846562807
gradual_20,0.5,rho_0_50,8011,0.054819414321851445,-0.10499252778166834,-0.08935297822666771,0.20325877835186512,-12.196787774951332
gradual_20,0.5,rho_0_50,8012,0.1400636323383464,-0.08359101140480263,-0.02706012505904065,0.2598938506472428,-5.281938513461938
gradual_20,0.5,rho_0_50,8013,0.06612643080689884,-0.07813099126112455,-0.03267492603694666,0.2521382547351383,-0.8285455192886957
gradual_20,0.5,rho_0_50,8014,0.012589430323851625,-0.11488475650009011,-0.09285994941873288,0.2899663875733465,-0.9144650632933917
gradual_20,0.5,rho_0_50,8015,0.03964912101575091,-0.12583516854688703,-0.02512675409242149,0.2035767731553535,-11.431394543132
gradual_20,0.5,rho_0_50,8016,0.12462235336951066,-0.08472645586858718,-0.12606907049149074,0.20901422578692408,-11.34590793879019
gradual_20,0.5,rho_0_50,8017,0.16888735149164968,-0.08182512078695936,-0.08896277843257194,0.22433137094172073,-13.746361891646245
gradual_20,0.5,rho_0_50,8018,0.10599972096944366,-0.0852396717342856,-0.04650018777160181,0.23137121644776126,-10.186153150943227
gradual_20,0.5,rho_0_50,8019,0.05685867416367585,-0.09836417615777382,-0.016509508224117675,0.2614184546424667,-12.043042325123963
gradual_20,0.5,rho_0_50,8020,0.08700645352972414,-0.06547998969984192,-0.03525909106726699,0.16519447940139775,-12.24363548104239
gradual_20,0.5,rho_0_50,8021,-0.01078396184426278,-0.11663567321022139,-0.035569359461650296,0.1698037584306693,-15.555850138657377
gradual_20,0.5,rho_0_50,8022,0.05140484943151202,-0.08453956159988785,-0.07750720387913679,0.23613369638505377,2.910994607126412
gradual_20,0.5,rho_0_50,8023,0.07703460762982306,-0.1182903403500477,-0.047698407776136875,0.24039662381248394,-8.640080054205129
gradual_20,0.5,rho_0_50,8024,0.07987486876351557,-0.10545103178478055,-0.010725115085150172,0.2408551659462046,-9.106057475907932
gradual_20,0.5,rho_0_50,8025,0.031850202577002884,0.05063323865360747,-0.171616410975094,0.19757810464951575,-3.5968081521943986
gradual_20,0.5,rho_0_50,8026,0.12237809461464233,-0.12966149787503234,-0.042439417459911866,0.28497304201567886,-9.330469800925925
gradual_20,0.5,rho_0_50,8027,0.07180041085974043,-0.10273788620943503,-0.06844538004413825,0.2615462913768667,-6.807087222521403
gradual_20,0.5,rho_0_50,8028,0.12594591207893058,-0.1387534902422054,-0.11173851343987612,0.19775704809701855,-23.871624607475468
gradual_20,0.5,rho_0_50,8029,0.027807329407286807,-0.08498112893454657,-0.06679416699576168,0.21431874506911308,2.727954256393815
gradual_20,0.72,rho_0_72,8000,0.0523988979174973,-0.0590529526311343,-0.19027883112731925,0.2942799899655846,-3.5950568910272125
gradual_20,0.72,rho_0_72,8001,-0.007065144204954188,-0.12323540782905695,-0.18048266884512465,0.2510677820051028,-5.749724383185821
gradual_20,0.72,rho_0_72,8002,0.1663061249678881,-0.08986022804896443,-0.16667163787673794,0.3965829209404981,4.672807022916032
gradual_20,0.72,rho_0_72,8003,0.09423289917944977,-0.10381552360091462,-0.15737234033853448,0.30776046472430574,-2.2094773410127857
gradual_20,0.72,rho_0_72,8004,-0.031166806591803042,-0.0981387130617195,-0.16469098389811476,0.14091118965937932,-16.892688950864567
gradual_20,0.72,rho_0_72,8005,0.08981204055627368,-0.06367777550171905,-0.21482914370841305,0.3645252394473859,-2.5936289628239138
gradual_20,0.72,rho_0_72,8006,0.03642502890737509,-0.10515047802124755,-0.12770398794715054,0.2973281081092707,-0.22054690153419187
gradual_20,0.72,rho_0_72,8007,0.05373483947161517,-0.15476159691933855,-0.19426394409814374,0.2846019429994855,-9.071038985936156
gradual_20,0.72,rho_0_72,8008,0.06603256459538631,-0.09503815766094714,-0.18711949044881582,0.30011050575089193,-2.076266536976817
gradual_20,0.72,rho_0_72,8009,0.083144365601038,-0.07891028703336644,-0.1434394012283347,0.3364871732838126,5.154786603036769
gradual_20,0.72,rho_0_72,8010,0.0041212400313640485,-0.09660281952742444,-0.20026418330005125,0.22379367343696321,4.603041087058614
gradual_20,0.72,rho_0_72,8011,0.009030612855150166,-0.11248534505366248,-0.13678763054217835,0.26532885059732303,-8.142212504268429
gradual_20,0.72,rho_0_72,8012,0.18227230493029867,0.056019932457403776,-0.28220726616619146,0.34507097058996417,0.5483599426261776
gradual_20,0.72,rho_0_72,8013,0.08079730686100572,-0.08356238723735032,-0.13960138699196262,0.338018325838255,3.779612809216246
gradual_20,0.72,rho_0_72,8014,0.003671946298913875,-0.1293219130426735,-0.16904878070365875,0.40348129838891156,4.032405990926975
gradual_20,0.72,rho_0_72,8015,-0.017161368141767386,-0.1255890768259933,-0.17407883074359298,0.26644449208199594,-7.0451502256130425
gradual_20,0.72,rho_0_72,8016,0.1799326937535186,-0.10458058134773474,-0.18542904201007082,0.2832992606895406,-5.724537335856951
gradual_20,0.72,rho_0_72,8017,0.1415155780112387,-0.10032870402521432,-0.12869033694699605,0.3043839098361958,-8.521988690059061
gradual_20,0.72,rho_0_72,8018,0.11969178142956005,-0.07072383641366375,-0.1897826530078165,0.30606221337816697,-6.740019947409195
gradual_20,0.72,rho_0_72,8019,0.040369471517538225,-0.10066342807239792,-0.14813898716021345,0.34193794388055787,-7.651270929694078
gradual_20,0.72,rho_0_72,8020,0.058030246695329524,-0.06076116212475746,-0.1651814552356709,0.20762221638304945,-7.674960274525091
gradual_20,0.72,rho_0_72,8021,0.08744476704308302,-0.1260239624978965,-0.17804611866639142,0.2191636892038007,-11.899756419946215
gradual_20,0.72,rho_0_72,8022,0.08299582380231096,-0.06636070784159376,-0.17390362424008865,0.32080992826979093,6.8421536235289295
gradual_20,0.72,rho_0_72,8023,0.09964229364835231,-0.11432425946603342,-0.1403102326881649,0.3171498356470539,-3.546169905573265
gradual_20,0.72,rho_0_72,8024,0.04846301980233969,-0.11099958543375532,-0.15524453573240005,0.31777872303280397,-4.640617201137843
gradual_20,0.72,rho_0_72,8025,0.0680546507477231,-0.09390758091388385,-0.14927640992872,0.2707956708342927,0.21728867801988372
gradual_20,0.72,rho_0_72,8026,0.17503462625484756,-0.1400082140500496,-0.12661307481812084,0.3958231147534499,-3.862506499833131
gradual_20,0.72,rho_0_72,8027,0.13701212064981427,-0.11292385243370973,-0.16566332864301364,0.34938269642035724,-3.116325878020433
gradual_20,0.72,rho_0_72,8028,0.0708225510453766,-0.1061808822408441,-0.11989229778176524,0.2604030051713031,-17.9359636360835
gradual_20,0.72,rho_0_72,8029,0.09586070719577255,-0.102333079417682,-0.1486631280388428,0.28353684234855336,6.880695942810945
gradual_20,0.85,rho_0_85,8000,0.05504990465575332,-0.05772733795448204,-0.2663006657061576,0.32006561227527763,1.5460408838196713
gradual_20,0.85,rho_0_85,8001,-0.0436329623359063,-0.12059511775275311,-0.22385498116206748,0.26962884717109104,-0.5870532800054775
gradual_20,0.85,rho_0_85,8002,0.14297582268259312,-0.09789238918722187,-0.26088184940865905,0.43242948508585455,10.367009071611108
gradual_20,0.85,rho_0_85,8003,0.0504964099906392,-0.09941333338377234,-0.19987848167791955,0.33374617193420875,2.2899531609784844
gradual_20,0.85,rho_0_85,8004,0.021817756128904575,-0.11582493927051907,-0.19075326879082083,0.150857364047829,-10.679124577501184
gradual_20,0.85,rho_0_85,8005,0.10060190704413163,-0.054095282874421,-0.314416984678707,0.39988081976234024,1.854066001417408
gradual_20,0.85,rho_0_85,8006,0.05817152138799819,-0.0810522031619163,-0.2897153061559467,0.32016831703061666,2.4086057187334404
gradual_20,0.85,rho_0_85,8007,0.0739794222368505,-0.13764904271945433,-0.20223077474340106,0.30453002144227304,-5.528833648933926
gradual_20,0.85,rho_0_85,8008,0.05222209573473491,-0.10123857131443703,-0.2632759027242806,0.3249286859022984,1.577985255401103
gradual_20,0.85,rho_0_85,8009,-0.021490398849042247,-0.11697263955979587,-0.20109354692977893,0.36597360596716655,9.418988048423245
gradual_20,0.85,rho_0_85,8010,0.00603185033923026,-0.11161591531420534,-0.26893279217729027,0.24287083744332572,9.387987953665572
gradual_20,0.85,rho_0_85,8011,0.024265200398346898,-0.11537546889896078,-0.20820766211129865,0.28655052020447647,-3.7312917375755887
gradual_20,0.85,rho_0_85,8012,0.13461140805622696,-0.0676574989531824,-0.21007935665016592,0.38715133653986644,7.275747817888828
gradual_20,0.85,rho_0_85,8013,0.1189533011586037,-0.08774176793550303,-0.2547201201489855,0.3677832153156295,9.171808825460005
gradual_20,0.85,rho_0_85,8014,0.09660178101787142,-0.10811824593613295,-0.3054470414261058,0.4371071603120993,8.88839214636701
gradual_20,0.85,rho_0_85,8015,-0.0176812462501712,-0.12488864656210374,-0.23157273103352505,0.28712635046282475,-2.2833152051247794
gradual_20,0.85,rho_0_85,8016,0.16404662578945106,-0.10740817792286084,-0.2585616070969924,0.30598009907937485,-1.8713809569663056
gradual_20,0.85,rho_0_85,8017,0.16853414986308135,-0.10247580666913247,-0.19852658837287263,0.33277791687545344,-3.9924009852223605
gradual_20,0.85,rho_0_85,8018,0.06505945582838302,-0.08800472928715575,-0.24998053532055198,0.3280402549515422,-0.02370438543479736
gradual_20,0.85,rho_0_85,8019,0.07867742116858933,-0.08566036830023815,-0.2904520912257954,0.3685773080588688,-3.6175116788976993
gradual_20,0.85,rho_0_85,8020,0.036568221800504896,-0.06078280661570279,-0.22412086460108027,0.22189873337457167,-0.9436515699042616
