metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses,scope,candidate,baseline
decision_loss,lower,2,0.3234568475044737,0.3375860829066251,-0.014129235402151441,-0.02123009049458724,-0.007028380309715643,0,0,2,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,2,0.8739913695950008,0.8710307992355815,0.002960570359419268,0.00293359940297222,0.0029875413158663155,2,0,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,2,1.8289393759063008,1.8724482822548323,-0.04350890634853133,-0.07606551825284247,-0.01095229444422019,0,0,2,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,2,0.9625,0.9625,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,2,1.4874999999999998,1.515625,-0.028125000000000067,-0.03750000000000009,-0.018750000000000044,0,0,2,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,2,0.46211965110336656,0.46824070279196234,-0.00612105168859578,-0.02171578941400909,0.00947368603681753,1,0,1,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,2,0.32636284885681205,0.3375860829066251,-0.011223234049813069,-0.025679321732533844,0.0032328536329077062,1,0,1,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9050453483103635,0.8710307992355815,0.034014549074782074,0.026423548790165063,0.041605549359399085,2,0,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,2,1.8602214489590319,1.8724482822548323,-0.012226833295800321,-0.057159077456084395,0.03270541086448375,1,0,1,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.9593750000000001,0.9625,0.003124999999999989,0.0,0.006249999999999978,1,1,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.46875,1.515625,-0.046875,-0.06875000000000009,-0.02499999999999991,0,0,2,flapping_reconnect,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,2,0.46211965110336656,0.45455555294372374,0.00756409815964279,-0.0009257388298676839,0.016053935149153264,1,0,1,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,2,0.32636284885681205,0.3234568475044737,0.002906001352338372,-0.004449231237946605,0.010261233942623349,1,0,1,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9050453483103635,0.8739913695950008,0.031053978715362807,0.023489949387192843,0.03861800804353277,2,0,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,2,1.8602214489590319,1.8289393759063008,0.03128207305273101,0.018906440796758073,0.04365770530870394,2,0,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.9593750000000001,0.9625,0.003124999999999989,0.0,0.006249999999999978,1,1,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.46875,1.4874999999999998,-0.018749999999999933,-0.03125,-0.006249999999999867,0,0,2,flapping_reconnect,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,2,0.43179602746572465,0.4335630426597018,-0.0017670151939771783,-0.006746147696590321,0.0032121173086359645,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,2,0.29325778205285896,0.2940986773935789,-0.0008408953407199604,-0.006137257125408746,0.004455466443968825,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,2,0.9235883027524379,0.9297624351074862,-0.006174132355048378,-0.008288994235552516,-0.004059270474544241,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,2,1.9133408109895407,1.9363042948402562,-0.02296348385071545,-0.03069654420456347,-0.015230423496867429,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,2,0.9593750000000001,0.95625,-0.003124999999999989,-0.006249999999999978,0.0,0,1,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,2,0.6440104166666667,0.6391927083333333,-0.0048177083333333925,-0.013281250000000133,0.003645833333333348,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,2,1.125,1.1124999999999998,0.012500000000000067,0.006250000000000089,0.018750000000000044,2,0,0,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,2,0.4246057377598087,0.4335630426597018,-0.008957304899893104,-0.012201620680784175,-0.005712989119002032,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,2,0.28358247015041804,0.2940986773935789,-0.010516207243160852,-0.012154647508042793,-0.008877766978278911,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9401551173959377,0.9297624351074862,0.010392682288451527,-0.00031315448494262377,0.021098519061845677,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,2,1.847590059611207,1.9363042948402562,-0.0887142352290492,-0.17033066788080164,-0.007097802577296752,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.95625,0.95625,5.551115123125783e-17,-0.006249999999999978,0.006250000000000089,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,0.6389322916666667,0.6391927083333333,0.00026041666666659635,-0.004166666666666652,0.004687499999999845,1,0,1,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.06875,1.1124999999999998,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,0,0,2,false_split_dropout,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,2,0.4246057377598087,0.43179602746572465,-0.007190289705915925,-0.01541373798942014,0.001033158577588289,1,0,1,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,2,0.28358247015041804,0.29325778205285896,-0.009675311902440892,-0.016610113952011618,-0.0027405098528701655,0,0,2,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9401551173959377,0.9235883027524379,0.016566814643499905,0.007975839750609892,0.02515778953638992,2,0,0,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,2,1.847590059611207,1.9133408109895407,-0.06575075137833375,-0.13963412367623818,0.008132620919570677,1,0,1,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.95625,0.9593750000000001,0.0031250000000000444,0.0,0.006250000000000089,1,1,0,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,0.6389322916666667,0.6440104166666667,0.005078124999999989,-0.0078125,0.017968749999999978,1,0,1,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.06875,1.125,-0.05625000000000002,-0.0625,-0.050000000000000044,0,0,2,false_split_dropout,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,2,0.47683691790672267,0.48245907821465084,-0.00562216030792817,-0.010442988111816764,-0.0008013325040395758,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,2,0.34214663638399256,0.34844062935879944,-0.006293992974806872,-0.011096791651434068,-0.0014911942981796766,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,2,0.8979352101515341,0.8934563257056762,0.004478884445857867,0.004358690264115173,0.004599078627600561,2,0,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,2,1.732549006699483,1.7951052846561577,-0.06255627795667462,-0.07470329149183019,-0.05040926442151905,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,2,0.965625,0.9625,-0.003124999999999989,-0.006249999999999978,0.0,0,1,1,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,2,1.6124999999999998,1.590625,0.021874999999999978,0.012499999999999956,0.03125,2,0,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,2,0.4727515764529132,0.48245907821465084,-0.009707501761737652,-0.01471566313205519,-0.004699340391420115,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,2,0.337121897055905,0.34844062935879944,-0.011318732302894402,-0.017899728750819188,-0.004737735854969616,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9041978626467212,0.8934563257056762,0.010741536941045016,0.0002559697569965991,0.021227104125093432,2,0,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,2,1.7797148065128066,1.7951052846561577,-0.01539047814335126,-0.05317963552847016,0.02239867924176764,1,0,1,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.965625,0.9625,-0.003124999999999989,-0.012499999999999956,0.006249999999999978,1,0,1,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.540625,1.590625,-0.04999999999999993,-0.07499999999999996,-0.02499999999999991,0,0,2,admission_censoring_control,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,2,0.4727515764529132,0.47683691790672267,-0.004085341453809482,-0.004272675020238426,-0.003898007887380539,0,0,2,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,2,0.337121897055905,0.34214663638399256,-0.00502473932808753,-0.00680293709938512,-0.003246541556789939,0,0,2,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9041978626467212,0.8979352101515341,0.006262652495187149,-0.004343108870603962,0.01686841386097826,1,0,1,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,2,1.7797148065128066,1.732549006699483,0.04716579981332336,0.021523655963360033,0.07280794366328669,2,0,0,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.965625,0.965625,0.0,-0.006249999999999978,0.006249999999999978,1,0,1,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.540625,1.6124999999999998,-0.07187499999999991,-0.08749999999999991,-0.05624999999999991,0,0,2,admission_censoring_control,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,2,1.1405225010527358,1.1406356140790974,-0.00011311302636174414,-0.004827802809129311,0.004601576756405823,1,0,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,2,1.0031560010061689,1.0078517132213693,-0.004695712215200487,-0.011064037381418812,0.0016726129510178378,1,0,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,2,0.9157766669771125,0.885226005718188,0.030550661258924472,0.01952642536925253,0.04157489714859641,2,0,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,2,1.6008169184998038,1.5998584495282513,0.0009584689715526062,-0.0011043783060944445,0.003021316249199657,1,0,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,2,0.98125,0.98125,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,2,1.003125,1.003125,0.0,-0.006250000000000089,0.006250000000000089,1,0,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,2,1.1649093839557294,1.1406356140790974,0.02427376987663188,0.01858019532310884,0.02996734443015492,2,0,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,2,1.031350723193463,1.0078517132213693,0.023499009972093643,0.017027831675844762,0.029970188268342524,2,0,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,2,0.8903910717484435,0.885226005718188,0.005165066030255461,-1.895892125025611e-05,0.010349090981761178,1,0,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,2,1.6226913111766517,1.5998584495282513,0.022832861648400482,0.020973328651815448,0.024692394644985516,2,0,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.98125,0.98125,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.0,1.003125,-0.0031250000000000444,-0.006250000000000089,0.0,0,1,1,source_assignment_competition,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,2,1.1649093839557294,1.1405225010527358,0.024386882902993623,0.02340799813223815,0.025365767673749096,2,0,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,2,1.031350723193463,1.0031560010061689,0.02819472218729413,0.028091869057263574,0.028297575317324686,2,0,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,2,0.8903910717484435,0.9157766669771125,-0.02538559522866901,-0.031225806166835235,-0.019545384290502787,0,0,2,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,2,1.6226913111766517,1.6008169184998038,0.021874392676847876,0.01795201240261579,0.02579677295107996,2,0,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.98125,0.98125,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.0,1.003125,-0.0031250000000000444,-0.006250000000000089,0.0,0,1,1,source_assignment_competition,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,2,3.649832467467699,3.649832467467699,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,2,3.5153216431041043,3.5153216431041043,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,2,0.8967388290906355,0.8967388290906355,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,2,404.57033171926275,404.57033171926275,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,2,0.159375,0.159375,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,2,1.0,1.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,2,3.647514159038547,3.649832467467699,-0.0023183084291522604,-0.0029399114045762786,-0.0016967054537282422,0,0,2,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,2,3.5124818860517197,3.5153216431041043,-0.002839757052384373,-0.005971717206436189,0.0002922031016674431,1,0,1,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9002151532455154,0.8967388290906355,0.003476324154879862,-0.013259390369306234,0.020212038679065958,1,0,1,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,2,400.92729128571625,404.57033171926275,-3.6430404335465028,-4.707044679210924,-2.5790361878820818,0,0,2,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.159375,0.159375,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.00625,1.0,0.006249999999999978,0.0,0.012499999999999956,1,1,0,raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,2,3.647514159038547,3.649832467467699,-0.0023183084291522604,-0.0029399114045762786,-0.0016967054537282422,0,0,2,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,2,3.5124818860517197,3.5153216431041043,-0.002839757052384373,-0.005971717206436189,0.0002922031016674431,1,0,1,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,2,0.9002151532455154,0.8967388290906355,0.003476324154879862,-0.013259390369306234,0.020212038679065958,1,0,1,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,2,0.0,0.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,2,400.92729128571625,404.57033171926275,-3.6430404335465028,-4.707044679210924,-2.5790361878820818,0,0,2,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,2,0.159375,0.159375,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,2,1.0,1.0,0.0,0.0,0.0,0,2,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,2,1.00625,1.0,0.006249999999999978,0.0,0.012499999999999956,1,1,0,raw_channel_colluding_ramp,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
integrated_loss,lower,20,0.5498422855245476,0.5536374191893834,-0.0037951336648356314,-0.010299782311297391,0.003890664586693959,8,0,12,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
decision_loss,lower,20,0.4188978977828664,0.4230394503040391,-0.004141552521172628,-0.010457102224487787,0.000331122338303963,6,0,14,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
movement_per_step,lower,20,0.872962584944541,0.8706531259022944,0.002309459042246603,-0.002609819802197547,0.008095365959824758,12,0,8,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
wrong_mode_action_rate,lower,20,0.0,0.0,0.0,0.0,0.0,0,20,0,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_nees,lower,20,1.8303318131324418,1.8433089733905503,-0.012977160258108866,-0.029061463414643617,0.009359375410997784,6,0,14,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
coverage95_rate,higher,20,0.9618749999999998,0.960625,-0.0012499999999999844,-0.0036015624999999846,0.0017265625000000104,4,9,7,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_delivery_ratio,higher,20,0.9644010416666667,0.9639192708333333,-0.00048177083333333925,-0.0019055989583333529,0.0005468750000000022,1,18,1,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
mean_topology_components,lower,20,1.4028125,1.4209375,-0.018125000000000013,-0.040640625000000034,-0.0009218749999999984,6,3,11,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_round_robin
integrated_loss,lower,20,0.5533832288080478,0.5536374191893834,-0.00025419038133537853,-0.006159891010384912,0.006463158648247415,12,0,8,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
decision_loss,lower,20,0.4192594861249811,0.4230394503040391,-0.003779964179058051,-0.010688013498196916,0.002880682397651215,6,0,14,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
movement_per_step,lower,20,0.894158284553779,0.8706531259022944,0.023505158651484566,0.017612764220939155,0.027812317856542684,18,0,2,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,20,0.0,0.0,0.0,0.0,0.0,0,20,0,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_nees,lower,20,1.814979018423983,1.8433089733905503,-0.02832995496656778,-0.04836211366244004,-0.004703395865498074,8,0,12,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
coverage95_rate,higher,20,0.9643750000000001,0.960625,-0.003749999999999987,-0.0062500000000000056,-0.0010859374999999906,4,5,11,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_delivery_ratio,higher,20,0.9638932291666666,0.9639192708333333,2.6041666666659635e-05,-0.0006249999999999977,0.0007031249999999767,1,18,1,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
mean_topology_components,lower,20,1.396875,1.4209375,-0.024062499999999987,-0.03814062500000002,-0.008124999999999953,5,1,14,__aggregate_exact__,flocking_topology_admission_receding_voi,flocking_topology_admission_posterior
integrated_loss,lower,20,0.5533832288080478,0.5498422855245476,0.003540943283500253,-0.002928692410200439,0.011505325188190762,12,0,8,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
decision_loss,lower,20,0.4192594861249811,0.4188978977828664,0.00036158834211457715,-0.007059549121821693,0.009337825351996364,6,0,14,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
movement_per_step,lower,20,0.894158284553779,0.872962584944541,0.02119569960923796,0.013224311923277126,0.02966287822987185,17,0,3,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
wrong_mode_action_rate,lower,20,0.0,0.0,0.0,0.0,0.0,0,20,0,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_nees,lower,20,1.814979018423983,1.8303318131324418,-0.015352794708458916,-0.04267168359171198,0.003097348872999189,9,0,11,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
coverage95_rate,higher,20,0.9643750000000001,0.9618749999999998,-0.0025000000000000022,-0.005937500000000007,-0.00014843750000000005,5,7,8,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_delivery_ratio,higher,20,0.9638932291666666,0.9644010416666667,0.0005078124999999989,-0.00078125,0.0026953124999999968,1,18,1,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
mean_topology_components,lower,20,1.396875,1.4028125,-0.005937499999999973,-0.03703906249999998,0.021835937500000006,6,1,13,__aggregate_exact__,flocking_topology_admission_round_robin,flocking_topology_admission_posterior
