scenario,arm,runs,integrated_loss_mean,integrated_loss_std,integrated_loss_max,decision_loss_mean,decision_loss_std,decision_loss_max,movement_per_step_mean,movement_per_step_std,movement_per_step_max,position_rmse_mean,position_rmse_std,position_rmse_max,abstention_rate_mean,abstention_rate_std,abstention_rate_max,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,wrong_mode_action_rate_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_delivery_ratio_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_max,strategic_alert_rate_mean,strategic_alert_rate_std,strategic_alert_rate_max,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,nonstrategic_alert_rate_max,mean_raw_trust_mean,mean_raw_trust_std,mean_raw_trust_max,minimum_raw_trust_mean,minimum_raw_trust_std,minimum_raw_trust_max,trust_recovery_cycles_mean,trust_recovery_cycles_std,trust_recovery_cycles_max,post_stop_false_alert_rate_mean,post_stop_false_alert_rate_std,post_stop_false_alert_rate_max,post_stop_decision_loss_mean,post_stop_decision_loss_std,post_stop_decision_loss_max,trust_verification_rate_mean,trust_verification_rate_std,trust_verification_rate_max,action_difference_rate_mean,action_difference_rate_std,action_difference_rate_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
genuine_target_maneuver,m9c_receding,2,1.3669509713883965,0.08445431247742752,1.451405283865824,0.27153100171345873,0.00801307906787102,0.27954408078132975,1.3692749620936722,0.11558423943162321,1.4848592015252953,0.31176896060636783,0.00014534073862096375,0.31191430134498876,0.0,0.0,0.0,0.0,0.0,0.0,1.7630613956375212,0.051178163527644704,1.8142395591651659,5.555283825412124,0.0854031449368855,5.64068697034901,0.96875,0.0,0.96875,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893655420746654,0.003269457956776023,0.9926350000314415
genuine_target_maneuver,closed_loop_trust,2,1.3669509713883965,0.08445431247742752,1.451405283865824,0.27153100171345873,0.00801307906787102,0.27954408078132975,1.3692749620936722,0.11558423943162321,1.4848592015252953,0.31176896060636783,0.00014534073862096375,0.31191430134498876,0.0,0.0,0.0,0.0,0.0,0.0,1.7630613956375212,0.051178163527644704,1.8142395591651659,5.555283825412124,0.0854031449368855,5.64068697034901,0.96875,0.0,0.96875,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971042299966492,0.00046058882444732774,0.9975648188210965,0.8036649657407994,0.02106390131787228,0.8247288670586717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115912709152326,0.007046771119348705,1.0186380420345813
legitimate_heterogeneous_precision,m9c_receding,2,0.9714212259124118,0.06350162428637107,1.0349228501987828,0.17700030725263505,0.026087583472273967,0.20308789072490901,0.9930261483247209,0.1119865096983062,1.105012658023027,0.20003402031905856,0.024547784459527433,0.224581804778586,0.0,0.0,0.0,0.0,0.0,0.0,1.6382974917826085,0.07198096287812994,1.7102784546607386,4.883926675460987,0.39219728103100104,5.276123956491988,0.975,0.0,0.975,1.0,0.0,1.0,1.003125,0.0031250000000000444,1.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0664528539637104,0.004266437026672065,1.0707192909903824
legitimate_heterogeneous_precision,closed_loop_trust,2,0.9714212259124118,0.06350162428637107,1.0349228501987828,0.17700030725263505,0.026087583472273967,0.20308789072490901,0.9930261483247209,0.1119865096983062,1.105012658023027,0.20003402031905856,0.024547784459527433,0.224581804778586,0.0,0.0,0.0,0.0,0.0,0.0,1.6382974917826085,0.07198096287812994,1.7102784546607386,4.883926675460987,0.39219728103100104,5.276123956491988,0.975,0.0,0.975,1.0,0.0,1.0,1.003125,0.0031250000000000444,1.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960713276902693,0.0009958041688428731,0.9970671318591121,0.771169655568748,0.016301468046241663,0.7874711236149896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812588960397989,0.012239021016284823,1.0934979170560837
raw_attack_mild,m9c_receding,2,2.656060160135665,0.43992749073831283,3.095987650873978,1.8486198868133192,0.3499335581801162,2.1985534449934354,1.0093003416529323,0.1124924156977457,1.1217927573506778,1.324845955620384,0.29540179550104095,1.620247751121425,0.884375,0.009375000000000022,0.89375,0.0,0.0,0.0,45.07270549416102,19.90403219296949,64.97673768713051,106.66569923967268,11.419709230893048,118.08540847056572,0.234375,0.171875,0.40625,1.0,0.0,1.0,1.0,0.0,1.0,0.8875,0.01874999999999999,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363511456409469,0.004301937413401902,0.8406530830543488
raw_attack_mild,closed_loop_trust,2,1.0968078137911137,0.07598982207666627,1.1727976358677799,0.28625312116573165,0.010799239230638996,0.2970523603963707,1.0131933657817274,0.1084863266341316,1.121679692415859,0.3231347452421185,0.005230507158154207,0.3283652524002727,0.0,0.0,0.0,0.0,0.0,0.0,1.8832706928756606,0.14991945319565025,2.033190146071311,5.835435012079491,0.19405331277244375,6.029488324851934,0.953125,0.009375000000000022,0.9625,1.0,0.0,1.0,1.0,0.0,1.0,0.8875,0.01874999999999999,0.90625,0.915625,0.015625,0.93125,0.0,0.0,0.0,0.8873756824751104,0.000377652231711878,0.8877533347068223,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30625,0.0062500000000000056,0.3125,0.30625,0.0062500000000000056,0.3125,0.8390905624255538,0.021843895548954606,0.8609344579745084
raw_attack_moderate,m9c_receding,2,4.203251135956284,0.049319100328586885,4.252570236284871,3.395542828659278,0.03579448914904648,3.4313373178083246,1.0096353841212578,0.10639198684704232,1.1160273709683,2.7718833820678737,0.027210634137954326,2.799094016205828,0.95625,0.01874999999999999,0.975,0.0,0.0,0.0,237.0404089701796,6.4532513368834685,243.4936603070631,354.7008266052318,11.239323491900507,365.9401500971323,0.0375,0.006249999999999999,0.04375,1.0,0.0,1.0,1.0,0.0,1.0,0.9156249999999999,0.003124999999999989,0.91875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568212495185435,0.007401833543553948,0.6642230830620974
raw_attack_moderate,closed_loop_trust,2,1.11036097733711,0.08161483127347235,1.1919758086105823,0.29102660036608907,0.006729543991726095,0.29775614435781517,1.024167971213776,0.110430469081498,1.134598440295274,0.3242404860095197,0.000783006711406825,0.32502349272092657,0.0,0.0,0.0,0.0,0.0,0.0,1.5684478134925346,0.013841823202751624,1.582289636695286,4.363179463684036,0.2974402708903545,4.66061973457439,0.978125,0.021874999999999978,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9156249999999999,0.003124999999999989,0.91875,0.9875,0.0,0.9875,0.0,0.0,0.0,0.7598093904713221,0.00030523908605989414,0.7601146295573821,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33125,0.0,0.33125,0.33125,0.0,0.33125,0.6784849165705964,0.003680583438836038,0.6821655000094324
raw_attack_severe,m9c_receding,2,5.154777549052467,0.07154900644201234,5.226326555494479,4.305062955715284,0.012543475469814158,4.317606431185098,1.0621432416714789,0.1051156023897834,1.1672588440612623,3.628399322865489,0.012055667350130639,3.6404549902156194,0.9875,0.0,0.9875,0.0,0.0,0.0,540.6679452824562,0.3881425560360867,541.0560878384923,728.2520800480693,18.15297056063679,746.4050506087061,0.00625,0.00625,0.0125,1.0,0.0,1.0,1.0,0.0,1.0,0.846875,0.021875000000000033,0.86875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638257500249892,0.013394749956205487,0.5772204999811947
raw_attack_severe,closed_loop_trust,2,1.1866937805790891,0.07454129475950588,1.261235075338595,0.3120204520869055,0.006077921975655209,0.3180983740625607,1.0933416606152293,0.10077402091895131,1.1941156815341807,0.3480024113864313,0.0012728995669255838,0.3492753109533569,0.0,0.0,0.0,0.0,0.0,0.0,1.592801424865892,0.0047058310485939,1.5975072559144858,4.810019143525853,0.6038245350695788,5.413843678595432,0.9750000000000001,0.01874999999999999,0.99375,1.0,0.0,1.0,1.0,0.0,1.0,0.85625,0.012500000000000011,0.86875,0.99375,0.0,0.99375,0.0,0.0,0.0,0.6314598670126614,0.0025530064781080775,0.6340128734907695,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33125,0.0,0.33125,0.33125,0.0,0.33125,0.5948809370165691,0.030697021051310003,0.6255779580678791
raw_channel_colluding_ramp,m9c_receding,2,4.290514101567571,0.025865063378142317,4.3163791649457135,3.464318752709451,0.05742245760551379,3.521741210314965,1.03274418607265,0.10410940122957052,1.1368535873022205,3.1177571591477147,0.06477332346977782,3.1825304826174925,0.890625,0.0031250000000000444,0.89375,0.0,0.0,0.0,387.4467364587588,16.487349057947682,403.9340855167065,678.1250197655553,22.096874186471155,700.2218939520264,0.16875,0.006249999999999992,0.175,1.0,0.0,1.0,1.0,0.0,1.0,0.625,0.025000000000000022,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240894169546664,0.008893250022083521,0.5329826669767499
raw_channel_colluding_ramp,closed_loop_trust,2,1.238076125025012,0.06380393890416525,1.3018800639291774,0.39112856602816604,0.016579443568513264,0.4077080095966793,1.0586844487460576,0.10047922809084815,1.1591636768369058,0.37447405056550076,0.017248561706822374,0.39172261227232313,0.084375,0.003124999999999996,0.0875,0.0,0.0,0.0,1.8608929159827279,0.2218502256258048,2.0827431416085327,4.913160581967779,0.3872133545088383,5.300373936476618,0.965625,0.003124999999999989,0.96875,1.0,0.0,1.0,1.009375,0.009375000000000022,1.01875,0.63125,0.006249999999999978,0.6375,0.9850746268656716,0.0,0.9850746268656716,0.0,0.0,0.0,0.6916579299032681,0.002150033337773971,0.6938079632410421,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.275,0.275,0.0,0.275,0.5537847706582397,0.008654145523905754,0.5624389161821455
raw_attack_then_honest_recovery,m9c_receding,2,2.912334192643183,0.036820442744674775,2.949154635387858,2.079039240550478,0.0450640146438257,2.1241032551943038,1.0416186901158815,0.10235557173562582,1.1439742618515072,2.239298844484998,0.060981838494346574,2.300280682979345,0.6156250000000001,0.003124999999999989,0.61875,0.0,0.0,0.0,193.4251797667739,11.234004463100177,204.65918422987409,613.1366600686418,27.81044478562933,640.9471048542712,0.496875,0.003124999999999989,0.5,1.0,0.0,1.0,1.003125,0.0031250000000000444,1.00625,0.590625,0.015625,0.60625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424832067811698,0.01570791063300725,0.44053997844470527,0.0,0.0,0.0,0.0,0.0,0.0,0.5239902710309252,0.007949811988510191,0.5319400830194354
raw_attack_then_honest_recovery,closed_loop_trust,2,1.2255224254714738,0.051152273704415996,1.27667469917589,0.3709450982557412,0.02397460710526314,0.39491970536100435,1.0682216590196658,0.09390860101209902,1.162130260031765,0.35688120661338685,0.023562166620922503,0.3804433732343094,0.084375,0.003124999999999996,0.0875,0.0,0.0,0.0,1.8427783508433127,0.2922385468087406,2.1350168976520534,5.127582412574949,0.17038510242384097,5.29796751499879,0.9625,0.0,0.9625,1.0,0.0,1.0,1.0125,0.012499999999999956,1.025,0.5874999999999999,0.012500000000000011,0.6,0.5895522388059702,0.0,0.5895522388059702,0.0,0.0,0.0,0.8092357762338708,0.0010360261279096505,0.8102718023617804,0.05,0.0,0.05,6.0,0.0,6.0,0.03636363636363636,0.0,0.03636363636363636,0.23576543732915067,0.013151809855907153,0.24891724718505784,0.1625,0.0,0.1625,0.1625,0.0,0.1625,0.5713585204211995,0.016681104549206793,0.5880396249704063
