arm,windows,position_rmse_mean,position_rmse_std,position_rmse_max,mean_nees_mean,mean_nees_std,mean_nees_max,p95_nees_mean,p95_nees_std,p95_nees_max,coverage95_rate_mean,coverage95_rate_std,coverage95_rate_max,update_rate_mean,update_rate_std,update_rate_max,maximum_landmarks_used_mean,maximum_landmarks_used_std,maximum_landmarks_used_max,outage_fraction_mean,outage_fraction_std,outage_fraction_max,outage_rmse_mean,outage_rmse_std,outage_rmse_max,mean_topology_components_mean,mean_topology_components_std,mean_topology_components_max,mean_topology_edges_mean,mean_topology_edges_std,mean_topology_edges_max,mean_clock_alignment_error_mean,mean_clock_alignment_error_std,mean_clock_alignment_error_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_max
bounded_constant_velocity,120,0.3131156400571028,0.17704897599267816,1.5282278881871787,2.6287597745035223,2.0048018149732214,15.448896102779413,8.662216244880586,6.552731448619017,38.954711062719745,0.8877777777777779,0.1313081147060391,1.0,0.6069444444444444,0.22114321374994603,1.0,1.975,0.20258742968572027,2.0,0.1392361111111111,0.1935457281398193,0.95,0.18800628601447675,0.21958162287074348,1.205232957413279,2.5322916666666666,0.38535331686576213,3.275,3.111458333333333,0.7294555479342364,4.658333333333333,0.1855081149770154,0.058298583827329664,0.27283738752206166,0.024276914924848823,0.0015129094398716998,0.02654836283181794
bounded_measured_acceleration,120,0.5210755112676203,0.9645738216265061,6.309959305726647,19.37643344094779,80.58217017560052,649.9713090111145,72.49422453750869,285.10486908912264,1662.9628523891404,0.8534027777777777,0.23097893480925327,1.0,0.5957638888888889,0.23540006291824472,1.0,1.975,0.20258742968572027,2.0,0.1392361111111111,0.1935457281398193,0.95,0.3765052546599674,1.024396730130908,6.102384502264858,2.5322916666666666,0.38535331686576213,3.275,3.111458333333333,0.7294555479342364,4.658333333333333,0.18549641352560783,0.05830337890064359,0.27283738752206166,0.025848420484301936,0.0007310094881769302,0.026689057286906365
